joint_0_raw,joint_0_standard_sg,joint_0_realtime_sg,joint_1_raw,joint_1_standard_sg,joint_1_realtime_sg,joint_2_raw,joint_2_standard_sg,joint_2_realtime_sg,joint_3_raw,joint_3_standard_sg,joint_3_realtime_sg,joint_4_raw,joint_4_standard_sg,joint_4_realtime_sg,joint_5_raw,joint_5_standard_sg,joint_5_realtime_sg,joint_6_raw,joint_6_standard_sg,joint_6_realtime_sg
1.03543,1.035410822510821,1.0230022077922063,-0.263141,-0.26315629004328966,-0.2688889567099563,0.958433,0.9584458311688298,0.9757855367965352,0.953247,0.9531845844155831,0.9367230216450204,2.94542,2.9453461904761857,2.9185289610389566,-1.14015,-1.1411809090909075,-1.1901203030303014,2.77174,2.771839090909087,2.7534194372294336
1.03718,1.0372434199134184,1.0270338528138512,-0.262047,-0.26208543722943684,-0.26708133333333295,0.954172,0.9541504632034618,0.9714283333333319,0.958267,0.9583103982683969,0.9399674675324663,2.9507,2.95062216450216,2.9258365367965324,-1.12891,-1.129229047619046,-1.1817517748917732,2.77581,2.77602242424242,2.7581507792207756
1.03858,1.0387007359307343,1.030411298701297,-0.261145,-0.261191662337662,-0.26564148917748875,0.949967,0.9499422380952367,0.9670946190476177,0.963336,0.9633529567099552,0.9438412943722929,2.95557,2.95555926406926,2.93293926406926,-1.11959,-1.1197264502164486,-1.1695854545454527,2.77937,2.7800527705627665,2.7628416883116844
1.03972,1.0397823376623363,1.0331678787878773,-0.260463,-0.2604600952380949,-0.26439983982683946,0.945816,0.9458379870129857,0.9628037619047606,0.968262,0.9681477619047604,0.9481971255411241,2.96018,2.9603289610389565,2.9395670995670953,-1.11196,-1.1119741558441543,-1.155261904761903,2.7822,2.7827293506493467,2.767429740259736
1.04047,1.0404677489177474,1.0354108225108207,-0.259894,-0.2598521818181815,-0.26315629004328966,0.941834,0.9418559870129857,0.9584458311688299,0.972679,0.9725706969696956,0.9531845844155831,2.9649,2.96505861471861,2.9453461904761857,-1.10562,-1.105547229437228,-1.1411809090909075,2.78375,2.782895930735927,2.771839090909087
1.04066,1.0406474891774877,1.0372434199134184,-0.259382,-0.259324294372294,-0.26208543722943684,0.938025,0.9380141038961025,0.9541504632034618,0.976524,0.9765294805194791,0.9583103982683969,2.96976,2.969824935064931,2.95062216450216,-1.1002,-1.1000683982683968,-1.1292290476190463,2.78268,2.779989826839823,2.77602242424242
1.0402,1.0401711688311672,1.0387007359307345,-0.258927,-0.2588705930735927,-0.261191662337662,0.934387,0.9343562337662323,0.9499422380952368,0.979867,0.9799483939393925,0.9633529567099552,2.97464,2.974620952380948,2.95555926406926,-1.09538,-1.095221428571427,-1.1197264502164488,2.77472,2.774074632034628,2.7800527705627665
1.03903,1.0388730303030287,1.039782337662336,-0.258539,-0.25852383982683946,-0.2604600952380948,0.930924,0.9309296623376611,0.9458379870129856,0.982643,0.9827448138528123,0.9681477619047605,2.97939,2.9793658874458835,2.9603289610389565,-1.09101,-1.0907289610389594,-1.1119741558441543,2.76497,2.7658470129870087,2.7827293506493462
1.03693,1.036715930735929,1.0404677489177474,-0.258313,-0.2583635497835494,-0.2598521818181814,0.927664,0.927726164502163,0.9418559870129856,0.984864,0.9848511125541111,0.9725706969696954,2.98395,2.9839278787878745,2.96505861471861,-1.08697,-1.0855458008657992,-1.105547229437228,2.7557,2.756487402597399,2.7828959307359264
1.03396,1.0338250216450202,1.0406474891774877,-0.258403,-0.2584968658008654,-0.259324294372294,0.924773,0.9247581818181805,0.9380141038961025,0.986218,0.986110242424241,0.976529480519479,2.98825,2.9882208658008613,2.969824935064931,-1.08336,-1.08159502164502,-1.1000683982683968,2.74745,2.7465885714285676,2.779989826839823
1.03026,1.0303822510822496,1.0401711688311672,-0.258832,-0.25892554545454505,-0.25887059307359267,0.92215,0.9219669653679641,0.9343562337662323,0.986473,0.9863330346320333,0.9799483939393925,2.99222,2.992197012987009,2.974620952380948,-1.08051,-1.0811253679653663,-1.095221428571427,2.74082,2.739397748917745,2.774074632034628
1.0264,1.0265522077922062,1.0388730303030287,-0.25961,-0.25959276190476155,-0.25852383982683946,0.91968,0.9191812770562757,0.9309296623376611,0.985663,0.9854185930735917,0.9827448138528125,2.99584,2.9958313419913374,2.9793658874458835,-1.0796,-1.0853839393939377,-1.0907289610389597,2.7361,2.7368515151515114,2.765847012987009
1.02266,1.0226303463203448,1.036715930735929,-0.26067,-0.2604479220779217,-0.2583635497835494,0.917589,0.9169589956709944,0.9277261645021633,0.983642,0.9834088311688298,0.9848511125541108,2.99911,2.9991062337662293,2.9839278787878745,-1.09262,-1.0944601298701282,-1.0855458008657994,2.73422,2.7398554545454505,2.7564874025973984
1.01887,1.0188193939393924,1.03382502164502,-0.261618,-0.2615297359307356,-0.2584968658008654,0.915958,0.9162369350649338,0.9247581818181805,0.98065,0.9805292770562757,0.986110242424241,3.00202,3.0020224242424196,2.9882208658008613,-1.1093,-1.1073756709956692,-1.08159502164502,2.74668,2.7482558008657967,2.7465885714285676
1.01509,1.0152231168831154,1.0303822510822496,-0.262717,-0.2629167748917745,-0.25892554545454505,0.915811,0.917669766233765,0.9219669653679642,0.977199,0.9771755541125527,0.9863330346320333,3.00457,3.0045760606060563,2.9921970129870084,-1.12454,-1.1222601298701282,-1.0811253679653665,2.76286,2.760860173160169,2.739397748917745
1.01194,1.0118729870129854,1.0265522077922062,-0.26429,-0.2646056839826836,-0.25959276190476155,0.920186,0.9213663766233753,0.919181277056276,0.973803,0.9738879177489164,0.9854185930735915,3.00676,3.00675216450216,2.9958313419913374,-1.1374,-1.1365870562770546,-1.085383939393938,2.7779,2.7756985281385242,2.736851515151511
1.00903,1.0088638528138514,1.0226303463203448,-0.266472,-0.2665406147186143,-0.2604479220779217,0.927316,0.9268928961038948,0.9169589956709943,0.970938,0.971236952380951,0.9834088311688298,3.00859,3.008543073593069,2.9991062337662293,-1.14791,-1.1476686147186133,-1.0944601298701282,2.79101,2.7902454978354934,2.7398554545454505
1.00651,1.006390043290042,1.0188193939393926,-0.268804,-0.26863848484848446,-0.2615297359307356,0.934355,0.9334069264069251,0.9162369350649336,0.969231,0.9696542380952367,0.9805292770562756,3.01001,3.0099604329004284,3.0020224242424196,-1.15628,-1.1561949783549768,-1.1073756709956695,2.80212,2.8018819047619004,2.7482558008657967
1.0047,1.004699480519479,1.0152231168831154,-0.270782,-0.27067114285714244,-0.26291677489177456,0.940264,0.9397322727272713,0.917669766233765,0.968993,0.9693077662337648,0.9771755541125526,3.01106,3.011045887445883,3.0045760606060563,-1.16285,-1.1628871428571412,-1.1222601298701282,2.81139,2.811317445887442,2.7608601731601694
1.00394,1.0041761471861457,1.0118729870129854,-0.272399,-0.2722986536796533,-0.26460568398268364,0.944908,0.9447590346320334,0.9213663766233752,0.969952,0.9700717272727257,0.9738879177489164,3.01184,3.011863636363632,3.0067521645021604,-1.16809,-1.1681994372294353,-1.1365870562770546,2.81916,2.8192021645021605,2.7756985281385242
1.00461,1.0051645454545441,1.0088638528138514,-0.273651,-0.27342098701298667,-0.2665406147186143,0.948299,0.9482935454545441,0.9268928961038948,0.971756,0.9716632380952367,0.971236952380951,3.01244,3.012484069264065,3.0085430735930694,-1.17241,-1.172517099567098,-1.147668614718613,2.82585,2.825925454545451,2.790245497835494
1.00706,1.0076163203463189,1.006390043290042,-0.274367,-0.2742111125541121,-0.2686384848484844,0.950493,0.9506191038961025,0.9334069264069249,0.973759,0.9735897099567086,0.9696542380952365,3.01295,3.0129814718614676,3.0099604329004284,-1.17603,-1.176147142857141,-1.1561949783549768,2.83176,2.831824805194801,2.801881904761901
1.01129,1.0112190476190461,1.0046994805194793,-0.274524,-0.2748710909090905,-0.27067114285714244,0.951623,0.9517745887445874,0.9397322727272714,0.97553,0.9753588658008645,0.9693077662337648,3.01338,3.0133896103896056,3.0110458874458828,-1.17916,-1.1793263203463185,-1.162887142857141,2.83712,2.8371829004328966,2.811317445887442
1.01588,1.0154796536796522,1.004176147186146,-0.275117,-0.2754304891774888,-0.2722986536796533,0.951569,0.9516409134199122,0.9447590346320334,0.977064,0.9766930086580072,0.970071727272726,3.01372,3.0137196969696927,3.0118636363636315,-1.18195,-1.182222337662336,-1.1681994372294355,2.84214,2.842201255411251,2.81920216450216
1.02002,1.0198060606060593,1.005164545454544,-0.276021,-0.2758874329004325,-0.2734209870129866,0.950399,0.9501119480519467,0.9482935454545443,0.977839,0.9775171601731587,0.9716632380952366,3.01399,3.013974632034628,3.012484069264065,-1.18432,-1.1853668831168815,-1.172517099567098,2.84697,2.847019870129866,2.8259254545454504
1.02372,1.0236496969696955,1.0076163203463189,-0.276658,-0.2762987186147182,-0.2742111125541122,0.947252,0.946988320346319,0.9506191038961024,0.978163,0.978085900432899,0.9735897099567087,3.01414,3.0141474458874415,3.0129814718614676,-1.18622,-1.1875073593073577,-1.176147142857141,2.85171,2.851745497835494,2.831824805194801
1.02678,1.0266594372294358,1.0112190476190464,-0.276734,-0.27665812121212086,-0.27487109090909057,0.942433,0.942224822510821,0.9517745887445874,0.978656,0.9788122251082236,0.9753588658008645,3.01423,3.014241601731597,3.013389610389606,-1.18714,-1.1866435497835481,-1.1793263203463185,2.8564,2.8564462337662295,2.8371829004328966
1.029,1.0288338961038945,1.015479653679652,-0.276756,-0.2769116277056273,-0.27543048917748875,0.936283,0.9360029956709943,0.951640913419912,0.979731,0.9801266277056263,0.9766930086580073,3.01426,3.014258138528134,3.0137196969696927,-1.18577,-1.1816593939393922,-1.182222337662336,2.8611,2.861155497835494,2.8422012554112515
1.03034,1.03020844155844,1.0198060606060593,-0.277105,-0.27723366233766195,-0.2758874329004325,0.928704,0.9287459567099554,0.9501119480519467,0.982073,0.9823953073593059,0.9775171601731586,3.0142,3.014199004329,3.013974632034628,-1.1746,-1.1724632900432883,-1.1853668831168815,2.86581,2.8658705627705583,2.847019870129866
1.03088,1.0308932900432886,1.0236496969696955,-0.277654,-0.27777435930735883,-0.2762987186147182,0.920807,0.9210313073593059,0.946988320346319,0.985572,0.9857162121212107,0.9780859004328991,3.01407,3.0140643290043245,3.0141474458874415,-1.15851,-1.1598900432900416,-1.1875073593073577,2.87048,2.8705699567099527,2.851745497835493
1.03096,1.0310691341991327,1.0266594372294358,-0.27854,-0.27860056277056233,-0.27665812121212086,0.913081,0.9133138138528125,0.9422248225108212,0.989938,0.9899364199134184,0.9788122251082237,3.01385,3.0138441558441516,3.0142416017315976,-1.14362,-1.1455738961038944,-1.1866435497835481,2.87504,2.875249783549779,2.8564462337662295
1.03069,1.0308825541125528,1.0288338961038945,-0.279709,-0.2796208181818178,-0.27691162770562733,0.905975,0.9060020389610377,0.9360029956709942,0.994783,0.9947539134199119,0.9801266277056264,3.01356,3.0135416450216406,3.014258138528134,-1.13075,-1.1316533333333316,-1.1816593939393922,2.87933,2.8803418181818143,2.861155497835494
1.03041,1.0304249350649335,1.03020844155844,-0.280702,-0.2806639783549779,-0.2772336623376619,0.899425,0.8994605930735918,0.9287459567099553,0.999864,0.9997649567099552,0.982395307359306,3.01318,3.013174978354974,3.014199004329,-1.12,-1.1202515584415567,-1.1724632900432885,2.88316,2.8843294372294332,2.8658705627705587
1.02982,1.0297343290043275,1.0308932900432886,-0.28176,-0.2816722857142853,-0.27777435930735894,0.893693,0.8937783939393926,0.921031307359306,1.0048,1.0046920476190462,0.9857162121212106,3.01275,3.0127599999999957,3.014064329004324,-1.11119,-1.111255757575756,-1.1598900432900416,2.88606,2.885370909090905,2.8705699567099527
1.0288,1.028744978354977,1.031069134199133,-0.282715,-0.2826085411255407,-0.2786005627705624,0.888958,0.8889645714285701,0.9133138138528124,1.0094,1.0093339826839811,0.9899364199134185,3.0123,3.012320346320342,3.0138441558441516,-1.10395,-1.1038921645021627,-1.1455738961038946,2.88667,2.8824809523809485,2.87524978354978
1.02748,1.027462770562769,1.0308825541125526,-0.28344,-0.2835203506493502,-0.2796208181818178,0.885343,0.8850937705627693,0.9060020389610377,1.01353,1.013556203463202,0.994753913419912,3.01186,3.011867792207788,3.0135416450216406,-1.09784,-1.097752813852812,-1.1316533333333316,2.87719,2.875648008658005,2.880341818181814
1.02591,1.0258304761904746,1.0304249350649337,-0.284401,-0.2844856839826836,-0.2806639783549779,0.882647,0.882226714285713,0.8994605930735917,1.01723,1.0172794632034619,0.9997649567099552,3.01141,3.0114147619047573,3.013174978354974,-1.09258,-1.0924669264069249,-1.1202515584415569,2.86426,2.865708354978351,2.8843294372294332
1.02402,1.02402528138528,1.0297343290043275,-0.285491,-0.28553821645021604,-0.2816722857142853,0.881067,0.8810398701298688,0.8937783939393926,1.02034,1.0204534199134185,1.004692047619046,3.01096,3.0109578354978312,3.0127599999999957,-1.08793,-1.0877225108225093,-1.1112557575757558,2.85248,2.8541686580086543,2.885370909090905
1.02217,1.0221998268398254,1.028744978354977,-0.286709,-0.28672655844155803,-0.28260854112554074,0.881445,0.8820962857142844,0.8889645714285701,1.02276,1.0229857575757562,1.0093339826839813,3.01048,3.0104873160173113,3.012320346320342,-1.0837,-1.0830244588744575,-1.1038921645021627,2.84261,2.842433160173156,2.882480952380948
1.02015,1.020374415584414,1.027462770562769,-0.287937,-0.2880070432900429,-0.2835203506493503,0.884171,0.8855817532467519,0.8850937705627692,1.02436,1.024467402597401,1.0135562034632022,3.00999,3.009989740259736,3.011867792207788,-1.07981,-1.0779167099567084,-1.0977528138528125,2.83465,2.832849480519476,2.8756480086580045
1.01865,1.0186099134199118,1.0258304761904746,-0.289252,-0.2892277359307355,-0.2844856839826836,0.89123,0.8913900476190464,0.8822267142857129,1.02473,1.0243562337662322,1.0172794632034619,3.00946,3.0094590909090866,3.0114147619047578,-1.07649,-1.0753545454545437,-1.0924669264069249,2.82859,2.8279475324675287,2.8657083549783513
1.01711,1.0169602597402583,1.02402528138528,-0.290422,-0.2903192164502161,-0.28553821645021604,0.899516,0.8989984155844144,0.8810398701298688,1.02331,1.022363506493505,1.0204534199134185,3.00888,3.008882597402593,3.010957835497831,-1.07441,-1.0772493073593057,-1.0877225108225093,2.82488,2.8288628138528096,2.854168658008654
1.01535,1.0154231601731587,1.0221998268398254,-0.291268,-0.2912279090909087,-0.286726558441558,0.907856,0.9075181558441545,0.8820962857142844,1.01913,1.0185779307359293,1.022985757575756,3.00824,3.0082459740259697,3.0104873160173113,-1.07809,-1.0842526406926392,-1.083024458874457,2.83081,2.8357392207792165,2.842433160173156
1.01387,1.0139828138528122,1.0203744155844139,-0.291823,-0.29189085714285673,-0.28800704329004284,0.91613,0.9159681731601718,0.8855817532467519,1.01319,1.0134171731601718,1.024467402597401,3.00754,3.00753203463203,3.0099897402597353,-1.09649,-1.0958393073593058,-1.0779167099567082,2.84895,2.847664329004325,2.832849480519476
1.01253,1.0125398268398254,1.0186099134199118,-0.292225,-0.292229597402597,-0.2892277359307355,0.923737,0.923473558441557,0.8913900476190464,1.00706,1.0075803939393924,1.024356233766232,3.00674,3.0067270129870085,3.0094590909090866,-1.1134,-1.1104677489177472,-1.0753545454545437,2.86569,2.8627969696969653,2.8279475324675283
1.01123,1.011107532467531,1.016960259740258,-0.292364,-0.29224887878787836,-0.290319216450216,0.930254,0.9299818354978342,0.8989984155844144,1.00155,1.0018569956709942,1.022363506493505,3.00583,3.0058117748917708,3.0088825974025926,-1.12769,-1.12580831168831,-1.0772493073593057,2.88013,2.8785636796536753,2.8288628138528096
1.00979,1.0096567532467517,1.0154231601731587,-0.292063,-0.2919770346320342,-0.2912279090909087,0.935572,0.9354361991341977,0.9075181558441546,0.996798,0.9969274199134184,1.018577930735929,3.00482,3.004787359307355,3.0082459740259697,-1.13936,-1.1391009090909074,-1.0842526406926392,2.89228,2.8920326839826798,2.8357392207792165
1.00829,1.0081543290043276,1.0139828138528124,-0.291418,-0.2914489047619043,-0.2918908571428568,0.939891,0.9398537705627692,0.915968173160172,0.992975,0.9930416709956696,1.0134171731601715,3.0037,3.0036768398268356,3.00753203463203,-1.14868,-1.1485845454545438,-1.0958393073593058,2.90231,2.902193333333329,2.847664329004325
1.00678,1.0067477489177474,1.0125398268398254,-0.290653,-0.2907145021645018,-0.29222959740259696,0.943447,0.9434570259740247,0.9234735584415572,0.990061,0.9901583593073578,1.0075803939393926,3.0025,3.002519220779216,3.0067270129870085,-1.15599,-1.155999783549782,-1.1104677489177472,2.91051,2.910524675324671,2.8627969696969657
1.00556,1.0056654545454529,1.0111075324675312,-0.289808,-0.2898441861471857,-0.29224887878787836,0.946433,0.9465222900432886,0.9299818354978342,0.988115,0.9881807619047605,1.0018569956709942,3.00133,3.0013594805194765,3.0058117748917708,-1.16177,-1.1618567099567083,-1.1258083116883102,2.91738,2.917475108225104,2.8785636796536753
1.00494,1.005153203463202,1.0096567532467517,-0.288938,-0.28894706060606024,-0.2919770346320343,0.949138,0.9492830909090896,0.9354361991341978,0.987117,0.9870451948051933,0.9969274199134184,3.00022,3.0002412554112508,3.0047873593073553,-1.16647,-1.1665737662337645,-1.1391009090909077,2.92334,2.923427705627702,2.8920326839826793
1.00516,1.0053893506493492,1.0081543290043276,-0.288016,-0.28804832467532426,-0.2914489047619044,0.951747,0.9518555627705614,0.9398537705627692,0.986748,0.9866303593073578,0.9930416709956695,2.99917,2.999189307359303,3.003676839826835,-1.17042,-1.170518484848483,-1.1485845454545438,2.92865,2.9287228571428527,2.902193333333329
1.00619,1.0063726406926392,1.0067477489177474,-0.287015,-0.28703958441558397,-0.2907145021645018,0.954263,0.9542712380952367,0.9434570259740247,0.986975,0.986865480519479,0.9901583593073577,2.9982,2.9982049350649307,3.002519220779216,-1.17387,-1.1739720346320328,-1.155999783549782,2.93356,2.933624025974022,2.9105246753246714
1.00784,1.0079246320346305,1.005665454545453,-0.286093,-0.28590879220779186,-0.2898441861471857,0.956606,0.9565291688311675,0.9465222900432886,0.98791,0.9878424329004316,0.9881807619047606,2.99729,2.9972672727272687,3.001359480519476,-1.177,-1.1771168831168812,-1.1618567099567083,2.93824,2.9383012121212078,2.9174751082251036
1.00981,1.0096959307359292,1.005153203463202,-0.28495,-0.2847247922077918,-0.28894706060606024,0.958624,0.9586008095238081,0.9492830909090896,0.989481,0.9896665238095224,0.9870451948051934,2.99639,2.996371645021641,3.0002412554112508,-1.17995,-1.1800489610389593,-1.1665737662337647,2.94283,2.9428755411255367,2.923427705627702
1.01149,1.0113130303030289,1.0053893506493492,-0.283526,-0.283622597402597,-0.28804832467532426,0.960376,0.9604467835497822,0.9518555627705616,0.992075,0.9924261428571415,0.9866303593073578,2.99552,2.995519177489173,2.999189307359303,-1.18268,-1.1828392640692624,-1.1705184848484833,2.9474,2.947435281385277,2.928722857142853
1.0127,1.012500043290042,1.0063726406926392,-0.282582,-0.28273618181818144,-0.287039584415584,0.96198,0.9620433896103882,0.9542712380952368,0.995992,0.9960913506493492,0.986865480519479,2.99469,2.9947116450216407,2.998204935064931,-1.18516,-1.1857187878787863,-1.173972034632033,2.95199,2.95202203463203,2.9336240259740216
1.01312,1.0130568831168816,1.0079246320346305,-0.282196,-0.28225088311688273,-0.28590879220779175,0.96337,0.9633338095238082,0.9565291688311675,1.00052,1.0004829740259726,0.9878424329004314,2.99395,2.9939567099567057,2.9972672727272682,-1.18723,-1.1885294805194788,-1.1771168831168815,2.95663,2.956651601731597,2.9383012121212078
1.01294,1.0129167099567085,1.0096959307359292,-0.282362,-0.28240650649350607,-0.2847247922077918,0.964394,0.9643182943722929,0.9586008095238082,1.00541,1.0053173896103882,0.9896665238095224,2.99327,2.993265930735926,2.9963716450216404,-1.18866,-1.1891586580086564,-1.1800489610389593,2.96131,2.9613205194805152,2.942875541125537
1.01224,1.0121667099567087,1.0113130303030289,-0.283055,-0.283230506493506,-0.28362259740259693,0.965008,0.9650518008657996,0.9604467835497821,1.01038,1.01023157142857,0.9924261428571414,2.99264,2.99263835497835,2.995519177489173,-1.18856,-1.1861374458874443,-1.1828392640692622,2.96599,2.966011601731597,2.947435281385277
1.01091,1.0108940692640678,1.012500043290042,-0.284533,-0.2846045497835494,-0.2827361818181814,0.965136,0.9654130303030288,0.9620433896103882,1.01509,1.0149533246753233,0.9960913506493492,2.99206,2.992067965367961,2.9947116450216407,-1.1829,-1.1789755411255394,-1.185718787878786,2.97066,2.9706920346320302,2.9520220346320305
1.00921,1.0092406060606047,1.0130568831168816,-0.286574,-0.28644199567099526,-0.28225088311688273,0.965086,0.9652541601731588,0.9633338095238081,1.01945,1.0194049783549768,1.0004829740259726,2.99154,2.9915404761904716,2.9939567099567057,-1.1678,-1.1681278787878773,-1.1885294805194786,2.97528,2.975315281385277,2.9566516017315974
1.00732,1.0073223419913404,1.0129167099567085,-0.288664,-0.28867108225108185,-0.28240650649350607,0.96462,0.9643016709956695,0.9643182943722929,1.02352,1.023533809523808,1.0053173896103882,2.99106,2.99105242424242,2.993265930735926,-1.15286,-1.1548580086580071,-1.1891586580086562,2.97977,2.979832813852809,2.9613205194805157
1.00521,1.005266073593072,1.0121667099567087,-0.291036,-0.29115940259740214,-0.28323050649350606,0.962734,0.9622740129870115,0.9650518008657992,1.02735,1.027363636363635,1.01023157142857,2.99061,2.990597489177485,2.992638354978351,-1.1397,-1.1410631601731585,-1.1861374458874443,2.98404,2.984176969696965,2.966011601731598
1.00312,1.0031762121212107,1.010894069264068,-0.293562,-0.29367020779220737,-0.2846045497835494,0.959672,0.9591294718614705,0.9654130303030289,1.03093,1.0309516450216436,1.0149533246753233,2.99018,2.9901754112554073,2.992067965367961,-1.12853,-1.1288664502164485,-1.1789755411255394,2.98797,2.9881901298701257,2.9706920346320307
1.0011,1.0011177922077907,1.0092406060606045,-0.296132,-0.29601216883116843,-0.28644199567099526,0.955299,0.9551316363636349,0.9652541601731586,1.03425,1.0343090909090895,1.0194049783549768,2.98979,2.989790519480515,2.9915404761904716,-1.11927,-1.11938147186147,-1.168127878787877,2.99137,2.991504848484844,2.975315281385277
0.999109,0.9991090173160159,1.0073223419913404,-0.298277,-0.29803030303030265,-0.28867108225108185,0.95051,0.9507894285714271,0.9643016709956695,1.03736,1.037399004329003,1.0235338095238078,2.98944,2.9894526406926363,2.9910524242424197,-1.11167,-1.111654848484847,-1.154858008658007,2.99383,2.9932769264069217,2.9798328138528096
0.997143,0.997166294372293,1.005266073593072,-0.299725,-0.29960934199134154,-0.2911594025974022,0.946508,0.9467963549783536,0.9622740129870115,1.04017,1.0401572294372279,1.0273636363636347,2.98916,2.9891721212121167,2.9905974891774845,-1.10532,-1.1052649350649335,-1.1410631601731587,2.99466,2.9931274458874415,2.9841769696969656
0.995318,0.9952666926406912,1.0031762121212107,-0.300624,-0.30067878787878743,-0.2936702077922073,0.943812,0.9438031731601718,0.9591294718614705,1.04255,1.0425259740259727,1.0309516450216434,2.98894,2.988947272727269,2.9901754112554064,-1.09995,-1.0998764502164486,-1.1288664502164485,2.99315,2.991778658008654,2.9881901298701257
0.993445,0.9934180129870116,1.0011177922077905,-0.30114,-0.30121174025973985,-0.2960121688311684,0.942321,0.9424795281385268,0.955131636363635,1.04442,1.0444403896103882,1.0343090909090895,2.98877,2.9887722077922034,2.989790519480515,-1.09533,-1.0951746320346305,-1.1193814718614703,2.98951,2.990477272727268,2.9915048484848437
0.991662,0.9916715411255397,0.9991090173160158,-0.301495,-0.3013649090909087,-0.2980303030303026,0.942616,0.9431297186147173,0.9507894285714272,1.04573,1.0458120779220765,1.0373990043290027,2.98864,2.988633766233762,2.9894526406926367,-1.0912,-1.0908893073593058,-1.111654848484847,2.98823,2.9904729004328963,2.993276926406922
0.989994,0.9900380952380938,0.997166294372293,-0.301301,-0.30125416017315976,-0.2996093419913416,0.9452,0.9456971861471848,0.9467963549783533,1.04647,1.0465489610389596,1.040157229437228,2.98851,2.98851229437229,2.9891721212121167,-1.08748,-1.0859950649350634,-1.1052649350649335,2.9917,2.992736190476186,2.9931274458874415
0.988513,0.9885519956709943,0.9952666926406912,-0.300814,-0.3009585887445883,-0.30067878787878743,0.949949,0.949986727272726,0.9438031731601717,1.04647,1.0464319913419897,1.0425259740259727,2.9884,2.9883919047619,2.988947272727269,-1.08419,-1.0825296103896087,-1.0998764502164486,2.99791,2.997639913419909,2.9917786580086543
0.987265,0.9872751428571414,0.9934180129870115,-0.30049,-0.3005326580086576,-0.3012117402597398,0.955859,0.9556357099567085,0.9424795281385268,1.0455,1.0452931601731588,1.0444403896103882,2.98827,2.9882630303030258,2.9887722077922034,-1.0818,-1.0826314718614705,-1.0951746320346305,3.00519,3.0046987878787834,2.990477272727268
0.98607,0.9861580822510807,0.9916715411255397,-0.3,-0.2999938268398264,-0.30136490909090863,0.96222,0.9620622294372281,0.9431297186147175,1.04334,1.0429974458874445,1.0458120779220763,2.98812,2.9881186580086534,2.9886337662337623,-1.08158,-1.0874293073593058,-1.0908893073593058,3.01288,3.012576883116879,2.9904729004328963
0.985115,0.9851393160173145,0.9900380952380937,-0.299515,-0.2994571082251078,-0.3012541601731597,0.96886,0.9687096147186133,0.9456971861471848,1.03969,1.0395709090909073,1.0465489610389598,2.98795,2.9879549350649306,2.98851229437229,-1.09549,-1.0969205194805178,-1.0859950649350634,3.02046,3.020274675324671,2.9927361904761858
0.984212,0.9841237922077908,0.9885519956709945,-0.298937,-0.298952177489177,-0.3009585887445883,0.975349,0.9752276666666653,0.9499867272727259,1.03524,1.0351963203463188,1.0464319913419897,2.98777,2.9877670129870086,2.9883919047619005,-1.11214,-1.1100779220779204,-1.082529610389609,3.02765,3.0275234199134156,2.997639913419909
0.983081,0.9830080952380938,0.9872751428571414,-0.298274,-0.29840966666666624,-0.3005326580086576,0.981527,0.981476688311687,0.9556357099567085,1.03012,1.0301880519480502,1.0452931601731588,2.98756,2.9875559307359265,2.9882630303030258,-1.12717,-1.124995324675323,-1.0826314718614705,3.0343,3.034229740259736,3.004698787878784
0.981836,0.9817348051948037,0.9861580822510807,-0.29784,-0.2978352987012982,-0.29999382683982645,0.987395,0.9873753419913407,0.9620622294372281,1.02493,1.0249553246753231,1.0429974458874443,2.98732,2.987319047619043,2.988118658008654,-1.13988,-1.139177835497834,-1.0874293073593058,3.04037,3.040327229437225,3.012576883116879
0.980397,0.9802899047619033,0.9851393160173144,-0.297382,-0.29725489610389566,-0.2994571082251078,0.992915,0.9928732640692626,0.9687096147186132,1.01986,1.0199237662337648,1.0395709090909075,2.98706,2.987057922077918,2.98795493506493,-1.15028,-1.1500568831168814,-1.096920519480518,3.04584,3.045817878787874,3.0202746753246705
0.978825,0.9787953852813838,0.9841237922077909,-0.29661,-0.29665365367965324,-0.298952177489177,0.99799,0.9979810129870116,0.9752276666666654,1.01525,1.0153773593073578,1.0351963203463188,2.98677,2.9867739393939354,2.9877670129870086,-1.15857,-1.1585018614718599,-1.1100779220779204,3.05074,3.0507294372294327,3.0275234199134156
0.977354,0.9774264761904747,0.9830080952380938,-0.295844,-0.29594312121212074,-0.29840966666666624,1.00268,1.0027099480519466,0.981476688311687,1.01143,1.0115876623376607,1.0301880519480502,2.98646,2.9864746320346276,2.9875559307359265,-1.16512,-1.1651636796536782,-1.1249953246753233,3.0551,3.055102857142853,3.0342297402597356
0.976235,0.976340822510821,0.9817348051948037,-0.295209,-0.29507168831168784,-0.29783529870129827,1.00703,1.007057943722942,0.9873753419913406,1.00856,1.008706320346319,1.024955324675323,2.98614,2.986157445887442,2.987319047619043,-1.17039,-1.1704667532467514,-1.1391778354978337,3.05897,3.058976493506489,3.0403272294372248
0.975617,0.9756698658008643,0.9802899047619034,-0.294228,-0.29406759307359265,-0.2972548961038957,1.01097,1.0110168181818167,0.9928732640692626,1.00663,1.006767229437228,1.0199237662337648,2.98579,2.9858148917748872,2.9870579220779176,-1.17472,-1.1747731168831153,-1.1500568831168814,3.06239,3.062393463203459,3.045817878787874
