ball_vx,ball_vy,ball_vz
-0.00298023,-0.00167415,0.00276566
-0.000298023,-0.00101179,-0.00210404
0.000751019,-0.00364557,0.000220537
-0.0002563,-0.00288039,5.96046e-05
-0.000464916,0.0028871,-0.00225902
-0.00254512,0.0014618,-0.00132918
0.00103712,0.00082776,-0.0030756
0.00251532,0.00147372,-0.00427961
0.00103116,0.00167042,0.00297427
-0.00169873,0.00133738,0.00572801
-3.57628e-05,-0.00082925,0.00504255
-0.00166297,0.00177249,-6.55651e-05
-0.00255108,0.002563,0.00531077
-0.00244379,0.000477582,0.00262856
0.00244379,-0.000609457,-0.00726581
0.00257492,-0.000654906,-0.00248551
0.0048995,-0.00129491,0.00269413
0.00476241,-0.00181496,-0.00214577
0.00419021,0.00108257,-0.00406504
0.00279546,0.00186414,-0.00348091
0.00191331,0.0016652,-0.00255704
0.000983477,0.00107959,0.00159144
0.000506639,0.00137091,-0.000631809
-0.00064373,0.000943989,0.00203848
-0.000798702,0.000798702,0.00451803
-0.00235438,0.00109822,0.00244379
-0.0025332,1.78814e-05,0.00231266
-0.00228882,0.00128672,0.00125766
-0.00140071,-0.000622869,0.000423193
0.000429153,-0.00211522,-0.00222921
0.00038147,-0.000117719,-0.00362992
0.000494719,-0.00139549,-0.00125766
-1.19209e-05,0.000862777,-0.00205636
-0.00151992,-0.000285357,-0.00196099
-0.00163317,-0.000935048,-0.00100732
-0.00169873,-0.000263751,0.00270009
-0.00133514,0.000408292,0.0022769
-0.000846386,-0.000298023,0.00132918
-0.00237823,0.000274181,0.00379682
-0.00143051,-0.00169873,0.00190735
-0.000137091,-0.00343844,-0.00321269
0.000166893,-0.000622123,-0.0030756
0.000876188,-0.0022836,-0.000107288
0.0012517,2.98023e-06,-0.000488758
0.00160336,-8.19564e-05,-0.00274777
0.00168085,0.000461936,0.000971556
0.000417233,-0.000264496,0.00228882
0.000393391,-0.000450015,0.00245571
-0.000172853,0.000280142,0.000166893
0.000524521,-0.000360608,0.00118017
5.36442e-05,0.000780076,0.00113249
0.000762939,0.000245124,-1.78814e-05
-0.000578165,-0.000948459,-0.00236034
-0.00063777,-0.000178069,-0.00167489
-0.000405312,0.000105053,-0.000756979
-3.57628e-05,-0.000121444,-0.00213981
8.9407e-05,-0.00186786,0.000292063
0.000149012,-0.000780821,0.00143051
0.00107884,-0.000780076,0.00302196
0.000703335,-0.00124052,-0.000816584
0.000810623,-0.00182018,-0.000983477
0.000739098,-0.000695139,0.000602007
0.0005126,0.00124574,0.000882149
-0.00026226,0.000865757,-0.00077486
-0.001055,0.00107065,-0.00165105
-0.00129938,0.00119954,0.000786781
-0.00281334,0.000564009,0.00103712
-5.96046e-06,-0.00167787,0.00124574
-0.000739098,-0.000499189,-0.000780821
0.00100732,-0.00138804,0.000858307
0.000429153,-0.000358373,-0.00138879
0.000530481,0.000178069,0.000572205
0.00203252,-0.000282377,-0.000274181
-0.0002563,1.49012e-06,-0.000429153
-0.000679493,-0.00102744,0.00103712
-0.00107884,-0.000170618,0.000798702
-0.000470877,0.000157952,0.0020504
-0.00157952,-0.00103787,0.00113249
-0.00126362,7.22706e-05,-0.000953674
-0.000351667,-0.0011012,-0.00106096
0.000196695,0.000403076,-0.00132322
0.000160933,0.000992417,-0.000506639
0.000476837,-0.00012964,2.38419e-05
0.000143051,5.1409e-05,-0.000619888
0.00026226,-0.000153482,0.00181198
0.000739098,0.000622123,0.00184774
2.98023e-05,-0.001017,0.00180006
0.0014782,8.41916e-05,-0.000363588
0.00109076,0.000514835,-0.000590086
0.000876188,-0.000180304,-0.00119805
-0.000679493,0.00144094,-0.00106096
-0.00118613,-0.000489503,-0.00211
-0.000548363,0.00160709,-0.000816584
0.000816584,0.00303462,-0.00100136
0.000756979,0.00112653,0.00101924
0.000947714,0.000786781,0.00106692
0.000721216,-0.00206828,0.000488758
0.000524521,-0.000844151,-0.000816584
-0.000292063,-0.000558794,0.00013113
0.000113249,0.000281632,0.000172853
0.000542402,0.000789016,-0.00126958
