action_0,action_1,action_2,action_3,action_4,action_5,action_6
-0.422974,-0.0186079,0.567797,-0.665915,0.314722,-0.901671,0.875452
-0.420419,-0.0665061,0.556604,-0.674232,0.203156,-0.91105,0.878217
-0.418154,-0.115776,0.535151,-0.681049,0.0886143,-0.919057,0.879618
-0.415937,-0.164051,0.505001,-0.686487,-0.0183984,-0.925885,0.879917
-0.413294,-0.211626,0.463435,-0.690776,-0.114125,-0.931697,0.879095
-0.408585,-0.261361,0.38712,-0.693828,-0.200272,-0.936642,0.876484
-0.401414,-0.311139,0.286975,-0.696037,-0.274891,-0.940841,0.87166
-0.41425,-0.357789,0.142917,-0.667828,-0.129604,-0.938657,0.841315
-0.424406,-0.404763,0.0149859,-0.642963,-0.00193476,-0.936405,0.789018
-0.432286,-0.449459,-0.0969665,-0.620676,0.112794,-0.933744,0.667094
-0.438317,-0.491063,-0.194344,-0.598293,0.215255,-0.930257,0.510904
-0.442832,-0.528845,-0.278455,-0.571993,0.305762,-0.924836,0.357979
-0.444466,-0.563645,-0.351231,-0.541433,0.385164,-0.916759,0.21479
-0.443245,-0.595355,-0.414111,-0.507399,0.454527,-0.905154,0.0880511
-0.440247,-0.623794,-0.468629,-0.471445,0.514578,-0.889448,-0.013916
-0.437879,-0.648652,-0.515839,-0.433324,0.56622,-0.867661,-0.0658401
-0.420953,-0.670721,-0.555298,-0.422486,0.605588,-0.869082,0.0367755
-0.413495,-0.68999,-0.589978,-0.388551,0.635467,-0.861815,0.157123
-0.404659,-0.70677,-0.619095,-0.339182,0.652521,-0.852523,0.268382
-0.390489,-0.720843,-0.642283,-0.280066,0.66217,-0.8398,0.366485
-0.370787,-0.732272,-0.659153,-0.220773,0.671554,-0.820367,0.45186
-0.346272,-0.741285,-0.670058,-0.165122,0.681626,-0.78422,0.5256
-0.31701,-0.748549,-0.677434,-0.111152,0.690243,-0.69164,0.588864
-0.282363,-0.75441,-0.682441,-0.058196,0.69786,-0.515991,0.642965
-0.241226,-0.75893,-0.685504,-0.00405902,0.705374,-0.335784,0.689128
