torque0,torque1,torque2,torque3,torque4,torque5,torque6,action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_disc_0,joint_vel_disc_1,joint_vel_disc_2,joint_vel_disc_3,joint_vel_disc_4,joint_vel_disc_5,joint_vel_disc_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,to_final_target_0,to_final_target_1,to_final_target_2,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6,joint_acc_disc_0,joint_acc_disc_1,joint_acc_disc_2,joint_acc_disc_3,joint_acc_disc_4,joint_acc_disc_5,joint_acc_disc_6,,
-12.064713,26.072485,10.519365,-17.284466,-0.51591384,-0.17919222,-0.24515533,-0.4031029,-0.42171794,0.39808643,0.60921556,-0.26211292,-0.5418822,-0.1435092,0.5368034,-0.789099,1.9087678,1.3667772,2.431896,-1.371254,1.5277901,0.594777,-0.7297046,1.8528743,1.2804482,2.4714258,-1.2916104,1.5485523,-0.4983457,-0.7726472,0.7638488,1.0105968,0.042826302,-0.32731053,-0.1526928,-0.49837828,-0.77266693,0.7638931,1.0106802,0.04258156,-0.32775402,-0.15282631,-0.07496929,-0.5161114,0.9632528,-0.13499478,0.033754665,-0.33219337,-0.035522938,-0.44208646,0.9333395,0.9504767,-0.04380835,-0.06352451,0.30106366,-0.17063361,0.014051226,-0.29322335,0,0,0,1,0,0,0,-0.5750307,0.11611137,-0.41325277,-9.184188,-1.5200973,0.02156496,5.8947206,-4.554519,-0.6309688,0.30969977,-9.191036,-1.5258789,0.038146973,5.912781,-4.59671,-0.71525574,0.29087067
-10.137033,27.172398,10.853071,-16.690416,-0.55068016,-0.094868824,-0.22495556,-0.3857804,-0.42499894,0.38154948,0.605291,-0.2768437,-0.5420735,-0.14994913,0.53690994,-0.79345447,1.9101067,1.3712418,2.4298992,-1.3729213,1.5260599,0.5921001,-0.7336023,1.8566756,1.2856237,2.4715266,-1.2932662,1.5477933,-0.5353685,-0.77953374,0.7601907,1.0351658,0.02026537,-0.33119562,-0.15183523,-0.53538084,-0.7795334,0.76026917,1.0350943,0.020170212,-0.3311634,-0.15180111,-0.07568264,-0.5159488,0.9615636,-0.14284548,0.032529984,-0.33681244,-0.036420822,-0.44200397,0.9318353,0.9500295,-0.043540973,-0.064937994,0.30221033,-0.17955093,0.018428477,-0.30010143,0,0,0,1,0,0,0,-0.57431734,0.11594877,-0.41156358,-7.40456,-1.3773084,-0.73161125,4.913807,-4.5121865,-0.7770181,0.17151237,-7.4005127,-1.373291,-0.7247925,4.8828125,-4.4822693,-0.68187714,0.20503998
-8.426592,28.18182,11.168491,-16.013103,-0.58812106,-0.018961266,-0.19982941,-0.38082033,-0.42681497,0.3707416,0.60935575,-0.2892091,-0.5441859,-0.14752084,0.534977,-0.7976245,1.9122869,1.377027,2.4281452,-1.374894,1.5256652,0.58927333,-0.7375319,1.8604445,1.2909086,2.471519,-1.2949394,1.5470389,-0.5653834,-0.7858971,0.7538553,1.0569699,-0.0014678277,-0.3347987,-0.15092999,-0.56535006,-0.785923,0.7537842,1.0569811,-0.0015258789,-0.33464432,-0.15087128,-0.07643318,-0.5157757,0.95985025,-0.15034755,0.033554245,-0.34174263,-0.037352562,-0.44190454,0.9302974,0.9496044,-0.043269858,-0.066289335,0.30328992,-0.18648075,0.022072079,-0.30673316,0,0,0,1,0,0,0,-0.5735668,0.115775675,-0.40985024,-6.0029745,-1.2726665,-1.2670875,4.360819,-4.3466396,-0.7206142,0.18104911,-5.993843,-1.2779236,-1.2969971,4.377365,-4.339218,-0.69618225,0.18596649
-8.098492,28.216042,11.123787,-16.108204,-0.576527,0.0024526566,-0.21310884,-0.3858825,-0.42873362,0.35574716,0.6055821,-0.31005728,-0.54835975,-0.16109318,0.53139096,-0.801842,1.9138067,1.3817459,2.4250104,-1.3771933,1.522875,0.5863136,-0.7414911,1.8641658,1.2962824,2.471404,-1.2966299,1.5462866,-0.5919538,-0.79185677,0.74429446,1.0747643,-0.022964248,-0.33808833,-0.15044244,-0.59194565,-0.7918358,0.74424744,1.0747671,-0.022983551,-0.3381014,-0.15046597,-0.07722139,-0.51558685,0.95811284,-0.15783352,0.037840847,-0.34638867,-0.038319588,-0.44179106,0.9287282,0.9492031,-0.042997785,-0.06758162,0.30429804,-0.19350621,0.024921594,-0.31298435,0,0,0,1,0,0,0,-0.5727786,0.11558685,-0.40811282,-5.314088,-1.1919379,-1.9121647,3.5588741,-4.299284,-0.657928,0.09751022,-5.3191185,-1.1825562,-1.9073486,3.5572052,-4.2915344,-0.6914139,0.08106232
-7.263725,25.087086,8.502279,-15.348599,-0.38805395,0.237283,-0.28377348,-0.36544237,-0.43368387,0.2693073,0.6017511,-0.32529283,-0.5550947,-0.17867695,0.53149724,-0.80654365,1.9045619,1.3865451,2.42261,-1.3798941,1.519485,0.58326477,-0.7454822,1.8677391,1.3017259,2.4711804,-1.2983389,1.5455333,-0.6097615,-0.7982186,0.7145966,1.0887839,-0.044649225,-0.34179315,-0.1506235,-0.60976744,-0.7982254,0.7146597,1.0886908,-0.044727325,-0.34179688,-0.1506567,-0.07804632,-0.5153947,0.9563298,-0.165167,0.038449768,-0.3555314,-0.0393219,-0.44169497,0.92710805,0.9488346,-0.04269967,-0.068809874,0.30521265,-0.20038238,0.021454383,-0.32313538,0,0,0,1,0,0,0,-0.57195365,0.11539468,-0.4063298,-3.5615325,-1.2723684,-5.939567,2.8039217,-4.336995,-0.7409632,-0.036212802,-3.5643578,-1.2779236,-5.917549,2.784729,-4.348755,-0.7390976,-0.038146973
-8.855454,27.845749,10.333364,-16.624466,-0.5271518,0.0567203,-0.30699003,-0.41257516,-0.4163471,0.29470778,0.60005957,-0.331616,-0.5537904,-0.18765803,0.5213785,-0.8079343,1.9119452,1.3917348,2.421438,-1.3814075,1.5173846,0.58008623,-0.7494805,1.8712001,1.3072265,2.4708557,-1.3000642,1.544778,-0.6356899,-0.79962325,0.69224435,1.1002495,-0.06495256,-0.34512502,-0.15114887,-0.6357074,-0.7996559,0.69220066,1.1001348,-0.06494522,-0.3450632,-0.15106201,-0.078912735,-0.515193,0.9545223,-0.1734992,0.040338445,-0.36037588,-0.040365696,-0.44159627,0.9254556,0.9485017,-0.042393737,-0.06997166,0.30602488,-0.20863532,0.022057578,-0.32967833,0,0,0,1,0,0,0,-0.57108724,0.11519298,-0.4045223,-5.1856875,-0.2809286,-4.4704556,2.2931337,-4.060667,-0.66637397,-0.10507405,-5.1879883,-0.2861023,-4.491806,2.2888184,-4.043579,-0.6532669,-0.08106232
-7.7918186,30.529081,11.607724,-16.410494,-0.6530264,0.054684147,-0.28837875,-0.41353273,-0.40464553,0.2859748,0.5970529,-0.3366606,-0.555203,-0.18329114,0.51805633,-0.8101773,1.9140964,1.3967844,2.4203565,-1.3833447,1.5172843,0.57678807,-0.7534673,1.8745575,1.312773,2.4704356,-1.3018057,1.5440199,-0.65961415,-0.7973805,0.67148477,1.1092684,-0.08392681,-0.3483438,-0.15162997,-0.6596327,-0.7973671,0.6714821,1.1092901,-0.08401871,-0.3483057,-0.15161037,-0.07981968,-0.51497984,0.95270073,-0.1816043,0.042429473,-0.3632927,-0.041440487,-0.44148755,0.9237799,0.9482024,-0.04208665,-0.07106435,0.30674228,-0.21507151,0.024214618,-0.33428773,0,0,0,1,0,0,0,-0.5701803,0.11497983,-0.40270072,-4.7848463,0.4485488,-4.1519165,1.8037796,-3.7948503,-0.643754,-0.09621978,-4.785061,0.45776367,-4.143715,1.8310547,-3.8146973,-0.64849854,-0.10967255
-6.0223694,30.30657,10.908933,-15.636058,-0.6218592,0.20516121,-0.29675686,-0.39087862,-0.40350243,0.2374121,0.5867767,-0.36287507,-0.5563588,-0.1950195,0.5181563,-0.8139927,1.9101694,1.4007895,2.4160044,-1.3852595,1.514767,0.57341444,-0.7574408,1.8777666,1.3183442,2.4699183,-1.3035634,1.543258,-0.67475516,-0.7946802,0.64175963,1.1143066,-0.10354818,-0.3515342,-0.1524916,-0.6747246,-0.7946968,0.6418228,1.1142492,-0.10347366,-0.35152435,-0.15239716,-0.08076382,-0.51475954,0.9508567,-0.18900217,0.04405254,-0.3677299,-0.04253912,-0.4413817,0.9220758,0.9479382,-0.041770484,-0.07208782,0.30736247,-0.21972932,0.023510134,-0.33997232,0,0,0,1,0,0,0,-0.56923616,0.114759535,-0.40085667,-3.028202,0.54006577,-5.945027,1.0076284,-3.924273,-0.63807964,-0.17232597,-3.0183792,0.5340576,-5.9318542,0.9918213,-3.8909912,-0.64373016,-0.15735626
-8.795283,26.022547,8.052362,-16.319849,-0.3863445,0.2739414,-0.42541558,-0.42748424,-0.40031284,0.15981686,0.5928809,-0.37544996,-0.5496254,-0.20124185,0.5092918,-0.8174877,1.9017391,1.4072764,2.4136007,-1.3860072,1.5130717,0.56993574,-0.7613981,1.8807459,1.3239422,2.4693017,-1.3053353,1.5424913,-0.69575214,-0.79149485,0.5958212,1.1196039,-0.12324887,-0.3543518,-0.15336667,-0.6957412,-0.7914543,0.5958557,1.1195898,-0.12331009,-0.35438538,-0.15332699,-0.08175087,-0.51453876,0.9489712,-0.19758636,0.044202406,-0.37602013,-0.04368019,-0.44130278,0.9203238,0.94772536,-0.04142034,-0.07303041,0.30784342,-0.2282338,0.018187033,-0.3495518,0,0,0,1,0,0,0,-0.5682491,0.11453876,-0.3989712,-4.1993976,0.63706636,-9.187687,1.0594606,-3.9401383,-0.5635202,-0.17501414,-4.2033195,0.64849854,-9.19342,1.0681152,-3.9672852,-0.5722046,-0.18596649
-10.412868,26.17673,8.028289,-17.334753,-0.38075253,0.21407793,-0.4919864,-0.45441368,-0.38386342,0.12964164,0.57923836,-0.39435327,-0.55685395,-0.20622079,0.5017737,-0.8189776,1.9001921,1.410828,2.4101486,-1.3888633,1.5115582,0.56632894,-0.7653215,1.8834772,1.3295468,2.4685862,-1.3071215,1.5417199,-0.7213946,-0.7846502,0.54628223,1.1209989,-0.14295565,-0.35721934,-0.15427919,-0.72135925,-0.7846832,0.54626465,1.120925,-0.14309883,-0.3572464,-0.15428066,-0.08278561,-0.51431704,0.9470512,-0.20711643,0.04441885,-0.38294047,-0.044874668,-0.44124937,0.9185288,0.9475717,-0.041039445,-0.07388674,0.30816296,-0.23877299,0.013104891,-0.35822752,0,0,0,1,0,0,0,-0.56721437,0.11431703,-0.39705122,-5.128491,1.368928,-9.907794,0.27899742,-3.9413557,-0.57350993,-0.18250346,-5.1236153,1.3542175,-9.918213,0.2670288,-3.9577484,-0.5722046,-0.19073486
-7.4722567,33.210823,12.840558,-16.373037,-0.75462914,0.057133943,-0.29864794,-0.4591891,-0.37858593,0.2202192,0.5975317,-0.36797726,-0.5357077,-0.1917143,0.4974506,-0.8221094,1.9165101,1.4191766,2.4133897,-1.3874776,1.5129628,0.56260103,-0.7692063,1.8860998,1.3351781,2.4677925,-1.3089173,1.5409456,-0.74557644,-0.77693164,0.5244946,1.126265,-0.15864477,-0.35911915,-0.15493532,-0.7455826,-0.77695847,0.5245209,1.1262655,-0.15873909,-0.35915375,-0.15485287,-0.08386135,-0.5140829,0.945125,-0.21535198,0.046636228,-0.38429138,-0.046096325,-0.44117975,0.9167195,0.9474542,-0.04065764,-0.074673235,0.3083851,-0.24424087,0.016240953,-0.36110726,0,0,0,1,0,0,0,-0.5661386,0.1140829,-0.39512497,-4.8363686,1.5437126,-4.3575287,1.0532379,-3.137824,-0.37996173,-0.13122559,-4.8446655,1.5449524,-4.348755,1.0681152,-3.1280518,-0.38146973,-0.11444092
-6.9452667,29.78933,11.036418,-16.289684,-0.5277468,0.15214314,-0.30197364,-0.43811598,-0.3984624,0.1653333,0.57990444,-0.3780839,-0.55289006,-0.20850323,0.49688363,-0.8289757,1.9108998,1.4221638,2.41108,-1.3918508,1.5096701,0.558794,-0.7730806,1.8885784,1.3408133,2.4669225,-1.3107255,1.5401657,-0.7613928,-0.77489704,0.49563587,1.1270231,-0.17397991,-0.36156902,-0.1560176,-0.76140165,-0.7748604,0.4957199,1.1270285,-0.17399788,-0.3616333,-0.15599728,-0.08497906,-0.51384306,0.943179,-0.22371468,0.047963947,-0.3883048,-0.047352314,-0.4411161,0.91488516,0.94737256,-0.04026768,-0.075407766,0.3085083,-0.25128898,0.015119244,-0.3661911,0,0,0,1,0,0,0,-0.5650209,0.11384305,-0.393179,-3.1632662,0.4069209,-5.7717443,0.15161037,-3.0670285,-0.48997402,-0.21645725,-3.1638145,0.4196167,-5.760193,0.15258789,-3.0517578,-0.49591064,-0.22888184
-8.867681,31.426626,12.706649,-17.28289,-0.6466187,-0.047033608,-0.29364574,-0.49039412,-0.38899013,0.2016409,0.5900588,-0.4042163,-0.546796,-0.19553234,0.48523492,-0.8314291,1.9188246,1.4293221,2.40629,-1.3927449,1.5108358,0.55485964,-0.7769382,1.8909702,1.3464618,2.4659724,-1.3125432,1.5393827,-0.78687286,-0.7715345,0.47831625,1.1296511,-0.18993787,-0.36358213,-0.15663981,-0.7868767,-0.7715225,0.47836304,1.1296988,-0.19001961,-0.36354065,-0.15659332,-0.08614349,-0.5135913,0.94122964,-0.2330485,0.050134625,-0.38902858,-0.048652172,-0.4410355,0.9130385,0.94732565,-0.039885443,-0.07608787,0.30853492,-0.25993055,0.018410342,-0.3686282,0,0,0,1,0,0,0,-0.5638565,0.11359128,-0.39122963,-5.0960183,0.6725073,-3.463924,0.52559376,-3.1915932,-0.40262341,-0.12444258,-5.095005,0.667572,-3.4713745,0.5340576,-3.2043457,-0.38146973,-0.11920929
-8.022802,29.430906,10.909557,-16.853813,-0.49196967,0.1164694,-0.33537295,-0.4692177,-0.3891362,0.13102376,0.5740144,-0.4018558,-0.5542478,-0.20867871,0.48447698,-0.8353086,1.9106238,1.4325639,2.405694,-1.3956803,1.5080808,0.5508337,-0.78078055,1.8932076,1.3521026,2.464948,-1.3143723,1.538595,-0.80519676,-0.76847225,0.44748357,1.128218,-0.20491824,-0.365837,-0.15757322,-0.8051872,-0.76847076,0.447464,1.1281729,-0.20489693,-0.36582947,-0.157547,-0.08735323,-0.5133343,0.9392621,-0.2420661,0.05138039,-0.39268422,-0.049996376,-0.44096184,0.9111672,0.9473185,-0.03949435,-0.076716185,0.30845156,-0.2685768,0.017110344,-0.37352264,0,0,0,1,0,0,0,-0.56264675,0.11333427,-0.38926208,-3.6647797,0.61244965,-6.1665354,-0.28660297,-2.9960723,-0.4509747,-0.18668175,-3.6621094,0.61035156,-6.1798096,-0.30517578,-2.9754639,-0.45776367,-0.19073486
-11.315258,25.506836,8.726006,-18.249458,-0.26575857,0.08432335,-0.44911262,-0.50997496,-0.39011756,0.079489134,0.5655384,-0.42367297,-0.55235106,-0.21200283,0.47433746,-0.8392982,1.9051309,1.4369334,2.401397,-1.3972249,1.5067946,0.54668283,-0.784611,1.895239,1.3577244,2.4638436,-1.3162119,1.5378026,-0.83020073,-0.7660706,0.4063358,1.1243669,-0.22073703,-0.3678853,-0.15843081,-0.8301735,-0.7660866,0.4062891,1.1243582,-0.22087097,-0.36792755,-0.15847683,-0.08861637,-0.5130763,0.9372668,-0.2528103,0.05165169,-0.39820057,-0.051408768,-0.44091034,0.9092607,0.94736415,-0.039082807,-0.0772895,0.30822054,-0.28232577,0.012774167,-0.38067216,0,0,0,1,0,0,0,-0.5613836,0.1130763,-0.3872668,-5.000794,0.48033,-8.229553,-0.77023506,-3.1637578,-0.40965676,-0.17151833,-4.9972534,0.47683716,-8.234978,-0.76293945,-3.194809,-0.4196167,-0.18596649
-8.044485,33.049213,13.184363,-17.106041,-0.684562,0.0068784207,-0.30864072,-0.50709325,-0.36765242,0.14199273,0.57062995,-0.41784295,-0.5486952,-0.2023162,0.47061884,-0.8397589,1.9165379,1.443319,2.4011672,-1.3985162,1.5074551,0.5424218,-0.78840375,1.8971598,1.3633348,2.4626703,-1.3180603,1.5370072,-0.85222316,-0.75859404,0.3842176,1.1220366,-0.2344426,-0.36967602,-0.15911382,-0.85220337,-0.75855255,0.38416386,1.1220694,-0.23465157,-0.369668,-0.15907288,-0.08992529,-0.51280785,0.9352716,-0.26193893,0.053735774,-0.3983071,-0.052859306,-0.44084454,0.9073461,0.94744635,-0.03867722,-0.07780783,0.30788854,-0.28995118,0.015487223,-0.3822804,0,0,0,1,0,0,0,-0.5600747,0.11280784,-0.3852716,-4.404485,1.4953136,-4.423642,-0.46606064,-2.7411163,-0.35814643,-0.13660192,-4.4059753,1.5068054,-4.425049,-0.45776367,-2.7561188,-0.34809113,-0.11920929
-7.355268,34.960033,14.48846,-17.090841,-0.7748376,-0.036716,-0.27237138,-0.51456976,-0.3621627,0.144346,0.5616415,-0.41708824,-0.5537454,-0.2069872,0.46523637,-0.84272814,1.9188117,1.447581,2.4001071,-1.4011221,1.5059592,0.5380573,-0.7921541,1.8989995,1.3689251,2.4614358,-1.3199184,1.5362072,-0.8729268,-0.75008756,0.3678614,1.1180565,-0.2469388,-0.37168732,-0.16005966,-0.8728981,-0.75006485,0.36792755,1.1180639,-0.24690628,-0.37162304,-0.16000271,-0.09128046,-0.51252985,0.9332861,-0.27135158,0.054303065,-0.39643836,-0.05434227,-0.44075656,0.9054341,0.94756025,-0.03828881,-0.07827729,0.3074673,-0.29665363,0.020074349,-0.3818344,0,0,0,1,0,0,0,-0.5587195,0.112529844,-0.38328606,-4.1407228,1.7012954,-3.27124,-0.7960081,-2.4992375,-0.40225983,-0.18916726,-4.1389465,1.6975403,-3.247261,-0.8010864,-2.450943,-0.39100647,-0.18596649
-8.9025,29.974682,11.597274,-17.559612,-0.46614814,0.03859438,-0.3397202,-0.5228761,-0.37704453,0.083127595,0.5539465,-0.41852012,-0.54998463,-0.21119973,0.4596259,-0.8487108,1.9114686,1.4520171,2.3986578,-1.4024161,1.5045272,0.5335932,-0.79588485,1.9006962,1.3744868,2.4601424,-1.3217845,1.5354033,-0.8928388,-0.74614096,0.3394088,1.1123868,-0.25874704,-0.37319422,-0.16081905,-0.8928299,-0.7461548,0.33934116,1.1123419,-0.25868416,-0.37322044,-0.16078949,-0.09268427,-0.5122428,0.93128955,-0.280906,0.05742886,-0.39858449,-0.055879116,-0.4406712,0.90350455,0.9477132,-0.037896197,-0.078706495,0.30693454,-0.30711612,0.019408891,-0.38529006,0,0,0,1,0,0,0,-0.5573157,0.11224279,-0.38128954,-3.982401,0.78932047,-5.6905212,-1.1339426,-2.3616493,-0.30137897,-0.1518786,-3.9863586,0.78201294,-5.7172775,-1.1444092,-2.3555756,-0.3194809,-0.15735626
-10.654707,32.195854,12.757809,-18.54238,-0.6084514,-0.073212385,-0.40285763,-0.567451,-0.345054,0.07801767,0.5432312,-0.45611814,-0.5581033,-0.2149181,0.44847554,-0.84764296,1.9123988,1.4559715,2.3917246,-1.4054999,1.5031655,0.52898836,-0.7995622,1.9022548,1.3800104,2.4587803,-1.3236594,1.5345945,-0.92099136,-0.735494,0.3117579,1.1047049,-0.27245632,-0.37496075,-0.16174433,-0.9209633,-0.73547363,0.3117323,1.1047125,-0.27241707,-0.37498474,-0.16174316,-0.09414196,-0.5119457,0.9292979,-0.29174805,0.05921715,-0.39765412,-0.057471752,-0.4405756,0.9015699,0.94791293,-0.037510227,-0.07907696,0.306269,-0.31843212,0.021571014,-0.38633758,0,0,0,1,0,0,0,-0.555858,0.11194572,-0.3792979,-5.630517,2.1293879,-5.5301785,-1.5363932,-2.7418554,-0.35330653,-0.18505454,-5.6266785,2.1362305,-5.5217743,-1.5258789,-2.746582,-0.3528595,-0.19073486
-12.343856,29.35169,11.01132,-19.222107,-0.40906823,-0.051107585,-0.46947154,-0.58645904,-0.34638077,0.02691186,0.5318844,-0.43878287,-0.55190825,-0.21654782,0.4410195,-0.85151935,1.9062916,1.459793,2.392963,-1.4064456,1.5021124,0.5242324,-0.80319047,1.9036311,1.3854853,2.457359,-1.3255411,1.533782,-0.95123696,-0.7256625,0.27530438,1.0949473,-0.28428054,-0.37640134,-0.16249081,-0.95119476,-0.7256508,0.27525425,1.094985,-0.28424263,-0.37634373,-0.1625061,-0.09565735,-0.51164293,0.92730045,-0.30323714,0.06053808,-0.3987967,-0.059137344,-0.4404838,0.89962006,0.9481664,-0.037116826,-0.079393156,0.30544963,-0.33292675,0.02066222,-0.38945508,0,0,0,1,0,0,0,-0.5543426,0.11164293,-0.37730044,-6.0491204,1.9662976,-7.290703,-1.9515038,-2.364844,-0.28811693,-0.14929771,-6.046295,1.9645691,-7.2956085,-1.9454956,-2.3651123,-0.27179718,-0.15258789
-9.834029,32.854183,12.668597,-18.334171,-0.5827739,0.0019728392,-0.41454768,-0.5760978,-0.32696584,0.0264681,0.51979315,-0.4414893,-0.55342805,-0.2186973,0.43781772,-0.8522353,1.9076014,1.4634542,2.3911357,-1.4085554,1.5009774,0.5193553,-0.8067529,1.9048423,1.3909012,2.4558828,-1.3274305,1.5329647,-0.97542846,-0.7124601,0.24220718,1.0832399,-0.2951692,-0.377887,-0.16344854,-0.9754181,-0.7124901,0.24223328,1.0831833,-0.29525757,-0.3778696,-0.16345978,-0.097225666,-0.511333,0.9253064,-0.31386116,0.06182182,-0.3982246,-0.060855865,-0.4403894,0.897665,0.9484674,-0.036723763,-0.079653405,0.30449352,-0.34361362,0.02129752,-0.390511,0,0,0,1,0,0,0,-0.5527743,0.11133298,-0.37530637,-4.8382998,2.6404858,-6.6194386,-2.341485,-2.1777332,-0.2971351,-0.19154549,-4.8446655,2.632141,-6.6041946,-2.360344,-2.2029877,-0.30517578,-0.19073486
-8.968491,34.50121,14.0233345,-17.994518,-0.67880243,-0.044613183,-0.35282078,-0.5870668,-0.3256353,0.043103106,0.5197141,-0.44556117,-0.5517289,-0.21953872,0.43129528,-0.8555982,1.9113077,1.4688584,2.3890486,-1.4101899,1.5000339,0.5143628,-0.81025386,1.9059314,1.3962647,2.4543567,-1.3293265,1.5321426,-0.9984795,-0.7001715,0.21772641,1.0727562,-0.3053434,-0.379202,-0.16439566,-0.998497,-0.7001877,0.21781921,1.0726929,-0.30522346,-0.37920475,-0.16441345,-0.09884453,-0.51101303,0.9233224,-0.32391948,0.06405392,-0.39622363,-0.06262207,-0.44028068,0.89571285,0.94880766,-0.036339972,-0.079865456,0.30342183,-0.3529551,0.02412032,-0.39003316,0,0,0,1,0,0,0,-0.55115545,0.111013025,-0.37332237,-4.6102047,2.457726,-4.896155,-2.0967484,-2.034837,-0.26299953,-0.18942356,-4.6157837,2.4604797,-4.8828125,-2.0980835,-1.9931793,-0.2670288,-0.19073486
-9.838926,35.295162,14.127175,-18.49109,-0.70834374,-0.05509916,-0.40657774,-0.6128035,-0.30002853,0.008599739,0.5030176,-0.45724273,-0.55171466,-0.2173991,0.4224423,-0.85525817,1.9072213,1.4717174,2.3857703,-1.4120837,1.4995328,0.5092392,-0.8136704,1.9068764,1.4015633,2.4527786,-1.3312286,1.5313166,-1.0247222,-0.68331206,0.18897171,1.0596894,-0.31528777,-0.3800642,-0.16517034,-1.024723,-0.68330765,0.18901825,1.0597229,-0.31561852,-0.38042068,-0.16520023,-0.10051727,-0.5106859,0.92135364,-0.33371937,0.07052596,-0.3932539,-0.06443739,-0.44015718,0.8937665,0.94919384,-0.035964627,-0.08001703,0.3022165,-0.3628838,0.026944138,-0.38885665,0,0,0,1,0,0,0,-0.5494827,0.110685915,-0.37135363,-5.2485466,3.3718824,-5.7509394,-2.6133537,-1.9888759,-0.17243624,-0.15493631,-5.2452087,3.376007,-5.760193,-2.5939941,-2.07901,-0.24318695,-0.15735626
-8.369624,36.990314,15.233656,-17.935322,-0.79390883,-0.047783718,-0.34989053,-0.609715,-0.29450876,0.018505806,0.49753422,-0.4550885,-0.54813254,-0.22011626,0.41778195,-0.85784674,1.9096524,1.4761934,2.3845153,-1.4134485,1.4982992,0.5040026,-0.81700397,1.9077052,1.4067969,2.4511535,-1.333136,1.530486,-1.0473334,-0.666677,0.16577578,1.0466955,-0.32489985,-0.3814598,-0.1661479,-1.0473251,-0.6667137,0.1657486,1.0467291,-0.3250122,-0.38146973,-0.16613007,-0.10223913,-0.51034355,0.9194044,-0.34448427,0.06849604,-0.38941106,-0.066292286,-0.4400134,0.8918323,0.94961876,-0.03560335,-0.080114275,0.3008959,-0.3708027,0.031143809,-0.38646698,0,0,0,1,0,0,0,-0.54776084,0.110343546,-0.36940438,-4.5222282,3.327012,-4.6391873,-2.5987864,-1.9224167,-0.2791226,-0.19551218,-4.5204163,3.3187866,-4.6539307,-2.5987625,-1.8787384,-0.20980835,-0.18596649
-8.790854,33.028423,12.672358,-17.83283,-0.53370726,0.063771054,-0.3899086,-0.6109404,-0.30286148,-0.042058688,0.48943993,-0.4522068,-0.54776037,-0.22396088,0.4123615,-0.8624332,1.9013964,1.4802129,2.3833225,-1.4153,1.4968919,0.49866813,-0.82027507,1.9083624,1.411963,2.4494846,-1.3350483,1.5296506,-1.0669045,-0.6541924,0.13148485,1.0332477,-0.33369875,-0.38252434,-0.16706046,-1.0668874,-0.6542206,0.13144016,1.0332108,-0.333786,-0.38247108,-0.16708374,-0.104011536,-0.50999594,0.91745275,-0.35466883,0.06924186,-0.38987648,-0.06819725,-0.43987298,0.8898902,0.95008606,-0.03523442,-0.08016504,0.29944688,-0.38080043,0.030443009,-0.3880288,0,0,0,1,0,0,0,-0.54598844,0.10999593,-0.36745274,-3.914237,2.496922,-6.858185,-2.6895523,-1.7597795,-0.21290779,-0.1825124,-3.912449,2.4986267,-6.8616867,-2.7036667,-1.7547607,-0.2002716,-0.19073486
-8.67806,33.11734,12.374597,-17.64524,-0.51849234,0.1084827,-0.40794903,-0.6218254,-0.28758046,-0.07003655,0.48225057,-0.44967404,-0.54482216,-0.2279661,0.40539432,-0.86341214,1.897857,1.4843006,2.3820336,-1.4167717,1.4954556,0.49323675,-0.8234756,1.9088287,1.4170613,2.4477756,-1.3369653,1.5288104,-1.0862659,-0.6400852,0.0933266,1.0196663,-0.34169528,-0.3834232,-0.16798498,-1.0862768,-0.6401062,0.09326935,1.0196686,-0.34179688,-0.38340092,-0.16803741,-0.10583401,-0.509645,0.91549486,-0.36454773,0.07015406,-0.39115334,-0.07015133,-0.43973994,0.8879371,0.9505973,-0.0348506,-0.08016584,0.2978649,-0.39050707,0.02888519,-0.39026788,0,0,0,1,0,0,0,-0.54416597,0.10964498,-0.36549485,-3.8722754,2.8214335,-7.6316504,-2.716279,-1.5993059,-0.17977357,-0.18490255,-3.8778782,2.822876,-7.634163,-2.708435,-1.6021729,-0.18596649,-0.19073486
