torque0,torque1,torque2,torque3,torque4,torque5,torque6,action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_disc_0,joint_vel_disc_1,joint_vel_disc_2,joint_vel_disc_3,joint_vel_disc_4,joint_vel_disc_5,joint_vel_disc_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,obs_task_5,to_final_target_0,to_final_target_1,to_final_target_2,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6,joint_acc_disc_0,joint_acc_disc_1,joint_acc_disc_2,joint_acc_disc_3,joint_acc_disc_4,joint_acc_disc_5,joint_acc_disc_6
-2.1189086,13.284172,1.8602046,-8.24073,0.27983367,0.74945223,0.14377643,0.7728287,-0.081399634,0.71854085,-0.19685437,0.7676361,0.5151096,0.87377906,1.3924637,-0.4003702,2.3007276,0.32065812,1.5189042,-0.16940384,2.417623,1.3206072,-0.3925297,2.2340844,0.33920544,1.447217,-0.22002539,2.333097,1.0852782,-0.059872,1.0422481,-0.22761843,1.0152099,0.17790172,0.5702357,1.0852814,-0.059890747,1.0421753,-0.22762418,1.0152817,0.17788112,0.5703449,0.009516716,-0.18479109,1.2717632,-0.08792939,0.023235193,0.017446201,0.0668931,-0.24357653,1.2296906,0.8458798,0.048906274,0.05217634,0.5285575,0.008881623,0.07106498,0.04747802,0,0,1,0,0,0,0,0,0,0.20530224,-1.9526005,0.7073164,-1.2065679,1.209259,0.92904866,-0.71320534,0.19073486,-1.9550323,0.6866455,-1.2159348,1.2207031,0.9250641,-0.67710876
-3.101091,11.517029,2.0814295,-10.109162,0.3656873,0.68817556,0.15202652,0.7777993,-0.081650116,0.72569513,-0.22462782,0.7733895,0.454149,0.87363464,1.3983871,-0.4006947,2.306654,0.31674266,1.5245559,-0.1746105,2.4204605,1.3260412,-0.39287683,2.2393217,0.33800644,1.4523239,-0.21913138,2.3359315,1.0867825,-0.069418564,1.0473357,-0.23983437,1.0214044,0.17880456,0.5670654,1.0868073,-0.06942749,1.0474682,-0.2398014,1.0213852,0.17880201,0.5669117,0.009089947,-0.1847024,1.271836,-0.08423801,0.017745102,0.014073447,0.06689787,-0.24328208,1.2299188,0.8412697,0.048515245,0.05021439,0.5360878,0.0008004254,0.057185337,0.045110434,0,0,1,0,0,0,0,0,0,0.3008604,-1.9093126,1.0175228,-2.4431884,1.2388945,0.18056929,-0.6340623,0.30517578,-1.9073486,1.0585785,-2.4354458,1.2207031,0.18417835,-0.6866455
-3.3795269,10.751591,2.1731613,-10.729807,0.4155712,0.6488107,0.16665299,0.782867,-0.0890628,0.7324535,-0.2405452,0.78054374,0.41719982,0.87273633,1.4043279,-0.4017831,2.312567,0.3139519,1.5303783,-0.17741139,2.4232051,1.3314848,-0.3932719,2.2445917,0.33673498,1.4574623,-0.21824475,2.338752,1.088791,-0.07902869,1.0539402,-0.25428942,1.0276761,0.17736179,0.56407374,1.0887146,-0.07901192,1.0540009,-0.2542913,1.0276794,0.1773268,0.56409836,0.008672714,-0.18464184,1.2718922,-0.08353427,0.012115212,0.0109131485,0.06685686,-0.24305987,1.2301354,0.8365784,0.048132297,0.048198335,0.5435961,-0.008234553,0.04294792,0.04281292,0,0,1,0,0,0,0,0,0,0.40171146,-1.9220247,1.3208866,-2.89101,1.254344,-0.28855503,-0.59833527,0.38146973,-1.9168854,1.3065338,-2.8979778,1.2588501,-0.295043,-0.56266785
-2.63772,20.118437,3.1094716,-8.229816,0.18505615,0.0845879,0.16383913,0.78582877,-0.06342972,0.7396136,-0.2545492,0.78610253,0.35581458,0.8733682,1.4100677,-0.39961487,2.318553,0.31128007,1.5360726,-0.18266329,2.4260888,1.3369389,-0.39368245,2.2499018,0.33538577,1.4626312,-0.21738246,2.3415616,1.0908144,-0.08210206,1.0618994,-0.26986697,1.0337614,0.17249395,0.5619724,1.0908127,-0.08211136,1.0620117,-0.26984215,1.033783,0.1724571,0.5619049,0.008265972,-0.18460083,1.2719368,-0.0805066,0.008505278,0.008435332,0.066773415,-0.24287915,1.2303482,0.8318042,0.04773663,0.04613844,0.55108446,-0.016459014,0.034410603,0.04197978,0,0,1,0,0,0,0,0,0,0.40466785,-0.6146744,1.5918493,-3.115511,1.2170553,-0.97356737,-0.42027235,0.4196167,-0.6198883,1.6021729,-3.1101704,1.2207031,-0.9739399,-0.4386902
-2.0836816,23.034342,3.2711034,-6.8540287,0.10074186,-0.07796252,0.1623851,0.78824586,-0.063627385,0.7448071,-0.25568524,0.7875498,0.30503246,0.87259233,1.4157635,-0.4000452,2.3243825,0.30981725,1.5413862,-0.18687922,2.4288208,1.3424025,-0.3941016,2.2552538,0.33396807,1.4678249,-0.21655786,2.344362,1.0927995,-0.083807215,1.0705144,-0.28354758,1.0386854,0.16496894,0.560171,1.09272,-0.08382797,1.070404,-0.2835393,1.0387421,0.16492009,0.5600929,0.007870674,-0.18457699,1.2719707,-0.07916987,0.0047853766,0.0063595497,0.06665468,-0.24273157,1.2305576,0.82694685,0.047319613,0.044042677,0.55855167,-0.023600288,0.027726829,0.04131661,0,0,1,0,0,0,0,0,0,0.39703846,-0.34103096,1.7230034,-2.7361214,0.9848118,-1.5050024,-0.3602743,0.38146973,-0.34332275,1.6784668,-2.7394295,0.9918213,-1.5074015,-0.36239624
-1.7591798,22.453539,3.0707116,-6.3217874,0.10186246,-0.047228456,0.16180018,0.79045385,-0.0720155,0.74791,-0.25432238,0.7887255,0.2398016,0.87358093,1.4214479,-0.40130314,2.3300447,0.30853584,1.5466975,-0.1925777,2.43172,1.3478765,-0.39453503,2.2606497,0.33249438,1.4730377,-0.21578647,2.3471565,1.0947338,-0.08668818,1.0790799,-0.2947358,1.0425427,0.15432428,0.55891633,1.0948181,-0.086688995,1.0791779,-0.294739,1.0425568,0.15427768,0.55890083,0.00748682,-0.18457007,1.2719923,-0.07680999,0.0013839962,0.0038618678,0.066503525,-0.24261832,1.2307619,0.8220045,0.04687559,0.041916966,0.56599844,-0.029872544,0.020860115,0.040232416,0,0,1,0,0,0,0,0,0,0.386858,-0.57619363,1.7130852,-2.2376418,0.771451,-2.128932,-0.25093555,0.4196167,-0.5722046,1.7547607,-2.2399426,0.76293945,-2.1284819,-0.23841858
-0.6660799,29.374468,3.484395,-3.4534223,-0.09141564,-0.38491976,0.1544107,0.79304487,-0.054689903,0.7508176,-0.24875465,0.79062843,0.1729665,0.8729068,1.427181,-0.40000403,2.3357315,0.30761892,1.5521005,-0.19848981,2.4344473,1.3533602,-0.3949642,2.2660875,0.33098024,1.4782658,-0.21508332,2.3499472,1.0967091,-0.0858169,1.0874584,-0.30282643,1.0456593,0.14068685,0.5582054,1.0967255,-0.08583069,1.0875702,-0.30282736,1.0456085,0.1406312,0.5581379,0.0071177483,-0.18457413,1.2720048,-0.07393021,-0.0007792584,0.0019430398,0.06633186,-0.24251771,1.2309642,0.816977,0.04639208,0.039776832,0.5734231,-0.03399224,0.01824633,0.039806917,0,0,1,0,0,0,0,0,0,0.3950596,0.17425716,1.6757011,-1.618129,0.62332153,-2.7274847,-0.14218092,0.38146973,0.17166138,1.6784668,-1.61767,0.61035156,-2.7292967,-0.15258789
0.1530226,32.851192,3.5619214,-1.5095963,-0.19503725,-0.5194088,0.15133594,0.7956885,-0.049820658,0.7527025,-0.24050064,0.7927046,0.1244087,0.8734064,1.432929,-0.39994624,2.3413577,0.30693018,1.5575362,-0.20264244,2.4372878,1.3588543,-0.3953819,2.2715635,0.3294422,1.4835072,-0.21445753,2.3527377,1.0988134,-0.08354472,1.0952133,-0.30761182,1.0483185,0.1252281,0.55794907,1.0988235,-0.08354187,1.0951996,-0.30760765,1.0482788,0.12515783,0.5580902,0.0067648888,-0.18458581,1.2720093,-0.070651844,-0.0023194938,0.0002653876,0.066147804,-0.24241877,1.2311652,0.8118628,0.045863237,0.037633426,0.580826,-0.036351345,0.017783482,0.039524533,0,0,1,0,0,0,0,0,0,0.42085648,0.45443475,1.5509844,-0.95707774,0.5318403,-3.0917497,-0.051271915,0.4196167,0.45776367,1.5258789,-0.9560585,0.5340576,-3.0946732,-0.009536743
0.46454552,33.78372,3.4600978,-0.6446235,-0.25182375,-0.54620826,0.13543178,0.79468024,-0.049186353,0.7515029,-0.23540361,0.790887,0.06096844,0.8736456,1.4383223,-0.40030053,2.3467138,0.30590186,1.5625958,-0.20836069,2.4401023,1.364356,-0.3957882,2.277072,0.32789153,1.4887571,-0.21392055,2.355528,1.1003954,-0.08125951,1.1016693,-0.31014368,1.0499339,0.107463315,0.55801255,1.1003494,-0.08125901,1.1016846,-0.3101349,1.0499954,0.10739565,0.5580902,0.0064291954,-0.18460417,1.2720048,-0.06721542,-0.0036275776,-0.0014909906,0.06595659,-0.24231863,1.2313641,0.8066651,0.04528514,0.035494257,0.58820134,-0.037830796,0.017970104,0.039111637,0,0,1,0,0,0,0,0,0,0.3164053,0.45704246,1.2912035,-0.50637126,0.32308102,-3.5529585,0.012695789,0.30517578,0.45657158,1.2969971,-0.5054474,0.34332275,-3.5524368,0
0.8182398,36.215935,3.5704703,0.44894314,-0.32434452,-0.66709507,0.129346,0.7964118,-0.041393153,0.7546582,-0.23337978,0.7911009,0.00020610169,0.8737292,1.4439973,-0.3999275,2.3525379,0.30455354,1.5678673,-0.21389994,2.4429011,1.3698664,-0.3961769,2.282611,0.32633418,1.4940119,-0.21348247,2.3583205,1.1019945,-0.07774548,1.1077398,-0.31149054,1.0510197,0.0876863,0.5583572,1.102066,-0.07774234,1.1077881,-0.31147003,1.0509491,0.08761585,0.5584717,0.006111145,-0.18462658,1.2719927,-0.063706815,-0.0044789985,-0.0031225814,0.06576109,-0.24220967,1.2315625,0.80138344,0.044651013,0.033364482,0.59554815,-0.03868251,0.019703217,0.038926963,0,0,1,0,0,0,0,0,0,0.31981468,0.7028058,1.2140989,-0.26937127,0.21715164,-3.9554029,0.06892681,0.34332275,0.7033348,1.2207031,-0.2670288,0.19073486,-3.9559603,0.076293945
0.3995724,33.790924,3.3735006,-0.40532377,-0.27547705,-0.5772371,0.1218821,0.7956933,-0.04681591,0.75618386,-0.2398256,0.7906216,-0.056398567,0.87506735,1.4494357,-0.4008585,2.3582292,0.30235162,1.573074,-0.21912232,2.4458272,1.3753824,-0.39655527,2.2881765,0.3247661,1.4992695,-0.21315144,2.361115,1.10323,-0.07565354,1.1132121,-0.313634,1.0515914,0.066291206,0.5589026,1.1032104,-0.07567406,1.1131287,-0.3136158,1.0515213,0.06620586,0.55890083,0.0058088303,-0.18465519,1.2719709,-0.060563095,-0.0057067373,-0.0051070624,0.06555748,-0.24209881,1.2317579,0.796021,0.04395949,0.031240165,0.60286164,-0.040370658,0.020003289,0.038430035,0,0,1,0,0,0,0,0,0,0.24709702,0.41838884,1.0944605,-0.4286945,0.11434555,-4.279019,0.10908842,0.22888184,0.41365623,1.0681152,-0.42915344,0.11444092,-4.2819977,0.08583069
0.22259957,31.170946,3.0967588,-0.988371,-0.21651605,-0.4485264,0.120173484,0.7973875,-0.053889394,0.7576149,-0.23952386,0.79003394,-0.1077695,0.87545717,1.4551212,-0.40194422,2.363938,0.3008137,1.5782728,-0.22392839,2.4486606,1.3809052,-0.3969327,2.293767,0.3231892,1.504528,-0.21293345,2.363913,1.1045161,-0.07548164,1.11819,-0.31538448,1.0517024,0.043668658,0.559607,1.1045456,-0.07548332,1.1180878,-0.3153801,1.051712,0.043597817,0.5596161,0.0055212975,-0.18469214,1.2719369,-0.05761809,-0.0073591513,-0.007473658,0.06534386,-0.24199486,1.2319485,0.7905777,0.043211766,0.029118713,0.6101406,-0.042269032,0.018727593,0.03745719,0,0,1,0,0,0,0,0,0,0.2572298,0.03437996,0.9955883,-0.35009384,0.02219677,-4.5245094,0.14088154,0.2670288,0.038146973,0.9918213,-0.3528595,0.038146973,-4.5216084,0.14305115
0.6018364,35.765472,3.3785617,0.613554,-0.35996264,-0.6648674,0.102345474,0.79564905,-0.037674747,0.75763595,-0.23786363,0.7874398,-0.15555617,0.8748555,1.4604701,-0.40070015,2.3695307,0.29940283,1.583272,-0.22848907,2.4513986,1.3864309,-0.3972946,2.29938,0.32160732,1.5097828,-0.21283334,2.3667169,1.1052116,-0.07237501,1.1225216,-0.3163664,1.0510017,0.020104041,0.5606163,1.1051416,-0.07238388,1.1226177,-0.3163755,1.0509491,0.0200212,0.5607605,0.0052490234,-0.18473339,1.2718939,-0.054541726,-0.008198647,-0.0093634715,0.065124035,-0.24188328,1.2321377,0.7850565,0.042400163,0.027007075,0.61738086,-0.043471597,0.020151962,0.037084397,0,0,1,0,0,0,0,0,0,0.1390934,0.62132627,0.86631775,-0.19638538,-0.14014244,-4.712923,0.20185709,0.11920929,0.6198883,0.9059906,-0.19907951,-0.15258789,-4.7153234,0.22888184
0.43769252,32.31941,2.9677403,-0.040380813,-0.29569912,-0.46760178,0.09409362,0.79434687,-0.051031675,0.756206,-0.23244955,0.7848354,-0.19726974,0.8751315,1.4658655,-0.40239778,2.3750007,0.29836237,1.5882664,-0.23256032,2.45423,1.3919584,-0.39765462,2.3050086,0.32002804,1.5150309,-0.21285373,2.3695264,1.105444,-0.07198795,1.1258886,-0.31586432,1.049578,-0.0039889845,0.56174946,1.1054993,-0.07200241,1.1257172,-0.31585693,1.049614,-0.0040769577,0.5619049,0.0049915314,-0.18478155,1.2718395,-0.051567364,-0.009597314,-0.011687447,0.06489992,-0.24177504,1.2323214,0.7794597,0.041529734,0.024904277,0.6245778,-0.044608373,0.019500973,0.036022607,0,0,1,0,0,0,0,0,0,0.04646778,0.07741153,0.67338943,0.100415945,-0.2847433,-4.8186054,0.22662878,0.071525574,0.076293945,0.6198883,0.10371208,-0.2670288,-4.8196316,0.22888184
0.6850626,37.272285,3.399529,1.3096722,-0.41312438,-0.72723246,0.09317478,0.79769474,-0.029851,0.7594159,-0.24157056,0.78653955,-0.23753789,0.876137,1.4717278,-0.4006397,2.3809502,0.295871,1.5936848,-0.23660752,2.45714,1.3974897,-0.3979939,2.3106544,0.3184435,1.5202732,-0.21299648,2.3723419,1.1062055,-0.067831784,1.1292899,-0.31690273,1.0484476,-0.028461857,0.563189,1.1062622,-0.06785393,1.1291504,-0.31690598,1.0484695,-0.028550625,0.563097,0.0047483444,-0.18483257,1.2717767,-0.048709143,-0.010186099,-0.013388401,0.06466913,-0.24165583,1.2325041,0.7737877,0.04059277,0.022812583,0.6317312,-0.04578821,0.021699877,0.0358479,0,0,1,0,0,0,0,0,0,0.15230179,0.83123296,0.6802559,-0.20768046,-0.2260685,-4.894574,0.28791428,0.15258789,0.82969666,0.6866455,-0.20980835,-0.22888184,-4.8947334,0.23841858
0.6309596,35.44562,3.1443808,1.0647708,-0.38224208,-0.60496753,0.08794767,0.7972185,-0.036682103,0.75770193,-0.23742488,0.7841966,-0.26522255,0.87772053,1.4772115,-0.4016621,2.3864245,0.294701,1.5986929,-0.23951873,2.460114,1.4030238,-0.39831957,2.3163135,0.31685832,1.5255076,-0.21326023,2.3751667,1.1068314,-0.06512036,1.1318928,-0.3170315,1.0468584,-0.05265944,0.5648264,1.1068344,-0.065135956,1.1318207,-0.3170371,1.0468721,-0.05275011,0.56495667,0.0045189857,-0.18488812,1.2717047,-0.04592406,-0.011099234,-0.015259359,0.06443262,-0.2415309,1.232684,0.76804155,0.03959262,0.020731086,0.6388385,-0.046831097,0.022689808,0.035277754,0,0,1,0,0,0,0,0,0,0.1251936,0.54228455,0.52058697,-0.025755167,-0.3178358,-4.8395166,0.32747984,0.11444092,0.54359436,0.5340576,-0.026226044,-0.3194809,-4.839897,0.37193298
0.26607326,30.220226,2.5733912,-0.1904153,-0.29459423,-0.3101589,0.068353415,0.7927723,-0.052832097,0.751915,-0.23124185,0.7779597,-0.29186293,0.8768687,1.4823011,-0.40360278,2.391505,0.29373413,1.6033036,-0.24244653,2.4628534,1.4085561,-0.3986508,2.321978,0.31528023,1.5307279,-0.21364316,2.377999,1.1064427,-0.06624713,1.132874,-0.3156197,1.0440267,-0.07649648,0.566461,1.106453,-0.0662446,1.1329174,-0.31561852,1.0440588,-0.07658601,0.56648254,0.0043029785,-0.1849525,1.2716204,-0.04322899,-0.012862692,-0.017679587,0.06419134,-0.24141717,1.2328564,0.76222646,0.038538225,0.018656133,0.6458928,-0.047847997,0.020451292,0.033732545,0,0,1,0,0,0,0,0,0,-0.0777483,-0.22535324,0.19624233,0.28235912,-0.5663395,-4.7674084,0.32691956,-0.076293945,-0.22172928,0.2193451,0.2837181,-0.56266785,-4.7671795,0.30517578
0.47685298,32.61065,2.7004166,0.70890564,-0.36007607,-0.4033883,0.064350195,0.7935406,-0.04283137,0.7522119,-0.23116575,0.7777093,-0.31978753,0.87647665,1.4879102,-0.40293393,2.3971994,0.29216364,1.6084988,-0.24562192,2.4656467,1.4140865,-0.3989798,2.3276465,0.31371003,1.535934,-0.21414386,2.380841,1.106044,-0.06579012,1.1336012,-0.31403577,1.0412443,-0.10004424,0.56823206,1.1060715,-0.06580353,1.1336803,-0.314039,1.0412216,-0.10013878,0.5683899,0.0041007996,-0.18502378,1.2715261,-0.040556647,-0.014232647,-0.019761791,0.063948154,-0.2413075,1.2330228,0.75634295,0.037427977,0.016590858,0.6528928,-0.04852106,0.019555565,0.032531153,0,0,1,0,0,0,0,0,0,-0.07972717,0.09140223,0.14543533,0.31678677,-0.5564928,-4.7095523,0.35420656,-0.076293945,0.088214874,0.15258789,0.31590462,-0.5674362,-4.710555,0.38146973
0.3297855,28.911442,2.3237045,-0.12166691,-0.27310777,-0.19334759,0.0652443,0.79355884,-0.057281524,0.7503459,-0.22617029,0.7754948,-0.34300673,0.8772319,1.4934423,-0.40470797,2.402681,0.291093,1.6134834,-0.24844453,2.4685643,1.4196149,-0.3993203,2.3333151,0.3121525,1.5411257,-0.21475983,2.3836908,1.1056523,-0.068102986,1.1338334,-0.31150374,1.0383017,-0.12308467,0.5700683,1.10569,-0.06809831,1.133728,-0.3115058,1.0383368,-0.12319386,0.56996346,0.0039110184,-0.18510509,1.2714199,-0.03801786,-0.016245998,-0.022202343,0.063700676,-0.24121451,1.2331798,0.7503936,0.036267925,0.014530826,0.65983546,-0.049143374,0.016372971,0.030660521,0,0,1,0,0,0,0,0,0,-0.078344345,-0.46257377,0.04644394,0.506407,-0.5885124,-4.6080856,0.36724806,-0.076293945,-0.45895576,0.009536743,0.5066395,-0.57697296,-4.6110153,0.31471252
-0.053144116,25.522373,2.0786715,-1.2591437,-0.18867409,-0.04165426,0.0666884,0.79266316,-0.0671203,0.7502513,-0.22915667,0.77519536,-0.3690944,0.87716156,1.4988812,-0.40603232,2.4083402,0.28923684,1.6186452,-0.25166926,2.471407,1.4251405,-0.39968273,2.3389854,0.3106043,1.5463032,-0.21548918,2.3865502,1.105029,-0.07248444,1.1340349,-0.30963942,1.03559,-0.14577289,0.57189274,1.1051178,-0.07248521,1.1340618,-0.30964017,1.0354996,-0.14587045,0.5718708,0.0037322044,-0.1851995,1.2713002,-0.035806492,-0.018858947,-0.024921754,0.063447,-0.241148,1.2333251,0.7443778,0.035061624,0.012469606,0.6667209,-0.050355464,0.011039928,0.028317058,0,0,1,0,0,0,0,0,0,-0.124669075,-0.8762911,0.04029274,0.37286282,-0.54233074,-4.5376434,0.3648877,-0.11444092,-0.8773804,0.0667572,0.37312508,-0.5674362,-4.5353174,0.38146973
0.23906928,28.542728,2.1977863,-0.045323133,-0.28389582,-0.14128253,0.05502814,0.79065454,-0.059289426,0.7464132,-0.22370927,0.7723967,-0.38988465,0.87730366,1.504206,-0.40561166,2.4136267,0.28823337,1.6235428,-0.25447765,2.4742806,1.4306604,-0.4000578,2.3446538,0.30906984,1.5514662,-0.21632916,2.3894207,1.1039065,-0.075013004,1.1336156,-0.3069105,1.0325929,-0.1678993,0.57392526,1.1039734,-0.075012445,1.1336803,-0.3068924,1.0326147,-0.16799569,0.57411194,0.0035648346,-0.1853044,1.2711688,-0.03352433,-0.020960892,-0.02723476,0.06319094,-0.24109936,1.2334603,0.73829764,0.03380874,0.010411658,0.67354673,-0.050909504,0.007409268,0.026345136,0,0,1,0,0,0,0,0,0,-0.22449493,-0.5057126,-0.083851814,0.54578185,-0.599432,-4.4252815,0.40650368,-0.22888184,-0.5054474,-0.076293945,0.5495548,-0.57697296,-4.425049,0.44822693
0.28331953,31.015234,2.3263214,0.731669,-0.36812723,-0.23005173,0.04123232,0.7871766,-0.052677285,0.74308103,-0.22461925,0.77043384,-0.3954713,0.8766004,1.5093781,-0.40532553,2.418962,0.28660792,1.6285096,-0.2558763,2.4770808,1.4361707,-0.40043598,2.3503168,0.30754733,1.5566139,-0.21727324,2.392301,1.1020733,-0.0756454,1.1325489,-0.30450004,1.0295074,-0.188718,0.576057,1.102066,-0.075638294,1.1325836,-0.30450225,1.0295391,-0.1888156,0.576067,0.003408432,-0.18541789,1.2710282,-0.03132366,-0.022674538,-0.029086076,0.06293249,-0.24106216,1.233588,0.7321578,0.032509446,0.008359399,0.6803074,-0.05137171,0.0050741048,0.024782388,0,0,1,0,0,0,0,0,0,-0.3666401,-0.12647957,-0.21333694,0.4820943,-0.6170988,-4.163742,0.42635202,-0.38146973,-0.12516975,-0.2193451,0.47802925,-0.61511993,-4.1639805,0.39100647
0.71555716,36.806618,2.668343,2.7378411,-0.5247372,-0.4518747,0.03215629,0.7861238,-0.034648526,0.74107933,-0.22261208,0.7682856,-0.40393203,0.87751776,1.514783,-0.40390083,2.4244246,0.28528613,1.6334425,-0.25766644,2.480053,1.4416715,-0.40079775,2.355972,0.30603746,1.5617455,-0.2183158,2.3951929,1.1001449,-0.072356835,1.1311284,-0.30197334,1.026323,-0.20840634,0.57841134,1.1001587,-0.07235408,1.1310577,-0.301975,1.0263205,-0.20851195,0.5783558,0.0032634735,-0.18553519,1.2708826,-0.029064693,-0.02344217,-0.03015303,0.062674046,-0.24101973,1.2337122,0.72595954,0.031160465,0.006319741,0.687002,-0.051229533,0.006064353,0.024101485,0,0,1,0,0,0,0,0,0,-0.38568974,0.6577134,-0.28409958,0.5053401,-0.63688755,-3.9376676,0.47086477,-0.38146973,0.6568432,-0.30517578,0.5054474,-0.64373016,-3.939271,0.45776367
0.69840527,33.50315,2.2835,2.1381967,-0.45404118,-0.23042312,0.029675389,0.7847892,-0.04802142,0.735975,-0.21418975,0.7654954,-0.40160573,0.8778277,1.5201504,-0.4055999,2.4295695,0.28461847,1.638295,-0.25847638,2.4829757,1.4471627,-0.40115628,2.361616,0.30454758,1.5668601,-0.21944885,2.3980963,1.0982579,-0.0716924,1.1287413,-0.29799175,1.0229715,-0.22650617,0.5807511,1.0982513,-0.07170439,1.1287689,-0.29797554,1.0229111,-0.2266109,0.5806923,0.0031294823,-0.18565941,1.2707304,-0.02680941,-0.024800861,-0.031465355,0.062418938,-0.24098301,1.2338296,0.71970385,0.029770803,0.004290503,0.6936293,-0.050629232,0.004967086,0.02277399,0,0,1,0,0,0,0,0,0,-0.37739277,0.13288707,-0.4774332,0.79631805,-0.67029,-3.619966,0.46795607,-0.38146973,0.12993813,-0.45776367,0.79989433,-0.68187714,-3.61979,0.46730042
0.8640382,38.259308,2.6139739,3.5629249,-0.5812949,-0.4311176,0.02184886,0.7831844,-0.027671158,0.7350624,-0.21841466,0.7628379,-0.41014165,0.8783971,1.5254812,-0.4039234,2.4351223,0.2827061,1.6431439,-0.260463,2.485936,1.4526445,-0.40149367,2.3672476,0.30307204,1.5719575,-0.22066754,2.4010127,1.0963237,-0.06746446,1.1262937,-0.2951283,1.019532,-0.24362692,0.58321124,1.096344,-0.06747842,1.126337,-0.29510856,1.0194778,-0.2437383,0.5832672,0.0030064583,-0.18578672,1.270575,-0.024678588,-0.025397448,-0.032088436,0.062167168,-0.24093843,1.233945,0.7133928,0.028337413,0.002275406,0.7001875,-0.050025173,0.0065536574,0.022280654,0,0,1,0,0,0,0,0,0,-0.38683414,0.84558725,-0.48952103,0.57269335,-0.6879091,-3.4241498,0.49202442,-0.38146973,0.84519386,-0.4863739,0.5733967,-0.6866455,-3.425479,0.51498413
0.5553948,32.78956,2.1250577,2.0673275,-0.46098313,-0.13826376,0.016851228,0.7801814,-0.04642531,0.729012,-0.21196689,0.75974363,-0.40743193,0.87790346,1.5306627,-0.40613618,2.4401488,0.28187534,1.6479318,-0.26141074,2.488803,1.4581147,-0.40182936,2.372861,0.30161485,1.5770367,-0.22196473,2.4039404,1.0941248,-0.067115985,1.1228228,-0.2914442,1.0159386,-0.25932074,0.58550906,1.0940552,-0.06713867,1.1226654,-0.2914369,1.0158539,-0.25943816,0.58555603,0.0028934479,-0.18592167,1.2704146,-0.022678044,-0.026954878,-0.033185862,0.061918736,-0.2409029,1.2340527,0.70702994,0.02687085,0.0002687825,0.70667285,-0.049399987,0.0047329804,0.020854242,0,0,1,0,0,0,0,0,0,-0.4397869,0.06969571,-0.69417953,0.73681474,-0.7186651,-3.1387627,0.45956373,-0.45776367,0.067949295,-0.7343292,0.7343292,-0.7247925,-3.1399727,0.45776367
0.65855694,37.273525,2.3848672,3.4589686,-0.60287225,-0.3129084,-0.0028185803,0.7752548,-0.02677315,0.7241529,-0.21340474,0.75466776,-0.41197145,0.87772286,1.5356402,-0.40450668,2.4452763,0.2802744,1.6525035,-0.26316187,2.4917128,1.4635707,-0.40214673,2.3784533,0.30017292,1.5820959,-0.22333536,2.4068797,1.0912105,-0.063470855,1.1186423,-0.288389,1.0118114,-0.27401617,0.5878599,1.0911942,-0.063472986,1.1184692,-0.28838515,1.0118246,-0.27412474,0.58784485,0.0027899742,-0.18606067,1.2702516,-0.020751817,-0.027763985,-0.033643436,0.061673164,-0.24086404,1.2341574,0.70061916,0.025368866,-0.0017244655,0.7130822,-0.04865581,0.0054441653,0.020176198,0,0,1,0,0,0,0,0,0,-0.5828619,0.7290259,-0.8360863,0.611043,-0.8254528,-2.9390872,0.47017336,-0.5722046,0.73313713,-0.8392334,0.61035156,-0.8058548,-2.937317,0.45776367
0.22549966,32.267643,1.8974619,2.0233438,-0.53889936,-0.052494183,-0.034532957,0.76634395,-0.04440245,0.712315,-0.20557375,0.74345607,-0.42098472,0.8766619,1.5402051,-0.40658697,2.4496849,0.27961555,1.6564415,-0.26543382,2.494546,1.469005,-0.40246388,2.384015,0.29875195,1.5871255,-0.224776,2.4098303,1.0869011,-0.06343335,1.1124762,-0.28421777,1.005966,-0.28801906,0.59003025,1.0868549,-0.06343126,1.1123657,-0.28419495,1.0059357,-0.28812885,0.59013367,0.0026955605,-0.18620777,1.2700841,-0.018900555,-0.029375575,-0.034594417,0.061431885,-0.24083614,1.2342542,0.69417036,0.023840275,-0.0037072578,0.7194063,-0.04787335,0.003092803,0.018609619,0,0,1,0,0,0,0,0,0,-0.86188316,0.0075012445,-1.2332201,0.8342445,-1.1690855,-2.8005779,0.43406487,-0.8678436,0.00834465,-1.2207031,0.8380413,-1.1777878,-2.8008223,0.45776367
