X,Y,Z,timestamp,vx,vy,vz,speed
0.6951772063514404,-0.5340672207531295,2.049586559902747,1741372787.0242858,-4.581075523336945,-0.10579778741255105,-1.9307380631700468,4.97244362370373
0.670140883848328,-0.5346432147691411,2.038681337747675,1741372787.029286,-4.533207633626166,-0.10418107607833328,-1.9852048874447823,4.9499357158769275
0.6472150437060799,-0.535152864372652,2.0282275620549757,1741372787.034286,-4.474434826451138,-0.10191756934515588,-2.0350919464022437,4.9165591054528495
0.6261585774581415,-0.5356168410263519,2.0182496991065744,1741372787.0392861,-4.409733217046584,-0.09910125817433679,-2.0820168700676147,4.877536504439706
0.6028236020794397,-0.53612571641456,2.0068495769214074,1741372787.0442863,-4.343878514710123,-0.09583321813304124,-2.127734489397456,4.837945701806648
0.5850248003004166,-0.5365090300741316,1.997866036679175,1741372787.0492864,-4.281105966983407,-0.09221669544521463,-2.1740022715992082,4.8023596383838525
0.5602652924203102,-0.5370331740651074,1.984957617514666,1741372787.0542865,-4.224834328465133,-0.0883539792595901,-2.2224438700821687,4.774545872048382
0.54015105989756,-0.5374486700673597,1.9740349857202353,1741372787.0592866,-4.177481869375192,-0.08434524787518993,-2.274427319944631,4.757256407164542
0.5313370378629455,-0.5376350830292831,1.9693766825626204,1741372787.0642867,-4.14039517681164,-0.08028927569456892,-2.3309736625323185,4.75213181670879
0.50178496790705,-0.5382190033799009,1.9524440944902077,1741372787.0692868,-4.1138968830626315,-0.07628552269722061,-2.3927062195839714,4.759727943767526
0.4801186037298847,-0.5386314161531781,1.9398109866146596,1741372787.074287,-4.097434147432621,-0.07243667616256486,-2.4598387861877034,4.77964648469254
0.4572480573514282,-0.5390425010102227,1.9258449885294622,1741372787.079287,-4.089784544197252,-0.06885035090836472,-2.532187726471317,4.810722676570216
0.43783112231610566,-0.5393648818115292,1.9136781802226135,1741372787.0842872,-4.089268461030085,-0.06563872359304562,-2.6091889962029624,4.8512155390496625
0.41917269441212757,-0.5396616633928074,1.9017228476734829,1741372787.0892873,-4.093933445240206,-0.06291545916782307,-2.689910215407233,4.898965847606087
0.39656017213883055,-0.5400057586333669,1.8867336154433787,1741372787.0942874,-4.101700812676327,-0.06079003123448694,-2.7730614191109413,4.951516395890124
0.37989796740095144,-0.5402582112387507,1.8754170336810967,1741372787.0992875,-4.110480012839202,-0.05936005189682898,-2.857015550955127,5.0062068884646775
0.35134169480041183,-0.5406922720514482,1.8555606636349262,1741372787.1042876,-4.118258858934821,-0.05870245278174392,-2.9398495223224974,5.060258612072859
0.33308746414625334,-0.5409535225238629,1.842392630678908,1741372787.1092877,-4.123177364689555,-0.05886450328393835,-3.0194146057871243,5.110863055500096
0.32470685351609097,-0.5410770405673804,1.836397650740316,1741372787.1142879,-4.123596913927043,-0.0598558811448962,-3.0934454344251567,5.15529231865877
0.29457689537099235,-0.5414575669343753,1.8137782689997584,1741372787.119288,-4.1181792969567645,-0.061643229192367685,-3.159715685850136,5.191050358549411
0.2755449700016851,-0.5416772296901725,1.7991027537203983,1741372787.124288,-4.105980186889114,-0.06414856253555747,-3.2162375660059257,5.2160686742209466
0.2502906045783405,-0.5420182377096885,1.7792569868462333,1741372787.1292882,-4.086541602297192,-0.06725241085160369,-3.261484099932417,5.228921847587992
0.23175497760122651,-0.5423194630968131,1.7644643807727463,1741372787.1342883,-4.059957261614208,-0.0708018727553859,-3.2946026953429035,5.229022163988248
0.21933164087747875,-0.5425436883375803,1.7544137254162033,1741372787.1392884,-4.026893879720127,-0.07462304599792377,-3.315592980681101,5.216761421712058
0.19215993694889802,-0.5430713364332883,1.732171898320357,1741372787.1442885,-3.9885665061089073,-0.07853661044888191,-3.3254306146897843,5.193584460269294
0.1729063210180995,-0.5434883005957895,1.715533108167764,1741372787.1492887,-3.9466686956928427,-0.08237467780874913,-3.3261177497981302,5.161980111026011
0.15050220052512386,-0.5440088058139649,1.6951149152255895,1741372787.1542888,-3.9032506113211123,-0.08599657939205752,-3.3206328887169922,5.125364721468583
0.13117154130268432,-0.5444540755700261,1.6777009910192557,1741372787.159289,-3.8605372685561132,-0.08930132830738938,-3.312753929191717,5.087834640053008
0.11192056326563656,-0.5449384588400248,1.660531848235857,1741372787.164289,-3.8206938263546046,-0.09223511107266914,-3.3067475304809477,5.053789455527468
0.09658498958351178,-0.5453528388801395,1.6469744446739785,1741372787.169289,-3.785566515984002,-0.09479305100901834,-3.306948613378464,5.027465435086014
0.0743577153636049,-0.5459900928154837,1.6274318108708636,1741372787.1742892,-3.756442617649566,-0.09701529467153157,-3.3172812995614107,5.012447339126265
0.0595110792978869,-0.5464378268378265,1.6144117113755367,1741372787.1792893,-3.7338744806499036,-0.0989780794269206,-3.34078720158947,5.011234820257342
0.04452691994246626,-0.5468543959742188,1.6012421216369412,1741372787.1842895,-3.7176029708746188,-0.10078093641566098,-3.3792274210987356,5.024928517870301
0.01962074454394402,-0.5475283242069549,1.5791995620698251,1741372787.1892896,-3.7065990105845907,-0.10253163115920576,-3.43281355390277,5.053078057631151
0.013366186265081972,-0.5476957631607672,1.573675155630114,1741372787.1942897,-3.699220373454711,-0.10433073185722443,-3.500102726982674,5.093705465810114
-0.0158858477916629,-0.5484434307384406,1.5471504215392216,1741372787.1992898,-3.6934569832094737,-0.10625765636012326,-3.5780647374888495,5.1434873813410995
-0.03531730568091521,-0.548924455579951,1.5291154705782803,1741372787.20429,-3.687217137362071,-0.108359658250309,-3.6623010886016205,5.1980536066075045
-0.05548156716592704,-0.5494494095849213,1.5093071555821904,1741372787.20929,-3.678598552041481,-0.11064465077387861,-3.747375176600291,5.2523471191484115
-0.06526955935440029,-0.5497384553887,1.4996866003065243,1741372787.2142901,-3.6660985346802977,-0.11307825355121955,-3.8272073529843316,5.300998139987275
-0.0949727242581383,-0.5506703918698993,1.4680678484832737,1741372787.2192903,-3.648740537879906,-0.11558498323828002,-3.895494123396461,5.338683533094531
-0.1095330280280418,-0.5511685631908982,1.4515444568585367,1741372787.2242904,-3.6261148044977447,-0.11805300028519232,-3.94611646600238,5.360455227826193
-0.12681232991939562,-0.5517696029852441,1.4317115448733702,1741372787.2292905,-3.59834354127183,-0.12034145146460475,-3.9735068235213284,5.362025250082646
-0.14094703572575643,-0.5522687582967817,1.41534310542945,1741372787.2342906,-3.5659912714811424,-0.12228949571598048,-3.972954537903911,5.340001519596548
-0.1613093452161034,-0.5529879190443588,1.3917239158925025,1741372787.2392907,-3.529947468603387,-0.12372642673058006,-3.9408427892870224,5.292077026050027
-0.17922428231373083,-0.5536168632594196,1.3718330255771367,1741372787.2442908,-3.4913041725629346,-0.12448249314554209,-3.8748163997083274,5.217173837232538
-0.19668968378116627,-0.5542203761707045,1.3529203153051883,1741372787.249291,-3.4512389352924084,-0.12439997878954766,-3.7738791010195616,5.115534088666923
-0.21388716679354586,-0.5548201943081587,1.3345261926945349,1741372787.254291,-3.4109048977152985,-0.12334408091007022,-3.638420304722162,4.988746164856283
-0.23024362319049232,-0.5553999878286223,1.317479937090422,1741372787.2592912,-3.371330327363895,-0.12121320257032286,-3.4701781305492414,4.839700101702908
-0.24739495116553048,-0.5560417351754571,1.300350832568544,1741372787.2642913,-3.333334509548746,-0.11794829821279161,-3.2721514950369635,4.672473238026357
-0.2618593585818299,-0.5565660475528428,1.2864914875391107,1741372787.2692914,-3.29746903339112,-0.11354077500482362,-3.0484742104284748,4.492147431397324
-0.2791981314813461,-0.5571744516014242,1.2706678409482994,1741372787.2742915,-3.263990998878525,-0.10803824133158277,-2.804258540684251,4.304552876356686
-0.29484507152532724,-0.5576990621725136,1.2571649425014682,1741372787.2792916,-3.2328683393347935,-0.10154724246281449,-2.545407575561642,4.115926295216146
-0.31259389953688355,-0.5582638701233456,1.242719304514133,1741372787.2842917,-3.2038098714296135,-0.0942321131865647,-2.2783891752242242,3.932471820268311
-0.32860396111083034,-0.5587329195059473,1.2314611386984156,1741372787.2892919,-3.176307732390154,-0.0863092606631056,-2.0099638183161015,3.7598317316413956
-0.3447137930441324,-0.5591642027223512,1.2222458197479353,1741372787.294292,-3.1496806347465474,-0.07803659641265552,-1.7468672018050257,3.6025161806741695
-0.36065098703209547,-0.5595825795259589,1.2145281838209296,1741372787.299292,-3.123112548079237,-0.06969841866086982,-1.4954633909527697,3.4633943770835236
-0.374105941677605,-0.559898671720234,1.2089825974914081,1741372787.3042922,-3.095689223107942,-0.061586691589613385,-1.2613986650878912,3.3433832085079813
-0.38943500401215503,-0.5601873548980673,1.2037620996630796,1741372787.3092923,-3.066439521918085,-0.053980263539625796,-1.0492931665964542,3.2414474174200385
-0.4050651760205132,-0.5604185479217153,1.1994242911743238,1741372787.3142924,-3.034386741151609,-0.04712402888337984,-0.8625047528951734,3.154938670995309
-0.42099275090030264,-0.5605745144730038,1.1959049098000196,1741372787.3192925,-2.998608145613343,-0.04121029037994913,-0.7029895963372281,3.08018562290169
-0.43604413333807895,-0.560699171907889,1.1932951687451516,1741372787.3242927,-2.9582939628169056,-0.036364539304683335,-0.5712715932311442,3.01316723455414
-0.45148231670139216,-0.5608133713990539,1.191160531076795,1741372787.3292928,-2.9127953209443933,-0.03263747949497961,-0.46652087956604243,2.950098899673435
-0.46544763155151625,-0.5609141221338924,1.1894846162664763,1741372787.334293,-2.861654887077046,-0.03000437777344765,-0.38673157522365836,2.8878244868226473
-0.4785452616795809,-0.5610274296195736,1.1879177019304197,1741372787.339293,-2.8046207736166227,-0.028371820687027937,-0.3289797140743839,2.8239919079706057
-0.49309821789779845,-0.5612009515095742,1.185727045083194,1741372787.344293,-2.7416491336055335,-0.027590882089829166,-0.28973401872276044,2.7570540491944855
-0.5066773812644456,-0.5613936386772489,1.1838931332942522,1741372787.3492932,-2.6729014602145313,-0.027474792088041104,-0.2651859326014721,2.6861646745996355
-0.5195004872614423,-0.5615638947416005,1.181569456460908,1741372787.3542933,-2.5987400421675853,-0.027818666153111984,-0.25156313982488876,2.6110357520092053
-0.5316070434294397,-0.5617269703778244,1.1796037560113934,1741372787.3592935,-2.519722006031108,-0.028418820683684412,-0.24539421049468246,2.5318027047127485
-0.5448466770034817,-0.5619080707102921,1.1777219710767657,1741372787.3642936,-2.4365900844664736,-0.0290896011964112,-0.24370095132327604,2.448919679837208
-0.5574315258839972,-0.5620837515523213,1.1762780434954776,1741372787.3692937,-2.3502563093039597,-0.029676277159718708,-0.2441077601940968,2.363085694475786
-0.5689302053820877,-0.5622478962839467,1.175311938901243,1741372787.3742938,-2.261773900473111,-0.030063224328708005,-0.24487093499464552,2.27518938752877
-0.579961192723819,-0.5624107193559863,1.1749067384759972,1741372787.379294,-2.172294378683198,-0.03017723311913838,-0.24484227961910293,2.1862573670422307
-0.5905480874405868,-0.5625612328349582,1.1739572978903001,1741372787.384294,-2.083011181790462,-0.029986317530823026,-0.2433877697996848,2.0973965693667047
-0.6001544004121927,-0.5626944690787775,1.1727708215849197,1741372787.3892941,-1.9950951926756397,-0.029494817207848446,-0.24028239548123664,2.00972893735891
