torque0,torque1,torque2,torque3,torque4,torque5,torque6,action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,obs_task_5,to_final_target_0,to_final_target_1,to_final_target_2,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6
-3.890492,36.092285,13.727251,-31.810688,-1.7795211,-0.033980966,-0.030734165,-0.6353237,-0.4560391,-0.5494341,0.007197332,-0.49443975,-0.9052233,0.8170482,0.27842563,-0.5142379,1.3507941,1.533922,2.687036,-1.7469511,2.8239028,0.32069317,-0.48412356,1.3868989,1.5333266,2.719606,-1.6848978,2.7682583,-0.55156475,-0.45258147,-0.58927983,-0.023944244,-0.5113893,-0.32797047,0.38696772,-0.12877989,-0.40757203,0.84348005,-0.5224178,0.11668402,-0.22082485,-0.13280582,-0.45018435,0.813436,0.7855224,-0.04029913,-0.0076940777,0.6174717,-0.5835152,0.008105623,-0.21445766,0,0,0,1,0,0,-0.5712201,0.24757203,-0.28348005,-0.29507276,-0.5065351,-0.33578274,-0.9651668,-0.8464455,0.067651264,0.1206994
-4.2798586,35.058575,13.070406,-31.150076,-1.6711968,-0.00042241812,-0.031815104,-0.6400782,-0.46561813,-0.5574316,0.020831876,-0.5032939,-0.903118,0.8215349,0.2758877,-0.51671684,1.3478787,1.5347849,2.6843753,-1.748116,2.8257658,0.31848183,-0.4859422,1.3845357,1.5332255,2.7175498,-1.6862081,2.769807,-0.55324274,-0.45536378,-0.59130543,-0.0258082,-0.5151835,-0.327485,0.3875812,-0.13087606,-0.40709877,0.84259295,-0.5245742,0.11879278,-0.22225933,-0.13514662,-0.45014787,0.81257486,0.78637534,-0.040197086,-0.0073768185,0.6163956,-0.58549553,0.010340777,-0.21583414,0,0,0,1,0,0,-0.5691239,0.24709877,-0.28259295,-0.38757917,-0.72413677,-0.5201697,-0.49564612,-1.0046958,0.09424984,0.14066695
-3.77986,35.624958,13.417908,-30.77567,-1.7014738,0.01293093,-0.024193577,-0.6400731,-0.46478093,-0.5557534,0.02837035,-0.49653795,-0.9013488,0.82090116,0.27367672,-0.5184769,1.3456329,1.5352114,2.6827922,-1.7493025,2.8272703,0.3162643,-0.48777065,1.3821658,1.5331197,2.7154822,-1.6875166,2.7713597,-0.5547062,-0.4577544,-0.5929199,-0.026688552,-0.5178008,-0.32694533,0.38814425,-0.13298035,-0.4066174,0.84169954,-0.5265858,0.12078994,-0.2238524,-0.13749313,-0.45010257,0.8117078,0.78722787,-0.040087957,-0.0070596607,0.61531717,-0.5870312,0.012549866,-0.21739969,0,0,0,1,0,0,-0.56701964,0.2466174,-0.28169954,-0.3352165,-0.6260573,-0.41648743,-0.2489127,-0.7107257,0.10818242,0.12771784
-4.274971,36.20047,13.572866,-31.800188,-1.7046247,-0.041810125,-0.03735562,-0.6412646,-0.4652919,-0.5568094,-0.00026927236,-0.49665245,-0.90853363,0.8147744,0.27137578,-0.5203411,1.3431891,1.5331008,2.6807165,-1.7511139,2.828394,0.31404105,-0.48960814,1.3797892,1.5330014,2.7134051,-1.6888231,2.7729123,-0.5561064,-0.45995063,-0.5944918,-0.03073138,-0.5201731,-0.32663417,0.38850197,-0.13509321,-0.4061277,0.8408033,-0.5286303,0.123177454,-0.22440895,-0.13984871,-0.45004678,0.81083786,0.7880826,-0.039975237,-0.006741662,0.614233,-0.58905816,0.015102473,-0.21782981,0,0,0,1,0,0,-0.5649068,0.2461277,-0.28080332,-0.31825897,-0.5781352,-0.40614602,-1.0403022,-0.64948195,0.052049752,0.07809698
-5.609319,34.352478,12.159451,-31.098404,-1.5243455,-0.021742254,-0.058621548,-0.65981233,-0.47435457,-0.5752196,0.021644711,-0.5229696,-0.9022195,0.8080333,0.26785418,-0.52281296,1.3395239,1.5345166,2.6767972,-1.7519785,2.8294747,0.3118066,-0.4914566,1.3774012,1.5328746,2.711309,-1.6901277,2.774465,-0.5594024,-0.46292987,-0.5979354,-0.031945366,-0.5252293,-0.32613,0.38863096,-0.13721466,-0.40562916,0.83990073,-0.53079647,0.124666505,-0.22625946,-0.1422143,-0.44998193,0.80996186,0.78894174,-0.039853226,-0.006420512,0.61314046,-0.5919712,0.017448008,-0.21976446,0,0,0,1,0,0,-0.5627853,0.24562916,-0.27990073,-0.7897019,-0.77413017,-0.87678427,-0.3358256,-1.3190209,0.094354145,0.023826955
-4.4850855,36.414722,13.573987,-31.98513,-1.6896977,-0.04927209,-0.038687035,-0.64401895,-0.47308552,-0.56385547,-0.013373025,-0.5094984,-0.9104011,0.82122004,0.26672527,-0.5245726,1.3379314,1.5319384,2.6756442,-1.7538558,2.8319504,0.30956545,-0.4933158,1.3750037,1.5327315,2.7091994,-1.6914306,2.7760215,-0.5604942,-0.4654549,-0.59976864,-0.0370224,-0.5282612,-0.325812,0.38911158,-0.13934517,-0.4051218,0.83899486,-0.53313255,0.12731996,-0.22667123,-0.14458942,-0.44990706,0.80908287,0.7898034,-0.039727647,-0.0060967696,0.6120418,-0.59416413,0.020043023,-0.21999837,0,0,0,1,0,0,-0.5606548,0.2451218,-0.27899486,-0.24178623,-0.660628,-0.47057864,-1.2993364,-0.81369275,0.041976567,0.11134147
-4.288091,36.29587,13.436838,-31.073437,-1.7147995,-0.020372063,-0.03293796,-0.6520031,-0.47446826,-0.56783473,0.009342798,-0.5325682,-0.9065237,0.82369816,0.26392522,-0.52652854,1.3352553,1.5333855,2.6719196,-1.7548872,2.8336804,0.30731788,-0.49518475,1.3725985,1.532577,2.7070708,-1.6927325,2.7775798,-0.56234103,-0.46786398,-0.6018251,-0.03905949,-0.53350633,-0.325366,0.3896526,-0.1414833,-0.40460563,0.8380849,-0.53506774,0.12948036,-0.22801414,-0.1469717,-0.44982195,0.80820054,0.7906665,-0.039595265,-0.005768049,0.61093813,-0.59581894,0.022512596,-0.22127536,0,0,0,1,0,0,-0.5585167,0.24460563,-0.27808487,-0.4304349,-0.63149625,-0.5269348,-0.53959525,-1.3685523,0.08274614,0.12241303
-3.99568,36.542248,13.771027,-31.523247,-1.6692529,-0.015013218,-0.023312628,-0.6368254,-0.4845623,-0.5657195,-0.016230434,-0.5085034,-0.9161544,0.8336027,0.2627401,-0.5291041,1.3329982,1.5314409,2.6714756,-1.7568632,2.835932,0.30506864,-0.49706587,1.3701867,1.5324063,2.7049308,-1.6940333,2.77914,-0.5622538,-0.4711488,-0.6034219,-0.04379336,-0.5354954,-0.3252239,0.39042863,-0.14363003,-0.40408087,0.83717155,-0.53713906,0.13163914,-0.22870094,-0.14936113,-0.44972754,0.8073148,0.7915299,-0.039460503,-0.0054381937,0.60983074,-0.59779453,0.024857499,-0.22183992,0,0,0,1,0,0,-0.55636996,0.24408087,-0.27717155,0.0513792,-0.8503347,-0.40996072,-1.2134649,-0.55426353,0.006318092,0.18253921
-3.634068,37.512424,13.939304,-30.05136,-1.8017889,-0.018187523,-0.026316242,-0.6686491,-0.46452892,-0.5633562,0.040755074,-0.53478223,-0.8957124,0.8179499,0.2582632,-0.5295829,1.3307518,1.5352591,2.667496,-1.7567332,2.8363965,0.3028089,-0.49895248,1.3677691,1.5322376,2.7027755,-1.6953315,2.780704,-0.5657345,-0.47183204,-0.6045471,-0.04168468,-0.5401741,-0.32445782,0.39072612,-0.14578342,-0.40354776,0.8362515,-0.53896534,0.13335417,-0.23072426,-0.15175486,-0.44962263,0.8064217,0.7923935,-0.039313458,-0.0051071495,0.60872066,-0.5983705,0.027508417,-0.22392443,0,0,0,1,0,0,-0.55421656,0.24354777,-0.2762515,-0.8401274,-0.20007788,-0.29334423,0.4989579,-1.231551,0.15462933,0.056535
-4.7384357,35.400585,12.693897,-29.960491,-1.5301042,0.01615718,-0.03778915,-0.66506046,-0.48469406,-0.58040553,0.036553152,-0.52518415,-0.9059978,0.8215707,0.25625467,-0.5328811,1.3271407,1.5347964,2.6660125,-1.7587513,2.838214,0.30053797,-0.5008484,1.365342,1.5320746,2.700605,-1.6966275,2.782268,-0.56839377,-0.47471553,-0.6074692,-0.04035703,-0.54326254,-0.32390636,0.3910956,-0.14794445,-0.40300584,0.83532095,-0.54069954,0.1359625,-0.23337588,-0.15415478,-0.44950843,0.80551916,0.79325914,-0.039153382,-0.0047772797,0.60760516,-0.6004954,0.029690174,-0.22670406,0,0,0,1,0,0,-0.55205554,0.24300584,-0.27532095,-0.6337761,-0.7500648,-0.74324006,0.3011506,-0.83413714,0.10454654,0.075221054
-4.3005414,36.25313,13.250594,-30.192078,-1.5642227,0.004811704,-0.032003853,-0.6618246,-0.48578626,-0.5749909,0.02842839,-0.5097899,-0.90854007,0.81640464,0.25421026,-0.53485346,1.3250927,1.5340645,2.6649196,-1.7602253,2.8394163,0.29825845,-0.5027553,1.3629063,1.5319144,2.6984286,-1.6979216,2.783832,-0.5703501,-0.4774176,-0.6094828,-0.040166866,-0.544331,-0.32346138,0.3912857,-0.1501131,-0.40245557,0.83438194,-0.5426075,0.13808292,-0.23547617,-0.15656376,-0.44938564,0.80460656,0.7941261,-0.038984213,-0.0044536544,0.60648507,-0.6024081,0.031979986,-0.22891712,0,0,0,1,0,0,-0.5498869,0.24245557,-0.27438194,-0.45874712,-0.70475036,-0.5156993,0.01684576,-0.32526252,0.08785724,0.034675
-3.4260225,37.63878,14.203133,-30.46464,-1.6482447,-0.003989339,-0.017747663,-0.6537117,-0.48450056,-0.56399065,0.01624106,-0.4858722,-0.90838903,0.8188435,0.25249863,-0.5366703,1.323427,1.5330513,2.6644175,-1.7615088,2.8411512,0.29597464,-0.5046717,1.3604668,1.5317503,2.6962562,-1.699214,2.785398,-0.57115465,-0.479689,-0.61005056,-0.04142256,-0.5426331,-0.32305807,0.3915444,-0.15228891,-0.40189648,0.83343655,-0.54443395,0.13976242,-0.2367808,-0.15897703,-0.4492526,0.8036877,0.79499227,-0.038811333,-0.00413688,0.6053626,-0.60378486,0.034377538,-0.23029205,0,0,0,1,0,0,-0.5477111,0.24189648,-0.27343655,-0.1735091,-0.59695536,-0.15142559,-0.34247708,0.36519763,0.067546956,0.05239248
-3.4912446,38.16264,14.425126,-30.997168,-1.65943,-0.019757152,-0.022686176,-0.6488168,-0.4858044,-0.56619585,-0.002958647,-0.48005572,-0.9090632,0.8159487,0.25055745,-0.538678,1.3208331,1.5315433,2.6626523,-1.7628484,2.8425145,0.29368952,-0.5065967,1.3580245,1.5315748,2.6940913,-1.7005053,2.7869658,-0.5713111,-0.48186457,-0.61079866,-0.04473346,-0.54048556,-0.32261407,0.39171538,-0.15447187,-0.40132856,0.83248806,-0.54621106,0.14251056,-0.23751587,-0.16139793,-0.44911075,0.8027655,0.795857,-0.038639564,-0.003826336,0.6042382,-0.6053224,0.036857344,-0.23098174,0,0,0,1,0,0,-0.5455281,0.24132857,-0.27248806,-0.011742114,-0.573188,-0.19583105,-0.85628957,0.4778802,0.07694959,0.030994413
-4.272894,37.564312,13.790124,-30.674038,-1.6272511,-0.031336606,-0.03386587,-0.6649169,-0.48848704,-0.5732933,0.010371105,-0.51042485,-0.9055856,0.81446517,0.24714534,-0.5407908,1.317894,1.5323008,2.6583617,-1.7638962,2.8439784,0.29139832,-0.50853074,1.3555773,1.5313917,2.6919265,-1.7017938,2.7885337,-0.57325435,-0.48410794,-0.61222875,-0.046232954,-0.5419838,-0.32210022,0.39183146,-0.15666246,-0.4007516,0.8315345,-0.5480715,0.1443235,-0.23886897,-0.16382504,-0.44895768,0.80183846,0.79672295,-0.038464125,-0.0035201963,0.6031092,-0.60704845,0.03945671,-0.23240533,0,0,0,1,0,0,-0.5433375,0.2407516,-0.2715345,-0.45624372,-0.59056276,-0.36841628,-0.40520725,-0.4341006,0.096276395,0.015988944
-4.5322323,37.95594,13.827496,-30.874962,-1.6402836,-0.05914375,-0.037570115,-0.67213863,-0.4866044,-0.5755191,0.0068023116,-0.5171962,-0.9109005,0.82466334,0.24434862,-0.54259306,1.315291,1.5318679,2.6557229,-1.7655568,2.84626,0.28909758,-0.5104724,1.3531243,1.531201,2.689752,-1.7030813,2.7901015,-0.5757572,-0.48590684,-0.6137582,-0.048031826,-0.5440847,-0.3216651,0.3922277,-0.15885973,-0.40016556,0.8305763,-0.5498326,0.14706883,-0.24008067,-0.16625977,-0.44879413,0.8009063,0.7975909,-0.03828207,-0.0032140675,0.60197407,-0.6088191,0.042268854,-0.2336221,0,0,0,1,0,0,-0.54114026,0.24016556,-0.2705763,-0.59548014,-0.47981736,-0.39353964,-0.48035568,-0.585705,0.07620453,0.08544325
-3.9837456,38.195522,13.961615,-30.083199,-1.6773597,-0.020563692,-0.032154687,-0.6726568,-0.4849174,-0.58112,0.025395822,-0.52304626,-0.9038398,0.8144838,0.2420116,-0.54441667,1.3124459,1.5329787,2.6531389,-1.76635,2.8471155,0.28678754,-0.5124203,1.3506638,1.5310103,2.6875682,-1.7043658,2.7916694,-0.5780196,-0.48733088,-0.6157361,-0.047615096,-0.5465995,-0.32102373,0.39232594,-0.16106415,-0.39957047,0.82961106,-0.5513839,0.14924589,-0.24192005,-0.16869831,-0.44861984,0.7999673,0.79846007,-0.038090575,-0.002909349,0.6008344,-0.60996485,0.044862844,-0.23557205,0,0,0,1,0,0,-0.53893584,0.23957047,-0.26961106,-0.53644174,-0.38573143,-0.5053877,0.07381103,-0.68691367,0.13548134,0.0115633
-4.0433493,38.307182,14.015365,-30.265604,-1.6431192,-0.02729857,-0.030989496,-0.67099404,-0.48894247,-0.58217645,0.017607074,-0.5147818,-0.9110388,0.8203877,0.23981796,-0.5466463,1.3099115,1.5322428,2.6515334,-1.7681385,2.8490965,0.28446987,-0.5143744,1.3481957,1.5308186,2.6853766,-1.7056485,2.793241,-0.5798212,-0.4890636,-0.6176148,-0.04817532,-0.5479471,-0.32061812,0.39255807,-0.16327477,-0.3989663,0.8286393,-0.55323285,0.1511505,-0.24352546,-0.17114258,-0.44843507,0.79902095,0.79932934,-0.03788976,-0.0026066783,0.5996916,-0.61134124,0.047474924,-0.23728171,0,0,0,1,0,0,-0.5367252,0.23896632,-0.26863933,-0.42200086,-0.46294925,-0.47940013,-0.17002968,-0.39756295,0.069454305,0.042989846
-3.6280968,38.881107,14.374845,-30.227518,-1.6746371,-0.017338753,-0.026526941,-0.66638535,-0.48910338,-0.58274245,0.014252211,-0.50827545,-0.90784806,0.81643945,0.23782289,-0.54861164,1.3074037,1.5318162,2.6497974,-1.769198,2.8503919,0.2821472,-0.5163351,1.3457199,1.5306231,2.6831832,-1.7069293,2.7948127,-0.580887,-0.49063605,-0.61934906,-0.049110375,-0.5484047,-0.32006845,0.3926941,-0.16549158,-0.39835334,0.82766163,-0.5546219,0.15373571,-0.24498017,-0.17359209,-0.44824052,0.7980683,0.8001993,-0.03768255,-0.0023079289,0.5985448,-0.61244816,0.050017633,-0.23880711,0,0,0,1,0,0,-0.5345084,0.23835334,-0.26766163,-0.23940204,-0.42277572,-0.4419088,-0.2629496,-0.17523764,0.1053065,0.01862645
-3.922887,38.937862,14.4188175,-30.972092,-1.6414152,-0.03312829,-0.029352633,-0.6587767,-0.4986299,-0.58365744,-0.014355161,-0.50720495,-0.913325,0.81899494,0.23603283,-0.55123925,1.3048639,1.5296183,2.6476789,-1.7708621,2.8521423,0.27982312,-0.51830494,1.3432375,1.5304142,2.6809897,-1.708209,2.7963843,-0.5809729,-0.49311402,-0.6209829,-0.053187426,-0.548744,-0.319762,0.39286113,-0.16771507,-0.39773107,0.8266803,-0.55653435,0.15563615,-0.2456972,-0.17604733,-0.44803476,0.7971122,0.8010696,-0.037473626,-0.0020121415,0.59739363,-0.6140781,0.052611724,-0.23952177,0,0,0,1,0,0,-0.5322849,0.23773107,-0.2666803,0.0053346152,-0.64936274,-0.41580197,-1.049066,-0.14635919,0.04278123,0.026389955
-3.2399406,40.544575,15.33029,-31.202887,-1.8020914,-0.061234325,-0.018536728,-0.65876245,-0.4923413,-0.5739751,-0.023222193,-0.5153556,-0.91227555,0.8250637,0.23370975,-0.5527688,1.3030592,1.5287887,2.6449149,-1.7720684,2.8541389,0.27749902,-0.5202819,1.3407522,1.5301882,2.6787906,-1.709487,2.797956,-0.58103955,-0.49462226,-0.6213394,-0.057850666,-0.5499274,-0.3193809,0.39323726,-0.16994524,-0.39709926,0.8256977,-0.5577946,0.15850264,-0.2458253,-0.17850637,-0.44781876,0.79615504,0.8019397,-0.037263434,-0.0017154792,0.5962392,-0.6148392,0.0554643,-0.2395173,0,0,0,1,0,0,-0.53005475,0.23709926,-0.26569772,0.009059905,-0.4071295,-0.095248215,-1.1943094,-0.35738942,0.06113946,0.07815658
-3.7127526,40.63245,15.110413,-30.925623,-1.8154798,-0.092799336,-0.024470802,-0.6775554,-0.4888627,-0.57148975,-0.009108725,-0.53693783,-0.90877867,0.8234231,0.23007014,-0.5545023,1.300748,1.5295506,2.6412048,-1.7731014,2.8555956,0.27516824,-0.52226317,1.338267,1.5299488,2.6765819,-1.710763,2.7995315,-0.5832135,-0.4955822,-0.6213407,-0.060445614,-0.5533945,-0.31895983,0.39352965,-0.17218065,-0.3964579,0.82471377,-0.55925375,0.16059175,-0.24631712,-0.18096876,-0.44758987,0.7951969,0.8028089,-0.037049253,-0.001415098,0.5950824,-0.61546487,0.05861276,-0.23996948,0,0,0,1,0,0,-0.52781934,0.23645791,-0.26471376,-0.51599735,-0.27047095,-0.008463859,-0.67827845,-0.9271502,0.073060386,0.058874484
-3.492447,39.904858,14.694193,-29.597307,-1.7357113,-0.043245316,-0.018831883,-0.683731,-0.49072245,-0.57685196,0.025899451,-0.53033113,-0.9087755,0.81870854,0.22730707,-0.55661374,1.2978873,1.5317618,2.6394587,-1.7743772,2.856841,0.27282745,-0.5242487,1.3357798,1.5297123,2.6743617,-1.7120371,2.801107,-0.5858376,-0.49665508,-0.62191397,-0.05888539,-0.55569714,-0.31843707,0.3936743,-0.17442131,-0.39580703,0.82372344,-0.560462,0.16325419,-0.24820815,-0.18343258,-0.4473498,0.7942318,0.8036772,-0.036824476,-0.0011154028,0.5939238,-0.61588484,0.061413746,-0.24198884,0,0,0,1,0,0,-0.5255787,0.23580703,-0.26372343,-0.6292164,-0.2981573,-0.15178321,0.36058015,-0.63553447,0.10079145,0.021770595
-3.1834147,39.501793,14.507738,-28.938421,-1.6525257,0.011763632,-0.016302917,-0.6764106,-0.49362653,-0.58774227,0.038618088,-0.509161,-0.9041325,0.8168798,0.22547871,-0.5588026,1.2946378,1.5324156,2.6387205,-1.7753264,2.8582885,0.2704795,-0.5262395,1.3332869,1.5294853,2.6721416,-1.7133085,2.8026824,-0.5873483,-0.49794742,-0.62362856,-0.056129124,-0.55538046,-0.31779176,0.3937494,-0.17666674,-0.39514732,0.8227236,-0.56171185,0.16544884,-0.25067386,-0.18589926,-0.44709992,0.79325646,0.8045448,-0.036588885,-0.00082349224,0.59276325,-0.61638904,0.06379322,-0.24472259,0,0,0,1,0,0,-0.52333325,0.23514733,-0.26272362,-0.3520846,-0.35253164,-0.4365742,0.65955514,0.021368263,0.14041363,0.0059008594
-4.4791646,38.214317,13.573378,-29.387682,-1.4963828,-0.00029367208,-0.033385683,-0.68102276,-0.50796086,-0.5990637,0.026779197,-0.52239877,-0.907626,0.8168652,0.22280791,-0.5617968,1.2913524,1.5313599,2.6355736,-1.7768422,2.859863,0.26812443,-0.52823937,1.3307835,1.529265,2.6699157,-1.7145778,2.8042579,-0.58919436,-0.50071704,-0.6264182,-0.05506954,-0.5566244,-0.31725088,0.39378953,-0.17891836,-0.39447904,0.821714,-0.5632685,0.16753614,-0.25318488,-0.18836975,-0.4468398,0.79227,0.80541277,-0.036341906,-0.00053813844,0.5915988,-0.6181219,0.066194445,-0.24751714,0,0,0,1,0,0,-0.5210816,0.23447904,-0.26171398,-0.43383238,-0.7222592,-0.7067024,0.23267603,-0.36942956,0.113844864,-0.0023692844
-3.7742991,39.703907,14.36492,-29.353527,-1.6366765,-0.016760737,-0.024739522,-0.6829534,-0.49897024,-0.5961657,0.031272575,-0.5257151,-0.9053076,0.82195324,0.22031769,-0.5631673,1.2890519,1.5314541,2.6331155,-1.7779493,2.8617947,0.26576194,-0.5302464,1.3282715,1.5290486,2.667686,-1.7158452,2.8058333,-0.59102184,-0.50218856,-0.6285828,-0.053702343,-0.55811834,-0.31662425,0.3939825,-0.18117571,-0.39380217,0.82069534,-0.56462336,0.16981716,-0.2553487,-0.19084692,-0.4465704,0.79127383,0.8062815,-0.03608488,-0.00025888716,0.59043026,-0.61896586,0.068772204,-0.24991617,0,0,0,1,0,0,-0.5188243,0.23380217,-0.26069534,-0.43049452,-0.39786097,-0.5490779,0.31121632,-0.43240187,0.13375281,0.03431737
-3.7892847,40.210716,14.634248,-29.721163,-1.6423465,-0.043379307,-0.022714315,-0.6839996,-0.5011708,-0.5912588,0.021634731,-0.51983,-0.9128554,0.82692367,0.21788198,-0.56532836,1.2868834,1.530563,2.6312978,-1.7797451,2.863718,0.2633926,-0.5322596,1.3257529,1.5288349,2.6654525,-1.7171108,2.8074088,-0.59274495,-0.5037594,-0.62996167,-0.053626016,-0.55881006,-0.31623647,0.3943043,-0.1834383,-0.39311576,0.8196698,-0.5659019,0.17209816,-0.25702053,-0.19332647,-0.44628978,0.7902695,0.8071498,-0.035818614,1.5299483E-05,0.5892589,-0.6198938,0.071524665,-0.25177398,0,0,0,1,0,0,-0.5165617,0.23311576,-0.25966978,-0.4046857,-0.42280552,-0.352174,-0.01143664,-0.23216008,0.07399916,0.06705522
-3.811381,40.71061,14.823185,-29.829185,-1.6816847,-0.06271115,-0.024253618,-0.6894866,-0.5006309,-0.5887097,0.020876259,-0.5290569,-0.91060764,0.8196182,0.21512854,-0.5673038,1.2845432,1.5302963,2.6284184,-1.7808533,2.864782,0.2610151,-0.5342786,1.3232304,1.5286204,2.6632113,-1.7183744,2.808988,-0.5948766,-0.50511056,-0.63089824,-0.053698935,-0.56047606,-0.3157635,0.39439642,-0.18570566,-0.39242005,0.8186377,-0.5671927,0.17466846,-0.25852522,-0.19580936,-0.44599795,0.7892586,0.80801684,-0.035543807,0.00028738877,0.5880862,-0.6206409,0.074430436,-0.25342542,0,0,0,1,0,0,-0.5142943,0.23242006,-0.25863773,-0.5066096,-0.36811826,-0.24172662,-0.048909333,-0.47591326,0.09824335,0.008970498
-2.9244905,41.74883,15.54146,-29.82198,-1.755892,-0.044399083,-0.012733493,-0.6781584,-0.4983983,-0.5871977,0.013578507,-0.5154091,-0.9091707,0.8232254,0.213544,-0.5691664,1.2821265,1.5295708,2.6271327,-1.7820163,2.8666139,0.25863376,-0.5363018,1.320705,1.5284029,2.6609683,-1.7196361,2.8105674,-0.5954992,-0.50607514,-0.6315534,-0.054627072,-0.56041366,-0.31532985,0.39463776,-0.18797779,-0.3917148,0.81760114,-0.5679157,0.17647325,-0.2595746,-0.19829226,-0.44569445,0.78824234,0.80888265,-0.035263058,0.0005564313,0.5869113,-0.62084365,0.07719133,-0.2546387,0,0,0,1,0,0,-0.5120222,0.23171481,-0.25760114,-0.13202427,-0.2710819,-0.16936658,-0.26139987,-0.03880262,0.08207559,0.054806467
-3.1366477,42.25795,15.811658,-30.68291,-1.7562838,-0.074953794,-0.015126342,-0.67346483,-0.50373745,-0.5817378,-0.015625149,-0.512496,-0.9123859,0.8265169,0.21149123,-0.5715634,1.2799834,1.5273092,2.6250937,-1.783503,2.8684235,0.25625148,-0.53833026,1.3181797,1.5281721,2.658729,-1.7208968,2.8121467,-0.5955305,-0.5075429,-0.6315074,-0.058745824,-0.56008977,-0.31496832,0.39488205,-0.19025469,-0.3910005,0.8165632,-0.5694484,0.17941968,-0.25979963,-0.20077801,-0.4453795,0.78722465,0.80974704,-0.03498245,0.00082243147,0.5857348,-0.6214028,0.080118634,-0.25480267,0,0,0,1,0,0,-0.5097453,0.23100051,-0.2565632,0.01567602,-0.39714572,0.0068247314,-1.0594352,0.027149914,0.06255507,0.057637688
-3.403849,42.4435,15.7252655,-30.540928,-1.7490742,-0.09343231,-0.020401938,-0.68310255,-0.5011165,-0.5807432,-0.009727675,-0.51548535,-0.90742093,0.8211833,0.20843431,-0.5734084,1.2775277,1.5274912,2.6226451,-1.7844163,2.8696294,0.25386587,-0.5403635,1.3156544,1.527928,2.6564898,-1.7221557,2.813726,-0.5966551,-0.5085621,-0.63131756,-0.06177338,-0.5601081,-0.31452563,0.3949971,-0.19253588,-0.39027596,0.81552374,-0.57067245,0.18166812,-0.26012874,-0.20326757,-0.44505262,0.7862052,0.8106107,-0.03470085,0.0010873553,0.5845554,-0.62193877,0.083218135,-0.25517112,0,0,0,1,0,0,-0.5074641,0.23027596,-0.25552374,-0.25659797,-0.2853274,0.04228949,-0.7865466,-0.06383657,0.08924305,0.016123055
-3.636037,41.943573,15.286678,-29.906612,-1.735961,-0.07556322,-0.022258393,-0.68995476,-0.5027293,-0.5903889,0.006652341,-0.53951526,-0.9063331,0.82106,0.20556903,-0.57555455,1.2743272,1.5283936,2.6187239,-1.785599,2.8712,0.2514738,-0.542401,1.3131262,1.5276791,2.654241,-1.7234124,2.8153052,-0.5984323,-0.50965905,-0.63219386,-0.062670685,-0.56279,-0.31400487,0.39510816,-0.19482183,-0.38954163,0.8144805,-0.5717145,0.18411297,-0.2612943,-0.20575666,-0.44471335,0.7851815,0.8114735,-0.0344113,0.0013524822,0.58337355,-0.6223494,0.08619742,-0.25646314,0,0,0,1,0,0,-0.50517815,0.22954163,-0.25448048,-0.41946766,-0.30472872,-0.22488831,-0.25472042,-0.73006743,0.10675191,0.013858079
-3.658804,41.905647,15.292238,-30.345877,-1.6455235,-0.056748778,-0.0277076,-0.6751734,-0.5087812,-0.59896857,-0.017748699,-0.5129384,-0.9120852,0.8211851,0.20421168,-0.5780157,1.2711984,1.5264367,2.6183355,-1.7872584,2.8727882,0.24908023,-0.54444474,1.3105923,1.5274178,2.6519904,-1.7246674,2.8168845,-0.5983524,-0.5113262,-0.63391984,-0.066242225,-0.5622163,-0.31369796,0.39520267,-0.19711256,-0.38879824,0.81343365,-0.57294214,0.18639423,-0.26198184,-0.20825005,-0.44436288,0.7841546,0.8123365,-0.034118533,0.0016156529,0.5821879,-0.6233937,0.08898149,-0.25723755,0,0,0,1,0,0,-0.5028874,0.22879824,-0.25343364,0.0436902,-0.44721362,-0.43576953,-0.9233318,0.0847876,0.053659078,0.011861323
