set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,predicted_0,predicted_1,predicted_2,predicted_3,predicted_4,predicted_5,predicted_6,actual_0,actual_1,actual_2,actual_3,actual_4,actual_5,actual_6,abs_error_0,abs_error_1,abs_error_2,abs_error_3,abs_error_4,abs_error_5,abs_error_6,sq_error_0,sq_error_1,sq_error_2,sq_error_3,sq_error_4,sq_error_5,sq_error_6
1.5715823,-0.97581273,-1.306875,-0.883985,1.901658,1.4171486,-0.8303708,1.6327479418775943,-1.0412268109273524,-1.3650428434312476,-0.8468760114238212,1.8545862655245227,1.355752508358088,-0.8395407302650246,1.6324725,-1.0376223,-1.3634212,-0.84656584,1.85432,1.3553525,-0.8397045,0.00027544187759431793,0.0036045109273523668,0.0016216434312474881,0.0003101714238211706,0.0002662655245226908,0.00040000835808795543,0.00016376973497533864,7.586822793268322e-08,1.2992499025402618e-05,2.629727418108127e-06,9.620631215525222e-08,7.089732954934366e-08,1.6000668654022198e-07,2.6820526093892656e-08
1.5590787,-0.96363735,-1.2956524,-0.8932144,1.9094709,1.4224914,-0.82959414,1.6189973696761109,-1.027939769609092,-1.3531093187776604,-0.8553205946143099,1.8626349170286916,1.3602585039312116,-0.8395307899064852,1.6193957,-1.0241984,-1.3511932,-0.85484564,1.8624835,1.3600675,-0.8394766,0.00039833032388925105,0.0037413696090919935,0.0019161187776604027,0.00047495461430990815,0.00015141702869159168,0.00019100393121163073,5.41899064852025e-05,1.5866704692971565e-07,1.3997846551837175e-05,3.671511170102796e-06,2.255818856542736e-07,2.2927116577790298e-08,3.648250173829736e-08,2.9365459648749918e-09
1.5458131,-0.951012,-1.285134,-0.90318745,1.9159728,1.4271903,-0.82927257,1.60639267564058,-1.0132151136613272,-1.3401327551481121,-0.8643337798976346,1.8706517240576062,1.3651198856262787,-0.83912923491404,1.6062827,-1.0109404,-1.339194,-0.8633305,1.8704753,1.364832,-0.8391714,0.00010997564058001785,0.0022747136613272545,0.000938755148112147,0.0010032798976346013,0.00017642405760609492,0.0002878856262786833,4.216508595999979e-05,1.209464152098527e-08,5.1743222410288434e-06,8.81261228107059e-07,1.0065705529976961e-06,3.11254481021987e-08,8.287813381786971e-08,1.7778944740141717e-09
1.5331279,-0.9392369,-1.2742009,-0.91126466,1.9211501,1.4325708,-0.82931334,1.5927464044380037,-0.9991551899072809,-1.3276984348253675,-0.8716527755786656,1.8780797822769004,1.369755994387597,-0.8387352370984652,1.5931602,-0.99788046,-1.3274238,-0.87195075,1.8782439,1.3696424,-0.83880424,0.00041379556199627743,0.001274729907280947,0.0002746348253674924,0.00029797442133439045,0.00016411772309954387,0.00011359438759694918,6.900290153477595e-05,1.7122676712781508e-07,1.6249363365164919e-06,7.542428730463304e-08,8.878875576956484e-08,2.6934627035378554e-08,1.290368489352592e-08,4.761400420217986e-09
1.5200822,-0.9276543,-1.2639017,-0.92122436,1.9282175,1.4374653,-0.8298302,1.5803579069543259,-0.9845557439921199,-1.315754292087231,-0.8810618230795239,1.8858554475342533,1.3746798493705035,-0.8384405514776413,1.5800529,-0.98505545,-1.315892,-0.8806912,1.8857875,1.3744909,-0.8383951,0.0003050069543257816,0.0004997060078801852,0.00013770791276912497,0.0003706230795238463,6.79475342533209e-05,0.00018894937050339955,4.545147764134505e-05,9.302924218708943e-08,2.497060943115517e-07,1.8963469239228934e-08,1.373614670757393e-07,4.616867411106217e-09,3.5701864613630955e-08,2.065836819781689e-09
1.5080154,-0.91705716,-1.2551366,-0.9278307,1.9304037,1.4429495,-0.8306174,1.5673819822659025,-0.9707697247975605,-1.3047192581357288,-0.8873743181391187,1.8925468075928447,1.3789654804068947,-0.8379893936377486,1.5670123,-0.972527,-1.3046672,-0.88942206,1.8929954,1.3793737,-0.83796597,0.0003696822659025045,0.0017572752024395122,5.205813572883855e-05,0.0020477418608813025,0.0004485924071553349,0.00040821959310521905,2.342363774865408e-05,1.3666497772281007e-07,3.0880161371088284e-06,2.710049495562177e-09,4.19324672880562e-06,2.0123514775741775e-07,1.666432361949906e-07,5.486668053801724e-10
1.4958739,-0.90805334,-1.247111,-0.93485314,1.9339406,1.4483799,-0.82923555,1.5525362457154452,-0.9592370252414243,-1.2962792994998922,-0.8935123573188195,1.8978533023614876,1.3834461677363745,-0.8379808220464801,1.5540977,-0.9604182,-1.2938602,-0.89798987,1.8997607,1.3842908,-0.8375206,0.0015614542845547863,0.0011811747585757093,0.0024190994998922744,0.004477512681180462,0.0019073976385124425,0.0008446322636255221,0.00046022204648010767,2.4381394827544995e-06,1.3951738102963852e-06,5.852042390379052e-06,2.0048119810131853e-05,3.6381657514028422e-06,7.134036607571735e-07,2.118043320663384e-07
1.4809934,-0.89742804,-1.2385824,-0.94844204,1.9376432,1.4524125,-0.82464314,1.540869538811579,-0.945504576066089,-1.2812228762647908,-0.90618330977798,1.9060274024925663,1.3898011193662478,-0.837031163022288,1.5412078,-0.94875574,-1.2835243,-0.90659773,1.9060416,1.3892289,-0.8370304,0.0003382611884210629,0.0032511639339110054,0.0023014237352092515,0.0004144202220199844,1.4197507433699741e-05,0.0005722193662478503,7.630222880194992e-07,1.1442063159202981e-07,1.0570066925163684e-05,5.2965512089845024e-06,1.7174412041909318e-07,2.0156921732995941e-10,3.2743500310909144e-07,5.822030120145116e-13
1.4715008,-0.8909685,-1.2342714,-0.95749056,1.9355438,1.4585663,-0.8209861,1.5282196546330375,-0.9369138996741084,-1.271685128295363,-0.917545437109288,1.9126985592713628,1.3938078146344053,-0.8364717313990254,1.5284381,-0.93767214,-1.273835,-0.91538775,1.9116683,1.394188,-0.8364639,0.00021844536696247197,0.0007582403258915571,0.0021498717046370963,0.002157687109288098,0.001030259271362688,0.0003801853655946985,7.831399025381991e-06,4.771837834736904e-08,5.749283918081347e-07,4.621948346399215e-06,4.6556136615880275e-06,1.0614341662287766e-06,1.4454091221237455e-07,6.1330810694754e-11
1.46007,-0.8866132,-1.2347323,-0.9662463,1.9247718,1.4641128,-0.8193946,1.5166481571941421,-0.928491734746501,-1.2623337092368057,-0.9254911333138249,1.9165157888960032,1.3986785519000702,-0.8357804896359955,1.5158858,-0.92741346,-1.2651966,-0.9243752,1.9161849,1.3991662,-0.8358154,0.0007623571941421936,0.0010782747465010178,0.002862890763194237,0.0011159333138249794,0.0003308888960031897,0.00048764809992984937,3.491036400449232e-05,5.811884914603583e-07,1.1626764289418343e-06,8.19614352198288e-06,1.2453071609044e-06,1.094874614982097e-07,2.3780066936519234e-07,1.2187335149261533e-09
1.4478788,-0.8838774,-1.2439413,-0.9745306,1.9043095,1.4687868,-0.8144179,1.502767618534904,-0.9232090891593367,-1.2568251881779384,-0.9291277887214672,1.916518115324678,1.4036875129304722,-0.8350781064810974,1.5035586,-0.91825056,-1.2583835,-0.9334818,1.918838,1.404154,-0.8350649,0.0007909814650961522,0.0049585291593367,0.0015583118220616754,0.004354011278532854,0.0023198846753220703,0.0004664870695276768,1.3206481097371991e-05,6.256516781256555e-07,2.458701142399232e-05,2.4283357347771785e-06,1.89574142135913e-05,5.381864906794188e-06,2.176101860365196e-07,1.7441114297524371e-10
1.4337554,-0.8769239,-1.2584851,-0.99316376,1.8897182,1.4710855,-0.8060827,1.4917256458444892,-0.9132293561807824,-1.250505746273329,-0.9444516980753117,1.9197631309899006,1.4097237298345682,-0.8341821603803519,1.4913116,-0.91014147,-1.2543304,-0.9430777,1.919126,1.4091226,-0.8341608,0.0004140458444892303,0.003087886180782373,0.003824653726670846,0.0013739980753116887,0.0006371309899004807,0.0006011298345682814,2.136038035183141e-05,1.714339613387999e-07,9.535041065466751e-06,1.4627976128937189e-05,1.887870710960225e-06,4.059358982915664e-07,3.6135707800808937e-07,4.5626584877490533e-10
1.4212079,-0.87152207,-1.2796489,-1.0100455,1.8819234,1.4733558,-0.8110161,1.4790936254884546,-0.8995899281362781,-1.2573049242827379,-0.9555757305643213,1.917930808411972,1.4140898563949795,-0.8331242216904629,1.4790282,-0.9028897,-1.2539661,-0.95359766,1.9170871,1.4140302,-0.83314896,6.542548845467344e-05,0.0032997718637218787,0.0033388242827379067,0.0019780705643213103,0.0008437084119718996,5.9656394979512584e-05,2.47383095371978e-05,4.280494539532608e-09,1.088849435261056e-05,1.1147747591000297e-05,3.912763157434427e-06,7.118438844321446e-07,3.5588854619516143e-09,6.119839587582116e-10
1.4071121,-0.862545,-1.3023851,-1.0225747,1.8741529,1.4769136,-0.8049641,1.4662972827366616,-0.8913377804441242,-1.2692176867854053,-0.9646095178931394,1.9140534898261863,1.418194406604094,-0.8320415565806385,1.4665847,-0.8960824,-1.2578781,-0.96510375,1.9130874,1.4188577,-0.83203125,0.00028741726333847417,0.004744619555875795,0.011339586785405142,0.0004942321068606148,0.0009660898261862894,0.0006632933959060949,1.030658063849721e-05,8.26086832649778e-08,2.251141472999903e-05,0.00012858622846373494,2.442653754518822e-07,9.333295522606548e-07,4.3995812905263957e-07,1.0622560445784554e-10
1.3898838,-0.8554993,-1.316803,-1.034681,1.8736844,1.4789752,-0.78504723,1.4538708867396608,-0.8888814194509267,-1.277989882507834,-0.9760444888169382,1.9063029256873252,1.4238996399075463,-0.8306688482061033,1.4537311,-0.88935995,-1.2657096,-0.97736514,1.9078307,1.4235822,-0.83067226,0.0001397867396608632,0.0004785305490733194,0.012280282507833862,0.001320651183061794,0.0015277743126749233,0.0003174399075462908,3.4117938967348493e-06,1.954033258501394e-08,2.2899148639641254e-07,0.00015080533847221033,1.744119547322516e-06,2.334094350469334e-06,1.0076809490299766e-07,1.1640337593797167e-11
1.3739731,-0.8418344,-1.3301191,-1.0478376,1.8803186,1.4784033,-0.7761397,1.4443866798011136,-0.8753593547009686,-1.278542021501045,-0.9962423539202032,1.9068228823946338,1.427505861974843,-0.8248343269379856,1.44029,-0.88219595,-1.2764518,-0.99009573,1.9023013,1.4281732,-0.8289757,0.004096679801113501,0.006836595299031356,0.0020902215010449865,0.006146623920203265,0.00452158239463385,0.0006673380251569494,0.004141373062014342,1.6782785392851354e-05,4.6739035282737636e-05,4.369025923430756e-06,3.778098561641495e-05,2.044470735146278e-05,4.453400398203772e-07,1.7150970838778046e-05
1.3608639,-0.8385869,-1.3466696,-1.0604719,1.8822525,1.481937,-0.7722052,1.4308499639852723,-0.8705191120350294,-1.2911444763122395,-1.0083985552029677,1.9003404086083795,1.4320236526547423,-0.8215228940214014,1.4263415,-0.87460184,-1.2890728,-1.0030252,1.8972621,1.4326268,-0.8269234,0.004508463985272382,0.004082727964970556,0.002071676312239479,0.005373355202967778,0.003078308608379432,0.0006031473452576819,0.005400505978598535,2.0326247506498127e-05,1.666866763595262e-05,4.291842742694167e-06,2.8872946137260888e-05,9.475983888422915e-06,3.637867200913893e-07,2.9165464824878525e-05
1.3478392,-0.8352497,-1.3599644,-1.0750444,1.8746661,1.486398,-0.7698729,1.4120972631755433,-0.867703017587841,-1.3002714149980863,-1.016281314162101,1.89325350056127,1.4372401791924945,-0.8245453753661803,1.4121242,-0.8669486,-1.3026035,-1.016039,1.8928676,1.4369603,-0.8245449,2.6936824456758046e-05,0.0007544175878410053,0.0023320850019137307,0.00024231416210107604,0.00038590056127008054,0.0002798791924945032,4.7536618030807887e-07,7.255925118141985e-10,5.691458968438409e-07,5.438620456150965e-06,5.8716153154746554e-08,1.4891924318856319e-07,7.833236239137518e-08,2.2597300538069294e-13
1.3343104,-0.83874774,-1.3740067,-1.0898641,1.8746984,1.4889735,-0.7663104,1.3895967646727492,-0.8676359729891997,-1.3143512024528246,-1.0242894596073306,1.8821600426014247,1.443071393657442,-0.8282534711726158,1.3978724,-0.85997915,-1.3163383,-1.0291425,1.8891482,1.4411832,-0.8218746,0.008275635327250841,0.007656822989199674,0.0019870975471754093,0.004853040392669428,0.006988157398575279,0.0018881936574419722,0.006378871172615819,6.848614006964213e-05,5.8626938287936636e-05,3.948556661990528e-06,2.3552001052881033e-05,4.8834343827262404e-05,3.5652752880040917e-06,4.068999743682911e-05
1.3218042,-0.86297417,-1.3857788,-1.10245,1.8968937,1.4963089,-0.7647548,1.3749882744169577,-0.875931715095743,-1.3422715556434097,-1.0320548016836233,1.8666277446291686,1.4493066116848743,-0.8297724958279793,1.3838115,-0.8553958,-1.3297908,-1.0422784,1.8867373,1.4453222,-0.8189573,0.008823225583042271,0.02053591509574293,0.012480755643409669,0.010223598316376759,0.020109555370831478,0.0039844116848744004,0.010815195827979296,7.784930968925163e-05,0.0004217238088195623,0.0001557692614305023,0.00010452196253462169,0.00040439421721253716,1.587553647456366e-05,0.00011696846079754077
1.314029,-0.88273066,-1.390624,-1.1118242,1.9248846,1.4971864,-0.77448845,1.3682224434283004,-0.8767110764792453,-1.3597850739368036,-1.038517162768594,1.8604808808770035,1.454073413012861,-0.8261697778847429,1.3703151,-0.85466814,-1.3423946,-1.0552026,1.8865962,1.4493562,-0.81591797,0.002092656571699658,0.022042936479245268,0.017390473936803597,0.01668543723140603,0.026115319122996583,0.004717213012860988,0.010251807884742892,4.3792115270777664e-06,0.00048589104862804177,0.0003024285837466452,0.00027840381560319055,0.000682009892895951,2.225209860870504e-05,0.00010509956490567652
1.3308481,-0.89763063,-1.3697083,-1.1213585,1.9232495,1.4921982,-0.7985403,1.3630735628319477,-0.8743923453815422,-1.3456579155978041,-1.0386163118685414,1.869522021044501,1.4562486488039008,-0.8217809737606883,1.3588462,-0.8582158,-1.3525264,-1.067671,1.8886962,1.4532357,-0.81300735,0.004227362831947801,0.01617654538154223,0.006868484402195785,0.029054688131458617,0.01917417895549911,0.0030129488039007946,0.008773623760688243,1.787059651293373e-05,0.0002616806204810952,4.717607798320678e-05,0.0008441749024163222,0.00036764913861750496,9.077860494927228e-06,7.69764738941133e-05
1.3696457,-0.9109994,-1.3698964,-1.1374078,1.9275934,1.4893618,-0.8474627,1.351965242334108,-0.859094235276738,-1.335852533508279,-1.0810724169821508,1.892710540778618,1.458711242867547,-0.810702082530601,1.3520274,-0.86549807,-1.3594768,-1.079878,1.8926024,1.4569455,-0.8107004,6.215766589212635e-05,0.006403834723262003,0.023624266491721002,0.0011944169821509476,0.00010814077861809324,0.0017657428675470488,1.6825306010659347e-06,3.863575429157207e-09,4.1009099162856135e-05,0.0005581059672718517,1.426631927250577e-06,1.1694428000127451e-08,3.117847874293275e-06,2.8309092235232953e-12
1.3995911,-0.93879104,-1.4228829,-1.1486821,1.9250621,1.4865103,-0.85598487,1.3518805036952313,-0.8858119064413683,-1.3790143907195376,-1.0896996304196482,1.8956864421856563,1.458927254495107,-0.8092039987595192,1.3517509,-0.8761573,-1.3659599,-1.0919935,1.8975348,1.4604455,-0.8092041,0.0001296036952311841,0.009654606441368285,0.01305449071953757,0.002293869580351826,0.0018483578143437818,0.00151824550489299,1.0124048077653214e-07,1.679711781757765e-08,9.321142553770998e-05,0.00017041972794649255,5.261837651663463e-06,3.416426609845722e-06,2.30506941312777e-06,1.0249634947863373e-14
1.4149586,-0.95258176,-1.4370085,-1.1631079,1.9428835,1.4604627,-0.84980744,1.358001043117582,-0.892016653183637,-1.3777941158480909,-1.1068242747787906,1.9066044618806048,1.4630549098811647,-0.8084355268054616,1.3579135,-0.8893113,-1.3740795,-1.1042138,1.9032474,1.4634954,-0.8084364,8.754311758196742e-05,0.0027053531836369604,0.003714615848090963,0.002610474778790728,0.003357061880604917,0.00044049011883529055,8.73194538453248e-07,7.663797435970174e-09,7.318935848214637e-06,1.3798370898888544e-05,6.814578570702499e-06,1.126986447021062e-05,1.9403154479152837e-07,7.624687019845808e-13
1.4235213,-0.96813273,-1.4452964,-1.1689388,1.9625726,1.42825,-0.8421558,1.3687410927582377,-0.9092501403369652,-1.3846669997959455,-1.1192945032640287,1.9111063774999832,1.4652718478853743,-0.808223688259341,1.368753,-0.9039111,-1.3843582,-1.1163121,1.9099326,1.4657747,-0.8082228,1.1907241762365572e-05,0.005339040336965195,0.00030879979594544693,0.0029824032640286546,0.001173777499983153,0.0005028521146257514,8.882593409698103e-07,1.417824063874228e-10,2.8505351719741425e-05,9.535731397594966e-08,8.894729229288774e-06,1.3777536194667007e-06,2.5286024918358984e-07,7.890046568201217e-13
1.4347337,-0.9831992,-1.4552085,-1.1748465,1.9651922,1.4415178,-0.8489178,1.3820723828721775,-0.9185099572910249,-1.3971775356720857,-1.1214621418247515,1.914405569798079,1.4663611461618384,-0.8085064687239788,1.3820872,-0.91906977,-1.3963878,-1.1278726,1.9173522,1.4673349,-0.8085022,1.4817127822475129e-05,0.0005598127089750937,0.000789735672085623,0.006410458175248435,0.0029466302019209856,0.0009737538381615618,4.268723978850808e-06,2.1954727690756655e-10,3.13390269130033e-07,6.236824317645306e-07,4.109397401660949e-05,8.682629546872909e-06,9.48196537334373e-07,1.8222004407615874e-11
1.4506481,-0.9979293,-1.4673234,-1.18893,1.9663414,1.4587561,-0.8525859,1.3963862509672622,-0.9294322660730652,-1.409791814888119,-1.139309008302621,1.924459750230196,1.4684135458282663,-0.8092316698061615,1.3962722,-0.9341769,-1.4094551,-1.1389486,1.9250083,1.4684182,-0.8092518,0.00011405096726213593,0.004744633926934805,0.0003367148881190385,0.00036040830262096257,0.0005485497698038966,4.654171733564638e-06,2.0130193838507893e-05,1.3007623133428801e-08,2.2511551100620788e-05,1.133769158810166e-07,1.2989414459812335e-07,3.009068499519079e-07,2.1661314525512068e-11,4.052247039759011e-10
1.463698,-1.0127444,-1.4803045,-1.1960437,1.9663159,1.4690158,-0.8519065,1.4098620628165976,-0.9454972742483454,-1.42515002485919,-1.147194695864967,1.930566196348796,1.4687233927745866,-0.8104404421303963,1.4102454,-0.9489398,-1.4229076,-1.1495553,1.9323783,1.4692403,-0.8104143,0.00038333718340233247,0.0034425257516546015,0.0022424248591899065,0.0023606041350330287,0.001812103651204211,0.000516907225413421,2.6142130396311636e-05,1.469473961788335e-07,1.1850983550805079e-05,5.028469249112872e-06,5.572451882335034e-06,3.283719642707633e-06,2.671930796846013e-07,6.834109816577608e-10
1.4774779,-1.0274166,-1.4931532,-1.2070276,1.9667845,1.4752269,-0.84571713,1.4234779893801894,-0.9619134939234667,-1.4374862197265719,-1.1625052990803835,1.9398765073428632,1.4705412901811685,-0.8118592393492998,1.4235454,-0.96331644,-1.4362876,-1.1598302,1.9390693,1.4699365,-0.8118725,6.741061981063723e-05,0.0014029460765333512,0.00119861972657187,0.0026750990803834362,0.0008072073428631032,0.0006047901811685463,1.3260650700175347e-05,4.544191663254276e-09,1.968257693660324e-06,1.4366892489272246e-06,7.156155089868306e-06,6.515836943721115e-07,3.6577116323788307e-07,1.7584485699206092e-10
1.4881496,-1.0417969,-1.5061537,-1.2116245,1.9711437,1.4695941,-0.83844745,1.4361030401018207,-0.9771325797939151,-1.448046858473384,-1.1718819595311278,1.9455740015100436,1.471211711829542,-0.813489274807855,1.4360251,-0.9774003,-1.449372,-1.1696798,1.944982,1.4705182,-0.81348515,7.794010182071709e-05,0.0002677202060848982,0.0013251415266160027,0.0022021595311279007,0.0005920015100435716,0.0006935118295419151,4.124807855054868e-06,6.074659471823747e-09,7.167410874614037e-08,1.7560000655621903e-06,4.849506600537456e-06,3.50465787893869e-07,4.809586577145743e-07,1.7014039841122344e-11
1.4981619,-1.0562966,-1.5173173,-1.2165548,1.9682722,1.4750067,-0.8340347,1.447955592173569,-0.992091967529273,-1.4598767568992237,-1.179272488125298,1.9508667229835266,1.4720659947893031,-0.815132060437832,1.4477229,-0.9913459,-1.4620464,-1.1789132,1.9499888,1.4710256,-0.81513786,0.0002326921735689158,0.0007460675292729757,0.002169643100776275,0.00035928812529806287,0.0008779229835265134,0.0010403947893031784,5.799562167951855e-06,5.414564764022644e-08,5.566167582354825e-07,4.7073511847460895e-06,1.2908795698019653e-07,7.707487650040947e-07,1.082421317609205e-06,3.363492133993842e-11
1.5082169,-1.0701877,-1.5298551,-1.2196211,1.9614999,1.4785597,-0.82619315,1.4587926493915422,-1.0066788628225685,-1.4720182900912928,-1.1870830400236083,1.9555939504874837,1.472352958886017,-0.816720179967422,1.4587951,-1.0052688,-1.4743564,-1.1872998,1.953857,1.47151,-0.8167162,2.4506084577158305e-06,0.001410062822568392,0.0023381099087071977,0.0002167599763915895,0.0017369504874837904,0.0008429588860168202,3.97996742196316e-06,6.005481813028361e-12,1.9882771635895404e-06,5.4667579451947804e-06,4.6984887365282436e-08,3.0169969959701774e-06,7.105796835147185e-07,1.584014067988808e-11
1.515227,-1.0848733,-1.542566,-1.2180979,1.957044,1.4775524,-0.8102249,1.4685074019420403,-1.0213803517245943,-1.4846003276054403,-1.2019344215676002,1.956339700163396,1.4732684706611365,-0.8184176376094623,1.4693027,-1.0192688,-1.4864452,-1.1944772,1.9564586,1.4719774,-0.8180542,0.000795298057959748,0.0021115517245942073,0.0018448723945596601,0.007457221567600314,0.00011889983660395842,0.0012910706611364287,0.00036343760946233594,6.324990009945467e-07,4.4586506856367705e-06,3.4035541522082943e-06,5.5610153508283285e-05,1.413717114444801e-08,1.666863452047255e-06,1.3208689597169743e-07
1.5203645,-1.1014417,-1.5578356,-1.2134594,1.9435651,1.4790063,-0.8028088,1.4790338154385014,-1.0359924977354842,-1.4999195829331637,-1.1976041117129572,1.954833400034748,1.4717868592185117,-0.8190520767316761,1.4791636,-1.0334995,-1.4985893,-1.2000066,1.9575229,1.4724313,-0.8190479,0.0001297845614984805,0.0024929977354841704,0.00133028293316384,0.0024024882870428144,0.002689499965252029,0.0006444407814882869,4.1767316760754625e-06,1.6844032403352866e-08,6.215037709129201e-06,1.7696526822669895e-06,5.7719499693779165e-06,7.233410063090665e-06,4.153039208452339e-07,1.7445087493932142e-11
1.5243678,-1.1164886,-1.5727932,-1.2127193,1.9394228,1.4792305,-0.79735315,1.4882720559472413,-1.0470228043520289,-1.5122997057706544,-1.204445452451533,1.9576509908174062,1.4717061895270682,-0.819650685535631,1.4882255,-1.0480239,-1.5110538,-1.2037946,1.9570689,1.47287,-0.81965446,4.65559472413446e-05,0.0010010956479711286,0.0012459057706544208,0.0006508524515329572,0.0005820908174063444,0.0011638104729316812,3.7744643689441304e-06,2.1674562235388615e-09,1.0021924963867339e-06,1.5522811893499862e-06,4.2360891366646045e-07,3.3882971970878617e-07,1.3544548169054633e-06,1.4246581272428813e-11
1.5192739,-1.1325846,-1.5868752,-1.2155546,1.9477277,1.4781358,-0.79917264,1.490881979955961,-1.0578387066293413,-1.5235226536823856,-1.2105771148044604,1.9599908992743202,1.4727382755242848,-0.8156741106563123,1.4959579,-1.062865,-1.5239627,-1.2062322,1.9557128,1.4732782,-0.81990814,0.005075920044039117,0.00502629337065863,0.0004400463176144065,0.004344914804460309,0.004278099274320324,0.0005399244757151589,0.004234029343687662,2.5764964293478074e-05,2.526362504792689e-05,1.9364076164599911e-07,1.8878284658018366e-05,1.8302133400940083e-05,2.9151843947628923e-07,1.7927004483208173e-05
1.484878,-1.1475362,-1.602552,-1.2335756,1.9396617,1.4638362,-0.8043831,1.488125466676761,-1.0710042657931766,-1.539461414694174,-1.2036932022750535,1.9516202828410936,1.4731714847668502,-0.8241056264177475,1.5004516,-1.0779617,-1.537379,-1.2086221,1.9537406,1.4735337,-0.81990623,0.012326133323239175,0.006957434206823265,0.0020824146941740285,0.004928897724946424,0.0021203171589063707,0.0003622152331497208,0.004199396417747581,0.00015193356270226722,4.840589074227448e-05,4.336450958511913e-06,2.4294032782982033e-05,4.495744854352784e-06,1.311998751257066e-07,1.7634930273391212e-05
1.4440296,-1.1608659,-1.6149145,-1.2718517,1.9725751,1.4462126,-0.83226806,1.4993647548513895,-1.0913747625813235,-1.5500470443284473,-1.2134553552833345,1.9525557745150013,1.4737330859810842,-0.819918690463232,1.4993663,-1.0931346,-1.551152,-1.2133771,1.9523845,1.4734441,-0.81991863,1.5451486103934542e-06,0.0017598374186764687,0.0011049556715527764,7.825528333449405e-05,0.0001712745150013184,0.0002889859810841777,6.04632319767262e-08,2.3874842282008225e-12,3.0970277401738565e-06,1.2209270360966472e-06,6.123889369761942e-09,2.9334959488936843e-08,8.351289726318473e-08,3.655802421071407e-15
1.4378858,-1.1692415,-1.6192579,-1.2699568,2.0101445,1.5098132,-0.87456566,1.4927331630614817,-1.1082675115356557,-1.565612754069924,-1.2209543119941384,1.9533080572864066,1.4732901399657892,-0.8203543550601343,1.4927325,-1.107949,-1.5646522,-1.2208692,1.9533324,1.4734422,-0.82035446,6.630614817204616e-07,0.00031851153565565227,0.0009605540699240134,8.511199413829829e-05,2.434271359352813e-05,0.00015206003421086578,1.0493986568604896e-07,4.396505285413341e-13,1.0144959834572184e-07,9.226641212475864e-07,7.244051546197722e-09,5.925677050965393e-10,2.3122254004209673e-08,1.1012375410205995e-14
