torque0,torque1,torque2,torque3,torque4,torque5,torque6,action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_disc_0,joint_vel_disc_1,joint_vel_disc_2,joint_vel_disc_3,joint_vel_disc_4,joint_vel_disc_5,joint_vel_disc_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,to_final_target_0,to_final_target_1,to_final_target_2,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6,joint_acc_disc_0,joint_acc_disc_1,joint_acc_disc_2,joint_acc_disc_3,joint_acc_disc_4,joint_acc_disc_5,joint_acc_disc_6,
-8.369358,17.096212,10.33012,-34.63506,-0.86626935,-0.25279605,-0.12497175,0.043270715,0.030213192,-0.6083138,0.053102996,0.11751723,-0.84698063,0.9364413,0.063711286,-0.48934603,1.6484733,1.7572207,2.6998608,-1.7628444,2.1948059,0.060929418,-0.49130532,1.6937299,1.7534999,2.6909153,-1.6974063,2.1225245,0.1332815,0.08934789,-0.68248534,0.103678785,0.09232925,-0.4637892,0.52675337,0.1359582,0.091552734,-0.6816864,0.10547638,0.091171265,-0.46405792,0.5268097,-0.087164335,-0.37503433,0.8242298,-0.13455887,-0.062936984,-0.15235479,-0.09737688,-0.39621878,0.79201615,0.9205292,-0.014253519,-0.017818775,0.3900066,-0.14357884,-0.043280765,-0.152997,0,0,0,1,0,0,-0.61283565,0.21503434,-0.26422977,-2.1431863,-1.7611116,-0.6648302,-1.3438076,0.88181496,0.14982224,-0.051259995,-1.2588501,-1.0585785,-0.5722046,-0.6866455,0.22888184,0.076293945,-0.076293945
4.374911,30.838776,19.528208,-28.594944,-2.771649,0.34869492,0.068577014,0.15727486,0.11619016,-0.5908929,0.13460177,0.028105952,-0.84791684,0.93657607,0.07351141,-0.4820101,1.6464584,1.764268,2.6931639,-1.7652396,2.1974506,0.06162256,-0.49084017,1.6903157,1.7540396,2.6913445,-1.6997228,2.1251605,0.14040385,0.094243474,-0.6829839,0.10957907,0.08357687,-0.46312088,0.5268434,0.13862848,0.09303093,-0.6828308,0.10795593,0.08583069,-0.46329498,0.52719116,-0.08783523,-0.37534714,0.8234614,-0.1340617,-0.06242241,-0.15404947,-0.09806809,-0.39643526,0.7912464,0.9204408,-0.014401655,-0.017918024,0.39020535,-0.1364193,-0.043115146,-0.15429392,0,0,0,1,0,0,-0.61216474,0.21534714,-0.2634614,1.4205158,0.961256,-0.077319145,1.1851043,-1.7517686,0.1480341,-0.005221367,0.5340576,0.29563904,-0.22888184,0.49591064,-1.0681152,0.15258789,0.076293945
-8.460731,17.184155,10.245058,-34.658146,-0.85371125,-0.25331926,-0.12619159,0.03928677,0.026206076,-0.61151063,0.051616117,0.11496006,-0.84569323,0.9366567,0.0647655,-0.4887437,1.6413949,1.7581689,2.7005413,-1.7673782,2.200093,0.062283963,-0.49040172,1.6868882,1.7545613,2.6917813,-1.7020354,2.1277945,0.12957698,0.08544467,-0.686396,0.10271816,0.088241026,-0.46244013,0.52670735,0.13228059,0.08769035,-0.6855011,0.10433197,0.08735657,-0.46253204,0.5268097,-0.088523455,-0.37565637,0.8226959,-0.13883388,-0.06164881,-0.15286551,-0.09879273,-0.3966472,0.7904781,0.92036307,-0.014559347,-0.018029705,0.3903777,-0.147809,-0.04184364,-0.15349603,0,0,0,1,0,0,-0.61147654,0.21565637,-0.2626959,-2.1638036,-1.7842561,-0.65636635,-1.3739794,0.92000663,0.15670061,-0.047063828,-1.2695789,-1.0681152,-0.5340576,-0.7247925,0.30517578,0.15258789,-0.076293945
4.4339323,31.024841,19.553036,-28.575344,-2.7822409,0.34936625,0.070024446,0.15458313,0.11308552,-0.5940099,0.13413295,0.024309844,-0.8466613,0.936787,0.074650615,-0.48135486,1.6393675,1.7652919,2.693726,-1.7697684,2.2027376,0.06295896,-0.48995587,1.6834542,1.7550973,2.6921895,-1.7043443,2.1304271,0.13679622,0.09037148,-0.68684137,0.10865664,0.079436414,-0.46172246,0.5267893,0.13500005,0.08916855,-0.6868124,0.10719299,0.08163452,-0.4617691,0.5265236,-0.08921575,-0.37596273,0.82192504,-0.13837363,-0.06094171,-0.1545632,-0.099504456,-0.39685726,0.7897055,0.9202831,-0.014704845,-0.018122906,0.3905564,-0.14056578,-0.041687705,-0.15478323,0,0,0,1,0,0,-0.61078423,0.21596274,-0.26192504,1.4399588,0.96711516,-0.06644726,1.1925906,-1.7629236,0.16043186,-0.006508827,0.5438924,0.29563904,-0.26226044,0.5722046,-1.1444092,0.15258789,-0.05722046
-8.574382,17.256184,10.140493,-34.66765,-0.8392346,-0.25496796,-0.12783164,0.034738608,0.022120483,-0.6145697,0.05034213,0.11256165,-0.84432775,0.9368725,0.06573805,-0.48818624,1.6342885,1.7591246,2.7011943,-1.7718905,2.2053769,0.06360156,-0.4895372,1.6800076,1.7556151,2.6926033,-1.7066512,2.1330593,0.12577502,0.08145292,-0.69021606,0.10173275,0.084213935,-0.46104237,0.5266484,0.12851954,0.083732605,-0.6893158,0.10356903,0.08277893,-0.46138763,0.5264282,-0.08992546,-0.37626553,0.82115626,-0.14315975,-0.060323477,-0.15337272,-0.10024995,-0.39706135,0.7889344,0.92021346,-0.014860941,-0.018227726,0.39070976,-0.15208027,-0.040369287,-0.1539933,0,0,0,1,0,0,-0.6100745,0.21626553,-0.26115626,-2.202332,-1.8087089,-0.6488323,-1.3870448,0.9419143,0.15921593,-0.050377846,-1.296103,-1.0871887,-0.500679,-0.7247925,0.22888184,0.076293945,-0.019073486
4.4827757,31.207771,19.573223,-28.555538,-2.791006,0.34878862,0.07164529,0.15159255,0.10996578,-0.5969476,0.13395528,0.020889401,-0.84528756,0.9369967,0.07572897,-0.48073995,1.6322517,1.7663316,2.6942744,-1.7742742,2.208019,0.06425769,-0.48911116,1.6765553,1.7561463,2.6929924,-1.7089543,2.1356914,0.13304302,0.08641475,-0.690582,0.10772881,0.07541534,-0.46032193,0.5267749,0.13122559,0.0852108,-0.6904602,0.10623932,0.077819824,-0.4606247,0.5264282,-0.090639345,-0.37656522,0.8203828,-0.14265639,-0.059784435,-0.1550664,-0.10098298,-0.39726377,0.78815925,0.9201412,-0.015005717,-0.01831607,0.39086995,-0.14476778,-0.040212333,-0.15527305,0,0,0,1,0,0,-0.60936064,0.21656522,-0.26038277,1.4495075,0.97369254,-0.050139427,1.2040615,-1.7623425,0.15829802,0.0012636185,0.5412102,0.29563904,-0.22888184,0.5340576,-0.9918213,0.15258789,0
-8.640267,17.37873,10.079971,-34.697174,-0.82996833,-0.25450692,-0.12854418,0.031189263,0.018045008,-0.61753917,0.048394613,0.11008419,-0.8429549,0.93708897,0.06675283,-0.48766756,1.6271522,1.7600179,2.7017992,-1.7763907,2.2106586,0.06488145,-0.48871276,1.6730896,1.7566584,2.6933873,-1.7112536,2.1383235,0.12200059,0.07739141,-0.6939066,0.100579545,0.08040024,-0.45959073,0.52665097,0.12475252,0.07967949,-0.6931305,0.10242462,0.07896423,-0.45986176,0.5264282,-0.09137091,-0.3768611,0.8196122,-0.14753051,-0.058961872,-0.15382129,-0.101750135,-0.3974607,0.787386,0.92007965,-0.015160618,-0.018416192,0.39100435,-0.15636836,-0.038865212,-0.15443286,0,0,0,1,0,0,-0.6086291,0.2168611,-0.2596122,-2.206558,-1.8301696,-0.63853264,-1.4324307,0.98266304,0.16669035,-0.047898293,-1.2946129,-1.1062622,-0.5340576,-0.76293945,0.22888184,0.15258789,0
4.541873,31.394474,19.59641,-28.543835,-2.8005676,0.34981287,0.07309618,0.14909717,0.106653534,-0.59999347,0.13312456,0.017457455,-0.8439406,0.93720925,0.07680923,-0.48018047,1.6250901,1.7673084,2.694784,-1.7787689,2.2133002,0.06551928,-0.48830697,1.6696182,1.757183,2.6937573,-1.7135491,2.1409557,0.12941703,0.08237051,-0.6942572,0.10655432,0.07155206,-0.45882973,0.5267862,0.12756586,0.081157684,-0.6942749,0.104904175,0.07400513,-0.45909882,0.5264282,-0.09210673,-0.37715387,0.81883657,-0.14703321,-0.058412336,-0.15550263,-0.10250468,-0.39765525,0.7866088,0.92001516,-0.015304296,-0.018499754,0.39114633,-0.14898227,-0.03872631,-0.15569109,0,0,0,1,0,0,-0.6078932,0.21715388,-0.25883657,1.4790952,0.9767264,-0.0467062,1.1997342,-1.7729968,0.1663208,0.002837181,0.56266785,0.29563904,-0.22888184,0.49591064,-0.9918213,0.15258789,0
-8.718374,17.49221,10.00867,-34.71959,-0.820066,-0.25482672,-0.12958302,0.027386636,0.013792135,-0.62054867,0.046371967,0.1077273,-0.84157443,0.9373086,0.06771021,-0.4872036,1.6199744,1.7608927,2.7023754,-1.7808751,2.2159405,0.066124685,-0.4879293,1.6661345,1.7576884,2.694133,-1.7158408,2.1435878,0.1183124,0.07322697,-0.6975374,0.099220686,0.076655924,-0.4580866,0.52666265,0.121080875,0.075531006,-0.69675446,0.10108948,0.075149536,-0.45833588,0.5264282,-0.09286039,-0.37744284,0.81806386,-0.15196292,-0.057565108,-0.15421847,-0.103293255,-0.3978448,0.7858334,0.9199613,-0.015458089,-0.018594973,0.39126256,-0.16067481,-0.037340276,-0.1548188,0,0,0,1,0,0,-0.6071396,0.21744284,-0.25806385,-2.2188306,-1.854682,-0.6294489,-1.4696479,1.0055274,0.16907454,-0.04541874,-1.2969971,-1.1253357,-0.49591064,-0.76293945,0.22888184,0.15258789,0
4.606035,31.591398,19.625065,-28.520739,-2.8109548,0.35017803,0.07468109,0.14650467,0.10329749,-0.6029436,0.13230318,0.014051668,-0.8425778,0.9374236,0.07784506,-0.47966552,1.617899,1.7682726,2.6952572,-1.783247,2.2185817,0.066744514,-0.48754427,1.6626459,1.7582072,2.694484,-1.7181287,2.14622,0.12584552,0.0782295,-0.6978342,0.10522809,0.06776246,-0.4573119,0.52679443,0.12396574,0.0770092,-0.69770813,0.103759766,0.07019043,-0.45757294,0.5264282,-0.093618296,-0.3777287,0.817286,-0.15146148,-0.057005003,-0.15589853,-0.10406858,-0.3980322,0.78505456,0.91990423,-0.015600617,-0.018673865,0.3913872,-0.15320253,-0.037211627,-0.15606682,0,0,0,1,0,0,-0.6063817,0.2177287,-0.257286,1.5023619,0.9810239,-0.035619736,1.2061685,-1.7828554,0.16887188,0.003194809,0.57697296,0.29563904,-0.19073486,0.5340576,-0.9918213,0.15258789,0
-8.785015,17.622143,9.942228,-34.724262,-0.8110887,-0.25416285,-0.13051935,0.023663506,0.009618305,-0.62343985,0.044555772,0.10544665,-0.840156,0.93752784,0.068637595,-0.4867748,1.6127708,1.7617717,2.7029197,-1.7853411,2.2212222,0.06733186,-0.4871876,1.659144,1.758705,2.6948426,-1.7204127,2.148852,0.114677526,0.0689913,-0.7010766,0.09776833,0.072998665,-0.4565555,0.52666426,0.117468834,0.07133484,-0.7003784,0.0995636,0.07171631,-0.45681,0.5264282,-0.09439415,-0.3780105,0.8165113,-0.15642734,-0.056132667,-0.15459345,-0.10487885,-0.3982141,0.7842772,0.91985804,-0.015753642,-0.018765336,0.39148533,-0.16496728,-0.03578897,-0.15518136,0,0,0,1,0,0,-0.60560584,0.21801051,-0.25651127,-2.2313623,-1.8741101,-0.6216526,-1.495254,1.0312796,0.17170906,-0.048446655,-1.2993813,-1.1348724,-0.5340576,-0.8392334,0.30517578,0.15258789,0
4.646833,31.768707,19.633028,-28.505585,-2.8171868,0.35020676,0.07567594,0.14387013,0.09985454,-0.6059215,0.13148525,0.010884836,-0.84117347,0.9376376,0.07884147,-0.47919923,1.6106703,1.7692238,2.6957133,-1.7877066,2.2238631,0.067933865,-0.48682377,1.6556374,1.7592162,2.6951745,-1.722693,2.1514843,0.12231213,0.074016176,-0.70137686,0.10378105,0.06409771,-0.4557658,0.52679145,0.12040138,0.07276535,-0.7013321,0.10223389,0.06637573,-0.45604706,0.5264282,-0.09517443,-0.37828922,0.8157321,-0.1559234,-0.05556215,-0.1562716,-0.10567555,-0.3983941,0.7834965,0.91980845,-0.015895663,-0.018839754,0.39159247,-0.15744482,-0.035677094,-0.1564208,0,0,0,1,0,0,-0.60482556,0.21828923,-0.25573212,1.5230238,0.98513365,-0.036764145,1.2064278,-1.780662,0.17918348,0.0021219254,0.5865097,0.2861023,-0.19073486,0.5340576,-1.0681152,0.15258789,0
-8.853891,17.751629,9.872814,-34.724663,-0.80178833,-0.25340724,-0.13145961,0.019964956,0.0053517967,-0.62636024,0.042659305,0.10335029,-0.83869916,0.9377475,0.06953106,-0.48639563,1.6055286,1.7626289,2.7034426,-1.7897888,2.226504,0.06850327,-0.48648855,1.6521183,1.7597064,2.6955159,-1.7249694,2.1541164,0.11107659,0.064674914,-0.70458657,0.09620776,0.06944187,-0.45499495,0.52665585,0.113880634,0.067043304,-0.70381165,0.09803772,0.06828308,-0.45528412,0.5264282,-0.09597285,-0.37856388,0.81495553,-0.16093196,-0.054666605,-0.1549531,-0.10650731,-0.39856768,0.7827176,0.91976976,-0.01604844,-0.018927587,0.39167297,-0.16928224,-0.034217063,-0.15552966,0,0,0,1,0,0,-0.60402715,0.21856388,-0.25495553,-2.2446723,-1.8951893,-0.6150007,-1.5183836,1.0522366,0.17439127,-0.051140785,-1.3041496,-1.1444092,-0.49591064,-0.8392334,0.38146973,0.15258789,0
4.7013326,31.960997,19.651335,-28.47773,-2.824672,0.3505044,0.0770121,0.14125775,0.09635088,-0.60882986,0.13061988,0.00787995,-0.8397408,0.9378516,0.079803884,-0.47878048,1.6034119,1.770156,2.6961462,-1.7921486,2.2291446,0.069087684,-0.48614618,1.6485935,1.7602099,2.6958287,-1.727242,2.1567485,0.118811235,0.06972549,-0.70485234,0.10227058,0.06055869,-0.45418823,0.5267857,0.11688322,0.068473816,-0.70495605,0.10070801,0.062561035,-0.45452118,0.5264282,-0.09677565,-0.3788352,0.8141744,-0.16043366,-0.054086126,-0.15663807,-0.10732534,-0.39873958,0.7819353,0.9197278,-0.016189761,-0.018997377,0.39176238,-0.16169028,-0.034121044,-0.15676863,0,0,0,1,0,0,-0.60322434,0.2188352,-0.2541744,1.5425473,0.98982453,-0.028824806,1.2170047,-1.7821103,0.17490387,0.0007867813,0.6005168,0.2861023,-0.22888184,0.5340576,-1.1444092,0.15258789,0
-8.923629,17.884157,9.801672,-34.723713,-0.7916938,-0.25232652,-0.13249747,0.016339093,0.001036182,-0.62921846,0.040736243,0.10142724,-0.8372084,0.937967,0.070394814,-0.4860633,1.5982561,1.7634689,2.7039428,-1.7942187,2.2317858,0.069639385,-0.4858329,1.6450573,1.7606925,2.696153,-1.7295108,2.1593807,0.107516535,0.060286283,-0.7080459,0.09457848,0.06603736,-0.45340112,0.52665126,0.11034012,0.0626564,-0.7072449,0.09651184,0.06484985,-0.45375824,0.5264282,-0.097596765,-0.37910247,0.8133959,-0.16548987,-0.053165197,-0.15530828,-0.10817849,-0.39890528,0.7811545,0.9196963,-0.016342157,-0.019081797,0.39182574,-0.17360385,-0.0326263,-0.15587376,0,0,0,1,0,0,-0.6024032,0.21910247,-0.25339592,-2.2562833,-1.9152492,-0.611639,-1.5425444,1.0781765,0.17750263,-0.048470497,-1.30862,-1.1634827,-0.45776367,-0.8392334,0.45776367,0.15258789,0
4.746418,32.14395,19.662968,-28.454723,-2.8300407,0.35032117,0.078240976,0.13865234,0.09268529,-0.61171824,0.12965009,0.005109027,-0.83828807,0.9380661,0.08073157,-0.47841808,1.5961199,1.7710645,2.6965616,-1.7965739,2.234426,0.070206344,-0.48551247,1.6415154,1.7611884,2.6964505,-1.7317748,2.1620128,0.115344726,0.06534279,-0.7082716,0.10067502,0.057198152,-0.45259622,0.5267736,0.113391876,0.064086914,-0.7083893,0.09918213,0.059509277,-0.45280457,0.5264282,-0.09842235,-0.37936616,0.8126127,-0.16515443,-0.052896805,-0.15699793,-0.109018065,-0.3990698,0.78037006,0.9196618,-0.016482115,-0.019149296,0.39189765,-0.16595908,-0.03254364,-0.15710886,0,0,0,1,0,0,-0.60157764,0.21936616,-0.2526127,1.5609592,0.99057853,-0.02002716,1.2239993,-1.7762854,0.17045736,-0.0005245209,0.61035156,0.2861023,-0.22888184,0.5340576,-1.0681152,0.19073486,0
-8.961647,18.049995,9.762102,-34.744785,-0.7868788,-0.25026298,-0.13298889,0.013609096,-0.0034193024,-0.6321016,0.03787657,0.09916965,-0.83586144,0.93819004,0.071295075,-0.48578602,1.5909473,1.7642186,2.704384,-1.7986437,2.237068,0.070740946,-0.48522136,1.637962,1.7616622,2.6967576,-1.7340341,2.164645,0.10412814,0.05579646,-0.71145517,0.09271172,0.06276953,-0.45177975,0.52663887,0.1069203,0.058221817,-0.7106781,0.094771385,0.061416626,-0.4518509,0.5264282,-0.09926641,-0.37962556,0.811833,-0.17008024,-0.051630575,-0.15560782,-0.109892674,-0.39922762,0.7795879,0.9196378,-0.016633598,-0.01923031,0.3919436,-0.177922,-0.031023698,-0.15616085,0,0,0,1,0,0,-0.6007336,0.21962556,-0.25183302,-2.2407799,-1.9371748,-0.6090164,-1.5968114,1.0938718,0.1791954,-0.05106926,-1.2943149,-1.1730194,-0.45776367,-0.88214874,0.38146973,0.19073486,0
4.797238,32.332993,19.68401,-28.45486,-2.8381524,0.3499283,0.07961746,0.136577,0.088756375,-0.6146301,0.12789103,0.0021631494,-0.8369977,0.9382854,0.0816671,-0.47812083,1.5887916,1.7718935,2.6969306,-1.8009939,2.2397077,0.07129163,-0.48492333,1.6344038,1.7621486,2.697038,-1.7362895,2.167277,0.1121324,0.060830005,-0.7116751,0.098711446,0.053861912,-0.45095968,0.52676225,0.11013746,0.059604645,-0.7116318,0.09727478,0.05607605,-0.45108795,0.5264282,-0.10011493,-0.37988138,0.8110484,-0.16958216,-0.051031463,-0.15726458,-0.11075324,-0.3993833,0.77880245,0.9196102,-0.016773542,-0.019294474,0.39199936,-0.17022382,-0.030963814,-0.1573567,0,0,0,1,0,0,-0.59988505,0.21988139,-0.2510484,1.5963048,0.9855911,-0.018978119,1.2041241,-1.7882361,0.17706156,-0.001335144,0.64343214,0.27656555,-0.19073486,0.500679,-1.0681152,0.15258789,0
-9.033206,18.189005,9.686418,-34.717102,-0.7754184,-0.24954286,-0.13402517,0.009738572,-0.0077712834,-0.6347983,0.03652077,0.09756281,-0.8343699,0.938411,0.07207072,-0.48554504,1.58362,1.7650703,2.704843,-1.8030391,2.2423499,0.07180972,-0.4846551,1.6308333,1.7626121,2.6973279,-1.7385411,2.1699092,0.10079119,0.05119917,-0.7148128,0.09074935,0.059610434,-0.4501761,0.52662015,0.103616714,0.05364418,-0.7141113,0.09269714,0.0579834,-0.450325,0.5264282,-0.10098198,-0.38013315,0.81026703,-0.17467554,-0.050090905,-0.1558996,-0.11164947,-0.399534,0.77801883,0.9195934,-0.016925264,-0.019372387,0.39202836,-0.18225548,-0.029396221,-0.15644228,0,0,0,1,0,0,-0.599018,0.22013316,-0.25026703,-2.2652924,-1.9544989,-0.6001711,-1.5973777,1.1311799,0.17598867,-0.05300045,-1.3041496,-1.1920929,-0.49591064,-0.91552734,0.38146973,0.15258789,0
4.807003,32.480762,19.660366,-28.420738,-2.8371506,0.34884277,0.080242336,0.13377088,0.08476959,-0.6174759,0.12701552,-0.00017982721,-0.83555055,0.93850136,0.08251139,-0.47787353,1.5814352,1.7727734,2.6973135,-1.8053851,2.2449894,0.072343774,-0.48438022,1.6272589,1.763089,2.697593,-1.7407889,2.1725414,0.108820245,0.056213338,-0.71503985,0.09684718,0.05077152,-0.4493485,0.5267453,0.10681152,0.054979324,-0.71487427,0.09536743,0.053024292,-0.44956207,0.5264282,-0.101853676,-0.38038135,0.80948085,-0.17422749,-0.04945093,-0.15759158,-0.112531744,-0.3996818,0.7772319,0.91957307,-0.017065288,-0.019434249,0.3920668,-0.17454873,-0.029354572,-0.15766896,0,0,0,1,0,0,-0.5981463,0.22038135,-0.24948084,1.6011924,0.9813115,-0.020074844,1.2235701,-1.7750785,0.1779437,-0.00081062317,0.6389618,0.2670288,-0.15258789,0.5340576,-0.9918213,0.15258789,0
-9.09075,18.339722,9.620142,-34.688396,-0.7651377,-0.24759915,-0.13479628,0.0063095987,-0.012301892,-0.6375263,0.03471528,0.09598298,-0.8328887,0.93863225,0.07284854,-0.48536438,1.5762568,1.7658662,2.7052717,-1.80742,2.247632,0.07284511,-0.4841356,1.6236712,1.7635429,2.6978693,-1.7430329,2.1751735,0.09741093,0.04648926,-0.71813905,0.08885742,0.05670933,-0.44854546,0.5266052,0.10026693,0.048923492,-0.71754456,0.090789795,0.055265427,-0.44879913,0.5264282,-0.10274418,-0.380625,0.8086981,-0.17939225,-0.048454028,-0.15624693,-0.113450184,-0.39982367,0.7764467,0.9195636,-0.017217541,-0.01951083,0.3920786,-0.18663754,-0.027751315,-0.15678185,0,0,0,1,0,0,-0.5972558,0.22062501,-0.24869812,-2.2786589,-1.9735962,-0.59235096,-1.6033292,1.167959,0.180161,-0.05042553,-1.308918,-1.2111664,-0.5340576,-0.91552734,0.44822693,0.15258789,0
4.8182154,32.63108,19.639965,-28.396135,-2.8368998,0.3479328,0.080931984,0.13110697,0.08054931,-0.62037575,0.12579976,-0.0024783313,-0.8341336,0.93871975,0.08333366,-0.47769165,1.5740411,1.7736069,2.697671,-1.8097637,2.250271,0.07336254,-0.4838843,1.6200796,1.7640102,2.698121,-1.7452731,2.1778057,0.10549794,0.051466387,-0.7183821,0.09499678,0.04789416,-0.44770268,0.5267292,0.103485584,0.050258636,-0.7183075,0.09346008,0.050354004,-0.4480362,0.5264282,-0.10363942,-0.3808651,0.8079101,-0.1789278,-0.047836326,-0.15795588,-0.114354864,-0.39996362,0.7756579,0.9195505,-0.017357735,-0.019571943,0.39209998,-0.17892371,-0.027730687,-0.15802419,0,0,0,1,0,0,-0.59636056,0.2208651,-0.24791008,1.6127825,0.9734914,-0.022983551,1.231724,-1.771304,0.18121004,-0.00030994415,0.64373016,0.2670288,-0.15258789,0.5340576,-0.98228455,0.15258789,0
-9.143598,18.500645,9.562443,-34.670895,-0.757445,-0.24569401,-0.13544863,0.0030425563,-0.017027289,-0.6402891,0.032664128,0.09436524,-0.8314669,0.9388574,0.07360594,-0.48524648,1.5688565,1.7666234,2.7056704,-1.8117905,2.2529142,0.073847115,-0.48366353,1.6164767,1.7644546,2.6983843,-1.7475088,2.1804378,0.09405287,0.041637752,-0.7214484,0.08691519,0.0539154,-0.44688362,0.5265864,0.09691566,0.04415512,-0.7205963,0.08888245,0.052642822,-0.4471302,0.5264282,-0.10455346,-0.38110042,0.8071256,-0.18411872,-0.046813525,-0.15661275,-0.11529479,-0.4000969,0.7748714,0.919548,-0.01751055,-0.01964756,0.39209536,-0.19106078,-0.026089547,-0.15714525,0,0,0,1,0,0,-0.5954465,0.22110042,-0.24712563,-2.2856326,-1.9949422,-0.5856514,-1.6221374,1.1840463,0.18312931,-0.052642822,-1.3139844,-1.2207031,-0.45776367,-0.91552734,0.45776367,0.18119812,0
4.8496385,32.808147,19.64342,-28.377289,-2.8412795,0.34683764,0.082117945,0.1286114,0.07622556,-0.62311,0.12434398,-0.0048947334,-0.83280504,0.9389411,0.084136024,-0.4775655,1.5666279,1.7744021,2.6979928,-1.8141332,2.255553,0.07434809,-0.4834368,1.612868,1.7649124,2.6986208,-1.7497394,2.18307,0.10222461,0.046574302,-0.721654,0.09305617,0.045050852,-0.44602573,0.52670914,0.10019541,0.045347214,-0.7217407,0.091552734,0.047302246,-0.44612885,0.5264282,-0.10547232,-0.38133216,0.8063359,-0.18365353,-0.04618619,-0.15832046,-0.11622131,-0.40022874,0.7740806,0.9195421,-0.017649965,-0.01970717,0.39209998,-0.18331009,-0.026085423,-0.15838012,0,0,0,1,0,0,-0.59452766,0.22133216,-0.24633592,1.6294599,0.9649664,-0.014996529,1.2319565,-1.7815545,0.18057823,-0.0014543533,0.6559491,0.23841858,-0.22888184,0.5340576,-1.0681152,0.2002716,0
-9.212275,18.645634,9.49276,-34.665264,-0.74746644,-0.24430111,-0.13635235,-0.00013678521,-0.021981336,-0.64292073,0.030271925,0.09272262,-0.83014894,0.93908596,0.07433715,-0.4851953,1.5614343,1.7673341,2.7060387,-1.8161514,2.2581968,0.07481623,-0.48324105,1.6092478,1.7653463,2.6988688,-1.7519662,2.185702,0.09075763,0.03661059,-0.72471905,0.08482641,0.051137194,-0.44520503,0.52656347,0.093626976,0.03914833,-0.72402954,0.08678436,0.049591064,-0.4453659,0.5264282,-0.10641027,-0.38155913,0.80554926,-0.18888478,-0.045136742,-0.15697119,-0.11718368,-0.4003539,0.773292,0.9195468,-0.017802205,-0.01978157,0.39207828,-0.19552106,-0.024406284,-0.15750164,0,0,0,1,0,0,-0.5935897,0.22155914,-0.24554926,-2.289805,-2.0224288,-0.58529377,-1.6522557,1.1964962,0.183177,-0.05481243,-1.3136864,-1.2397766,-0.45776367,-0.9536743,0.45776367,0.15258789,0
4.865399,32.970955,19.638042,-28.37321,-2.8426185,0.34448218,0.08308211,0.12615983,0.07155189,-0.6258332,0.12252214,-0.007253781,-0.8315741,0.9391676,0.084909014,-0.4775169,1.5591811,1.775148,2.6982884,-1.8184922,2.2608354,0.07530099,-0.4830396,1.6056238,1.7657926,2.69909,-1.7541893,2.1883342,0.09901597,0.0414769,-0.72488505,0.09090887,0.04228332,-0.44436374,0.5266912,0.096952915,0.04029274,-0.7247925,0.089263916,0.04425049,-0.44460297,0.5264282,-0.10735312,-0.38178253,0.804758,-0.1884412,-0.04449615,-0.15866221,-0.11813229,-0.40047717,0.7725001,0.91954774,-0.017942928,-0.01983967,0.39206672,-0.18776394,-0.024415845,-0.15871404,0,0,0,1,0,0,-0.59264684,0.22178254,-0.24475801,1.6469002,0.95050037,-0.0069379807,1.2199789,-1.7802715,0.18024445,-0.0014781952,0.66518784,0.22888184,-0.15258789,0.49591064,-1.0681152,0.15258789,0
-9.256245,18.819319,9.445984,-34.650677,-0.740294,-0.24264278,-0.13673542,-0.003144145,-0.027079295,-0.6454917,0.027843893,0.091075,-0.82890356,0.9393181,0.07504946,-0.48520592,1.5539845,1.7680202,2.706376,-1.8205016,2.2634797,0.07575303,-0.48286983,1.6019884,1.7662151,2.6993265,-1.7564085,2.1909664,0.08754509,0.031388406,-0.7278847,0.08255045,0.048494212,-0.44355112,0.5265504,0.090408325,0.033950806,-0.7270813,0.084495544,0.047302246,-0.44384003,0.5264282,-0.10831507,-0.38200092,0.8039699,-0.19371036,-0.04341963,-0.15730385,-0.11911705,-0.400594,0.7717099,0.91955936,-0.018096635,-0.01991438,0.39202854,-0.20001847,-0.022695111,-0.15783212,0,0,0,1,0,0,-0.59168494,0.22200093,-0.24396992,-2.2904098,-2.0478234,-0.5721092,-1.6784519,1.220633,0.18136501,-0.051403046,-1.308918,-1.2683868,-0.45776367,-0.9536743,0.61035156,0.15258789,0
