torque0,torque1,torque2,torque3,torque4,torque5,torque6,action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_disc_0,joint_vel_disc_1,joint_vel_disc_2,joint_vel_disc_3,joint_vel_disc_4,joint_vel_disc_5,joint_vel_disc_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,to_final_target_0,to_final_target_1,to_final_target_2,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6,joint_acc_disc_0,joint_acc_disc_1,joint_acc_disc_2,joint_acc_disc_3,joint_acc_disc_4,joint_acc_disc_5,joint_acc_disc_6,
-6.1935215,50.086987,8.211969,1.683579,-0.7488252,-0.04189062,-0.050376102,-0.90910816,-0.7830389,0.15808766,0.6559849,-0.7335543,-0.47492802,0.829049,1.0433834,-0.86950785,2.6941845,0.7226801,1.4401003,-0.47670662,2.932153,1.1283299,-0.79660845,2.67911,0.6613693,1.5078605,-0.43115044,2.8546226,-1.1929313,-1.080891,0.1468901,0.85754925,-1.1190783,-0.38725805,0.7423535,-1.1928558,-1.0808945,0.14686584,0.85754395,-1.1190414,-0.3873229,0.7423401,-0.11850929,-0.31017518,1.1616515,-0.48432288,-0.2582273,-0.35848224,-0.069431305,-0.3688035,1.1371993,0.5445078,-0.056382407,-0.012197368,0.8367696,-0.50792193,-0.2691386,-0.34820855,0,0,0,1,0,0,-0.5814907,0.15017518,-0.6016515,-0.27925968,-0.9654999,-0.21563172,-0.17800331,-0.6726742,0.022250414,0.05337,-0.2670288,-0.9727478,-0.22888184,-0.17404556,-0.64849854,0.017881393,0.0667572
-6.191003,51.21547,8.433762,2.1118379,-0.79036057,-0.09506214,-0.060148116,-0.9085399,-0.7855398,0.16115293,0.65970844,-0.73873705,-0.4934516,0.828063,1.0374758,-0.8751624,2.6952252,0.72734016,1.4339868,-0.4804956,2.932153,1.1223589,-0.80203587,2.6798444,0.6656556,1.5022452,-0.43309096,2.8583267,-1.1940979,-1.0855114,0.14678027,0.8572614,-1.1230935,-0.38806382,0.740811,-1.194191,-1.085484,0.14686584,0.85725784,-1.1230707,-0.38810372,0.7408142,-0.12095642,-0.31145453,1.1598462,-0.4893844,-0.25590193,-0.36150834,-0.07198954,-0.37014914,1.135446,0.54691404,-0.0564841,-0.011451938,0.83520263,-0.5132743,-0.26624912,-0.3514751,0,0,0,1,0,0,-0.57904357,0.15145454,-0.5998462,-0.23331642,-0.9240866,-0.021967292,-0.057566166,-0.80304146,-0.16115308,-0.30850172,-0.2670288,-0.9179115,0,-0.05722046,-0.8058548,-0.15616417,-0.30517578
-6.3583627,52.143757,8.702509,2.3286083,-0.816963,-0.13098931,-0.06711746,-0.90923715,-0.7868758,0.16659158,0.65888065,-0.7405677,-0.47031546,0.82610583,1.0314353,-0.8807235,2.6965036,0.73154366,1.4281884,-0.4801225,2.932153,1.1163822,-0.8074842,2.6805844,0.6699395,1.4966099,-0.43503028,2.8620136,-1.1952424,-1.0896697,0.14790288,0.8567416,-1.1270539,-0.38779098,0.73751223,-1.1953354,-1.0896683,0.14801025,0.856781,-1.1270523,-0.3878653,0.737381,-0.12342739,-0.31272388,1.1580278,-0.49422014,-0.25376862,-0.3642089,-0.0745759,-0.37147832,1.1336774,0.549329,-0.056581184,-0.010708466,0.8336196,-0.51874536,-0.26289195,-0.35449705,0,0,0,1,0,0,-0.5765726,0.15272388,-0.59802777,-0.22890568,-0.8316517,0.22452176,-0.10396242,-0.7920742,0.054568052,-0.6597519,-0.22888184,-0.8368492,0.22888184,-0.09536743,-0.79631805,0.047683716,-0.6866455
-6.4187994,54.273335,9.089512,3.1053877,-0.88569736,-0.21687913,-0.07112779,-0.91061026,-0.78527385,0.17263094,0.66240877,-0.742243,-0.47852758,0.826685,1.0253212,-0.8860116,2.6978476,0.7361804,1.4223856,-0.48288304,2.932153,1.1103998,-0.8129483,2.681336,0.6742234,1.4909556,-0.4369698,2.8656776,-1.1965033,-1.0928192,0.15020019,0.85677403,-1.1308087,-0.38784355,0.73265696,-1.1964798,-1.0928154,0.15029907,0.856781,-1.130867,-0.38790107,0.73280334,-0.12592459,-0.31397653,1.1561971,-0.49938148,-0.25056672,-0.36660638,-0.07718754,-0.3727846,1.131896,0.55175245,-0.05667675,-0.009963371,0.83202016,-0.5240199,-0.25824672,-0.3570619,0,0,0,1,0,0,-0.5740754,0.15397653,-0.59619707,-0.25217533,-0.6299019,0.4594624,0.0064849854,-0.75097084,-0.010514259,-0.97105503,-0.22888184,-0.62942505,0.45776367,0,-0.76293945,-0.0071525574,-0.91552734
-6.0568523,53.418713,8.671462,2.9348333,-0.8789444,-0.12118286,-0.097875066,-0.91005886,-0.79191107,0.15798296,0.66339314,-0.746597,-0.5139308,0.82682216,1.0193939,-0.8921394,2.6971343,0.74056274,1.4162959,-0.48836288,2.932153,1.1044117,-0.8184315,2.6820836,0.6785078,1.4852812,-0.43891865,2.8693092,-1.1975383,-1.096671,0.14942543,0.85690004,-1.1348705,-0.38970602,0.72629094,-1.1976242,-1.096642,0.14953613,0.8568764,-1.1348724,-0.38977265,0.72631836,-0.12844372,-0.31521773,1.1543523,-0.50387603,-0.24813232,-0.36944067,-0.079823494,-0.37407136,1.1300993,0.55419314,-0.056769278,-0.009216146,0.8303989,-0.52872354,-0.25439408,-0.36010852,0,0,0,1,0,0,-0.57155627,0.15521774,-0.5943523,-0.20699501,-0.7703543,-0.15495121,0.025200844,-0.8123636,-0.37249327,-1.2732029,-0.22888184,-0.76532364,-0.15258789,0.019073486,-0.8010864,-0.37431717,-1.2969971
-5.9738946,53.941383,8.76642,3.0457532,-0.86715555,-0.12115127,-0.095343485,-0.908302,-0.79190934,0.16010796,0.6603599,-0.74096924,-0.51008314,0.8287372,1.0135815,-0.8976224,2.6980944,0.7445438,1.4111843,-0.48992696,2.932153,1.0984207,-0.8239318,2.6828275,0.68278885,1.4795945,-0.44087565,2.8729026,-1.1981028,-1.1000344,0.14875893,0.8562342,-1.1372997,-0.39135352,0.7185534,-1.1981964,-1.1000633,0.1487732,0.8562088,-1.137352,-0.39139986,0.71868896,-0.13098764,-0.31644273,1.1524936,-0.5087291,-0.24501213,-0.37219727,-0.08248234,-0.37533975,1.128288,0.5566498,-0.05685914,-0.008469048,0.8287558,-0.5334185,-0.2505114,-0.3630218,0,0,0,1,0,0,-0.56901234,0.15644273,-0.5924936,-0.11291504,-0.6726742,-0.13329983,-0.1331687,-0.48582554,-0.32950044,-1.5475035,-0.11444092,-0.6842613,-0.15258789,-0.1335144,-0.49591064,-0.32544136,-1.5258789
-5.8170567,54.46431,8.730223,3.3168452,-0.892769,-0.106607676,-0.10736419,-0.90886176,-0.7946899,0.15541567,0.66366184,-0.743825,-0.52194124,0.8286289,1.0075345,-0.9034008,2.698369,0.74915504,1.4052119,-0.49306977,2.932153,1.0924276,-0.8294488,2.6835637,0.687069,1.4738953,-0.4428436,2.8764503,-1.1986729,-1.1033717,0.14728533,0.85604835,-1.1397392,-0.39352643,0.7095552,-1.1986256,-1.1034012,0.14724731,0.85603,-1.1398315,-0.39358735,0.7095337,-0.13355255,-0.31765532,1.150621,-0.51306266,-0.24237269,-0.37494788,-0.08516312,-0.37658763,1.1264621,0.5591259,-0.056945793,-0.007720181,0.82708865,-0.53771174,-0.24647011,-0.3659751,0,0,0,1,0,0,-0.56644744,0.15765533,-0.59062105,-0.114011765,-0.66747665,-0.29472113,-0.037169456,-0.48789978,-0.43458343,-1.799643,-0.08583069,-0.667572,-0.30517578,-0.035762787,-0.49591064,-0.4374981,-1.8310547
-5.9105616,53.162888,8.484669,2.7455592,-0.86647785,-0.0185135,-0.13025844,-0.9109142,-0.80109966,0.14557868,0.66125107,-0.74623615,-0.51117927,0.82828164,1.0013362,-0.9095588,2.6981215,0.7531941,1.3992717,-0.4939615,2.932153,1.086429,-0.8349863,2.6842828,0.69134575,1.4681838,-0.44481888,2.879947,-1.1996285,-1.1074634,0.14398327,0.8553042,-1.1423283,-0.39500207,0.69940156,-1.1997223,-1.107502,0.14381409,0.8553505,-1.1423111,-0.3950596,0.6993294,-0.13614082,-0.3188522,1.1487333,-0.51763475,-0.23937699,-0.37804762,-0.08786535,-0.37782097,1.124619,0.5616276,-0.05702442,-0.0069732303,0.82539314,-0.5420404,-0.24350476,-0.36935735,0,0,0,1,0,0,-0.56385916,0.15885219,-0.58873326,-0.19111633,-0.8183241,-0.6604105,-0.1488328,-0.5178213,-0.29512644,-2.0307302,-0.2193451,-0.8201599,-0.6866455,-0.13589859,-0.49591064,-0.29444695,-2.040863
-5.484466,53.568527,8.368431,3.002657,-0.85997015,0.01332593,-0.12943092,-0.90672237,-0.80320936,0.14117955,0.66171575,-0.74402905,-0.52707803,0.8314381,0.99575675,-0.9153073,2.6984007,0.75751734,1.3937808,-0.49752668,2.932153,1.0804304,-0.84054345,2.6849828,0.6956182,1.4624627,-0.44680503,2.8833878,-1.1997303,-1.1114548,0.14004378,0.8545019,-1.1441617,-0.39717975,0.6882276,-1.1997223,-1.111424,0.13999939,0.8544922,-1.1442184,-0.3972292,0.6881714,-0.13875008,-0.3200364,1.1468294,-0.5218762,-0.23665486,-0.38120925,-0.090587616,-0.37904,1.122759,0.56415457,-0.057095673,-0.0062277326,0.82366914,-0.54592484,-0.24058196,-0.37278628,0,0,0,1,0,0,-0.5612499,0.16003641,-0.58682936,-0.020360947,-0.7982969,-0.7878989,-0.1604557,-0.36668777,-0.4355371,-2.2347927,0,-0.7843971,-0.76293945,-0.17166138,-0.38146973,-0.4339218,-2.231598
-5.427769,54.090866,8.510969,3.1932974,-0.84576935,-0.007934034,-0.11775639,-0.9059333,-0.80658203,0.14285551,0.66426724,-0.7371919,-0.5284136,0.83151984,0.98983705,-0.92120165,2.6992683,0.7620449,1.3887435,-0.4996464,2.932153,1.0744327,-0.846121,2.6856675,0.69988877,1.4567413,-0.44880205,2.886768,-1.1995767,-1.1154897,0.13695462,0.8541356,-1.1443071,-0.39935192,0.6761362,-1.1995316,-1.1155128,0.13694763,0.8541107,-1.1442661,-0.39940476,0.6760597,-0.14138079,-0.32120514,1.1449099,-0.52612805,-0.23378235,-0.3843641,-0.09332895,-0.3802433,1.1208819,0.5667024,-0.05716156,-0.0054851654,0.821919,-0.5498104,-0.23739643,-0.37617972,0,0,0,1,0,0,-0.5586192,0.16120514,-0.58490986,0.030708313,-0.80697536,-0.61783195,-0.07326603,-0.029087067,-0.4344344,-2.4182796,0.038146973,-0.8177757,-0.61035156,-0.076293945,-0.009536743,-0.4351139,-2.4223328
-5.9097433,53.769806,8.752052,2.7762756,-0.8253331,-0.026445448,-0.12456754,-0.9074165,-0.80973154,0.14423503,0.65896046,-0.737442,-0.51698107,0.8299361,0.9836911,-0.92709416,2.7000911,0.7657848,1.3829972,-0.50050014,2.932153,1.0684341,-0.8517186,2.6863408,0.70415217,1.4510202,-0.45080656,2.890085,-1.1997782,-1.1195499,0.13470559,0.85266626,-1.1442643,-0.4008359,0.66319627,-1.1997223,-1.1195183,0.13465881,0.8526802,-1.1442184,-0.40090084,0.66337585,-0.14403296,-0.32236123,1.1429749,-0.5304946,-0.23102292,-0.38745028,-0.09609461,-0.38143134,1.118988,0.569273,-0.05722252,-0.004748734,0.820141,-0.55440134,-0.2344262,-0.37957644,0,0,0,1,0,0,-0.55596703,0.16236123,-0.58297485,-0.04029274,-0.81202984,-0.44980645,-0.29386282,0.008559227,-0.29679537,-2.587986,-0.038146973,-0.8010864,-0.45776367,-0.2861023,0.009536743,-0.29921532,-2.5367737
-5.434225,53.968884,8.440829,3.001317,-0.8399336,0.055672616,-0.13808127,-0.90540206,-0.8121621,0.13037983,0.6591166,-0.7372745,-0.52290124,0.8322377,0.9778939,-0.9329348,2.6993787,0.7700638,1.3772928,-0.5030967,2.932153,1.0624355,-0.8573358,2.6869912,0.7084076,1.4452991,-0.45281908,2.8933332,-1.1996541,-1.123466,0.13012801,0.8511061,-1.1441866,-0.40246326,0.64956367,-1.1997223,-1.1234403,0.13008118,0.8510828,-1.1442184,-0.4025042,0.64964294,-0.14670658,-0.3235016,1.141024,-0.5346561,-0.22809835,-0.39065406,-0.09887791,-0.38260674,1.1170768,0.57187045,-0.057274222,-0.0040179477,0.81833225,-0.558215,-0.23182462,-0.3831053,0,0,0,1,0,0,-0.5532934,0.16350159,-0.581024,0.024819374,-0.7832289,-0.9155154,-0.31203032,0.015544891,-0.32547116,-2.726519,0,-0.7843971,-0.91552734,-0.3194809,0,-0.320673,-2.746582
-5.738265,53.864815,8.534737,2.8177528,-0.8513045,0.05570808,-0.15483053,-0.9081905,-0.81565046,0.12661776,0.65704757,-0.74058455,-0.5271711,0.8314672,0.97161645,-0.9389008,2.699653,0.77411234,1.3712407,-0.5055362,2.932153,1.056435,-0.862973,2.6876168,0.71265334,1.4395752,-0.45484057,2.896509,-1.200121,-1.1274595,0.12515463,0.8491722,-1.1448048,-0.40422806,0.63526857,-1.2001038,-1.1274338,0.12512207,0.8491516,-1.1447906,-0.4042983,0.6351471,-0.14940023,-0.32462835,1.1390569,-0.5388107,-0.22514461,-0.39392176,-0.101682186,-0.38376927,1.1151471,0.57449985,-0.057316493,-0.0032929173,0.8164888,-0.5622546,-0.22935264,-0.3867299,0,0,0,1,0,0,-0.55059975,0.16462836,-0.5790569,-0.09338856,-0.79870224,-0.99467635,-0.38678646,-0.123643875,-0.35296082,-2.8590202,-0.076293945,-0.79870224,-0.9918213,-0.3862381,-0.11444092,-0.35881996,-2.89917
-6.3882594,54.600815,9.117836,2.7248645,-0.8522183,-0.04265076,-0.15154304,-0.90900207,-0.81569207,0.13622056,0.65103287,-0.7401001,-0.5201732,0.8297368,0.9655348,-0.94454217,2.7012389,0.77775663,1.3655652,-0.5068579,2.932153,1.0504307,-0.8686273,2.688231,0.71688384,1.4338484,-0.45686883,2.8996108,-1.2008041,-1.1308538,0.12276053,0.8460948,-1.1453724,-0.4056059,0.6204448,-1.2008667,-1.130867,0.12283325,0.84609985,-1.1453629,-0.40565133,0.62036514,-0.1521163,-0.3257389,1.1370751,-0.54314214,-0.22213066,-0.3968409,-0.10451174,-0.3849175,1.113201,0.57715803,-0.057353634,-0.0025762308,0.8146119,-0.56721246,-0.22626768,-0.39000505,0,0,0,1,0,0,-0.5478837,0.16573891,-0.57707506,-0.13661385,-0.6788492,-0.4788205,-0.61547756,-0.113511086,-0.27557015,-2.9647589,-0.15258789,-0.6866455,-0.45776367,-0.61035156,-0.11444092,-0.2706051,-2.9563904
-6.520328,54.71968,9.115832,2.752768,-0.8779489,-0.024810672,-0.16782413,-0.91228247,-0.8194902,0.12788256,0.65215254,-0.7439744,-0.5204073,0.8274176,0.9592024,-0.9505763,2.7010193,0.78209907,1.3594509,-0.5089096,2.932153,1.0444196,-0.8742993,2.688828,0.7211005,1.4281149,-0.4589036,2.902636,-1.2021422,-1.1343936,0.11940043,0.84334284,-1.1466404,-0.40688947,0.60518605,-1.2022018,-1.1343956,0.119400024,0.8433342,-1.146698,-0.40695667,0.60505867,-0.15485287,-0.32683516,1.1350784,-0.5473464,-0.21909697,-0.3998274,-0.10736561,-0.38604975,1.1112381,0.5798505,-0.057383165,-0.0018664931,0.8126973,-0.5720139,-0.22321376,-0.39339745,0,0,0,1,0,0,-0.5451471,0.16683516,-0.5750784,-0.26762486,-0.7079601,-0.67202,-0.5503893,-0.25360584,-0.25671124,-3.051746,-0.2670288,-0.705719,-0.6866455,-0.5531311,-0.2670288,-0.26106834,-3.0612946
-6.500917,56.110703,9.340857,3.361031,-0.93831664,-0.07855636,-0.17310274,-0.91294515,-0.82100654,0.13003635,0.6565641,-0.7508319,-0.5311231,0.82147646,0.9531251,-0.9563999,2.7018316,0.78675693,1.3530318,-0.51201594,2.932153,1.038402,-0.87998796,2.6894116,0.7253091,1.422369,-0.46094707,2.9055848,-1.2035521,-1.1377,0.11679378,0.84172034,-1.1492189,-0.4086284,0.5896143,-1.203537,-1.1377335,0.11672974,0.84171295,-1.1491776,-0.40869117,0.5897522,-0.15761042,-0.32791233,1.1330671,-0.55150753,-0.21548133,-0.4027224,-0.11024094,-0.38716292,1.1092589,0.58257693,-0.057406433,-0.0011592282,0.8107448,-0.57642925,-0.21926704,-0.39661062,0,0,0,1,0,0,-0.5423896,0.16791233,-0.5730671,-0.28197765,-0.6612778,-0.52132905,-0.3244996,-0.5156994,-0.34778714,-3.1143546,-0.2670288,-0.667572,-0.5340576,-0.32424927,-0.49591064,-0.34689903,-3.0612946
-5.931953,57.09326,9.235884,3.9233997,-0.9436722,-0.052315354,-0.16061398,-0.90980685,-0.82208765,0.12482081,0.6581663,-0.7444018,-0.5324566,0.82616985,0.94742125,-0.9621967,2.7018938,0.7911257,1.3479288,-0.5141927,2.932153,1.0323814,-0.8856914,2.68998,0.7295124,1.4166174,-0.46299946,2.9084535,-1.2041994,-1.1406773,0.11364362,0.8406327,-1.1503369,-0.41042486,0.5737319,-1.2041092,-1.1406898,0.11367798,0.8406639,-1.150322,-0.4104793,0.57373047,-0.16038656,-0.328974,1.1310418,-0.5553053,-0.21215877,-0.40551153,-0.11313534,-0.38825488,1.1072644,0.58533484,-0.057422806,-0.00045361122,0.8087556,-0.5800854,-0.2151131,-0.39972895,0,0,0,1,0,0,-0.5396134,0.16897401,-0.57104176,-0.12946129,-0.59547424,-0.630033,-0.21753311,-0.22358894,-0.35929084,-3.1764746,-0.11444092,-0.5912781,-0.61035156,-0.20980835,-0.22888184,-0.35762787,-3.2043457
-5.254663,57.44632,8.855947,4.3337164,-0.9580854,0.028734386,-0.16428708,-0.9084356,-0.82503676,0.111140795,0.6615211,-0.74366236,-0.5442849,0.8292034,0.94153786,-0.9681951,2.7010942,0.7956645,1.3422512,-0.5174279,2.932153,1.026359,-0.8914101,2.6905215,0.7337138,1.4108628,-0.46506318,2.911242,-1.204451,-1.1437249,0.10817099,0.8402788,-1.1509585,-0.4126828,0.5576128,-1.2044907,-1.1437416,0.10828972,0.84028244,-1.150918,-0.41274428,0.55770874,-0.1631813,-0.33001566,1.1290016,-0.55893916,-0.20838027,-0.40852788,-0.116042614,-0.3893292,1.1052531,0.588124,-0.05742875,0.0002519069,0.80672914,-0.5827009,-0.2112594,-0.40303367,0,0,0,1,0,0,-0.5368187,0.17001566,-0.5690016,-0.05030632,-0.6095171,-1.0945246,-0.070774555,-0.12433529,-0.45158863,-3.2238245,-0.076293945,-0.61035156,-1.077652,-0.076293945,-0.11920929,-0.4529953,-3.2043457
-5.650442,56.813198,9.090899,3.7776697,-0.9013989,0.012728691,-0.16010776,-0.9071756,-0.8280608,0.11493641,0.6533381,-0.74184376,-0.54654163,0.83040893,0.9356414,-0.9742162,2.7020152,0.7990476,1.3366784,-0.51971734,2.932153,1.0203365,-0.89714456,2.6910403,0.7379052,1.4051074,-0.46713847,2.9139485,-1.2044462,-1.1469109,0.1039483,0.83829683,-1.151092,-0.41500443,0.54123235,-1.2044907,-1.1468887,0.103759766,0.8382797,-1.1510849,-0.41505694,0.54130554,-0.16599464,-0.33104157,1.126946,-0.56268835,-0.20499764,-0.41157436,-0.118967056,-0.3903849,1.1032251,0.590944,-0.0574272,0.00095306,0.8046653,-0.58622015,-0.20778136,-0.40639612,0,0,0,1,0,0,-0.53400534,0.17104158,-0.56694597,0.0009536743,-0.6371975,-0.8445382,-0.39639473,-0.02670288,-0.46432614,-3.2760859,0,-0.62942505,-0.9059906,-0.4005432,-0.0333786,-0.46253204,-3.2806396
-5.3219547,56.888428,8.827433,3.9045904,-0.90953934,0.07850468,-0.16944365,-0.907493,-0.82994604,0.09944553,0.65327907,-0.74037373,-0.56242836,0.833554,0.9295872,-0.98013914,2.7009847,0.8032331,1.33107,-0.5233813,2.932153,1.014314,-0.90289474,2.6915267,0.7420861,1.3993529,-0.46922863,2.916572,-1.2045211,-1.1499888,0.097423464,0.8362002,-1.1508425,-0.41798314,0.5247079,-1.2044907,-1.1500359,0.09727478,0.83618164,-1.1508942,-0.41803122,0.5247116,-0.1688261,-0.3320489,1.1248742,-0.56625086,-0.20150684,-0.4147837,-0.12190628,-0.3914256,1.1011796,0.5937967,-0.057415396,0.0016503845,0.80256236,-0.5891732,-0.20468211,-0.40992448,0,0,0,1,0,0,-0.5311739,0.1720489,-0.56487423,-0.014972687,-0.6155729,-1.3049676,-0.4193306,0.04990101,-0.59574246,-3.3048868,0,-0.62942505,-1.2969971,-0.4196167,0.038146973,-0.59485435,-3.3187866
-5.5821743,57.768135,9.252373,4.190587,-0.923532,-0.019828439,-0.15985665,-0.9069113,-0.8333373,0.107466765,0.65725756,-0.7422814,-0.5857326,0.83423233,0.9236229,-0.98622847,2.7022734,0.80781186,1.3251247,-0.5278019,2.932153,1.0082916,-0.9086611,2.691992,0.7462613,1.3935984,-0.471339,2.9191127,-1.2045531,-1.153245,0.09319143,0.8350338,-1.150964,-0.42201865,0.50806206,-1.2044907,-1.1532784,0.09307861,0.83503723,-1.1508942,-0.4220724,0.5081177,-0.17167473,-0.33303952,1.1227866,-0.5698128,-0.19793925,-0.4179787,-0.124863625,-0.39244604,1.0991168,0.59667784,-0.057400107,0.002346211,0.8004219,-0.5924092,-0.20068756,-0.41333982,0,0,0,1,0,0,-0.52832526,0.17303953,-0.56278664,-0.00641346,-0.65124035,-0.8464068,-0.23328066,-0.024294853,-0.80710053,-3.3291698,0,-0.64849854,-0.8392334,-0.22888184,0,-0.808239,-3.3187866
-6.4182158,57.96453,9.823928,3.7966297,-0.9049823,-0.09036893,-0.15994532,-0.9087331,-0.83307946,0.11367604,0.64734614,-0.7423617,-0.5673003,0.830858,0.9174183,-0.99196905,2.7033596,0.81099594,1.3193623,-0.528069,2.932153,1.0022663,-0.9144409,2.692448,0.7504212,1.387843,-0.47346404,2.9215693,-1.2050203,-1.1559541,0.09113774,0.83202374,-1.1511371,-0.42496377,0.49137855,-1.2050629,-1.1559486,0.091171265,0.8319855,-1.1510849,-0.42501092,0.491333,-0.17454386,-0.33400917,1.1206849,-0.57377577,-0.19398195,-0.42085236,-0.12784052,-0.39344597,1.0970387,0.5995876,-0.057383712,0.0030364217,0.7982434,-0.59677255,-0.19645227,-0.41645005,0,0,0,1,0,0,-0.52545613,0.17400917,-0.56068486,-0.09343624,-0.54183006,-0.4107386,-0.6020069,-0.034618378,-0.589025,-3.3367038,-0.11444092,-0.5340576,-0.38146973,-0.61035156,-0.038146973,-0.5877018,-3.3569336
-6.210448,58.1928,9.579287,3.9829292,-0.9511645,-0.018422961,-0.18271996,-0.9105867,-0.8351645,0.09955138,0.64808244,-0.7507635,-0.560496,0.8273344,0.9112076,-0.99795735,2.702403,0.8152295,1.3127667,-0.52951366,2.932153,0.9962365,-0.92023396,2.6928828,0.7545669,1.382078,-0.47560105,2.923942,-1.2059243,-1.1585735,0.08686475,0.82916105,-1.1529571,-0.4273399,0.47469822,-1.2059569,-1.1586189,0.0869751,0.8291364,-1.1529922,-0.42740107,0.47454834,-0.17743063,-0.33496165,1.1185687,-0.5773539,-0.19030175,-0.42371017,-0.13083744,-0.3944261,1.0949444,0.60253257,-0.057359613,0.0037230342,0.7960217,-0.60043854,-0.19253097,-0.41968045,0,0,0,1,0,0,-0.52256936,0.17496166,-0.55856866,-0.18079281,-0.52387714,-0.854598,-0.5725384,-0.36399364,-0.47522783,-3.336066,-0.17881393,-0.5340576,-0.8392334,-0.5698204,-0.38146973,-0.47802925,-3.3569336
-6.7847333,58.76273,10.089638,3.987997,-0.95603573,-0.10696405,-0.1782273,-0.9123149,-0.8373641,0.10958268,0.6470455,-0.7532232,-0.5610763,0.8247639,0.90500504,-1.0039704,2.703841,0.81927145,1.3067558,-0.53170866,2.932153,0.9902007,-0.92603993,2.6933076,0.7586987,1.3763016,-0.47774914,2.9262328,-1.20716,-1.1612049,0.08488607,0.82636166,-1.1552514,-0.42956778,0.45811263,-1.207161,-1.1611938,0.08497238,0.8263588,-1.1552811,-0.42961836,0.45814514,-0.18033695,-0.33589196,1.1164385,-0.58119714,-0.18610193,-0.42645916,-0.13385725,-0.39538288,1.0928348,0.60550994,-0.057331752,0.0044059874,0.7937577,-0.60472804,-0.18795885,-0.42274243,0,0,0,1,0,0,-0.51966304,0.17589197,-0.5564385,-0.2471447,-0.5262852,-0.3957361,-0.55987835,-0.4588604,-0.44557452,-3.3171177,-0.24080276,-0.51498413,-0.4005432,-0.5555153,-0.45776367,-0.44345856,-3.2806396
-7.0886784,59.681343,10.564335,4.296002,-0.96623784,-0.20912647,-0.16438797,-0.9123672,-0.84070915,0.11954363,0.6513754,-0.7553403,-0.57271355,0.82288736,0.898964,-1.0101109,2.705262,0.82383627,1.3007677,-0.5350205,2.932153,0.9841592,-0.9318602,2.693735,0.7628219,1.3705128,-0.47991094,2.9284415,-1.2083421,-1.1640817,0.08549741,0.8246661,-1.157693,-0.43230224,0.4416121,-1.2083054,-1.1640549,0.08544922,0.8246422,-1.1577606,-0.43236017,0.44174194,-0.1832614,-0.33680415,1.1142956,-0.5848635,-0.18237963,-0.42907467,-0.13689852,-0.39631248,1.0907105,0.6085149,-0.057305105,0.005087608,0.79145414,-0.6093026,-0.18240522,-0.42565396,0,0,0,1,0,0,-0.5167386,0.17680416,-0.5542956,-0.23641586,-0.5753517,0.1222685,-0.33911467,-0.48832893,-0.5468905,-3.3001065,-0.22888184,-0.5722046,0.09536743,-0.34332275,-0.49591064,-0.54836273,-3.2806396
-6.9617195,59.86447,10.465663,4.3829517,-0.96772826,-0.1566844,-0.16512704,-0.9137465,-0.8422353,0.113062136,0.6499374,-0.7541517,-0.5471544,0.82196796,0.89278454,-1.0160837,2.7050412,0.82781565,1.2950977,-0.53462636,2.932153,0.9781109,-0.9376943,2.6941602,0.76693654,1.3647153,-0.48207885,2.9305682,-1.2096872,-1.1668525,0.085079126,0.8228839,-1.1595502,-0.43353957,0.42534152,-1.2096524,-1.1668205,0.08506775,0.82292557,-1.1595011,-0.43358207,0.42533875,-0.18620586,-0.33769107,1.1121392,-0.58880776,-0.17742883,-0.4317234,-0.13996077,-0.39721584,1.0885718,0.61154777,-0.057274844,0.0057659307,0.78911066,-0.6135272,-0.17716938,-0.42858708,0,0,0,1,0,0,-0.5137941,0.17769107,-0.5521392,-0.26903152,-0.5541563,-0.08365661,-0.35643578,-0.3714323,-0.24746656,-3.2541156,-0.269413,-0.5531311,-0.076293945,-0.34332275,-0.34809113,-0.24437904,-3.2806396
