torque0,torque1,torque2,torque3,torque4,torque5,torque6,action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,to_target_0,to_target_1,to_target_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,to_final_target_0,to_final_target_1,to_final_target_2,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6
1.1008742,-4.479577,-2.9820068,-25.750488,2.7499413,1.8632722,0.053260688,-0.96212983,0.51562345,-0.49895227,-0.7700191,0.98801637,-0.9343466,-0.92444986,0.45526898,0.20684426,1.101026,0.9157137,1.9558914,-1.0472765,1.4066765,0.5206475,0.17193988,1.1344663,0.96790594,1.8890076,-0.9810716,1.4716729,-0.9737908,0.55384475,-0.6205699,-0.81124896,1.0634549,-0.26738063,-0.39124468,2.4485588,-0.4647143,1.8886184,-4.346328,0.24851783,1.0615649,2.1967735,-0.16157389,0.85042965,0.25178528,-0.3031404,1.0381887,0.76660424,-0.1093115,0.5263566,-0.35116607,-0.17238548,0.22850935,0.36131275,1,0,0,0,0,0,0,0,0.011384486,-1.2830793,0.7182657,1.0355114,0.02235174,-0.2774596,-0.0205487
1.1319942,-4.41055,-2.9915013,-25.663427,2.727669,1.8762357,0.04873283,-0.9618086,0.5141784,-0.50091434,-0.7652855,0.9879319,-0.9307044,-0.92522305,0.4513973,0.20896073,1.0984005,0.9128054,1.9601387,-1.0480824,1.4050568,0.5167551,0.17414096,1.1319886,0.9646744,1.893261,-0.98214304,1.470107,-0.97308576,0.5490994,-0.61870265,-0.8068126,1.0634662,-0.26810998,-0.39153475,2.4311733,-0.46372008,1.8927461,-4.346328,0.24851783,1.0220361,2.1800742,-0.16149187,0.8531208,0.2510991,-0.3022282,1.0396253,0.76599264,-0.11051712,0.5251974,-0.35384864,-0.16979904,0.22905737,0.35756946,1,0,0,0,0,0,0,0,0.013560056,-1.1742114,0.5937516,1.0520219,0.017821787,-0.2607256,-0.030264257
0.72560793,-5.4695115,-3.507812,-25.606483,2.763917,1.9569373,0.041108917,-0.96143323,0.5072354,-0.51037705,-0.7650415,0.98851967,-0.9314442,-0.9255941,0.4475319,0.21066192,1.0952415,0.90959144,1.9644344,-1.049207,1.4034642,0.51286507,0.17632237,1.1295158,0.9614596,1.8975143,-0.98321784,1.4685391,-0.9724001,0.54410887,-0.6181197,-0.80283827,1.0635394,-0.2689079,-0.39183906,2.4137878,-0.46272588,1.8967156,-4.346328,0.24851783,0.9825072,2.1633673,-0.161412,0.8556684,0.25042057,-0.30131388,1.0410472,0.76537144,-0.11172657,0.5240427,-0.3565148,-0.16784193,0.22943687,0.354105,1,0,0,0,0,0,0,0,0.005602836,-1.2353061,0.27334687,0.9359717,0.033974644,-0.27780232,-0.03187358
0.96130717,-5.5092773,-3.0993035,-24.957909,2.711315,1.9193339,0.0705502,-0.96038777,0.49363807,-0.47832644,-0.75343865,0.98824453,-0.9305581,-0.9259495,0.44371715,0.21186432,1.0950763,0.907212,1.968668,-1.050218,1.4018707,0.50897837,0.17848077,1.1270562,0.95826286,1.9017677,-0.9842955,1.4669713,-0.971615,0.5381313,-0.6139097,-0.79795134,1.0635667,-0.26970592,-0.39217845,2.3964024,-0.46173167,1.9005271,-4.346328,0.24851783,0.9429784,2.146649,-0.16133308,0.85807323,0.24975348,-0.3003986,1.0424539,0.7647433,-0.11293961,0.5228924,-0.35915968,-0.16524982,0.22962631,0.35017335,1,0,0,0,0,0,0,0,0.04199147,-1.4816223,1.171857,1.1652111,0.020384787,-0.27835366,-0.0423789
1.6650949,-4.2686825,-2.3015578,-24.80426,2.6538963,1.8163065,0.089721024,-0.96043336,0.48704472,-0.4430233,-0.74735236,0.98842275,-0.9252211,-0.9264127,0.43982714,0.213548,1.0951586,0.9044535,1.9729341,-1.0509114,1.4002695,0.505095,0.1806151,1.1246234,0.9550862,1.9060211,-0.985376,1.4654015,-0.97085583,0.53208995,-0.6060956,-0.79290724,1.0635852,-0.27040848,-0.39255467,2.3790169,-0.46073747,1.9041804,-4.346328,0.24851783,0.90344954,2.129919,-0.1612556,0.86033595,0.24909782,-0.29948187,1.0438445,0.764111,-0.11415787,0.52174634,-0.36177754,-0.16150977,0.23011073,0.34597713,1,0,0,0,0,0,0,0,0.047445294,-1.498103,2.0649729,1.2051462,0.016808508,-0.25278327,-0.054612752
1.6252203,-4.4741936,-2.4002619,-24.779623,2.656979,1.8383279,0.086497456,-0.9608159,0.4813841,-0.43638295,-0.74545825,0.98824304,-0.9238027,-0.9263803,0.43591624,0.21527475,1.0932038,0.9014132,1.9771746,-1.0518898,1.3987021,0.5012145,0.18272546,1.1222221,0.95192903,1.9102745,-0.9864594,1.4638299,-0.97017884,0.52610844,-0.5983829,-0.7882297,1.063542,-0.27116784,-0.39292422,2.3616314,-0.45974326,1.9076756,-4.346328,0.24851783,0.8639207,2.113172,-0.16118097,0.8624569,0.24845934,-0.2985623,1.0452187,0.76347524,-0.115382075,0.5206044,-0.3643674,-0.15784127,0.23059626,0.3419132,1,0,0,0,0,0,0,0,0.028103588,-1.4832317,2.0376441,1.1135339,0.001966953,-0.2660453,-0.052765008
-0.12793939,-8.021596,-4.5553617,-24.930925,2.784809,2.1543963,0.03147808,-0.9608998,0.47954574,-0.5076873,-0.75015396,0.9883827,-0.9245942,-0.92708296,0.43202972,0.21725276,1.0856686,0.8979179,1.981438,-1.0530301,1.39708,0.497336,0.18481341,1.1198236,0.94878715,1.9145279,-0.98754656,1.4622563,-0.96963495,0.5206225,-0.59968954,-0.78464186,1.0635003,-0.27204472,-0.39327985,2.344246,-0.45874906,1.9110128,-4.346328,0.24851783,0.82439184,2.0964198,-0.16110468,0.8644339,0.2478261,-0.29764438,1.0465789,0.7628307,-0.1166085,0.51946646,-0.366942,-0.15707128,0.23035389,0.33880177,1,0,0,0,0,0,0,0,-0.02646446,-1.3585984,-0.20712613,0.8397996,0.006973743,-0.29644367,-0.041827556
-0.47074676,-8.746439,-4.9220066,-24.598068,2.7626152,2.2245698,0.02420384,-0.9597342,0.4771402,-0.5253616,-0.7415209,0.9882535,-0.92577857,-0.92815584,0.42823514,0.2191675,1.0819975,0.89539766,1.9856821,-1.0542027,1.3954291,0.4934598,0.18688038,1.1174155,0.9456615,1.9187813,-0.9886371,1.4606818,-0.96903485,0.5154887,-0.60282433,-0.7804283,1.0634671,-0.2729506,-0.39369202,2.3268604,-0.45775485,1.9141917,-4.346328,0.24851783,0.784863,2.0796666,-0.16102791,0.8662647,0.24719381,-0.29672694,1.047927,0.7621755,-0.11783429,0.5183326,-0.36950618,-0.15676066,0.22978432,0.33560768,1,0,0,0,0,0,0,0,-0.011086463,-1.2704133,-0.6670355,0.99703664,0.009596347,-0.30364093,-0.055044886
-1.1492255,-10.404008,-5.6925697,-24.311794,2.7919447,2.3509014,0.013703812,-0.9590402,0.46970975,-0.54916745,-0.7372034,0.98796535,-0.9260079,-0.92859536,0.42440888,0.22069949,1.0778755,0.89258283,1.9899148,-1.0553097,1.3938229,0.48958597,0.18892613,1.1149875,0.942553,1.9230347,-0.98973143,1.4591054,-0.9684626,0.510088,-0.60826963,-0.7761494,1.0634307,-0.2738556,-0.39413926,2.309475,-0.45676064,1.9172126,-4.346328,0.24851783,0.74533415,2.0629153,-0.16094685,0.8679501,0.24655962,-0.2958138,1.0492625,0.76150787,-0.1190571,0.5172033,-0.37206447,-0.15746671,0.22879243,0.33260256,1,0,0,0,0,0,0,0,-0.021994112,-1.3366936,-1.2439786,1.0132192,0.0096559515,-0.30417737,-0.061318275
-0.79923385,-10.272236,-5.14007,-23.704798,2.745804,2.2923107,0.048488986,-0.95816123,0.45396096,-0.5146258,-0.72702104,0.9882985,-0.9258917,-0.9290723,0.42059836,0.22161132,1.0779344,0.89020747,1.9941921,-1.0563956,1.3922122,0.48571452,0.19094661,1.1125518,0.93946403,1.927288,-0.9908291,1.457527,-0.9678532,0.5034874,-0.60904944,-0.771119,1.0634593,-0.2747311,-0.39465088,2.2920895,-0.45576644,1.9200753,-4.346328,0.24851783,0.7058053,2.046164,-0.16086125,0.8694905,0.24592543,-0.2949052,1.0505848,0.7608308,-0.12027684,0.51607764,-0.3746114,-0.15736482,0.2277079,0.32916322,1,0,0,0,0,0,0,0,-0.0012218951,-1.6364156,-0.08490681,1.2018381,0.023007391,-0.29729304,-0.07937848
-0.13569994,-9.523604,-4.1840696,-23.030243,2.6728885,2.1770022,0.09536795,-0.956894,0.43563154,-0.45882872,-0.71453613,0.9877599,-0.9259651,-0.9282875,0.41681814,0.22231208,1.0795162,0.8880174,1.9984068,-1.0574986,1.3906903,0.4818457,0.19293669,1.1101323,0.93639797,1.9315414,-0.9919306,1.4559468,-0.9671379,0.4955348,-0.603239,-0.7651754,1.0634159,-0.2756268,-0.39518657,2.274704,-0.45477223,1.9227799,-4.346328,0.24851783,0.66627645,2.029407,-0.16077232,0.8708886,0.24529696,-0.2939999,1.0518913,0.7601505,-0.12149576,0.51495546,-0.3771351,-0.15590106,0.22661716,0.32510054,1,0,0,0,0,0,0,0,0.0410974,-1.9741951,1.5532075,1.4314054,0.0016093253,-0.30231473,-0.08916854
0.7967841,-7.97754,-3.0583763,-22.818586,2.6133502,2.0260189,0.13122554,-0.9571472,0.4214246,-0.39932024,-0.70856977,0.9878727,-0.9227703,-0.9288217,0.4129311,0.22327927,1.0813813,0.8853809,2.0026684,-1.0583701,1.3890716,0.4779795,0.1948928,1.1077548,0.93335575,1.9357948,-0.99303544,1.4543637,-0.9664901,0.48686883,-0.5911437,-0.7592057,1.0633472,-0.27650306,-0.39577088,2.2573185,-0.45377803,1.9253265,-4.346328,0.24851783,0.6267476,2.0126414,-0.16067958,0.8721458,0.24467707,-0.29309845,1.0531807,0.7594717,-0.122716665,0.51383585,-0.379626,-0.1528237,0.22589888,0.3206767,1,0,0,0,0,0,0,0,0.038504597,-2.1530538,3.116369,1.4385282,-0.00745058,-0.29586253,-0.10547041
-0.8164206,-12.798817,-4.7029076,-21.962994,2.7633195,2.2935443,0.14641915,-0.9582327,0.38250768,-0.38647574,-0.7080021,0.98821014,-0.91990006,-0.9287819,0.40898675,0.22243334,1.0799285,0.8823796,2.006946,-1.0592682,1.3874913,0.47411522,0.19680384,1.1054269,0.930335,1.9400482,-0.9941441,1.4527787,-0.9660749,0.47474617,-0.5788107,-0.7538751,1.0632607,-0.27743915,-0.39632496,2.239933,-0.45278382,1.9277148,-4.346328,0.24851783,0.58721876,1.9958696,-0.16058135,0.8732606,0.24406338,-0.29220247,1.0544542,0.7587995,-0.12393815,0.5127158,-0.38207993,-0.15200149,0.2241299,0.31675687,1,0,0,0,0,0,0,0,-0.030457972,-3.0148027,3.1808612,1.2774764,-0.011920928,-0.3149658,-0.09196996
-0.020941198,-10.726192,-4.056107,-22.584936,2.7295237,2.1871634,0.13143718,-0.9572245,0.38451463,-0.3767443,-0.71062243,0.9883354,-0.9223889,-0.92910314,0.40519506,0.2244889,1.0783013,0.8791702,2.0112083,-1.060556,1.3858833,0.47025284,0.19867125,1.1031486,0.9273333,1.9443016,-0.99525654,1.4511918,-0.96563345,0.4642513,-0.566546,-0.7494626,1.0631442,-0.27853394,-0.3969232,2.2225475,-0.45178962,1.9299451,-4.346328,0.24851783,0.5476899,1.9790916,-0.16047835,0.87423325,0.24345589,-0.29131126,1.0557119,0.7581335,-0.12516107,0.51159537,-0.38449776,-0.15022121,0.22313541,0.31302398,1,0,0,0,0,0,0,0,-0.018537043,-2.6095657,3.1601486,1.0481774,-0.018596647,-0.35034117,-0.10558962
-2.250147,-16.117847,-6.812269,-22.652328,2.9525936,2.5900674,0.07655832,-0.9579264,0.36438492,-0.44367063,-0.7233267,0.98812294,-0.9239335,-0.93008804,0.40128213,0.22490697,1.0712043,0.8752538,2.0154464,-1.0617797,1.3842255,0.4663914,0.20049337,1.1008922,0.92434305,1.9485531,-0.9963738,1.449602,-0.96546805,0.45266044,-0.5631606,-0.74704635,1.0629803,-0.2797656,-0.39751464,2.205162,-0.4507954,1.9320173,-4.346328,0.24851783,0.50816107,1.962316,-0.16036868,0.87505794,0.24284601,-0.29042673,1.0569594,0.75746846,-0.12638298,0.5104728,-0.3868933,-0.15225647,0.22138013,0.3106752,1,0,0,0,0,0,0,0,-0.113338225,-2.882257,0.95242256,0.54654473,-0.025987623,-0.3867149,-0.093594186
-4.0987396,-21.190186,-8.571809,-21.2426,3.0294125,2.8969424,0.08841157,-0.9564797,0.32973766,-0.45873967,-0.70993304,0.9879114,-0.92301184,-0.93119884,0.39752486,0.22423448,1.067863,0.8732279,2.0196826,-1.0628307,1.3825557,0.46253046,0.20226112,1.0986434,0.92136616,1.9528046,-0.9974958,1.4480094,-0.9653134,0.43840733,-0.56163514,-0.7433368,1.0628119,-0.2809686,-0.39815882,2.1877766,-0.4498012,1.9339314,-4.346328,0.24851783,0.46863222,1.9455581,-0.16024756,0.8757343,0.2422185,-0.28955364,1.058197,0.7568047,-0.12759651,0.5093457,-0.38927194,-0.15680785,0.2181145,0.30833063,1,0,0,0,0,0,0,0,-0.122845165,-3.5453138,0.48863885,0.87028736,-0.028014181,-0.38459894,-0.10070204
-2.9145637,-19.812,-6.79043,-20.158531,2.926417,2.6737945,0.18024439,-0.95424354,0.2909375,-0.34656912,-0.69502556,0.98800766,-0.9248511,-0.93215233,0.39382493,0.22320862,1.0736904,0.8713243,2.023941,-1.064085,1.3808944,0.4586707,0.20396331,1.0964404,0.91840786,1.957056,-0.998623,1.4464139,-0.96501225,0.42130378,-0.547051,-0.7382795,1.0626543,-0.28220513,-0.39893007,2.170391,-0.448807,1.9356873,-4.346328,0.24851783,0.42910337,1.9288111,-0.16011405,0.8762646,0.24158001,-0.28869295,1.0594227,0.75615245,-0.12880345,0.5082122,-0.39161628,-0.15887934,0.21486585,0.3049222,1,0,0,0,0,0,0,0,-0.062227245,-4.2575445,3.741443,1.2088715,-0.032484528,-0.39374825,-0.13901292
-6.5087776,-31.413866,-10.223747,-17.736675,3.2905102,3.2468004,0.24918266,-0.95607865,0.18811986,-0.29350513,-0.6978121,0.98834944,-0.9256843,-0.93143773,0.38983303,0.21750794,1.0753081,0.8681654,2.0282173,-1.0652723,1.3793503,0.4548107,0.20556751,1.0943109,0.9154677,1.9613056,-0.9997555,1.4448155,-0.965209,0.39434397,-0.5275714,-0.73414373,1.0624738,-0.28359568,-0.39966658,2.1530056,-0.4478128,1.9372852,-4.346328,0.24851783,0.38957453,1.912085,-0.15996003,0.8766484,0.24092054,-0.28785276,1.0606368,0.7555246,-0.12999788,0.5070652,-0.39391363,-0.16591172,0.20914106,0.30237728,1,0,0,0,0,0,0,0,-0.20891427,-6.7156253,4.977673,0.9749829,-0.041842457,-0.44390556,-0.11672079
-6.276191,-35.425972,-8.88147,-15.005266,3.4059558,3.1281004,0.4610178,-0.954669,0.058209583,-0.03208286,-0.69290435,0.988786,-0.9291212,-0.9330101,0.38607454,0.2097586,1.092001,0.86557853,2.0324981,-1.0666522,1.3776388,0.45094952,0.20702818,1.0923444,0.9125437,1.9655552,-1.0008942,1.4432143,-0.96548045,0.35551006,-0.4795141,-0.72993207,1.0622213,-0.28518796,-0.40055642,2.13562,-0.4468186,1.9387249,-4.346328,0.24851783,0.35004568,1.8953829,-0.15978003,0.8768872,0.24023724,-0.28703856,1.0618377,0.7549496,-0.13118196,0.5058928,-0.3961246,-0.17118666,0.20245893,0.29885918,1,0,0,0,0,0,0,0,-0.20733474,-9.680226,12.118264,0.9925365,-0.07563829,-0.50294393,-0.1580864
-14.838187,-66.67809,-16.011543,-6.8594112,4.376447,4.4029636,0.805571,-0.95687616,-0.27226347,0.30546147,-0.6992552,0.98936385,-0.9301247,-0.92982453,0.38205445,0.18742521,1.1143377,0.86219734,2.0367894,-1.0678632,1.376267,0.447085,0.20823291,1.0906736,0.9096326,1.9698029,-1.0020405,1.4416093,-0.9665826,0.28313142,-0.3969282,-0.7270948,1.0617331,-0.28717443,-0.40129372,2.1182346,-0.44582438,1.9400065,-4.346328,0.24851783,0.31051683,1.8787351,-0.15955257,0.87697864,0.23949957,-0.2862718,1.0630279,0.7544805,-0.13234472,0.50466657,-0.39819047,-0.1871363,0.18882285,0.29637945,1,0,0,0,0,0,0,0,-0.4608929,-18.049074,20.78773,0.63943857,-0.15997885,-0.63648814,-0.08821487
-19.903002,-85.55613,-20.395906,-2.3665657,5.023118,5.1776295,0.99951565,-0.95825976,-0.51762956,0.5540415,-0.7141632,0.99008465,-0.9379185,-0.9298521,0.3780903,0.17096359,1.1305646,0.8582129,2.041089,-1.0695707,1.3746599,0.44321284,0.20908824,1.0893966,0.9067263,1.9740477,-1.0031964,1.4400014,-0.9687815,0.19078322,-0.29303807,-0.7265255,1.0608826,-0.28973073,-0.40212828,2.1008492,-0.44483018,1.9411299,-4.346328,0.24851783,0.270988,1.8621683,-0.15926003,0.87691855,0.23868084,-0.28557014,1.0642114,0.754159,-0.13347396,0.5033626,-0.40006867,-0.20979726,0.17150737,0.29502282,1,0,0,0,0,0,0,0,-0.76252216,-23.033968,26.140688,0.0693798,-0.27167794,-0.7896125,-0.09335577
-16.624329,-77.19826,-17.380447,-4.662449,4.912672,4.6735935,0.98317033,-0.9576479,-0.569264,0.6914463,-0.73881745,0.99119204,-0.9433269,-0.9307429,0.37426218,0.16810122,1.1391808,0.8535314,2.0454135,-1.0711159,1.3729879,0.439329,0.20958784,1.0885555,0.9038128,1.9782877,-1.0043637,1.4383887,-0.97190356,0.10297277,-0.1825353,-0.7291168,1.0596457,-0.29260907,-0.4032198,2.0834637,-0.44383597,1.9420953,-4.346328,0.24851783,0.23145913,1.8456798,-0.15890646,0.8767055,0.23778391,-0.2849295,1.0653898,0.75399315,-0.13458095,0.501977,-0.40174773,-0.22815718,0.15710366,0.29390985,1,0,0,0,0,0,0,0,-0.97015494,-21.9076,27.789293,-0.7146298,-0.37711856,-0.84817404,-0.17026065
-12.195318,-63.694336,-13.79689,-9.006156,4.682019,4.0230484,0.8670007,-0.9575118,-0.5553484,0.7402102,-0.77379495,0.9907885,-0.9430119,-0.9301614,0.37038815,0.16960275,1.1418506,0.8480996,2.0496244,-1.0722605,1.371417,0.43543014,0.20977083,1.0881435,0.90087646,1.982521,-1.0055424,1.4367722,-0.9758598,0.026721189,-0.076483056,-0.7357198,1.057843,-0.29554132,-0.40443695,2.0660782,-0.44284177,1.9429026,-4.346328,0.24851783,0.19193025,1.829248,-0.1585083,0.87633705,0.23683023,-0.28433347,1.0665655,0.7539714,-0.13568169,0.5005161,-0.4032383,-0.24117696,0.14702217,0.29341543,1,0,0,0,0,0,0,0,-1.1508166,-19.02795,26.663332,-1.7085074,-0.51748747,-0.8335858,-0.21947919
-6.5190554,-45.24501,-9.087458,-14.351832,4.254515,3.1787646,0.70245206,-0.9586483,-0.48268965,0.7381103,-0.8032002,0.99127376,-0.9391622,-0.93025595,0.36640745,0.17501718,1.1412874,0.84304607,2.0538929,-1.0731621,1.3697938,0.43151316,0.20969978,1.0881253,0.8979053,1.9867458,-1.0067326,1.43515,-0.98053896,-0.032529004,0.019450583,-0.74521357,1.0556612,-0.29832062,-0.4057388,2.0486927,-0.44184756,1.9435517,-4.346328,0.24851783,0.15240137,1.8128467,-0.15808535,0.87581193,0.23584604,-0.28376222,1.0677397,0.7540701,-0.13679497,0.49899298,-0.4045631,-0.24709466,0.1420315,0.2930839,1,0,0,0,0,0,0,0,-1.2933015,-14.788462,24.10857,-2.4204252,-0.60337776,-0.76754385,-0.2645552
-3.0065904,-33.001877,-6.141979,-17.53822,3.896314,2.663967,0.5824265,-0.95914215,-0.43193907,0.73452187,-0.8132357,0.9910384,-0.9309771,-0.9321335,0.36245492,0.17860016,1.1410109,0.8393523,2.0581007,-1.0737629,1.3680364,0.42757615,0.20942953,1.088462,0.894895,1.9909611,-1.0079333,1.433523,-0.98558074,-0.07921364,0.10579876,-0.7549997,1.0531017,-0.30079886,-0.40708494,2.0313072,-0.44085336,1.9440427,-4.346328,0.24851783,0.112872496,1.7964549,-0.15765095,0.875131,0.23485231,-0.2832024,1.0689117,0.75426763,-0.13793188,0.49741963,-0.40574473,-0.24858771,0.13994856,0.29248115,1,0,0,0,0,0,0,0,-1.3561546,-11.6537485,21.691267,-2.4845598,-0.6899833,-0.67523116,-0.29210743
1.2147464,-18.538177,-2.4852223,-21.14391,3.4664116,2.02718,0.45760697,-0.95991,-0.35630023,0.7237814,-0.8229891,0.9910486,-0.92510927,-0.93507516,0.35846263,0.18377592,1.1405742,0.8356398,2.0623167,-1.0745411,1.3661976,0.42361864,0.20901468,1.0891153,0.89184517,1.9951658,-1.0091425,1.4318904,-0.9907814,-0.111889035,0.18247926,-0.764967,1.0502977,-0.30302933,-0.4084945,2.0139217,-0.43985915,1.9443756,-4.346328,0.24851783,0.07334362,1.7800517,-0.15721846,0.8742962,0.23387003,-0.2826407,1.0700794,0.75454336,-0.13910323,0.49580878,-0.40680233,-0.2445398,0.14120573,0.29141563,1,0,0,0,0,0,0,0,-1.3659893,-8.158255,19.250704,-2.522528,-0.73945516,-0.59852,-0.32700595
-0.73332334,-22.569595,-4.8433576,-20.913183,3.5604813,2.3925996,0.38737196,-0.96061313,-0.3767318,0.68604076,-0.8271189,0.9906975,-0.918319,-0.9394454,0.3544545,0.18189,1.1385102,0.8322926,2.0664961,-1.0752615,1.3642503,0.41964015,0.20847324,1.0900384,0.88875717,1.9993582,-1.0103604,1.430252,-0.9959933,-0.14316784,0.24711673,-0.77440244,1.0472783,-0.30502024,-0.40989557,1.9965363,-0.43886495,1.9445504,-4.346328,0.24851783,0.033814743,1.7636447,-0.15678835,0.87330484,0.23289156,-0.2820766,1.0712456,0.75488347,-0.14030467,0.49416426,-0.4077586,-0.24402991,0.14157778,0.2910398,1,0,0,0,0,0,0,0,-1.3682245,-7.8071203,16.229404,-2.383381,-0.78815216,-0.53292507,-0.3198832
0.052906267,-18.975468,-4.232074,-21.662752,3.4007635,2.2895408,0.33420503,-0.9599181,-0.3629313,0.68472046,-0.8250368,0.99027824,-0.9165186,-0.94434536,0.35052603,0.18234219,1.1393383,0.8293545,2.0706582,-1.0763497,1.3622591,0.4156414,0.20782211,1.091201,0.88563484,2.0035388,-1.0115858,1.4286078,-1.0010502,-0.16929582,0.30528685,-0.7826217,1.0441141,-0.30685088,-0.41136497,1.9791508,-0.43787074,1.9445671,-4.346328,0.24851783,-0.0057141297,1.747231,-0.15636158,0.87215817,0.23191977,-0.28150916,1.0724089,0.7552785,-0.14153363,0.49249065,-0.40862626,-0.24265245,0.14252926,0.29037437,1,0,0,0,0,0,0,0,-1.3174413,-6.520815,14.59959,-2.0747778,-0.81896776,-0.4881918,-0.34198162
-2.6638134,-25.715586,-7.2805657,-20.82705,3.585467,2.7710605,0.28325668,-0.9605506,-0.39837104,0.6413898,-0.82810175,0.99052763,-0.91746104,-0.94738036,0.34648174,0.1791394,1.137381,0.82601154,2.0748568,-1.077643,1.3603964,0.41162214,0.20706323,1.0925647,0.88248104,2.0077045,-1.012818,1.426958,-1.0060948,-0.1965092,0.35275143,-0.7903219,1.040931,-0.30860165,-0.41279578,1.9617653,-0.43687654,1.9444257,-4.346328,0.24851783,-0.045243002,1.7308264,-0.1559341,0.870854,0.23093891,-0.28094244,1.0735717,0.75572044,-0.14278229,0.49078813,-0.4094226,-0.24592148,0.14209613,0.29053354,1,0,0,0,0,0,0,0,-1.3149976,-6.788604,11.912062,-1.9391774,-0.819683,-0.46432015,-0.3238618
-4.500676,-29.8011,-9.3995495,-20.374645,3.6736283,3.1045265,0.22838183,-0.96053064,-0.41935268,0.591791,-0.8274911,0.99021065,-0.9203213,-0.95005345,0.3424639,0.17686984,1.1351737,0.82290167,2.0789998,-1.079081,1.3585541,0.40758285,0.20619753,1.0940877,0.8792996,2.0118587,-1.0140578,1.4253024,-1.0111086,-0.2230429,0.3900734,-0.7971205,1.037717,-0.31025577,-0.41420743,1.9443798,-0.43588233,1.9441261,-4.346328,0.24851783,-0.08477188,1.7144437,-0.1555028,0.8693894,0.22993612,-0.28037953,1.0747367,0.75620246,-0.14404109,0.48905575,-0.41016376,-0.25245523,0.14076756,0.29117787,1,0,0,0,0,0,0,0,-1.3021826,-6.616376,9.361669,-1.7083286,-0.8223652,-0.43615696,-0.31384823
-7.0391397,-35.77794,-12.320862,-19.763275,3.8270116,3.5586815,0.16034982,-0.95898503,-0.44480398,0.5083519,-0.82702523,0.9899159,-0.9262419,-0.9523967,0.33853593,0.17417164,1.130689,0.81975377,2.0831327,-1.0807471,1.3567299,0.40352425,0.20522586,1.0957214,0.87609285,2.0159996,-1.0153033,1.4236411,-1.0159448,-0.24949817,0.41449615,-0.80311763,1.0345365,-0.311851,-0.41558945,1.9269943,-0.43488812,1.9436685,-4.346328,0.24851783,-0.124300756,1.6981006,-0.15506196,0.86776185,0.22889376,-0.27982616,1.0759066,0.75671434,-0.14530036,0.48729417,-0.41087154,-0.2634648,0.13824923,0.2925731,1,0,0,0,0,0,0,0,-1.2519358,-6.59351,6.1179843,-1.5017389,-0.8076429,-0.41683015,-0.29861924
-9.582296,-41.573708,-15.20829,-19.079382,3.951355,4.0135913,0.086487494,-0.9577666,-0.46574765,0.40427357,-0.8217337,0.9893548,-0.93211454,-0.95531046,0.33456504,0.17169201,1.124829,0.816928,2.087233,-1.0824155,1.3548588,0.39944634,0.20415011,1.0974113,0.8728666,2.020129,-1.0165545,1.421975,-1.0206994,-0.2753837,0.42511943,-0.80783916,1.0314302,-0.31331754,-0.4169682,1.9096088,-0.43389392,1.9430526,-4.346328,0.24851783,-0.16382962,1.6818147,-0.15460706,0.8659686,0.22779417,-0.27928686,1.0770841,0.75724643,-0.14654696,0.4855037,-0.41156757,-0.2789185,0.13445118,0.29457358,1,0,0,0,0,0,0,0,-1.2236236,-6.44806,2.646595,-1.1768936,-0.78159565,-0.3800988,-0.29017028
-19.494253,-63.52471,-27.0636,-18.109043,4.5412683,5.803396,-0.26869133,-0.9573863,-0.4607019,-0.11937935,-0.817836,0.98928964,-0.9370251,-0.9569008,0.33051452,0.17097957,1.0888159,0.81398237,2.0913577,-1.0840203,1.3530781,0.39534935,0.20298138,1.098961,0.8696241,2.024247,-1.0178114,1.4203032,-1.0254726,-0.29775143,0.37494305,-0.8115399,1.0286583,-0.3145035,-0.41821715,1.8922234,-0.4328997,1.9422787,-4.346328,0.24851783,-0.2033585,1.6656437,-0.15412426,0.86399865,0.22657967,-0.27877545,1.0782801,0.7577568,-0.14774887,0.4836882,-0.41233554,-0.3120597,0.12644324,0.30016264,1,0,0,0,0,0,0,0,-1.210451,-5.5563745,-12.632697,-0.90470904,-0.65857166,-0.29005107,-0.2260059
