current_joint_pos_0,current_joint_pos_1,current_joint_pos_2,current_joint_pos_3,current_joint_pos_4,current_joint_pos_5,current_joint_pos_6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,predicted_next_joint_pos_0,predicted_next_joint_pos_1,predicted_next_joint_pos_2,predicted_next_joint_pos_3,predicted_next_joint_pos_4,predicted_next_joint_pos_5,predicted_next_joint_pos_6,actual_next_joint_pos_0,actual_next_joint_pos_1,actual_next_joint_pos_2,actual_next_joint_pos_3,actual_next_joint_pos_4,actual_next_joint_pos_5,actual_next_joint_pos_6,abs_error_0,abs_error_1,abs_error_2,abs_error_3,abs_error_4,abs_error_5,abs_error_6,timestep
1.22793,-0.584315,-1.87149,-0.909486,2.34293,1.53986,-1.22582,1.14359,-0.512141,-1.89944,-0.961314,2.40125,1.60411,-1.23801,1.080675377554706,-0.5298172871620059,-1.8873897724793416,-0.9143475497826264,2.3086304103086324,1.6479389670153057,-1.1644400976566758,1.21568,-0.573741,-1.87505,-0.916423,2.35169,1.54924,-1.22864,0.1350046224452941,0.04392371283799401,0.012339772479341482,0.0020754502173735423,0.043059589691367695,0.09869896701530578,0.06419990234332418,47
1.21568,-0.573741,-1.87505,-0.916423,2.35169,1.54924,-1.22864,1.1313,-0.501788,-1.90712,-0.96908,2.4095,1.61337,-1.23906,1.066129700751473,-0.5184188446229425,-1.8930459702471953,-0.9211118451609053,2.3169757021315998,1.6593693810032755,-1.1659028727575873,1.20418,-0.563843,-1.87858,-0.923331,2.35983,1.55803,-1.23092,0.13805029924852708,0.04542415537705746,0.014465970247195425,0.002219154839094739,0.04285429786840034,0.10133938100327544,0.06501712724241271,48
1.20418,-0.563843,-1.87858,-0.923331,2.35983,1.55803,-1.23092,1.11989,-0.492848,-1.91465,-0.980384,2.41669,1.62193,-1.23915,1.0526933890537533,-0.5074866174445096,-1.8988684824570856,-0.9287494730758213,2.3246920705833625,1.6707396181042462,-1.166548224424024,1.19265,-0.553994,-1.88247,-0.930522,2.36776,1.56681,-1.23243,0.13995661094624667,0.04650738255549036,0.016398482457085528,0.001772526924178619,0.04306792941663762,0.10392961810424617,0.06588177557597596,49
1.19265,-0.553994,-1.88247,-0.930522,2.36776,1.56681,-1.23243,1.10841,-0.48394,-1.9239,-0.990204,2.42409,1.63022,-1.24164,1.0396198990384682,-0.4969861746889699,-1.9059419444330803,-0.9358986787268254,2.3320526622196054,1.6815421118923282,-1.1674943573237,1.18101,-0.544079,-1.88702,-0.93784,2.37569,1.57565,-1.2337,0.1413901009615317,0.047092825311030095,0.018921944433080373,0.00194132127317459,0.04363733778039469,0.10589211189232817,0.06620564267630002,50
1.18101,-0.544079,-1.88702,-0.93784,2.37569,1.57565,-1.2337,1.09684,-0.475208,-1.93229,-0.999769,2.4305,1.63885,-1.24289,1.027801165969104,-0.4869911660630286,-1.9127718182337559,-0.9432744246240037,2.339781639444257,1.6912801190046,-1.1687226200852483,1.16936,-0.534291,-1.89218,-0.945786,2.38352,1.58447,-1.23478,0.14155883403089597,0.04729983393697135,0.020591818233755887,0.0025115753759963333,0.04373836055574287,0.10681011900460002,0.06605737991475169,51
1.16936,-0.534291,-1.89218,-0.945786,2.38352,1.58447,-1.23478,1.08525,-0.466364,-1.94121,-1.00952,2.43723,1.64718,-1.24344,1.015714529287965,-0.4765518652662768,-1.9203609490977804,-0.9512140958826705,2.3476111750757203,1.7011737948404364,-1.169297824534397,1.15776,-0.524677,-1.89806,-0.954174,2.39126,1.59319,-1.23603,0.14204547071203488,0.04812513473372315,0.022300949097780354,0.0029599041173294927,0.04364882492427968,0.1079837948404363,0.06673217546560295,52
1.15776,-0.524677,-1.89806,-0.954174,2.39126,1.59319,-1.23603,1.07368,-0.457841,-1.94921,-1.0194,2.44284,1.65579,-1.24163,1.0051707651648374,-0.466602455337926,-1.9274234888976225,-0.959918436672653,2.356054340780224,1.7097407464228187,-1.170065073621,1.14555,-0.514766,-1.90496,-0.963323,2.39913,1.60232,-1.23737,0.14037923483516268,0.048163544662073954,0.022463488897622508,0.0034045633273470655,0.043075659219776075,0.10742074642281874,0.06730492637899999,53
1.14555,-0.514766,-1.90496,-0.963323,2.39913,1.60232,-1.23737,1.06128,-0.448138,-1.96033,-1.02929,2.44839,1.66444,-1.24515,0.9932793169429469,-0.4561859149823997,-1.936662174111155,-0.9685362505812909,2.3631310895122977,1.7195955375644996,-1.171257114890938,1.13408,-0.505537,-1.91176,-0.97207,2.4064,1.61087,-1.23855,0.14080068305705307,0.04935108501760033,0.02490217411115503,0.003533749418709098,0.04326891048770243,0.10872553756449954,0.06729288510906195,54
1.13408,-0.505537,-1.91176,-0.97207,2.4064,1.61087,-1.23855,1.05002,-0.441439,-1.96903,-1.04006,2.45321,1.67255,-1.24125,0.9841368176809803,-0.4467553306569546,-1.9446246566475027,-0.9780283811962404,2.3721603944562717,1.7270429954030901,-1.17218609008976,1.12259,-0.496434,-1.91885,-0.981037,2.4134,1.61941,-1.23925,0.1384531823190197,0.04967866934304538,0.02577465664750278,0.0030086188037596884,0.04123960554372852,0.10763299540309013,0.06706390991023992,55
1.12259,-0.496434,-1.91885,-0.981037,2.4134,1.61941,-1.23925,1.03858,-0.434335,-1.97774,-1.05029,2.45803,1.6806,-1.23952,0.9747373440515946,-0.4375952585843933,-1.952821206244102,-0.9872546599778526,2.380197249773569,1.7345616615073807,-1.1731699877240827,1.11096,-0.487267,-1.92659,-0.990187,2.42011,1.62798,-1.24026,0.13622265594840532,0.04967174141560671,0.026231206244101912,0.002932340022147484,0.03991275022643137,0.10658166150738069,0.06709001227591727,56
1.11096,-0.487267,-1.92659,-0.990187,2.42011,1.62798,-1.24026,1.02698,-0.426847,-1.98727,-1.06071,2.45925,1.68924,-1.23735,0.9687746577287338,-0.42936138328729045,-1.960583673542706,-0.9968599706062818,2.388153042836905,1.7400258279717777,-1.1750750614693888,1.09934,-0.47845,-1.93464,-0.999618,2.42648,1.63648,-1.24064,0.13056534227126615,0.04908861671270953,0.025943673542706103,0.0027580293937181644,0.03832695716309509,0.1035458279717778,0.06556493853061118,57
1.09934,-0.47845,-1.93464,-0.999618,2.42648,1.63648,-1.24064,1.01538,-0.420848,-1.99815,-1.07144,2.46159,1.69666,-1.23825,0.9608900927661387,-0.4211104089884905,-1.9700691949583624,-1.006242168286613,2.395030832954509,1.7466601729399158,-1.1769485522335592,1.08777,-0.469994,-1.94282,-1.00923,2.43254,1.64489,-1.2405,0.12687990723386122,0.04888359101150952,0.02724919495836242,0.0029878317133871235,0.03750916704549079,0.10177017293991586,0.06355144776644073,58
1.08777,-0.469994,-1.94282,-1.00923,2.43254,1.64489,-1.2405,1.00402,-0.416815,-2.00792,-1.08275,2.45951,1.70476,-1.23639,0.9590503043564561,-0.4158525322853852,-1.977427389947845,-1.0163827978095608,2.402547962613529,1.7489762465006096,-1.180470854708288,1.07621,-0.461749,-1.95123,-1.019,2.4378,1.65332,-1.23997,0.117159695643544,0.04589646771461481,0.02619738994784493,0.0026172021904391496,0.03525203738647109,0.09565624650060967,0.05949914529171196,59
1.07621,-0.461749,-1.95123,-1.019,2.4378,1.65332,-1.23997,0.992539,-0.413963,-2.0189,-1.09329,2.44943,1.71253,-1.23168,0.9641870588177701,-0.41249098260268313,-1.9830316094969564,-1.0268966876571983,2.4095773265997793,1.7470851083756993,-1.184508708165776,1.06579,-0.454479,-1.95898,-1.02788,2.4422,1.66087,-1.2395,0.1016029411822299,0.04198801739731689,0.024051609496956505,0.0009833123428015789,0.03262267340022085,0.08621510837569923,0.05499129183422413,60
1.06579,-0.454479,-1.95898,-1.02788,2.4422,1.66087,-1.2395,0.982599,-0.421421,-2.02814,-1.10347,2.42461,1.71902,-1.22301,0.9799451386024405,-0.4165020227405214,-1.9829147771214142,-1.0377202241547803,2.413530924554133,1.7383452328995586,-1.1917246863409792,1.05401,-0.447164,-1.96827,-1.03828,2.44575,1.66923,-1.23897,0.07406486139755941,0.030661977259478612,0.01464477712141421,0.0005597758452198232,0.032219075445866885,0.06911523289955857,0.04724531365902074,61
1.05401,-0.447164,-1.96827,-1.03828,2.44575,1.66923,-1.23897,0.971225,-0.439651,-2.03849,-1.11494,2.39404,1.7267,-1.216,0.9854986765426454,-0.421994922750212,-1.9830505478790532,-1.0499451801792885,2.4077087857027495,1.7375969256373014,-1.1955565489115907,1.04231,-0.440682,-1.97785,-1.04874,2.44696,1.67749,-1.23774,0.05681132345735462,0.01868707724978802,0.005200547879053108,0.0012051801792885009,0.039251214297250314,0.06010692563730147,0.042183451088409374,62
1.04231,-0.440682,-1.97785,-1.04874,2.44696,1.67749,-1.23774,0.961294,-0.46915,-2.04856,-1.12684,2.38361,1.7365,-1.20706,0.9760167347732205,-0.4272365720347201,-1.99005139367846,-1.0613499389540992,2.406589540275764,1.7398812980968117,-1.2032119077703216,1.03088,-0.436493,-1.98743,-1.05917,2.44367,1.68546,-1.23521,0.054863265226779534,0.009256427965279923,0.002621393678460038,0.002179938954099292,0.037080459724236015,0.05442129809681173,0.03199809222967831,63
1.03088,-0.436493,-1.98743,-1.05917,2.44367,1.68546,-1.23521,0.952865,-0.48664,-2.05611,-1.13887,2.37854,1.74408,-1.19746,0.9644249459864056,-0.42925236439622544,-1.9990489095053183,-1.0722580410005846,2.4057230365428097,1.7438163441884704,-1.2067639635199026,1.01952,-0.436265,-1.99712,-1.06974,2.43522,1.69332,-1.23171,0.05509505401359438,0.007012635603774575,0.0019289095053183214,0.0025180410005847254,0.02949696345719044,0.05049634418847049,0.024946036480097522,64
1.01952,-0.436265,-1.99712,-1.06974,2.43522,1.69332,-1.23171,0.944779,-0.498509,-2.06319,-1.15087,2.37077,1.75318,-1.18711,0.9504688287206163,-0.43181057012552465,-2.0086544368242243,-1.0834200077796075,2.3989040120473475,1.7507607552499231,-1.2055886832540659,1.00839,-0.44143,-2.0069,-1.08056,2.42543,1.70146,-1.22722,0.057921171279383565,0.009619429874475338,0.0017544368242243813,0.0028600077796074874,0.026525987952652486,0.04930075524992317,0.021631316745934104,65
1.00839,-0.44143,-2.0069,-1.08056,2.42543,1.70146,-1.22722,0.934442,-0.510409,-2.07381,-1.16145,2.36506,1.7658,-1.1816,0.9393328177666167,-0.4388598047093173,-2.0218982750747965,-1.0938825800474037,2.3909475335468193,1.756164126838837,-1.20336587582901,0.997722,-0.449615,-2.01635,-1.09161,2.41632,1.7096,-1.22174,0.0583891822333833,0.010755195290682695,0.005548275074796383,0.002272580047403716,0.025372466453180476,0.04656412683883704,0.018374124170990047,66
0.997722,-0.449615,-2.01635,-1.09161,2.41632,1.7096,-1.22174,0.925086,-0.522014,-2.08369,-1.17211,2.3565,1.7737,-1.17613,0.9325154415478076,-0.4491479494314226,-2.0318046944540638,-1.1045829686788735,2.383612971893495,1.7604390058848929,-1.2001642607546636,0.987553,-0.458799,-2.02535,-1.10286,2.40761,1.71785,-1.21533,0.05503755845219238,0.009651050568577402,0.00645469445406377,0.0017229686788735599,0.02399702810650517,0.04258900588489278,0.015165739245336374,67
0.987553,-0.458799,-2.02535,-1.10286,2.40761,1.71785,-1.21533,0.916252,-0.533107,-2.09381,-1.18304,2.3484,1.78158,-1.17101,0.9272818657596044,-0.46032568006880487,-2.0415295911956335,-1.1154443952278514,2.3767822247392956,1.7644534887481134,-1.1961933900725565,0.977456,-0.468523,-2.03451,-1.11403,2.3994,1.72681,-1.20887,0.05017413424039563,0.008197319931195157,0.007019591195633446,0.0014143952278513616,0.02261777526070441,0.03764348874811341,0.01267660992744335,68
0.977456,-0.468523,-2.03451,-1.11403,2.3994,1.72681,-1.20887,0.905883,-0.54454,-2.10554,-1.19391,2.33983,1.78949,-1.16664,0.9232903843075938,-0.4722606162352714,-2.0514153375763744,-1.126194297287391,2.3698147479184275,1.7685005805436362,-1.191616312224732,0.967461,-0.478636,-2.04384,-1.1251,2.39126,1.73578,-1.2026,0.04417061569240621,0.006375383764728626,0.007575337576374519,0.0010942972873910772,0.02144525208157244,0.032720580543636135,0.010983687775267814,69
0.967461,-0.478636,-2.04384,-1.1251,2.39126,1.73578,-1.2026,0.896204,-0.555832,-2.11632,-1.20493,2.33257,1.79712,-1.16295,0.9194419408262754,-0.48463637402481385,-2.061149077851005,-1.1368778479166821,2.363382044317072,1.772458891754529,-1.187715785370485,0.957672,-0.488968,-2.05332,-1.13613,2.3831,1.74454,-1.19655,0.03823005917372457,0.00433162597518616,0.007829077851005284,0.0007478479166820318,0.019717955682928334,0.027918891754528996,0.008834214629515058,70
0.957672,-0.488968,-2.05332,-1.13613,2.3831,1.74454,-1.19655,0.886413,-0.567029,-2.12694,-1.21582,2.3253,1.80458,-1.16105,0.916818252799524,-0.49767063311909054,-2.070945551952911,-1.147360897610482,2.3566061828350744,1.7756376773345974,-1.1842745638631431,0.947841,-0.499504,-2.06317,-1.14714,2.37488,1.75312,-1.19079,0.031022747200476042,0.0018333668809094594,0.0077755519529110195,0.00022089761048205148,0.01827381716492571,0.02251767733459742,0.0065154361368569,71
0.947841,-0.499504,-2.06317,-1.14714,2.37488,1.75312,-1.19079,0.875956,-0.578068,-2.13785,-1.22673,2.31861,1.81183,-1.1604,0.9145140974880598,-0.5108727993549014,-2.081185669221099,-1.1577643959366104,2.349691918137181,1.7783225057413135,-1.1810194729369456,0.938007,-0.510196,-2.07326,-1.15813,2.36679,1.76153,-1.18542,0.02349290251194025,0.0006767993549013918,0.007925669221099163,0.00036560406338970175,0.017098081862819026,0.016792505741313413,0.0044005270630542714,72
0.938007,-0.510196,-2.07326,-1.15813,2.36679,1.76153,-1.18542,0.865331,-0.589135,-2.14898,-1.23766,2.31232,1.81838,-1.16093,0.9135408373105195,-0.5245916906953264,-2.091347167110277,-1.168108837541824,2.34311350959218,1.7798957427450284,-1.1784930974022099,0.928187,-0.520994,-2.08345,-1.16912,2.35887,1.76976,-1.18065,0.01464616268948049,0.00359769069532645,0.007897167110276992,0.001011162458175896,0.015756490407820234,0.010135742745028375,0.0021569025977901113,73
0.928187,-0.520994,-2.08345,-1.16912,2.35887,1.76976,-1.18065,0.855036,-0.60038,-2.15967,-1.24848,2.30666,1.82477,-1.16192,0.9124350232181503,-0.5384115982300309,-2.101366434592472,-1.178456896537906,2.3368328835665473,1.7813467466650292,-1.1765986738883294,0.918271,-0.531847,-2.09378,-1.18008,2.35116,1.7778,-1.17665,0.005835976781849661,0.006564598230030971,0.007586434592471658,0.0016231034620939333,0.014327116433452858,0.003546746665029188,5.132611167057988e-05,74
0.918271,-0.531847,-2.09378,-1.18008,2.35116,1.7778,-1.17665,0.844588,-0.611618,-2.17041,-1.25919,2.3005,1.831,-1.16366,0.9125433650684286,-0.5526034530342266,-2.111104116657768,-1.1887803238025363,2.330462825884348,1.7820661539304272,-1.1754678649659116,0.908222,-0.542742,-2.10425,-1.19104,2.34372,1.78558,-1.17349,0.0043213650684286176,0.009861453034226697,0.006854116657768028,0.0022596761974638113,0.01325717411565197,0.0035138460695727236,0.00197786496591168,75
0.908222,-0.542742,-2.10425,-1.19104,2.34372,1.78558,-1.17349,0.833997,-0.622753,-2.18136,-1.26989,2.29357,1.83699,-1.16612,0.9146941633880225,-0.5673162896738285,-2.12046288150603,-1.199140014991316,2.3241000919107324,1.7815584739773505,-1.1753455414473195,0.898108,-0.553698,-2.11479,-1.20198,2.3366,1.79309,-1.17114,0.016586163388022435,0.013618289673828499,0.005672881506029626,0.0028399850086839873,0.012499908089267375,0.011531526022649619,0.004205541447319439,76
0.898108,-0.553698,-2.11479,-1.20198,2.3366,1.79309,-1.17114,0.823399,-0.633905,-2.19236,-1.28055,2.28693,1.84276,-1.17021,0.9193769830675703,-0.5828692150586094,-2.129532752854963,-1.20941466040963,2.3181287323865654,1.7793260774759478,-1.1767092999770095,0.887935,-0.56471,-2.12537,-1.21288,2.3297,1.80035,-1.16957,0.03144198306757029,0.0181592150586094,0.0041627528549628146,0.003465339590369876,0.011571267613434522,0.021023922524052052,0.007139299977009461,77
0.887935,-0.56471,-2.12537,-1.21288,2.3297,1.80035,-1.16957,0.812672,-0.645162,-2.20326,-1.29108,2.28134,1.8481,-1.17726,0.9287205074061343,-0.6001239381993434,-2.1380740926652417,-1.219440014696162,2.3127826649048893,1.7738909553943647,-1.1803856081351847,0.877686,-0.575752,-2.13601,-1.22373,2.32282,1.80737,-1.16877,0.051034507406134355,0.024371938199343357,0.002064092665241546,0.004289985303838062,0.010037335095110844,0.03347904460563522,0.011615608135184585,78
0.877686,-0.575752,-2.13601,-1.22373,2.32282,1.80737,-1.16877,0.801674,-0.656398,-2.21413,-1.30148,2.2767,1.85324,-1.18442,0.938529606396462,-0.6173955192150338,-2.1465080714092073,-1.2294854868702196,2.3076171477731404,1.7679766465350304,-1.184814028202826,0.867367,-0.586815,-2.14672,-1.23455,2.31598,1.81415,-1.16886,0.07116260639646199,0.030580519215033797,0.00021192859079288695,0.005064513129780401,0.00836285222685973,0.046173353464969535,0.015954028202826098,79
0.867367,-0.586815,-2.14672,-1.23455,2.31598,1.81415,-1.16886,0.789938,-0.66729,-2.22439,-1.312,2.27464,1.85986,-1.18549,0.9283898056248218,-0.6275536479205417,-2.1577979571810033,-1.2401339504480946,2.3011736994522787,1.7741725493410916,-1.183920060006711,0.856973,-0.597912,-2.15748,-1.24532,2.30934,1.82066,-1.1702,0.07141680562482178,0.02964164792054169,0.00031795718100324777,0.005186049551905381,0.008166300547721494,0.04648745065890836,0.01372006000671111,80
0.856973,-0.597912,-2.15748,-1.24532,2.30934,1.82066,-1.1702,0.777592,-0.677426,-2.23293,-1.32269,2.2742,1.86882,-1.17194,0.8827787534297348,-0.6245916559934837,-2.173329569283973,-1.2521605146041805,2.292898303745879,1.8021924691736386,-1.1728531014658736,0.846472,-0.609037,-2.16825,-1.25602,2.30306,1.82691,-1.1727,0.03630675342973477,0.015554655993483602,0.005079569283973129,0.003859485395819373,0.010161696254120667,0.02471753082636141,0.00015310146587355078,81
0.846472,-0.609037,-2.16825,-1.25602,2.30306,1.82691,-1.1727,0.765198,-0.686527,-2.2388,-1.33295,2.27611,1.87845,-1.14704,0.8254961408474345,-0.6158452709395268,-2.1888694414797136,-1.2652099269374908,2.2859010353936795,1.8373356248781398,-1.1579944297994258,0.835759,-0.620133,-2.17896,-1.26668,2.29749,1.83317,-1.1752,0.010262859152565529,0.004287729060473255,0.009909441479713621,0.0014700730625092362,0.011588964606320307,0.004165624878139873,0.017205570200574227,82
0.835759,-0.620133,-2.17896,-1.26668,2.29749,1.83317,-1.1752,0.753103,-0.694677,-2.24283,-1.34164,2.27137,1.88664,-1.13807,0.8008551147276789,-0.6200032949564902,-2.1976418120296692,-1.2762634880653305,2.2780828480612514,1.8529461830484526,-1.152931806128236,0.824749,-0.631072,-2.18931,-1.27734,2.29287,1.83985,-1.17519,0.023893885272321058,0.011068705043509763,0.008331812029669372,0.0010765119346693997,0.0147871519387488,0.013096183048452614,0.022258193871763865,83
0.824749,-0.631072,-2.18931,-1.27734,2.29287,1.83985,-1.17519,0.740631,-0.701308,-2.24668,-1.35023,2.31019,1.89014,-1.13917,0.7495125406151947,-0.6117943781748515,-2.2212664865839953,-1.2863681434167364,2.279280317576613,1.883113100834938,-1.1429083660567292,0.813466,-0.641694,-2.1989,-1.28794,2.28944,1.84709,-1.17075,0.06395345938480534,0.029899621825148492,0.022366486583995204,0.0015718565832636422,0.01015968242338694,0.03602310083493809,0.02784163394327077,84
0.813466,-0.641694,-2.1989,-1.28794,2.28944,1.84709,-1.17075,0.73034,-0.709599,-2.26755,-1.3621,2.32626,1.88862,-1.14453,0.7431859484848512,-0.6209295366341505,-2.2388467553402505,-1.2974419758240914,2.2826572115290835,1.88768617523075,-1.1403643411455195,0.802007,-0.651868,-2.20746,-1.29823,2.28606,1.85458,-1.16466,0.058821051515148826,0.03093846336584949,0.03138675534025026,0.0007880241759086193,0.0034027884709164624,0.03310617523075021,0.024295658854480484,85
0.802007,-0.651868,-2.20746,-1.29823,2.28606,1.85458,-1.16466,0.717412,-0.709879,-2.26443,-1.36143,2.33817,1.8932,-1.14541,0.7069871559101523,-0.6214173787948383,-2.2479885650040634,-1.3042681909949665,2.275000194111524,1.913373017194588,-1.12693300106719,0.790364,-0.661408,-2.21509,-1.30819,2.28904,1.8615,-1.15953,0.08337684408984769,0.039990621205161725,0.03289856500406341,0.003921809005033472,0.014039805888475865,0.051873017194588034,0.03259699893280987,86
0.790364,-0.661408,-2.21509,-1.30819,2.28904,1.8615,-1.15953,0.704612,-0.711209,-2.27785,-1.36736,2.352,1.88293,-1.15411,0.7132355039227077,-0.6344082616929944,-2.2542329194598683,-1.3132118993025321,2.2811617849716663,1.9113176538767431,-1.125999156864741,0.778888,-0.67062,-2.22456,-1.31837,2.2957,1.86698,-1.15629,0.06565249607729229,0.036211738307005636,0.029672919459868385,0.0051581006974679156,0.014538215028333745,0.044337653876743044,0.030290843135259093,87
0.778888,-0.67062,-2.22456,-1.31837,2.2957,1.86698,-1.15629,0.692688,-0.703203,-2.28667,-1.37326,2.3627,1.87183,-1.16366,0.706692405361082,-0.6358142741049843,-2.260491105041485,-1.3221557876174703,2.2840624388019632,1.9210253113036382,-1.1167437324539893,0.767246,-0.67843,-2.23266,-1.32698,2.3036,1.87199,-1.15408,0.06055359463891796,0.04261572589501572,0.027831105041484783,0.0048242123825297245,0.019537561198036624,0.04903531130363814,0.037336267546010715,88
0.767246,-0.67843,-2.23266,-1.32698,2.3036,1.87199,-1.15408,0.680484,-0.696024,-2.29648,-1.37508,2.36797,1.86913,-1.15739,0.6614698165595186,-0.6222926261041205,-2.2721950920768386,-1.3295573699813281,2.285246164739457,1.9535609074964058,-1.0951774318248317,0.755368,-0.684899,-2.24103,-1.33475,2.3126,1.87465,-1.15368,0.0938981834404814,0.06260637389587953,0.031165092076838707,0.005192630018671984,0.027353835260543136,0.07891090749640584,0.0585025681751683,89
0.755368,-0.684899,-2.24103,-1.33475,2.3126,1.87465,-1.15368,0.66839,-0.683664,-2.30701,-1.37809,2.36906,1.85647,-1.13684,0.5891523809785216,-0.5981320384726225,-2.2891245055571527,-1.3380091379169552,2.2871788265139967,1.9997657653272274,-1.0670924563855975,0.743439,-0.688923,-2.24971,-1.34215,2.32208,1.87461,-1.15522,0.15428661902147833,0.09079096152737742,0.03941450555715287,0.004140862083044761,0.03490117348600341,0.12515576532722728,0.08812754361440245,90
0.743439,-0.688923,-2.24971,-1.34215,2.32208,1.87461,-1.15522,0.656807,-0.679959,-2.31943,-1.39128,2.36248,1.84551,-1.13618,0.60229392962488,-0.6048503960521322,-2.295669511699514,-1.348019278257365,2.298246885705559,1.9837498619062044,-1.0709232013754213,0.731469,-0.690676,-2.25857,-1.34862,2.33097,1.87365,-1.15595,0.12917507037512,0.08582560394786776,0.037099511699513865,0.0006007217426349243,0.0327231142944413,0.11009986190620435,0.08502679862457874,91
0.731469,-0.690676,-2.25857,-1.34862,2.33097,1.87365,-1.15595,0.645364,-0.681685,-2.33126,-1.40439,2.36184,1.84279,-1.14532,0.6476919193453125,-0.6226156445266582,-2.296492218711857,-1.356510913063118,2.3115584634746047,1.9453201022676492,-1.085161007641744,0.719468,-0.68986,-2.26773,-1.35435,2.33851,1.87082,-1.15311,0.07177608065468755,0.06724435547334184,0.028762218711857024,0.002160913063118164,0.02695153652539517,0.07450010226764925,0.06794899235825613,92
0.719468,-0.68986,-2.26773,-1.35435,2.33851,1.87082,-1.15311,0.634728,-0.675659,-2.34018,-1.41841,2.38138,1.83899,-1.14554,0.6144122804545648,-0.6098057645890863,-2.310546739018866,-1.365029521596866,2.3140707680396355,1.9609345255394026,-1.0707553887740406,0.707527,-0.688061,-2.27744,-1.36109,2.3436,1.86629,-1.14976,0.09311471954543526,0.07825523541091373,0.03310673901886618,0.003939521596866058,0.029529231960364388,0.09464452553940261,0.07900461122595925,93
0.707527,-0.688061,-2.27744,-1.36109,2.3436,1.86629,-1.14976,0.623138,-0.676008,-2.34851,-1.42803,2.38637,1.83493,-1.14457,0.6220194943462937,-0.6170178920322253,-2.3161823557296572,-1.3733541094939328,2.320945764937941,1.9431576593307056,-1.0751267876767503,0.695679,-0.68671,-2.28761,-1.3691,2.34726,1.86174,-1.14845,0.07365950565370638,0.0696921079677747,0.02857235572965733,0.0042541094939327895,0.026314235062058877,0.08141765933070566,0.07332321232324968,94
0.695679,-0.68671,-2.28761,-1.3691,2.34726,1.86174,-1.14845,0.611043,-0.677107,-2.35785,-1.43566,2.39202,1.83286,-1.13878,0.6010000388538951,-0.617441422875917,-2.3268611657701155,-1.3824829452898515,2.3241459764764962,1.9432520093025012,-1.074511244100918,0.684034,-0.684791,-2.29767,-1.37827,2.35314,1.85738,-1.14786,0.08303396114610495,0.06734957712408307,0.02919116577011538,0.004212945289851389,0.028994023523503554,0.08587200930250116,0.07334875589908219,95
0.684034,-0.684791,-2.29767,-1.37827,2.35314,1.85738,-1.14786,0.599417,-0.664732,-2.36691,-1.44496,2.39875,1.82931,-1.13397,0.5538980520206914,-0.5992493678360209,-2.343243470074632,-1.392694505223315,2.322772252640121,1.9654655331994737,-1.0581825257400879,0.672445,-0.683025,-2.30741,-1.38773,2.35953,1.8531,-1.14725,0.11854694797930854,0.0837756321639791,0.03583347007463189,0.004964505223315152,0.03675774735987902,0.11236553319947373,0.08906747425991224,96
0.672445,-0.683025,-2.30741,-1.38773,2.35953,1.8531,-1.14725,0.587756,-0.667996,-2.3776,-1.45549,2.40462,1.82648,-1.14174,0.584901792972727,-0.6133600555362868,-2.3455645971449424,-1.4028459737479546,2.331624914858134,1.9339106509114918,-1.0706604014722736,0.660779,-0.681794,-2.31702,-1.39692,2.36574,1.84916,-1.14583,0.07587720702727296,0.0684339444637132,0.028544597144942507,0.0059259737479546715,0.03411508514186634,0.08475065091149192,0.07516959852772631,97
0.660779,-0.681794,-2.31702,-1.39692,2.36574,1.84916,-1.14583,0.576141,-0.673363,-2.38768,-1.46579,2.41593,1.82924,-1.15048,0.6146248372180402,-0.6279270043151521,-2.3478520958690168,-1.4122515105344153,2.340217303495494,1.904661476310578,-1.0825770613339252,0.649099,-0.678976,-2.32653,-1.40606,2.372,1.84537,-1.1437,0.034474162781959805,0.051048995684847887,0.02132209586901679,0.0061915105344152455,0.031782696504505825,0.05929147631057807,0.061122938666074766,98
0.649099,-0.678976,-2.32653,-1.40606,2.372,1.84537,-1.1437,0.565173,-0.661733,-2.39682,-1.47556,2.42267,1.82788,-1.13793,0.5570724895569651,-0.6094170298304223,-2.3644612965820926,-1.4231807547223994,2.341575731564019,1.9304796620673146,-1.0661065040114006,0.637424,-0.676635,-2.33621,-1.41541,2.37822,1.84174,-1.14294,0.0803515104430349,0.06721797016957765,0.02825129658209269,0.007770754722399298,0.0366442684359809,0.08873966206731465,0.07683349598859945,99
0.637424,-0.676635,-2.33621,-1.41541,2.37822,1.84174,-1.14294,0.552975,-0.666313,-2.40654,-1.48484,2.42598,1.82606,-1.13977,0.5783053737400495,-0.623496797416407,-2.367870629292083,-1.4331394138192917,2.3510819307454325,1.9037977318473,-1.0790327585375095,0.625759,-0.67573,-2.34599,-1.42496,2.38521,1.83912,-1.14403,0.04745362625995042,0.0522332025835931,0.021880629292082787,0.008179413819291659,0.03412806925456735,0.06467773184729997,0.06499724146249064,100
0.625759,-0.67573,-2.34599,-1.42496,2.38521,1.83912,-1.14403,0.540611,-0.672177,-2.41555,-1.49361,2.43224,1.82973,-1.14391,0.5959899931336613,-0.6364068273563215,-2.3719273048062486,-1.4425979044226023,2.3607700269376437,1.8811983701639372,-1.0916583512516334,0.614203,-0.673488,-2.35569,-1.43459,2.39235,1.83694,-1.14341,0.018213006866338755,0.037081172643678495,0.01623730480624852,0.008007904422602241,0.03157997306235627,0.04425837016393719,0.051751648748366685,101
