action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,to_target_pos0,to_target_pos1,to_target_pos2,to_target_vel0,to_target_vel1,to_target_vel2,ee_orien0,ee_orien1,ee_orien2,ee_orien3,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,to_final_target_0,to_final_target_1,to_final_target_2
0.1507836,0.8419519,0.4238255,0.1691246,-0.12606749,-0.019690666,-0.1613512,1.0193774,-1.9512756,1.8952152,1.8599213,1.2358458,-1.1899679,-2.6211462,1.0186108,-1.9805392,1.8817744,1.8535166,1.2402729,-1.1895901,-2.6167214,0.23873103,0.08542992,0.065511964,0.094455615,-0.05949872,-0.017945709,-0.258066,-0.03280735,0.022663593,0.091668546,0.015752003,-0.074779004,-0.005258642,0.062540084,0.005142153,-0.000105855535,-0.9980292,0.11863756,-0.4369073,0.5055758,0.12145598,0.012595505,0.05478401,0.15144491,-0.45957088,0.41390723,0.10570398,0.08737451,0.060042653,0,0,0,1,0,0.28136244,0.036907285,-0.045575768
0.14434445,0.81843257,0.47379044,0.12536657,-0.20653112,0.0067664864,-0.14223893,1.0235486,-1.9525418,1.8983128,1.8592055,1.2301799,-1.189165,-2.6256585,1.0227971,-1.9809781,1.8833735,1.8545355,1.2358551,-1.1893053,-2.621743,0.24889107,0.0696142,0.12376114,0.055754893,-0.18110186,0.026526121,-0.23285143,-0.03252983,0.021601915,0.091579765,0.019382767,-0.0684925,-0.0054048,0.06142005,0.00490521,-0.002332231,-0.9980972,0.12067509,-0.43668723,0.50600994,0.11888863,0.011807829,0.06437691,0.15320492,-0.45828915,0.41443017,0.099505864,0.08030033,0.06978171,0,0,0,1,0,0.27932492,0.036687225,-0.046009928
0.15370296,0.87689674,0.47521487,0.15859367,-0.23953682,0.016687896,-0.11784125,1.0280551,-1.9509809,1.8999616,1.8617322,1.2241491,-1.1882567,-2.629147,1.0268424,-1.9811646,1.8852443,1.8554924,1.2306331,-1.1886679,-2.6260228,0.23035602,0.10359588,0.11584856,0.07518263,-0.20045601,0.038982425,-0.19501878,-0.03220749,0.020552635,0.09150219,0.019736663,-0.07407617,-0.004393846,0.060361117,0.0043921927,-0.0049795345,-0.9981545,0.12267351,-0.43644118,0.5066148,0.11746181,0.016006349,0.07544219,0.154881,-0.45699382,0.4151126,0.097725146,0.09008252,0.07983603,0,0,0,1,0,0.2773265,0.036441177,-0.046614796
0.17190053,0.8085243,0.40046224,0.14593607,-0.10679539,0.039705515,-0.09656255,1.0327228,-1.9535062,1.899223,1.8621147,1.2254142,-1.1861731,-2.63209,1.0306001,-1.9808959,1.8867131,1.856945,1.2283608,-1.1874311,-2.6296427,0.22139366,0.1158098,0.08351189,0.0886605,-0.021364013,0.06684144,-0.15044008,-0.031900883,0.019468784,0.09148213,0.016974121,-0.06887492,-0.0009020567,0.060337607,0.003978179,-0.006471227,-0.9981491,0.12463045,-0.43625045,0.50734335,0.11619049,0.010475411,0.0735301,0.15653133,-0.45571923,0.41586122,0.09921637,0.07935033,0.07443216,0,0,0,1,0,0.27536955,0.036250442,-0.047343343
0.06899493,0.88395774,0.31906828,0.1511473,0.058697086,0.09313522,-0.0652108,1.0329603,-1.950657,1.8978508,1.8638039,1.2312293,-1.1815792,-2.63374,1.0334616,-1.9796703,1.8864936,1.8589873,1.230811,-1.1845592,-2.6321392,0.14987162,0.19124459,-0.045678146,0.1135039,0.20388901,0.16162351,-0.08665887,-0.03164196,0.018405676,0.091590315,0.012200378,-0.060620155,0.0075086877,0.061917163,0.0029085458,-0.0057425573,-0.99806046,0.1266036,-0.43620634,0.5080072,0.11853021,0.002999146,0.065307446,0.15824556,-0.45461202,0.4164169,0.10632983,0.0636193,0.05779876,0,0,0,1,0,0.2733964,0.036206335,-0.04800722
-1.4953092E-05,0.76420176,0.27090305,0.13189365,0.14518389,0.054717395,-0.056492724,1.0334611,-1.9535282,1.8959498,1.8649725,1.237906,-1.1811212,-2.6356888,1.0354636,-1.9781797,1.8848851,1.8610972,1.2356225,-1.1824093,-2.6341546,0.11157365,0.15290068,-0.08110707,0.10806568,0.29108894,0.100770034,-0.07345472,-0.03129053,0.017440557,0.091721416,0.023922473,-0.050078396,0.0066867657,0.064067565,0.002023851,-0.0039567836,-0.99793565,0.12850332,-0.43625593,0.50831777,0.11059311,-0.0025447616,0.039769497,0.15979385,-0.4536965,0.41659635,0.08667064,0.047533635,0.03308273,0,0,0,1,0,0.27149668,0.036255926,-0.04831776
0.08122412,0.74187225,0.28212357,0.1383675,0.112466484,0.01601317,-0.050160926,1.0382421,-1.9528013,1.8947331,1.8673761,1.2411187,-1.1814032,-2.6373062,1.0374026,-1.9776189,1.8833166,1.8627808,1.2399352,-1.1816806,-2.6358993,0.12891126,0.091996446,-0.05653475,0.08267374,0.24722922,0.033216838,-0.07140454,-0.030833244,0.016603231,0.09179878,0.028579801,-0.04426904,0.0033513773,0.06603204,0.0019159315,-0.0022110513,-0.9978132,0.13030386,-0.43634057,0.50824565,0.10678304,-0.0034868997,0.022618234,0.1611371,-0.4529438,0.41644686,0.07820324,0.04078214,0.019266857,0,0,0,1,0,0.26969615,0.036340564,-0.04824564
0.16360722,0.832136,0.3219688,0.15594754,-0.004050796,0.009304823,-0.04729648,1.0429994,-1.9491528,1.8945554,1.8698574,1.2397372,-1.181096,-2.638871,1.0398103,-1.9776323,1.882159,1.8639141,1.241628,-1.1814669,-2.6375318,0.16189624,0.08785213,-0.03793979,0.060304843,0.10505004,0.023487702,-0.07783093,-0.030434608,0.015818357,0.09183729,0.020640306,-0.047583513,0.0019946918,0.06746471,0.0017990093,-0.0014110148,-0.99771905,0.13212538,-0.43636823,0.50802815,0.11096475,0.0017739256,0.023492604,0.16255999,-0.45218658,0.41619086,0.09032445,0.04935744,0.021497913,0,0,0,1,0,0.26787463,0.03636822,-0.04802814
0.1257561,0.83897835,0.3123463,0.16310328,-0.06466003,0.012187912,-0.079393096,1.0441122,-1.9489322,1.893062,1.8713155,1.2384682,-1.1807011,-2.6425202,1.0423611,-1.9775302,1.8808504,1.8650738,1.241563,-1.1811107,-2.6403093,0.1538721,0.10092363,-0.06249817,0.07634239,0.025956694,0.035436437,-0.13046509,-0.030127525,0.01496768,0.091878474,0.015701361,-0.05531272,0.002654139,0.06810376,0.0011848029,-0.0013316378,-0.9976767,0.13401651,-0.4362924,0.5078008,0.11405358,0.007901054,0.02178878,0.16414404,-0.4512601,0.41592234,0.098352216,0.06321377,0.01913464,0,0,0,1,0,0.2659835,0.036292404,-0.04780081
0.03252418,0.7148429,0.30020294,0.14725457,0.055649713,0.051740758,-0.07565004,1.0434737,-1.9530766,1.8913295,1.871756,1.2442825,-1.1778598,-2.6450627,1.0445174,-1.9777689,1.8795152,1.8669463,1.2438793,-1.1791545,-2.6431012,0.1232463,0.054991707,-0.057462443,0.10943954,0.1876298,0.10497263,-0.107047506,-0.029767513,0.014063597,0.091970205,0.024227351,-0.05015262,0.0046902113,0.06930831,0.0004371134,6.159748E-05,-0.99759525,0.13588142,-0.4362731,0.5075954,0.10854057,0.0012577146,0.015242667,0.16564894,-0.4503367,0.4156252,0.08431322,0.051410332,0.010552456,0,0,0,1,0,0.26411858,0.036273092,-0.04759541
0.100788005,0.74469066,0.36619946,0.11488592,-0.005647399,0.060257483,-0.04614031,1.0479652,-1.9522942,1.892298,1.8721597,1.2436033,-1.1753684,-2.6460004,1.0468925,-1.9788043,1.8789741,1.8681686,1.2449733,-1.176971,-2.6446888,0.15936467,0.019886456,0.008964392,0.045497857,0.09244594,0.10749871,-0.07265658,-0.029332638,0.013317108,0.09204182,0.026658453,-0.038029853,0.002946712,0.0705508,-0.0001766209,0.001259375,-0.99750733,0.13770056,-0.43631554,0.50731444,0.10742898,-0.0029438708,0.01739093,0.1670332,-0.44963264,0.41527262,0.08077053,0.035085984,0.014444217,0,0,0,1,0,0.26229945,0.03631553,-0.047314435
0.21980536,0.80931705,0.41820648,0.11420792,-0.074726075,0.029952416,-0.04159555,1.0544118,-1.9511188,1.8935722,1.8733512,1.2413214,-1.175089,-2.6473024,1.0502101,-1.9800568,1.8795226,1.8682855,1.2444133,-1.1759135,-2.6461575,0.2235575,0.026481166,0.069169916,-0.0062048216,0.02404546,0.04811748,-0.07420404,-0.028939724,0.0127363205,0.09205061,0.021691754,-0.034636367,-0.00039024092,0.07130949,-0.00020106492,0.0015929812,-0.9974529,0.13950968,-0.43638062,0.5071378,0.109194875,-0.0026367651,0.03009215,0.1684494,-0.44911695,0.41508716,0.08750312,0.031999603,0.03048239,0,0,0,1,0,0.26049033,0.03638062,-0.047137767
0.15972182,0.81673944,0.3432886,0.14726721,0.053326722,0.032388616,-0.05285924,1.055674,-1.9521173,1.8915056,1.8749683,1.2470193,-1.1738784,-2.6494787,1.0535545,-1.9805809,1.8795487,1.8688757,1.2471578,-1.1749221,-2.6481988,0.19028305,0.07983751,-0.013247982,0.04862097,0.21887432,0.057826597,-0.07533786,-0.028631687,0.012069225,0.0920769,0.01708465,-0.0417379,0.0022098757,0.07273855,5.9258302E-05,0.0030252847,-0.9973465,0.14133978,-0.4364953,0.5070821,0.11139347,-0.0035843267,0.02789402,0.16997147,-0.44856453,0.4150052,0.094308816,0.038153574,0.025684144,0,0,0,1,0,0.25866023,0.0364953,-0.047082096
0.1734377,0.80616504,0.38529748,0.11549117,0.03821594,-0.001298927,-0.0781257,1.0594876,-1.9530033,1.8929981,1.8741165,1.2490253,-1.1750038,-2.6531076,1.0570773,-1.9808946,1.8794625,1.8693246,1.2497388,-1.1748639,-2.6508977,0.22422537,0.06781237,0.031487867,0.013617333,0.16568993,0.0047320235,-0.12298202,-0.028355122,0.011386871,0.092075735,0.018254787,-0.038541872,-0.00058292225,0.07385709,0.00059370813,0.004174029,-0.9972599,0.14317417,-0.43659353,0.5070085,0.10998375,-0.004353949,0.032193437,0.1715293,-0.4479804,0.41493276,0.09172896,0.034187924,0.03277636,0,0,0,1,0,0.25682583,0.036593527,-0.047008485
0.1751711,0.8113023,0.36150977,0.13743396,0.047964003,0.024694433,-0.08646629,1.0630696,-1.9531412,1.8920815,1.8755611,1.2520828,-1.1733123,-2.6563306,1.060719,-1.9811738,1.8795233,1.8698344,1.2526236,-1.1741202,-2.6540146,0.21640506,0.08043349,0.0106398035,0.03475603,0.19022194,0.052243706,-0.13108441,-0.028114796,0.010677338,0.09209022,0.013726175,-0.043688647,0.0012010857,0.07488423,0.00091313914,0.00552673,-0.99717647,0.1450386,-0.43670988,0.50701714,0.11297945,-0.00391794,0.03333398,0.1731534,-0.44738722,0.41492692,0.099253275,0.039770707,0.032132894,0,0,0,1,0,0.2549614,0.036709875,-0.047017127
0.25835404,0.8945013,0.47381097,0.14349864,-0.079345174,-0.05064394,-0.11731091,1.069557,-1.9505743,1.8960624,1.8763462,1.248746,-1.1773022,-2.6613855,1.0651093,-1.9814215,1.8803812,1.8698686,1.2525518,-1.1755807,-2.6580808,0.2854148,0.081400834,0.10832025,0.004221036,0.015794666,-0.0776209,-0.19463946,-0.02791357,0.009907484,0.092012495,0.014551707,-0.053155173,-0.005509056,0.07487439,0.001946991,0.0050896523,-0.9971781,0.14688158,-0.43670344,0.50715464,0.11047769,0.0039594397,0.056111228,0.17479515,-0.44661093,0.41514215,0.09592599,0.057114612,0.061620284,0,0,0,1,0,0.25311843,0.036703438,-0.047154635
0.29380205,0.83553797,0.5066064,0.13784567,-0.19259618,-0.089399494,-0.17476422,1.0751598,-1.952839,1.8980651,1.8761239,1.2431397,-1.1811979,-2.6690617,1.0705289,-1.9819341,1.8828073,1.8696069,1.2491491,-1.1785353,-2.6642058,0.33328402,0.06112491,0.18375188,0.0042225593,-0.14420198,-0.13865899,-0.29198083,-0.027757168,0.009031534,0.09185344,0.013774417,-0.065960996,-0.009269752,0.07327145,0.0037119018,0.0027478791,-0.99730134,0.14870167,-0.43653512,0.5076184,0.109375626,0.012812907,0.07124104,0.17645884,-0.44556665,0.415765,0.09560121,0.0787739,0.080510795,0,0,0,1,0,0.25129834,0.036535114,-0.04761842
0.2619302,0.79047734,0.49669972,0.12398507,-0.16574171,-0.08781281,-0.16666232,1.0794891,-1.9548931,1.9001453,1.8752332,1.2410494,-1.1840528,-2.6746776,1.076298,-1.9825878,1.8859107,1.869665,1.2457399,-1.18164,-2.6702614,0.33581543,0.059536353,0.1932686,0.024235226,-0.09798274,-0.13856898,-0.26667142,-0.0276227,0.00802803,0.091682464,0.0139686465,-0.07078559,-0.008844189,0.07188062,0.0058939224,0.00021294037,-0.9973958,0.15048695,-0.43632412,0.50828665,0.10720615,0.012699709,0.07636253,0.17810965,-0.44435215,0.4166042,0.093237504,0.0834853,0.08520672,0,0,0,1,0,0.24951306,0.036324114,-0.048286647
0.18749654,0.73734844,0.43709627,0.107217334,0.0217789,-0.056472726,-0.14681047,1.0827119,-1.9573643,1.9011683,1.8745304,1.2468042,-1.1851883,-2.6794858,1.0816284,-1.9830824,1.8885325,1.8704177,1.2468779,-1.1838236,-2.675684,0.29729226,0.066267565,0.14153625,0.048836935,0.15592586,-0.090752475,-0.21731564,-0.027463436,0.006991148,0.09155318,0.01641196,-0.062268727,-0.0059064403,0.07185606,0.008310506,-0.00029599146,-0.9973803,0.15221596,-0.43625236,0.5089629,0.1038348,0.0024284632,0.06686902,0.1796794,-0.4432435,0.41740975,0.08742284,0.06469719,0.07277546,0,0,0,1,0,0.24778405,0.03625235,-0.04896292
0.17990564,0.8562692,0.4573878,0.12887156,-0.13124332,-0.015688097,-0.14065364,1.0877827,-1.9537908,1.9044983,1.8762658,1.2404641,-1.1848093,-2.6845214,1.0864497,-1.9833472,1.8904839,1.8708956,1.2452275,-1.1846491,-2.6805732,0.27144706,0.0977153,0.111457646,0.03389533,-0.07708755,-0.0115227755,-0.2301222,-0.027338028,0.0059916973,0.091484874,0.009102203,-0.06677059,-0.0022567436,0.071324326,0.009270351,-0.0015892966,-0.9974088,0.15400124,-0.4361379,0.5095161,0.10784421,0.009554205,0.06862128,0.18133926,-0.4421296,0.41803125,0.09874201,0.0763248,0.07087802,0,0,0,1,0,0.24599877,0.03613791,-0.04951611
0.15703994,0.8211634,0.3811849,0.15126483,-0.08131313,-0.009699557,-0.13186936,1.0918218,-1.9552565,1.9037898,1.8777598,1.2412537,-1.1852585,-2.6888587,1.0905917,-1.983006,1.8914133,1.8719056,1.2441552,-1.1850692,-2.6853995,0.2298201,0.121001504,0.045349505,0.078116365,0.012992621,-0.0074227885,-0.20483097,-0.027227879,0.004894972,0.09145656,0.0078372955,-0.07287687,-0.0005993694,0.07103376,0.0096403435,-0.0026867392,-0.99742377,0.15577698,-0.43598914,0.5100194,0.105791405,0.01058513,0.06068692,0.18300486,-0.4408841,0.41856286,0.09795411,0.083462,0.06128629,0,0,0,1,0,0.24422303,0.035989136,-0.050019413
0.20815672,0.8749293,0.47218743,0.16203007,-0.1879433,-0.070897914,-0.12701613,1.0977124,-1.953076,1.9078958,1.8792583,1.2349706,-1.1895238,-2.69338,1.0949165,-1.982733,1.8926598,1.8728154,1.2407113,-1.1872648,-2.689886,0.2682262,0.10648742,0.122975186,0.06543759,-0.14080715,-0.10812309,-0.21161816,-0.027115345,0.0037276745,0.091389686,0.011015095,-0.080363244,-0.003789626,0.07043981,0.010570473,-0.005152305,-0.9974467,0.15746164,-0.43571568,0.5105517,0.09866253,0.018848341,0.07675497,0.18457699,-0.43944335,0.419162,0.08764744,0.09921158,0.0805446,0,0,0,1,0,0.24253836,0.03571567,-0.050551683
0.093466185,0.75247234,0.42682767,0.1180125,-0.14816074,-0.005414479,-0.089570664,1.0981138,-1.9569921,1.9075589,1.8781706,1.2334708,-1.187605,-2.695514,1.0990068,-1.9828063,1.8944597,1.8739924,1.2374027,-1.187579,-2.6931665,0.22188026,0.08477195,0.1070432,0.07732068,-0.09283208,0.008975718,-0.14250194,-0.026957035,0.002575636,0.09137094,0.014586031,-0.07249617,-0.00017383695,0.07035952,0.010994585,-0.0072582806,-0.9974346,0.15909147,-0.43545628,0.5112412,0.09499662,0.014033174,0.06994877,0.18604851,-0.4380319,0.41987026,0.08041059,0.086529344,0.07012261,0,0,0,1,0,0.24090853,0.03545627,-0.05124119
0.1472913,0.80399036,0.38169032,0.10970561,-0.09453129,0.05990727,-0.034070164,1.1040454,-1.9553031,1.9077833,1.8789707,1.232783,-1.183815,-2.6953073,1.102555,-1.9827518,1.8956531,1.8750648,1.2355571,-1.1859157,-2.694512,0.20691788,0.11117187,0.06090451,0.051966768,-0.010658962,0.10207828,-0.054120656,-0.02681303,0.0015664101,0.09140983,0.00567542,-0.059522517,0.003042426,0.07132729,0.010471095,-0.0082714455,-0.9973636,0.16072416,-0.43531275,0.5118181,0.09795756,0.0073002945,0.063291244,0.1875372,-0.43687916,0.42040828,0.09228214,0.06682281,0.06024882,0,0,0,1,0,0.23927584,0.035312742,-0.051818103
0.17251064,0.8526427,0.41812047,0.11949781,-0.14230311,0.044635165,-0.048715476,1.1084564,-1.9535843,1.9102483,1.8804874,1.2286029,-1.1831112,-2.6975727,1.1062156,-1.9824258,1.8966233,1.8755481,1.2330056,-1.1843816,-2.696196,0.22442512,0.12018874,0.07697402,0.025657043,-0.07824181,0.07909397,-0.08971542,-0.026758194,0.00069355965,0.091459095,0.0014918074,-0.05597209,0.002972342,0.07183304,0.009690344,-0.009539632,-0.997324,0.16235352,-0.43516684,0.5123441,0.09597543,0.010637976,0.068006545,0.18911171,-0.4358604,0.42088503,0.09448362,0.06661007,0.0650342,0,0,0,1,0,0.23764649,0.03516683,-0.052344114
0.124031186,0.8811083,0.3992981,0.16228029,-0.14637592,-0.033718336,-0.042925585,1.1104585,-1.9522845,1.9105614,1.8829122,1.2258524,-1.1865002,-2.698893,1.1096768,-1.9816182,1.897084,1.8762894,1.2304337,-1.1852825,-2.6978161,0.19312638,0.14889936,0.036562946,0.07313657,-0.06347766,-0.047098164,-0.07526291,-0.026686668,-0.00025963783,0.091474354,0.0072165057,-0.0677694,0.0015787557,0.072489396,0.009746358,-0.011410306,-0.9972562,0.16386986,-0.434911,0.51283896,0.08848351,0.01979196,0.0671317,0.19055653,-0.43465137,0.4213646,0.08126701,0.08756136,0.06555294,0,0,0,1,0,0.23613015,0.034911007,-0.05283895
0.18966486,0.89296293,0.43403152,0.14114602,-0.1937326,-0.011865952,-0.044231232,1.1161649,-1.9510713,1.9122345,1.8826944,1.2209661,-1.186028,-2.7005954,1.1132708,-1.9807812,1.8980365,1.8771358,1.2265115,-1.1858149,-2.699374,0.22702262,0.14671516,0.09409916,0.052578148,-0.14522077,-0.006468464,-0.08458825,-0.026651382,-0.0012395382,0.0915097,0.0015454814,-0.06557521,0.0026344806,0.07292655,0.009614205,-0.013946965,-0.9971934,0.16534805,-0.43453813,0.51353407,0.08765457,0.024353359,0.08379457,0.19199944,-0.4332986,0.42202437,0.08610909,0.089928575,0.08116009,0,0,0,1,0,0.23465195,0.03453812,-0.05353406
0.12326738,0.80954653,0.35485512,0.107192576,-0.02122202,0.044115875,-0.02674236,1.1174875,-1.9530878,1.9104233,1.882,1.2254744,-1.183043,-2.7010543,1.1167198,-1.9797081,1.8988338,1.8782464,1.226338,-1.1846025,-2.7005002,0.19669336,0.16005637,0.039453886,0.05942154,0.09579293,0.07947638,-0.03664823,-0.02666521,-0.0021190643,0.091560215,-0.0018255562,-0.05040119,0.0033939928,0.07437381,0.009192586,-0.014686542,-0.9970799,0.16681719,-0.434263,0.51430255,0.08751954,0.015500842,0.07203505,0.1934824,-0.43214393,0.42274234,0.0893451,0.06590203,0.06864106,0,0,0,1,0,0.23318282,0.034262985,-0.054302543
0.00013910534,0.7455005,0.29346567,0.097796045,0.15779915,0.049569607,-0.015485103,1.1167246,-1.9542056,1.9090776,1.8826842,1.2340496,-1.1814879,-2.7014732,1.119231,-1.9785287,1.898299,1.8796893,1.2311261,-1.1828893,-2.7011409,0.12816581,0.1468965,-0.04031857,0.07233442,0.32468176,0.09080325,-0.007224812,-0.02660513,-0.0028305054,0.0915879,0.00629846,-0.032725576,0.0021435209,0.07697307,0.008811026,-0.013020389,-0.99690926,0.16821861,-0.43416286,0.51468754,0.081285015,0.005813271,0.042350385,0.19482374,-0.43133235,0.42309964,0.074986555,0.038538847,0.040206864,0,0,0,1,0,0.2317814,0.03416285,-0.05468753
-0.034387376,0.82597446,0.26137054,0.12126543,0.0021055022,0.06504236,-0.01063106,1.1180546,-1.9502734,1.9074225,1.8851922,1.231229,-1.1788026,-2.701809,1.1205888,-1.977427,1.8962814,1.8808203,1.2329684,-1.180731,-2.7013443,0.061132465,0.15534092,-0.12346481,0.06162945,0.089695536,0.13015765,-0.020568723,-0.026486397,-0.003396511,0.091679245,0.0045359805,-0.03152314,0.0071845967,0.078802295,0.007134828,-0.012102221,-0.9967913,0.16961575,-0.43400812,0.51458323,0.08210152,0.013533558,0.020878404,0.19610214,-0.4306116,0.42290398,0.077565536,0.045056697,0.013693808,0,0,0,1,0,0.23038426,0.034008116,-0.05458322
0.0061919023,0.7987687,0.28290635,0.12858644,-0.0053194743,0.041914687,0.0037628112,1.1208006,-1.9501023,1.9061567,1.8866553,1.2327085,-1.1780975,-2.7011077,1.1214725,-1.9766029,1.8939718,1.881927,1.233928,-1.1789936,-2.7012355,0.06134972,0.11896676,-0.09325333,0.0611579,0.10686872,0.08687843,0.0063164993,-0.026284695,-0.003884077,0.09177175,0.011604652,-0.026232827,0.004876934,0.080424935,0.0054582427,-0.011450352,-0.9966799,0.17093134,-0.43381047,0.5142924,0.07490879,0.013979502,0.017175324,0.19721603,-0.4299264,0.42252067,0.06330414,0.04021233,0.01229839,0,0,0,1,0,0.22906867,0.033810467,-0.05429241
0.011963766,0.78550065,0.23844491,0.13022894,0.06294326,0.050331082,0.008687676,1.1218817,-1.9497322,1.9022951,1.8878366,1.2370039,-1.1758312,-2.7006896,1.1221278,-1.9760432,1.8915012,1.8832431,1.2366724,-1.1772949,-2.7009861,0.042961255,0.11431472,-0.1286302,0.06959349,0.20375846,0.09529381,0.019310554,-0.026043415,-0.0043075085,0.09183985,0.011214845,-0.019779498,0.0042905225,0.08247219,0.0041028894,-0.009932815,-0.99653536,0.17218256,-0.43364477,0.5138681,0.073902294,0.012145849,0.004443947,0.19822598,-0.42933726,0.42202824,0.06268745,0.031925347,0.00015342486,0,0,0,1,0,0.22781745,0.033644766,-0.053868085
-0.019946972,0.74628294,0.23056728,0.11359745,0.09330166,0.04727916,0.027655812,1.1214454,-1.9505141,1.8995495,1.8883979,1.241232,-1.1743242,-2.6992486,1.1225283,-1.9757905,1.8886615,1.8844682,1.2402772,-1.1756033,-2.700013,0.029354034,0.08612695,-0.14047258,0.05680739,0.23665409,0.092809066,0.049934577,-0.02577877,-0.0046219826,0.09189579,0.014010027,-0.009883223,0.0034305751,0.08495237,0.0028050402,-0.007806495,-0.99635047,0.17339993,-0.4335239,0.51320505,0.07102104,0.00882289,-0.010449187,0.1991787,-0.4289019,0.42130926,0.057011016,0.018706113,-0.013879762,0,0,0,1,0,0.22660008,0.033523887,-0.053205043
0.044335227,0.7525842,0.21487379,0.1309744,0.012189603,0.03210237,-0.010988832,1.1240449,-1.9500457,1.896162,1.8904116,1.2408729,-1.1735862,-2.7007034,1.1229492,-1.9759938,1.8855726,1.8853574,1.2421968,-1.1745234,-2.700286,0.03960424,0.062425427,-0.15414953,0.045122236,0.12009782,0.06552284,-0.023982892,-0.025548458,-0.004860401,0.09195319,0.008978277,-0.011148899,0.004007399,0.08639614,0.0015166536,-0.006179976,-0.99624056,0.17460632,-0.43334746,0.5122813,0.072528124,0.014464526,-0.023145335,0.20015478,-0.42848706,0.4203281,0.06354985,0.025613425,-0.027152734,0,0,0,1,0,0.22539368,0.033347458,-0.05228129
0.0967848,0.80935895,0.31563395,0.120228626,-0.094683796,-0.008804881,-0.025675463,1.12626,-1.9483068,1.8965902,1.8908132,1.2375697,-1.1750766,-2.701899,1.1240839,-1.9766543,1.8832624,1.8856075,1.2412142,-1.1746604,-2.7011218,0.09621081,0.042773165,-0.07272428,0.007081141,-0.010364769,0.0004497148,-0.052249238,-0.025384426,-0.005043268,0.09199405,0.008250251,-0.010500468,0.0022597173,0.086921595,0.00070958113,-0.0058596563,-0.99619764,0.17579222,-0.43306732,0.51138544,0.0701129,0.019417882,-0.008311854,0.20117664,-0.42802405,0.4193914,0.061862648,0.02991835,-0.010571571,0,0,0,1,0,0.22420779,0.033067316,-0.051385432
0.10500398,0.8389554,0.35001412,0.12344822,-0.057125848,0.02802298,-0.035798497,1.1276759,-1.9479549,1.8954802,1.8912094,1.2384225,-1.1728997,-2.703371,1.125799,-1.9773035,1.8820364,1.8858199,1.2409925,-1.1737545,-2.7024555,0.1168315,0.062832735,-0.034833804,0.012343716,0.060538165,0.06386521,-0.05967773,-0.025268555,-0.0051965714,0.09203005,0.005102761,-0.0090227425,0.0024611643,0.087402076,-4.25296E-05,-0.0052811992,-0.99615914,0.17698956,-0.43277907,0.51084495,0.07174112,0.019635703,0.011152651,0.20225811,-0.4275825,0.4188149,0.06663836,0.028658446,0.008691487,0,0,0,1,0,0.22301045,0.032779068,-0.050844938
0.14404824,0.80355257,0.3905856,0.13169219,-0.15789233,-0.024468781,-0.052765764,1.1307266,-1.9498153,1.8956704,1.8917959,1.2332765,-1.1752919,-2.705771,1.1281546,-1.9780394,1.8816867,1.8857393,1.2384179,-1.1743194,-2.704273,0.15689112,0.04204633,0.028134217,0.0076894066,-0.09249707,-0.028259063,-0.099584065,-0.025176048,-0.0053799152,0.09204301,0.0070606135,-0.017697696,0.0007444564,0.08720713,-0.00012899296,-0.0060766293,-0.99617165,0.1781478,-0.43235636,0.51051056,0.06842666,0.029465318,0.02340375,0.20332384,-0.42697644,0.41846755,0.061366048,0.047163013,0.022659294,0,0,0,1,0,0.22185221,0.03235635,-0.050510556
0.07827254,0.7713995,0.35618487,0.106756195,-0.09460512,0.03317459,-0.043423448,1.1308322,-1.951651,1.8941199,1.8905838,1.2337946,-1.172235,-2.7070014,1.1304822,-1.978791,1.8816402,1.8860477,1.2368007,-1.1733412,-2.705917,0.13214485,0.055940002,0.003234486,0.023194063,-0.0008072645,0.07161844,-0.07112715,-0.02508688,-0.005592823,0.09207475,0.0053852424,-0.013260933,0.002563171,0.08737404,-0.0006310623,-0.0063457154,-0.9961552,0.17933273,-0.43192148,0.51033676,0.07101262,0.026753487,0.023016267,0.20441961,-0.42632866,0.418262,0.06562738,0.04001442,0.020453095,0,0,0,1,0,0.22066727,0.031921476,-0.05033675
0.098411694,0.83398366,0.37177306,0.1157677,-0.11611283,0.029929325,-0.03346372,1.1338487,-1.9502617,1.8946176,1.891301,1.2311263,-1.1714606,-2.7080195,1.1326709,-1.9791667,1.881308,1.8862478,1.2349994,-1.172293,-2.7071264,0.13443191,0.08271349,0.0007331783,0.013523565,-0.031618644,0.061518904,-0.060992688,-0.02500391,-0.0057651997,0.09212053,0.004127443,-0.012487821,0.0032323953,0.08766248,-0.0014121789,-0.0067565744,-0.9961263,0.1805358,-0.4314642,0.5101815,0.07188578,0.029678736,0.029653106,0.2055397,-0.425699,0.41806096,0.06775834,0.042166557,0.02642071,0,0,0,1,0,0.21946421,0.03146419,-0.05018148
