timestamp,body_id,pos_opt_x,pos_opt_y,pos_opt_z,pos_world_x,pos_world_y,pos_world_z,vel_x,vel_y,vel_z,qx,qy,qz,qw
3499660991.389851,1,0.697742,0.523815,-1.395624,2.178624,-0.697742,1.098815,-0.005015,-0.011591,0.006799,0.014349,-0.149369,0.934234,0.323559
3499660991.820950,1,0.688425,0.534646,-1.394666,2.177666,-0.688425,1.109646,-0.149171,1.142017,0.269755,-0.749029,0.018107,0.432434,0.501626
3499660992.293986,1,0.699566,0.526490,-1.394767,2.177767,-0.699566,1.101490,-0.463470,0.673620,-1.236721,-0.208288,-0.458414,0.125192,0.854869
3499660992.528260,1,0.693889,0.548984,-1.401060,2.184060,-0.693889,1.123984,0.419521,0.378462,1.499593,-0.244270,0.420488,-0.124959,0.864817
3499660992.546140,1,0.683268,0.542414,-1.394900,2.177900,-0.683268,1.117414,-0.554180,1.498385,1.100651,-0.529916,0.283360,0.490852,0.630841
3499660992.727501,1,0.680123,0.533124,-1.398947,2.181947,-0.680123,1.108124,0.269794,0.209669,-0.619336,-0.640941,-0.019464,0.547289,0.537857
3499660993.155136,1,0.691936,0.541489,-1.401428,2.184428,-0.691936,1.116489,-0.167855,0.718232,1.123599,-0.390431,0.381319,0.537295,0.643019
3499660993.170137,1,0.680427,0.540607,-1.394259,2.177259,-0.680427,1.115607,-0.347686,1.502331,1.194028,-0.569931,-0.082756,0.368374,0.729816
3499660993.272501,1,0.699313,0.528603,-1.395386,2.178386,-0.699313,1.103603,0.410692,0.145121,-0.203904,-0.176882,-0.468997,0.016886,0.865141
3499660993.325207,1,0.692884,0.524633,-1.405744,2.188744,-0.692884,1.099633,0.881394,0.517190,-0.193314,-0.306187,-0.486509,0.773462,-0.267049
3499660993.489554,1,0.683880,0.538492,-1.398682,2.181682,-0.683880,1.113492,0.297141,1.241402,0.113571,-0.535453,0.056849,0.432657,0.723095
3499660993.524968,1,0.683810,0.532427,-1.391442,2.174442,-0.683810,1.107427,-0.953468,0.604916,0.519558,-0.366475,-0.448124,0.575429,0.577722
3499660993.559444,1,0.697756,0.523825,-1.395626,2.178626,-0.697756,1.098825,-0.203753,-0.925052,-0.977759,0.014214,-0.149512,0.934370,0.323105
3499660994.283926,1,0.689236,0.537969,-1.401078,2.184078,-0.689236,1.112969,0.083812,0.908271,0.991734,-0.680222,0.141557,0.309465,0.649223
3499660994.650762,1,0.684994,0.544711,-1.402928,2.185928,-0.684994,1.119711,0.362317,1.342897,0.899669,-0.699033,0.262598,0.459883,0.480523
3499660995.384812,1,0.688434,0.540218,-1.395416,2.178416,-0.688434,1.115218,-0.084734,1.004175,0.641791,0.367026,-0.030049,-0.347054,-0.862521
3499660995.825858,1,0.699831,0.522939,-1.405309,2.188309,-0.699831,1.097939,0.486279,0.049774,-0.213540,-0.915886,-0.345137,-0.089497,-0.184456
3499660996.755815,1,0.679213,0.537147,-1.396949,2.179949,-0.679213,1.112147,-0.519896,1.508065,0.761612,-0.625531,0.052562,0.276329,0.727730
3499660996.776132,1,0.685896,0.526821,-1.399997,2.182997,-0.685896,1.101821,0.019439,1.070340,0.339142,-0.359074,-0.275162,0.705937,0.544981
3499660996.826746,1,0.699917,0.526120,-1.397868,2.180868,-0.699917,1.101120,0.061305,-1.380301,-0.735108,-0.192747,-0.600200,0.083050,0.771824
3499660997.027867,1,0.697931,0.523926,-1.395527,2.178527,-0.697931,1.098926,-0.000135,0.148912,-0.404012,0.015715,-0.146462,0.936462,0.318340
3499660997.114522,1,0.681953,0.541384,-1.397830,2.180830,-0.681953,1.116384,0.153510,1.065195,1.163928,-0.520838,0.132119,0.502451,0.677359
3499660997.148954,1,0.697931,0.523954,-1.395497,2.178497,-0.697931,1.098954,-0.240509,0.281076,0.301298,0.016143,-0.146097,0.936484,0.318421
3499660997.267917,1,0.687146,0.536899,-1.397636,2.180636,-0.687146,1.111899,-1.380690,1.136629,0.562584,-0.360182,0.170724,0.617743,0.677876
3499660997.396567,1,0.691466,0.524794,-1.402295,2.185295,-0.691466,1.099794,0.456238,0.737961,-0.042860,0.177118,0.579491,-0.779938,0.156575
3499660997.446645,1,0.694878,0.526068,-1.400254,2.183254,-0.694878,1.101068,0.174507,-0.515493,-0.722051,-0.243958,-0.485945,0.040718,0.838263
3499660997.463107,1,0.698737,0.527766,-1.395920,2.178920,-0.698737,1.102766,-1.494813,0.367657,-0.037622,-0.194552,-0.479487,0.088425,0.851130
3499660997.550052,1,0.682625,0.537663,-1.395717,2.178717,-0.682625,1.112663,-0.438539,0.589395,0.857898,-0.320046,0.127711,0.564130,0.750345
3499660997.777620,1,0.697633,0.523728,-1.395715,2.178715,-0.697633,1.098728,0.457144,0.289969,-0.380405,0.013180,-0.150928,0.932000,0.329276
3499660997.878245,1,0.697468,0.523656,-1.395742,2.178742,-0.697468,1.098656,0.198404,0.292106,-0.817247,0.011476,-0.152819,0.931448,0.330028
3499660997.895421,1,0.697627,0.523678,-1.395760,2.178760,-0.697627,1.098678,-0.285983,0.235212,-0.082541,0.013388,-0.151893,0.931802,0.329384
3499660997.977122,1,0.697690,0.523739,-1.395700,2.178700,-0.697690,1.098739,-0.002789,-0.014850,0.005472,0.013546,-0.150739,0.932520,0.327872
3499660998.064997,1,0.677847,0.524631,-1.396142,2.179142,-0.677847,1.099631,-0.230805,1.593514,0.325994,-0.451323,0.235388,0.788479,0.345256
3499660998.192239,1,0.697845,0.529512,-1.395617,2.178617,-0.697845,1.104512,-0.413315,0.780821,-1.033080,-0.185231,-0.482089,-0.039207,0.855419
3499660998.354300,1,0.688153,0.542002,-1.398892,2.181892,-0.688153,1.117002,0.255378,0.879069,0.613674,-0.573892,0.194763,0.269286,0.748465
3499660998.503274,1,0.697650,0.523735,-1.395644,2.178644,-0.697650,1.098735,-1.515214,0.434915,-0.323828,0.013786,-0.150660,0.933021,0.326472
3499660998.920872,1,0.679544,0.533802,-1.397858,2.180858,-0.679544,1.108802,-0.384378,1.514137,0.666169,-0.475835,-0.067744,0.423670,0.767786
3499660999.002530,1,0.698004,0.542920,-1.400567,2.183567,-0.698004,1.117920,0.493582,0.214056,0.966283,-0.326720,0.745842,-0.102679,0.571341
3499660999.037063,1,0.697667,0.523788,-1.395623,2.178623,-0.697667,1.098788,-0.140802,0.265551,0.147637,0.013981,-0.150024,0.933543,0.325260
3499660999.220176,1,0.697621,0.523705,-1.395710,2.178710,-0.697621,1.098705,0.005802,0.003064,-0.005492,0.013178,-0.151522,0.931755,0.329697
3499660999.238144,1,0.697699,0.523742,-1.395676,2.178676,-0.697699,1.098742,-0.252533,0.396625,-0.077689,0.013706,-0.150630,0.933595,0.324843
3499660999.403635,1,0.698734,0.526863,-1.394030,2.177030,-0.698734,1.101863,-0.504708,0.481252,-0.573432,-0.218761,-0.455482,0.151445,0.849556
3499660999.480910,1,0.697754,0.523908,-1.395558,2.178558,-0.697754,1.098908,0.101860,0.065303,-0.196954,0.014318,-0.148213,0.934529,0.323238
3499660999.829951,1,0.698944,0.528471,-1.393541,2.176541,-0.698944,1.103471,-0.474699,0.174840,0.408836,-0.192324,-0.487853,0.036172,0.850707
3499660999.916805,1,0.689363,0.528988,-1.395694,2.178694,-0.689363,1.103988,-0.417399,1.380682,-1.092366,-0.303824,-0.002213,0.678169,0.669158
3499660999.979442,1,0.682345,0.535919,-1.397433,2.180433,-0.682345,1.110919,-0.122007,1.337806,0.873681,-0.524265,-0.043627,0.537443,0.659088
3499661000.319267,1,0.698935,0.528274,-1.395048,2.178048,-0.698935,1.103274,-0.159017,-1.105976,-0.509667,-0.198431,-0.465017,0.070256,0.859912
3499661000.432711,1,0.689413,0.540763,-1.397606,2.180606,-0.689413,1.115763,-0.290600,1.374817,-0.306161,-0.581737,0.179993,0.315690,0.727684
3499661000.520820,1,0.699884,0.530227,-1.395679,2.178679,-0.699884,1.105227,0.042097,-0.063296,0.130181,-0.130377,-0.392872,-0.075319,0.907183
3499661001.377777,1,0.697586,0.523693,-1.395667,2.178667,-0.697586,1.098693,-0.398866,0.806550,-1.424491,0.013139,-0.150798,0.931722,0.330124
3499661001.395058,1,0.697575,0.523628,-1.395724,2.178724,-0.697575,1.098628,-0.087078,0.439421,-0.496602,0.012828,-0.152366,0.932617,0.326873
3499661001.411787,1,0.697613,0.523727,-1.395619,2.178619,-0.697613,1.098727,-0.254575,0.197574,0.089800,0.012917,-0.149928,0.932175,0.329248
3499661001.628525,1,0.684229,0.541632,-1.396606,2.179606,-0.684229,1.116632,0.062577,0.890481,1.195987,-0.564684,0.235695,0.484536,0.625144
3499661001.857458,1,0.697852,0.526518,-1.401950,2.184950,-0.697852,1.101518,0.373689,0.399117,-0.299708,-0.949657,-0.240096,-0.035954,-0.198022
3499661002.083185,1,0.699733,0.523510,-1.396608,2.179608,-0.699733,1.098510,-0.339357,0.660153,-1.433547,-0.920436,-0.342727,-0.020169,-0.186894
3499661002.118220,1,0.680636,0.543201,-1.393168,2.176168,-0.680636,1.118201,-0.378648,1.907237,1.253899,-0.717390,0.066826,0.440756,0.535369
3499661002.248387,1,0.689133,0.547749,-1.398896,2.181896,-0.689133,1.122749,-1.296870,0.999053,1.269988,-0.420337,0.439878,0.075093,0.790054
3499661002.772827,1,0.698724,0.527529,-1.395486,2.178486,-0.698724,1.102529,-0.419585,0.723179,-1.164468,-0.200817,-0.476516,0.099983,0.850064
3499661003.081111,1,0.697599,0.523643,-1.395777,2.178777,-0.697599,1.098643,-0.159995,0.326498,0.137730,0.012850,-0.152723,0.932743,0.326346
3499661003.507971,1,0.697733,0.523805,-1.395588,2.178588,-0.697733,1.098805,-0.241423,0.194772,0.100303,0.014162,-0.148887,0.933950,0.324606
3499661003.525484,1,0.697781,0.523791,-1.395653,2.178653,-0.697781,1.098791,-0.157007,0.302807,0.143139,0.014705,-0.149118,0.933858,0.324741
3499661003.543583,1,0.697840,0.523894,-1.395544,2.178544,-0.697840,1.098894,-1.520801,0.419446,-0.304242,0.014990,-0.147598,0.935988,0.319243
3499661003.748927,1,0.694826,0.545547,-1.401889,2.184889,-0.694826,1.120547,0.068084,0.438686,1.492592,0.350287,-0.300279,0.073013,-0.884195
3499661003.940792,1,0.697768,0.523824,-1.395610,2.178610,-0.697768,1.098824,-0.315444,0.263182,0.118979,0.014632,-0.148979,0.934461,0.323068
3499661004.190986,1,0.686234,0.542758,-1.402313,2.185313,-0.686234,1.117758,0.184147,1.043924,1.415102,-0.336795,-0.132630,0.444041,0.819637
3499661004.224764,1,0.683687,0.530315,-1.398492,2.181492,-0.683687,1.105315,0.192134,0.938729,0.432718,-0.304255,0.033018,0.735875,0.604009
3499661005.094843,1,0.699797,0.522676,-1.398675,2.181675,-0.699797,1.097676,0.015465,0.673608,0.094680,-0.904930,-0.355648,-0.108266,-0.207113
3499661005.106845,1,0.690692,0.543211,-1.401039,2.184039,-0.690692,1.118211,0.112096,0.753216,1.450439,-0.646388,0.171670,0.206124,0.714300
3499661005.403314,1,0.691001,0.545522,-1.400413,2.183413,-0.691001,1.120522,0.071653,0.733956,1.500062,-0.689384,0.279462,0.323674,0.584711
3499661005.612662,1,0.682066,0.531538,-1.398957,2.181957,-0.682066,1.106538,0.050044,1.233109,0.363823,-0.450950,0.125538,0.532580,0.705155
3499661005.747083,1,0.697457,0.524730,-1.393992,2.176992,-0.697457,1.099730,-0.294360,0.355073,-0.140997,-0.034432,-0.148258,0.913631,0.376978
3499661005.779803,1,0.687953,0.538149,-1.395164,2.178164,-0.687953,1.113149,-0.252859,-0.392481,0.440709,-0.475349,0.232880,0.460906,0.712303
3499661005.934317,1,0.683677,0.538206,-1.401570,2.184570,-0.683677,1.113206,0.239746,1.119304,0.819719,-0.558889,-0.011234,0.392978,0.730127
3499661005.977893,1,0.685735,0.540923,-1.403078,2.186078,-0.685735,1.115923,0.100565,-0.137218,0.181139,-0.389552,-0.045437,0.460789,0.796153
3499661006.048727,1,0.697824,0.523910,-1.395579,2.178579,-0.697824,1.098910,0.186165,0.286575,-0.795114,0.015259,-0.147731,0.935937,0.319320
3499661006.085824,1,0.697762,0.523838,-1.395653,2.178653,-0.697762,1.098838,-0.495052,-0.801798,-1.138985,0.014558,-0.149899,0.934190,0.323432
3499661006.143360,1,0.688724,0.549331,-1.396788,2.179788,-0.688724,1.124331,0.080633,0.606664,1.694755,-0.457723,0.206027,0.326112,0.801058
3499661006.834452,1,0.687448,0.533318,-1.401953,2.184953,-0.687448,1.108318,0.017460,1.478632,-0.779776,-0.360012,0.144931,0.634457,0.668469
3499661007.009087,1,0.697440,0.523533,-1.395841,2.178841,-0.697440,1.098533,0.467181,0.304552,-0.379789,0.011687,-0.155180,0.930360,0.331982
3499661007.026245,1,0.685434,0.536119,-1.394585,2.177585,-0.685434,1.111119,-0.491190,0.134297,0.186769,-0.660638,0.013803,0.566619,0.492251
3499661007.120867,1,0.683553,0.539641,-1.394865,2.177865,-0.683553,1.114641,-0.065009,0.925843,1.073885,0.577460,-0.006291,-0.670769,-0.465371
3499661007.154868,1,0.697627,0.523706,-1.395675,2.178675,-0.697627,1.098706,0.072646,-0.812844,-0.827559,0.013257,-0.151119,0.932038,0.329078
3499661007.357481,1,0.686900,0.537656,-1.400075,2.183075,-0.686900,1.112656,0.088557,0.967741,1.106067,-0.391847,0.025870,0.536153,0.747212
3499661007.498863,1,0.698816,0.527872,-1.395386,2.178386,-0.698816,1.102872,-0.312583,-0.794407,-0.652246,-0.200140,-0.469114,0.087840,0.855664
3499661008.152050,1,0.699412,0.533244,-1.396734,2.179734,-0.699412,1.108244,-0.104141,0.103418,0.454549,-0.255950,-0.432643,0.203818,0.840100
3499661008.904294,1,0.694994,0.538997,-1.400395,2.183395,-0.694994,1.113997,0.159971,0.374027,0.865614,-0.073617,0.531291,-0.542743,0.646328
3499661009.167980,1,0.689467,0.544088,-1.400079,2.183079,-0.689467,1.119088,-0.107145,1.343862,-0.063090,-0.650938,0.308599,0.357006,0.594637
3499661009.366765,1,0.682356,0.528660,-1.399976,2.182976,-0.682356,1.103660,0.111858,1.250569,0.147140,-0.460759,-0.240388,0.726687,0.449266
3499661009.594765,1,0.689966,0.536043,-1.395528,2.178528,-0.689966,1.111043,-0.408920,1.309888,-0.597560,-0.743707,0.019546,0.373107,0.554354
3499661009.689453,1,0.686774,0.535057,-1.400559,2.183559,-0.686774,1.110057,0.124224,1.044393,0.835979,-0.717241,0.050410,0.259833,0.644601
3499661010.050371,1,0.688839,0.535922,-1.396124,2.179124,-0.688839,1.110922,0.352383,1.442361,0.190759,-0.701221,0.041672,0.424989,0.570909
3499661010.067832,1,0.689244,0.544524,-1.399074,2.182074,-0.689244,1.119524,-0.192404,1.388562,-0.056628,-0.660238,0.322314,0.385803,0.557992
3499661010.085577,1,0.686379,0.553034,-1.395037,2.178037,-0.686379,1.128034,0.058524,1.136382,1.796778,-0.581171,0.090608,0.281262,0.758236
3499661010.206945,1,0.699918,0.522457,-1.404261,2.187261,-0.699918,1.097457,0.542466,-0.738581,-0.897658,-0.916716,-0.341750,-0.082096,-0.189999
3499661010.329158,1,0.699782,0.522195,-1.403813,2.186813,-0.699782,1.097195,0.311764,0.301250,-0.127014,-0.909350,-0.359217,-0.089223,-0.189961
3499661010.503341,1,0.698693,0.528158,-1.392269,2.175269,-0.698693,1.103158,-0.631126,0.733499,-1.128574,-0.193448,-0.545264,0.131865,0.804908
3499661010.537661,1,0.699399,0.526016,-1.397560,2.180560,-0.699399,1.101016,-0.020663,0.389747,-0.312769,-0.197050,-0.591719,0.113183,0.773453
3499661010.962315,1,0.688461,0.537960,-1.399727,2.182727,-0.688461,1.112960,0.144474,0.729163,0.796282,-0.603999,0.175664,0.286943,0.722489
3499661011.541955,1,0.683394,0.541748,-1.397195,2.180195,-0.683394,1.116748,-0.147772,1.318558,1.224911,-0.437137,-0.098990,0.282667,0.848064
3499661012.775547,1,0.693413,0.545792,-1.401474,2.184474,-0.693413,1.120792,0.348878,0.622225,1.291927,-0.676878,0.212906,0.236048,0.663919
3499661013.253374,1,0.687783,0.546176,-1.396753,2.179753,-0.687783,1.121176,-0.051904,1.159000,1.003997,-0.592070,0.310103,0.285819,0.686729
3499661013.281001,1,0.683239,0.525120,-1.402548,2.185548,-0.683239,1.100120,0.300519,1.156155,-0.076775,-0.457642,-0.310783,0.720232,0.418622
3499661013.308241,1,0.697760,0.523834,-1.395558,2.178558,-0.697760,1.098834,-0.161433,0.190008,-0.161950,0.014417,-0.148172,0.934393,0.323647
3499661013.397486,1,0.697723,0.523811,-1.395605,2.178605,-0.697723,1.098811,-0.076532,-0.662680,-1.491022,0.014128,-0.148921,0.934010,0.324420
3499661013.413991,1,0.697737,0.523850,-1.395578,2.178578,-0.697737,1.098850,-0.464670,-0.966541,-0.084643,0.014090,-0.148751,0.934296,0.323677
3499661013.498040,1,0.698801,0.527021,-1.395424,2.178424,-0.698801,1.102021,-0.008988,-0.069400,0.212415,-0.205398,-0.479219,0.123851,0.844288
3499661013.718092,1,0.699341,0.527080,-1.396608,2.179608,-0.699341,1.102080,0.078948,-0.036017,0.003938,-0.357090,-0.728277,-0.165073,-0.561115
3499661013.736514,1,0.696629,0.533663,-1.402183,2.185183,-0.696629,1.108663,0.497079,0.236404,0.423098,-0.320096,-0.831654,-0.168316,-0.421379
3499661014.144179,1,0.687124,0.536805,-1.399977,2.182977,-0.687124,1.111805,-0.161457,0.973276,0.923034,-0.647158,0.085752,0.347248,0.673240
3499661014.250321,1,0.697598,0.523634,-1.395675,2.178675,-0.697598,1.098634,-0.286802,-0.698260,-0.878115,0.013055,-0.151249,0.931876,0.329487
3499661014.608700,1,0.697761,0.523816,-1.395595,2.178595,-0.697761,1.098816,-1.517495,0.429777,-0.311939,0.014151,-0.148482,0.934518,0.323154
3499661014.678482,1,0.699773,0.522164,-1.403820,2.186820,-0.699773,1.097164,0.730745,0.140909,-0.916096,-0.909520,-0.359473,-0.084883,-0.190649
3499661014.808731,1,0.698472,0.523757,-1.400637,2.183637,-0.698472,1.098757,0.336146,-0.047406,-0.003942,-0.940020,-0.290051,-0.064539,-0.167535
3499661015.586377,1,0.699967,0.524526,-1.401700,2.184700,-0.699967,1.099526,0.102131,0.119400,0.163281,-0.948035,-0.280372,-0.022260,-0.148748
3499661015.883722,1,0.689219,0.541859,-1.401658,2.184658,-0.689219,1.116859,0.023770,0.876550,1.314604,-0.632158,0.140109,0.448625,0.616021
3499661016.136183,1,0.689030,0.537323,-1.398265,2.181265,-0.689030,1.112323,-0.259741,0.959861,0.938006,-0.414508,0.222435,0.600414,0.646691
3499661016.274736,1,0.689380,0.540616,-1.401827,2.184827,-0.689380,1.115616,0.434860,0.748805,0.634627,-0.605666,0.171954,0.503011,0.592098
3499661016.617515,1,0.697750,0.523833,-1.395659,2.178659,-0.697750,1.098833,-0.071502,0.383635,-0.449705,0.014077,-0.150286,0.934219,0.323189
3499661016.635088,1,0.697709,0.523703,-1.395660,2.178660,-0.697709,1.098703,-0.290259,0.254603,0.042101,0.014123,-0.150177,0.932459,0.328279
3499661016.853211,1,0.699848,0.522863,-1.405802,2.188802,-0.699848,1.097863,0.710630,0.368897,-0.384692,-0.915747,-0.344416,-0.097731,-0.182302
3499661017.055181,1,0.697759,0.523798,-1.395626,2.178626,-0.697759,1.098798,-0.678412,0.139229,0.062331,0.014373,-0.149282,0.934184,0.323742
3499661017.139591,1,0.689196,0.547472,-1.399483,2.182483,-0.689196,1.122472,-0.039132,0.831632,1.688476,-0.479558,0.225495,0.250199,0.810294
3499661017.183350,1,0.689141,0.538069,-1.399979,2.182979,-0.689141,1.113069,0.033085,0.003684,-0.626838,-0.635074,0.187980,0.252123,0.705534
3499661017.524398,1,0.685185,0.541368,-1.403649,2.186649,-0.685185,1.116368,0.131400,1.630712,-0.245241,0.526675,0.024538,-0.562600,-0.636783
3499661017.559652,1,0.697766,0.523853,-1.395661,2.178661,-0.697766,1.098853,-0.264080,0.273820,0.165566,0.014483,-0.148682,0.935638,0.319791
3499661017.578121,1,0.697885,0.523867,-1.395604,2.178604,-0.697885,1.098867,-0.075793,0.373852,-0.447023,0.015234,-0.148433,0.935043,0.321606
3499661017.629061,1,0.695342,0.547475,-1.399361,2.182361,-0.695342,1.122475,-0.285904,-0.677117,0.407080,-0.163808,0.534907,-0.165243,0.812242
3499661017.646422,1,0.690866,0.550613,-1.403168,2.186168,-0.690866,1.125613,0.500472,0.459993,1.783987,-0.248940,0.216837,0.153582,0.931355
3499661017.883722,1,0.698067,0.527318,-1.394288,2.177288,-0.698067,1.102318,-0.338181,-0.181631,-1.343767,-0.010567,-0.163897,0.929324,0.330731
3499661018.502745,1,0.688066,0.547847,-1.396338,2.179338,-0.688066,1.122847,-0.017770,1.059393,1.114468,-0.370023,0.289418,0.315349,0.824546
3499661018.520738,1,0.683627,0.529771,-1.400958,2.183958,-0.683627,1.104771,0.163118,1.155249,0.252330,-0.768858,-0.012939,0.471561,0.431648
3499661018.714073,1,0.697551,0.523691,-1.395693,2.178693,-0.697551,1.098691,-0.076620,0.432849,-0.485889,0.012322,-0.152170,0.933049,0.325747
3499661018.748543,1,0.697371,0.523516,-1.395781,2.178781,-0.697371,1.098516,-0.057364,0.433020,-0.502296,0.010922,-0.154992,0.930068,0.332913
3499661018.774038,1,0.690178,0.538843,-1.396324,2.179324,-0.690178,1.113843,0.015251,0.920427,0.520774,-0.440146,0.186909,0.421122,0.770709
3499661018.913203,1,0.676253,0.533310,-1.395015,2.178015,-0.676253,1.108310,-1.550349,1.860857,0.327341,-0.342036,-0.235447,0.554247,0.721378
