pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,ee_vel_x,ee_vel_y,ee_vel_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
1.70102,-0.99007,-1.81541,-1.14019,2.06328,1.24263,-0.968048,1.70102,-0.99007,-1.81541,-1.14019,2.06328,1.24263,-0.968048,1.7683,-1.06545,-1.81997,-1.13987,1.99869,1.18064,-0.938174,-0.189586,0.340033,-0.212907,0.226521,0.946425,1.08463,-0.0934029,-0.189586,0.340033,-0.212907,0.226521,0.946425,1.08463,-0.0934029,0.519125,-0.458977,0.694685,0.577422,0.16049,0.120823,0.791346,-0.285377,-0.17124,0.23068,-0.34102,-0.185387,0.25459,-0.139587,-0.158913,-0.0861493,0.00938773,-0.0104964,0.0217557,0.00938773,-0.00293553,0.0217557,-0.672827,0.75384,0.0456114,-0.0031848,0.645943,0.619819,-0.298745,1
1.69788,-0.984356,-1.81182,-1.15096,2.07244,1.24858,-0.971967,1.69788,-0.984356,-1.81182,-1.15096,2.07244,1.24858,-0.971967,1.76668,-1.06131,-1.82282,-1.13658,2.00736,1.19002,-0.938307,-0.15397,0.432992,-0.296675,0.332495,0.857207,0.896088,-0.00882019,-0.15397,0.432992,-0.296675,0.332495,0.857207,0.896088,-0.00882019,0.515908,-0.460876,0.697515,0.579907,0.15635,0.116958,0.790938,-0.266433,-0.17275,0.267214,-0.313769,-0.182109,0.286876,-0.139617,-0.158686,-0.086347,-0.00300407,0.022772,-0.0197768,-0.00300407,-0.000831591,-0.0197768,-0.688004,0.76952,0.110047,-0.143751,0.650797,0.585529,-0.336598,1
1.69517,-0.979046,-1.8153,-1.14957,2.08163,1.25717,-0.97418,1.69517,-0.979046,-1.8153,-1.14957,2.08163,1.25717,-0.97418,1.76457,-1.05617,-1.82589,-1.1347,2.01669,1.19856,-0.938828,-0.247289,0.545989,-0.303338,0.131009,0.968035,0.850872,-0.0856733,-0.247289,0.545989,-0.303338,0.131009,0.968035,0.850872,-0.0856733,0.51274,-0.462342,0.70042,0.582269,0.152662,0.11352,0.790424,-0.284288,-0.127712,0.278202,-0.327865,-0.137114,0.295766,-0.139624,-0.158724,-0.086195,-0.000709295,-0.00382066,0.0151992,-0.000709295,0.000313882,0.0151992,-0.693978,0.771278,0.105988,-0.148659,0.649469,0.586078,-0.35352,1
1.69329,-0.972598,-1.82296,-1.13709,2.09323,1.26886,-0.9741,1.69329,-0.972598,-1.82296,-1.13709,2.09323,1.26886,-0.9741,1.76056,-1.04964,-1.82784,-1.13531,2.02771,1.20775,-0.941343,-0.453231,0.683298,-0.139128,-0.131518,1.1419,0.942619,-0.315816,-0.453231,0.683298,-0.139128,-0.131518,1.1419,0.942619,-0.315816,0.508771,-0.463389,0.703941,0.585096,0.148547,0.109745,0.789653,-0.369225,-0.0782101,0.351504,-0.420466,-0.0885418,0.371462,-0.139648,-0.158626,-0.0863356,-0.00241995,0.00981987,-0.0140548,-0.00241995,0.00203167,-0.0140548,-0.672683,0.770403,0.0488201,-0.0177504,0.655288,0.611166,-0.32757,1
1.68582,-0.965904,-1.84658,-1.11918,2.10414,1.27912,-0.978297,1.68582,-0.965904,-1.84658,-1.11918,2.10414,1.27912,-0.978297,1.7543,-1.04265,-1.8282,-1.13841,2.03993,1.21759,-0.946556,-0.6844,0.694587,-0.00965952,-0.357918,1.24311,0.990089,-0.583994,-0.6844,0.694587,-0.00965952,-0.357918,1.24311,0.990089,-0.583994,0.503909,-0.464356,0.707681,0.588678,0.144136,0.105434,0.788395,-0.453798,-0.09205,0.346538,-0.508293,-0.107195,0.366937,-0.139648,-0.158626,-0.0863356,-0.00241995,0.00981987,-0.0140548,-0.00241995,0.00203167,-0.0140548,-0.684816,0.767421,-0.18378,0.1923,0.642169,0.615348,-0.317411,1
1.67713,-0.959642,-1.86092,-1.1124,2.11252,1.29061,-0.984143,1.67713,-0.959642,-1.86092,-1.1124,2.11252,1.29061,-0.984143,1.74625,-1.03576,-1.82748,-1.14237,2.0526,1.22744,-0.953557,-0.83127,0.690416,0.0960919,-0.399648,1.26927,0.985523,-0.725411,-0.83127,0.690416,0.0960919,-0.399648,1.26927,0.985523,-0.725411,0.498269,-0.465781,0.711487,0.593138,0.139685,0.100701,0.78647,-0.519326,-0.127975,0.365316,-0.577128,-0.146092,0.386016,-0.136872,-0.167076,-0.0786037,0.0163734,-0.0289321,0.0062108,0.0163734,-0.144609,0.0062108,-0.691179,0.76116,-0.334493,0.29963,0.599156,0.631658,-0.305857,1
1.66916,-0.95282,-1.86564,-1.11659,2.12226,1.30012,-0.989511,1.66916,-0.95282,-1.86564,-1.11659,2.12226,1.30012,-0.989511,1.73785,-1.029,-1.82674,-1.14603,2.06503,1.23721,-0.960778,-0.841182,0.669228,0.0473628,-0.331108,1.23078,0.975696,-0.709628,-0.841182,0.669228,0.0473628,-0.331108,1.23078,0.975696,-0.709628,0.492448,-0.467427,0.715236,0.597915,0.135242,0.0959928,0.784215,-0.530042,-0.162071,0.348582,-0.586802,-0.179876,0.368008,-0.139352,-0.15913,-0.0862728,-0.248009,0.794587,-0.766909,-0.248009,-0.0910535,-0.766909,-0.686953,0.761828,-0.389065,0.294344,0.572265,0.629059,-0.287332,1
1.66019,-0.945674,-1.8688,-1.1162,2.13204,1.30834,-0.997735,1.66019,-0.945674,-1.8688,-1.1162,2.13204,1.30834,-0.997735,1.72941,-1.02245,-1.82754,-1.14766,2.07685,1.24711,-0.967089,-0.834674,0.649214,-0.131866,-0.101976,1.16754,0.996046,-0.60402,-0.834674,0.649214,-0.131866,-0.101976,1.16754,0.996046,-0.60402,0.48633,-0.46999,0.718802,0.603363,0.130802,0.0915305,0.781323,-0.560374,-0.261352,0.330726,-0.616203,-0.277772,0.348992,-0.139261,-0.159199,-0.0862878,0.00913143,-0.00688732,-0.00150204,0.00913143,-0.0385862,-0.00150204,-0.692161,0.767733,-0.412516,0.314551,0.551883,0.612244,-0.306452,1
1.65354,-0.938081,-1.87241,-1.11021,2.14166,1.31793,-1.00573,1.65354,-0.938081,-1.87241,-1.11021,2.14166,1.31793,-1.00573,1.72212,-1.01553,-1.83039,-1.14693,2.08799,1.25727,-0.972498,-0.685874,0.711833,-0.33897,0.134011,1.09719,1.02305,-0.524299,-0.685874,0.711833,-0.33897,0.134011,1.09719,1.02305,-0.524299,0.480386,-0.472837,0.722428,0.609248,0.126088,0.087692,0.777964,-0.531364,-0.27191,0.352475,-0.586195,-0.280545,0.369758,-0.139212,-0.159239,-0.086113,0.0048995,-0.00399649,0.0174761,0.0048995,0.0177268,0.0174761,-0.68587,0.774467,-0.420129,0.367196,0.536723,0.606577,-0.332318,1
1.64614,-0.930247,-1.87975,-1.10389,2.15137,1.32617,-1.01094,1.64614,-0.930247,-1.87975,-1.10389,2.15137,1.32617,-1.01094,1.71603,-1.00811,-1.83584,-1.14416,2.09852,1.26802,-0.977485,-0.595571,0.749632,-0.617586,0.314054,1.03611,1.09276,-0.493247,-0.595571,0.749632,-0.617586,0.314054,1.03611,1.09276,-0.493247,0.474638,-0.475901,0.725969,0.615749,0.12108,0.0846798,0.773965,-0.523808,-0.31303,0.328274,-0.575487,-0.315015,0.344,-0.139183,-0.159018,-0.085912,0.00289679,0.0220925,0.0200987,0.00289679,0.077838,0.0200987,-0.698883,0.778638,-0.439118,0.402739,0.528502,0.58148,-0.334598,1
1.63928,-0.921766,-1.88917,-1.09853,2.15929,1.3354,-1.01699,1.63928,-0.921766,-1.88917,-1.09853,2.15929,1.3354,-1.01699,1.71031,-0.999912,-1.84336,-1.1407,2.10852,1.27918,-0.982371,-0.567132,0.852255,-0.778574,0.344195,0.987697,1.12718,-0.491377,-0.567132,0.852255,-0.778574,0.344195,0.987697,1.12718,-0.491377,0.468937,-0.478928,0.729433,0.622729,0.115916,0.0826138,0.769381,-0.523408,-0.292081,0.34138,-0.571645,-0.285611,0.355637,-0.139225,-0.158911,-0.0859316,-0.00426769,0.0107348,-0.00195503,-0.00426769,0.141554,-0.00195503,-0.710325,0.781464,-0.458106,0.421718,0.507676,0.562178,-0.34622,1
1.63288,-0.912228,-1.89887,-1.09387,2.16558,1.34664,-1.02314,1.63288,-0.912228,-1.89887,-1.09387,2.16558,1.34664,-1.02314,1.70435,-0.990401,-1.85123,-1.13707,2.11816,1.29058,-0.987616,-0.612984,0.969596,-0.784711,0.374792,0.960066,1.14242,-0.540586,-0.612984,0.969596,-0.784711,0.374792,0.960066,1.14242,-0.540586,0.462961,-0.481512,0.733557,0.630124,0.110093,0.0812164,0.764347,-0.562801,-0.269447,0.413019,-0.612824,-0.25555,0.427295,-0.13927,-0.158883,-0.0858944,-0.00449419,0.00280142,0.00371933,-0.00449419,0.0899992,0.00371933,-0.714776,0.781734,-0.476389,0.431994,0.474179,0.560621,-0.35525,1
1.62482,-0.902801,-1.9094,-1.08795,2.17113,1.35727,-1.02857,1.62482,-0.902801,-1.9094,-1.08795,2.17113,1.35727,-1.02857,1.69758,-0.980813,-1.85931,-1.13333,2.12765,1.3017,-0.993521,-0.701142,0.957012,-0.819442,0.375211,0.938762,1.10204,-0.606081,-0.701142,0.957012,-0.819442,0.375211,0.938762,1.10204,-0.606081,0.456564,-0.484394,0.737688,0.638104,0.104313,0.0800043,0.758644,-0.604579,-0.309076,0.396637,-0.651513,-0.295179,0.409464,-0.13931,-0.158891,-0.0859374,-0.00399947,-0.000780821,-0.00430346,-0.00399947,0.00599942,-0.00430346,-0.727574,0.780119,-0.500844,0.45379,0.434835,0.555722,-0.350444,1
1.61717,-0.893689,-1.91846,-1.08321,2.17779,1.36794,-1.03547,1.61717,-0.893689,-1.91846,-1.08321,2.17779,1.36794,-1.03547,1.69017,-0.97145,-1.86706,-1.12856,2.13703,1.3123,-0.999855,-0.744383,0.920208,-0.754486,0.511164,0.938398,1.04699,-0.63959,-0.744383,0.920208,-0.754486,0.511164,0.938398,1.04699,-0.63959,0.449645,-0.487762,0.742084,0.646677,0.0984061,0.0786127,0.752293,-0.652957,-0.356286,0.434385,-0.703554,-0.343613,0.447553,-0.139407,-0.159036,-0.0861199,-0.00964403,-0.0145048,-0.0182509,-0.00964403,0.00472399,-0.0182509,-0.730052,0.777609,-0.513932,0.453458,0.40768,0.556408,-0.356108,1
1.61022,-0.885586,-1.9276,-1.07508,2.18276,1.37858,-1.04258,1.61022,-0.885586,-1.9276,-1.07508,2.18276,1.37858,-1.04258,1.68313,-0.963085,-1.87486,-1.123,2.14625,1.32227,-1.00634,-0.687684,0.8085,-0.797462,0.568725,0.915713,0.978261,-0.649945,-0.687684,0.8085,-0.797462,0.568725,0.915713,0.978261,-0.649945,0.442804,-0.491468,0.746145,0.655295,0.0928402,0.0769981,0.745681,-0.6304,-0.384468,0.377907,-0.677353,-0.374766,0.389551,-0.139476,-0.15885,-0.0863159,-0.00688434,0.0185728,-0.019598,-0.00688434,0.00411677,-0.019598,-0.729123,0.774984,-0.527432,0.479176,0.365143,0.563098,-0.362379,1
1.60373,-0.877963,-1.93637,-1.06817,2.18867,1.3883,-1.04995,1.60373,-0.877963,-1.93637,-1.06817,2.18867,1.3883,-1.04995,1.67649,-0.955224,-1.88313,-1.11652,2.15502,1.33168,-1.01284,-0.660364,0.784877,-0.83751,0.671724,0.863055,0.926563,-0.649135,-0.660364,0.784877,-0.83751,0.671724,0.863055,0.926563,-0.649135,0.43603,-0.495374,0.750043,0.664044,0.0874496,0.0755537,0.738708,-0.636733,-0.401513,0.383028,-0.681955,-0.389486,0.393749,-0.136985,-0.1668,-0.0786956,0.249046,-0.79498,0.762033,0.249046,-0.0834849,0.762033,-0.727686,0.772617,-0.532439,0.483489,0.3365,0.566201,-0.371169,1
1.59675,-0.870899,-1.94597,-1.05958,2.19329,1.39732,-1.05734,1.59675,-0.870899,-1.94597,-1.05958,2.19329,1.39732,-1.05734,1.67005,-0.947865,-1.89188,-1.10982,2.16309,1.34095,-1.01929,-0.63473,0.718977,-0.884416,0.668728,0.785687,0.929655,-0.644784,-0.63473,0.718977,-0.884416,0.668728,0.785687,0.929655,-0.644784,0.429328,-0.499315,0.753607,0.672765,0.0821911,0.0744255,0.7315,-0.6251,-0.401821,0.336707,-0.666988,-0.387619,0.346197,-0.13708,-0.166616,-0.0787318,-0.00945926,0.0183582,-0.003618,-0.00945926,-0.138961,-0.003618,-0.732957,0.769662,-0.540924,0.50242,0.302049,0.563759,-0.380543,1
1.59024,-0.86422,-1.95544,-1.05117,2.19725,1.40659,-1.06479,1.59024,-0.86422,-1.95544,-1.05117,2.19725,1.40659,-1.06479,1.66391,-0.940803,-1.90086,-1.10311,2.1704,1.35035,-1.02573,-0.613494,0.710576,-0.904656,0.682558,0.712077,0.942789,-0.644964,-0.613494,0.710576,-0.904656,0.682558,0.712077,0.942789,-0.644964,0.422751,-0.503029,0.756983,0.681334,0.0768261,0.0736418,0.724195,-0.622397,-0.382093,0.334241,-0.662937,-0.363047,0.342981,-0.137096,-0.166641,-0.0786237,-0.00160336,-0.00245422,0.0108063,-0.00160336,-0.166031,0.0108063,-0.736691,0.765833,-0.54581,0.519376,0.268486,0.562453,-0.390544,1
1.58279,-0.85717,-1.96549,-1.04319,2.2006,1.41482,-1.07189,1.58279,-0.85717,-1.96549,-1.04319,2.2006,1.41482,-1.07189,1.65743,-0.933416,-1.91034,-1.0962,2.17695,1.35994,-1.03231,-0.661023,0.737265,-0.965906,0.687351,0.636683,0.965583,-0.662257,-0.661023,0.737265,-0.965906,0.687351,0.636683,0.965583,-0.662257,0.415917,-0.506623,0.760476,0.69015,0.0711469,0.0734361,0.716407,-0.654395,-0.382552,0.336771,-0.692085,-0.357576,0.344418,-0.137146,-0.166541,-0.0787567,-0.00500083,0.00993758,-0.0133038,-0.00500083,-0.16403,-0.0133038,-0.746419,0.76246,-0.551498,0.530106,0.236421,0.548771,-0.395834,1
1.57533,-0.850364,-1.97565,-1.0354,2.20164,1.42411,-1.07942,1.57533,-0.850364,-1.97565,-1.0354,2.20164,1.42411,-1.07942,1.6506,-0.926224,-1.91997,-1.08967,2.18288,1.36981,-1.03909,-0.686405,0.717287,-0.950759,0.648296,0.578758,0.993709,-0.68251,-0.686405,0.717287,-0.950759,0.648296,0.578758,0.993709,-0.68251,0.408941,-0.510115,0.763755,0.698976,0.0653819,0.0735501,0.708342,-0.665052,-0.365295,0.324284,-0.701697,-0.336976,0.331218,-0.139773,-0.15858,-0.086262,-0.262779,0.796106,-0.75053,-0.262779,-0.0494911,-0.75053,-0.752666,0.758594,-0.55676,0.5427,0.18767,0.542952,-0.40331,1
1.56779,-0.843024,-1.98497,-1.02897,2.20489,1.43301,-1.08711,1.56779,-0.843024,-1.98497,-1.02897,2.20489,1.43301,-1.08711,1.64346,-0.918719,-1.92937,-1.08305,2.18819,1.37986,-1.04606,-0.728133,0.764384,-0.947176,0.678939,0.520065,1.007,-0.700869,-0.728133,0.764384,-0.947176,0.678939,0.520065,1.007,-0.700869,0.401729,-0.5133,0.767329,0.707853,0.0591584,0.0739923,0.699978,-0.699529,-0.348302,0.363362,-0.735932,-0.313596,0.369614,-0.139884,-0.158525,-0.0863101,-0.0110269,0.00549555,-0.00480413,-0.0110269,0.0624561,-0.00480413,-0.756715,0.756953,-0.555993,0.540821,0.166995,0.531455,-0.410464,1
1.56004,-0.835186,-1.9942,-1.0223,2.20942,1.4421,-1.09489,1.56004,-0.835186,-1.9942,-1.0223,2.20942,1.4421,-1.09489,1.63577,-0.910835,-1.93902,-1.07591,2.19297,1.38994,-1.05321,-0.777639,0.79003,-0.969442,0.726695,0.463654,1.00297,-0.7199,-0.777639,0.79003,-0.969442,0.726695,0.463654,1.00297,-0.7199,0.394067,-0.51646,0.771218,0.717059,0.0525474,0.0748394,0.690988,-0.740016,-0.350833,0.388285,-0.774673,-0.311115,0.393494,-0.137328,-0.166496,-0.0787043,0.255561,-0.797068,0.760573,0.255561,0.0898337,0.760573,-0.757306,0.756491,-0.551756,0.536005,0.164565,0.521611,-0.416881,1
1.55266,-0.827686,-2.00356,-1.01453,2.21304,1.45253,-1.10258,1.55266,-0.827686,-2.00356,-1.01453,2.21304,1.45253,-1.10258,1.6281,-0.9031,-1.9487,-1.06855,2.19709,1.39977,-1.06052,-0.759675,0.766541,-0.966086,0.746289,0.393227,0.975997,-0.734257,-0.759675,0.766541,-0.966086,0.746289,0.393227,0.975997,-0.734257,0.3864,-0.519466,0.775098,0.72622,0.045883,0.0760131,0.681705,-0.733901,-0.333611,0.385224,-0.765529,-0.290806,0.389173,-0.139962,-0.158411,-0.0864648,-0.263387,0.808479,-0.776047,-0.263387,0.117573,-0.776047,-0.754404,0.754145,-0.548543,0.540181,0.159498,0.527585,-0.420566,1
1.54539,-0.820151,-2.01291,-1.00647,2.21885,1.46229,-1.10984,1.54539,-0.820151,-2.01291,-1.00647,2.21885,1.46229,-1.10984,1.62064,-0.89536,-1.95843,-1.06042,2.20048,1.40937,-1.06793,-0.744203,0.778717,-0.978166,0.836851,0.324602,0.956295,-0.744275,-0.744203,0.778717,-0.978166,0.836851,0.324602,0.956295,-0.744275,0.378687,-0.52228,0.779206,0.735397,0.0389273,0.0775447,0.672058,-0.747493,-0.320793,0.417815,-0.777571,-0.272579,0.420596,-0.137378,-0.166526,-0.0786686,0.258356,-0.811459,0.779623,0.258356,0.0310332,0.779623,-0.752439,0.752094,-0.544764,0.539496,0.183769,0.529254,-0.419112,1
1.53782,-0.813052,-2.0231,-0.997177,2.2213,1.47256,-1.11754,1.53782,-0.813052,-2.0231,-0.997177,2.2213,1.47256,-1.11754,1.61312,-0.887832,-1.96862,-1.05211,2.20332,1.41881,-1.07546,-0.752352,0.736438,-1.03038,0.82591,0.277222,0.937708,-0.757206,-0.752352,0.736438,-1.03038,0.82591,0.277222,0.937708,-0.757206,0.370925,-0.525079,0.783156,0.744578,0.0320334,0.0794416,0.662017,-0.75066,-0.327378,0.38181,-0.7753,-0.278474,0.382976,-0.139972,-0.15851,-0.0864208,-0.259346,0.801592,-0.775224,-0.259346,0.0297051,-0.775224,-0.752986,0.747796,-0.544818,0.549285,0.179761,0.537497,-0.42077,1
