ball_x,ball_y,ball_z
0.710935,0.591202,-1.54593
0.710808,0.591299,-1.54612
0.71088,0.591327,-1.54602
0.710629,0.591136,-1.54586
0.71073,0.591017,-1.54583
0.710958,0.591185,-1.54601
0.710651,0.591161,-1.54586
0.710766,0.591167,-1.54604
0.710663,0.591427,-1.54584
0.710808,0.59124,-1.54596
0.71098,0.591215,-1.54583
0.710816,0.591224,-1.54594
0.710824,0.591211,-1.54589
0.710878,0.59115,-1.54589
0.710871,0.591287,-1.54591
0.71076,0.591287,-1.54594
0.710781,0.59131,-1.54594
0.710925,0.591234,-1.54596
0.710834,0.591182,-1.54597
0.710828,0.591442,-1.54595
0.710834,0.590992,-1.54602
0.710819,0.591198,-1.54592
0.710857,0.591622,-1.54602
0.710696,0.591464,-1.54591
0.710822,0.591217,-1.54593
0.710897,0.59121,-1.54589
0.710704,0.591188,-1.54592
0.71088,0.591186,-1.54582
0.710822,0.591234,-1.54596
0.710722,0.591225,-1.5458
0.7108,0.591429,-1.54598
0.710577,0.590999,-1.54582
0.710825,0.591205,-1.54597
0.711014,0.591253,-1.54601
0.710813,0.591256,-1.54595
0.710763,0.59134,-1.54601
0.710752,0.591201,-1.54591
0.710819,0.591403,-1.54587
0.710686,0.591404,-1.54593
0.710798,0.59134,-1.54598
0.710841,0.591497,-1.54601
0.710968,0.591322,-1.54607
0.71077,0.591267,-1.54595
0.711007,0.591255,-1.54589
0.710978,0.591069,-1.54569
0.710884,0.591486,-1.54585
0.711016,0.591335,-1.54578
0.71099,0.591317,-1.54603
0.710792,0.591389,-1.54605
0.710709,0.591145,-1.54582
0.710623,0.591307,-1.546
0.710857,0.591292,-1.54615
0.710891,0.591191,-1.54602
0.710785,0.591423,-1.5459
0.710958,0.591243,-1.546
0.710865,0.591188,-1.54592
0.710934,0.591156,-1.54586
0.710877,0.591258,-1.54593
0.710861,0.59113,-1.54596
0.710749,0.59118,-1.54601
0.710918,0.591438,-1.54595
0.710932,0.591195,-1.54591
0.710751,0.591386,-1.54608
0.710921,0.591258,-1.54601
0.710836,0.591266,-1.54584
0.710889,0.591031,-1.54575
0.710814,0.59115,-1.54595
0.711001,0.59125,-1.54601
0.71091,0.591599,-1.54614
0.710807,0.591174,-1.546
0.710718,0.590816,-1.54591
0.7109,0.591249,-1.54598
0.710744,0.591248,-1.54593
0.710837,0.591577,-1.54597
0.710911,0.591182,-1.54578
0.711028,0.5913,-1.54586
0.71077,0.591364,-1.54613
0.711006,0.591224,-1.54585
0.710702,0.591209,-1.54587
0.710862,0.591449,-1.54607
0.710909,0.591228,-1.54601
0.710912,0.591179,-1.5459
0.710942,0.591292,-1.54585
0.710897,0.591198,-1.54575
0.710892,0.591184,-1.54583
0.710833,0.591528,-1.54595
0.71086,0.59122,-1.54595
0.710901,0.59117,-1.54605
0.71086,0.591334,-1.54591
0.710934,0.591471,-1.54588
0.711055,0.591298,-1.54573
0.710858,0.591218,-1.54588
0.71067,0.591189,-1.54592
0.71089,0.591225,-1.54573
0.710844,0.59117,-1.54599
0.711011,0.591297,-1.54583
0.710848,0.591492,-1.5459
0.710883,0.591161,-1.54599
0.710801,0.591345,-1.54579
0.710842,0.591808,-1.54598
0.710898,0.591239,-1.54599
0.710896,0.59121,-1.5459
0.710697,0.591065,-1.54586
0.710864,0.591249,-1.54597
0.710785,0.591234,-1.54602
0.710983,0.591068,-1.54573
0.710695,0.59123,-1.54589
0.710804,0.591175,-1.54603
0.710829,0.591218,-1.54585
0.710929,0.591237,-1.54587
0.710864,0.591216,-1.54586
0.710739,0.591286,-1.54583
0.710889,0.591349,-1.5459
0.710722,0.591408,-1.54578
0.710834,0.591336,-1.5457
0.710792,0.591151,-1.54593
0.710801,0.591194,-1.54588
0.710803,0.591254,-1.54604
0.71075,0.591188,-1.54601
0.710927,0.591234,-1.54586
0.710953,0.591204,-1.54571
0.711036,0.591327,-1.5461
0.71084,0.591462,-1.5459
0.71092,0.591244,-1.54597
0.710986,0.591354,-1.54587
0.710877,0.591227,-1.546
0.710897,0.591139,-1.54589
0.71098,0.591204,-1.54591
0.711096,0.591362,-1.54585
0.711,0.591202,-1.54587
0.710921,0.591215,-1.54587
0.710993,0.591361,-1.54609
0.7109,0.591197,-1.54589
0.711097,0.591188,-1.54592
0.710767,0.591325,-1.54598
0.710833,0.591147,-1.54594
0.710765,0.591319,-1.546
0.710986,0.591195,-1.54574
0.710949,0.591508,-1.54603
0.7108,0.591237,-1.54591
0.710669,0.591203,-1.54593
