ball_qw,ball_qx,ball_qy,ball_qz
0.999862,-0.0105113,-0.00466219,-0.0119985
0.999796,-0.0131235,-0.00506604,-0.0144915
0.999758,-0.0156521,-0.00367674,-0.0149983
0.999938,-0.00345298,-0.00493588,-0.00939948
0.999662,-0.0175904,-0.0048971,-0.0184805
0.999885,-0.00951371,-0.00111027,-0.0117759
0.999892,-0.0105541,-0.00493291,-0.00897613
0.999955,-0.00493856,-0.00438674,-0.00687202
0.999779,-0.0145051,-0.00583252,-0.0140451
0.99982,-0.00891952,-0.00713415,-0.0151493
0.999982,-0.00130681,-0.00526597,-0.00264682
0.999793,-0.0127651,-0.00441352,-0.0152011
0.999786,-0.0141955,-0.00472661,-0.0143212
0.999804,-0.01409,-0.00448009,-0.0131477
0.999856,-0.011855,-0.005686,-0.0107811
0.999794,-0.016983,-0.00585759,-0.00940897
0.999795,-0.0116718,-0.00666709,-0.0151623
0.999909,-0.00973024,-0.00447173,-0.00815639
0.999687,-0.0168411,-0.00489096,-0.017834
0.999943,-0.007776,-0.0051783,-0.00525739
0.999829,-0.0117643,-0.00581658,-0.0130546
0.999848,-0.0105286,-0.00666742,-0.0121738
0.999837,-0.0128472,-0.00446467,-0.011848
0.999796,-0.0141574,-0.00495205,-0.0135586
0.999958,-0.00309966,-0.00646409,-0.00578768
0.999664,-0.0152926,-0.00636561,-0.0199623
0.999902,-0.00972541,-0.00588952,-0.0082184
0.999836,-0.013446,-0.00434212,-0.0112956
0.999758,-0.0150006,-0.00555116,-0.0151114
0.999812,-0.0135262,-0.00532074,-0.0128014
0.999814,-0.012706,-0.00540647,-0.013451
0.999887,-0.0114936,-0.00153095,-0.00959322
0.999795,-0.0133985,-0.00657567,-0.0136844
0.999944,-0.00799245,-0.00329797,-0.00610639
0.999996,-0.00079711,-0.00267736,-0.000526072
0.999722,-0.0159874,-0.00321816,-0.0170403
0.99979,-0.0144419,-0.00441604,-0.0138654
0.999797,-0.0141237,-0.00598688,-0.0130504
0.999793,-0.0142127,-0.0044808,-0.0138531
0.999731,-0.0146201,-0.00307677,-0.0177421
0.999843,-0.00903183,-0.00369395,-0.0147655
0.999781,-0.0145954,-0.00457107,-0.0142842
0.999791,-0.0142324,-0.00432274,-0.0140357
0.999974,-0.00355568,-0.00441504,-0.0043898
0.999764,-0.0147602,-0.0048997,-0.0151671
0.999732,-0.0159634,-0.00389287,-0.0163249
0.999933,-0.00675384,-0.00644743,-0.00681956
0.999958,-0.00517175,-0.00467753,-0.00592662
0.999816,-0.0128481,-0.00595175,-0.0129478
0.9998,-0.0136036,-0.0045787,-0.0139046
0.999961,-0.00421575,-0.00562966,-0.00528952
0.999791,-0.014596,-0.00444416,-0.01358
0.999888,-0.0109919,-0.00285014,-0.00976944
0.999643,-0.0146611,-0.00369405,-0.0220266
0.999628,-0.017902,-0.00451736,-0.0200999
0.999952,-0.00319097,-0.00489402,-0.00787423
0.999784,-0.0139048,-0.0055378,-0.0144452
0.999789,-0.01429,-0.00433357,-0.0141252
0.999929,-0.00774222,-0.00559542,-0.00720081
0.999864,-0.0119881,-0.00363673,-0.0107742
0.999755,-0.015345,-0.00364214,-0.0155047
0.999889,-0.0105975,-0.00389291,-0.00976164
0.999602,-0.018668,-0.00394617,-0.0207957
0.999904,-0.00861045,-0.00518112,-0.00950877
0.999793,-0.0133189,-0.00545252,-0.0143952
0.999868,-0.0110851,-0.00478421,-0.0108523
0.999945,-0.00616373,-0.00654437,-0.00534241
0.9998,-0.0140683,-0.0044567,-0.0135241
0.99973,-0.0158159,-0.00432289,-0.0164753
0.99983,-0.0115722,-0.00536111,-0.0133367
0.999957,-0.00435161,-0.00662196,-0.00492061
0.999775,-0.0141542,-0.00477594,-0.0150906
0.999817,-0.013072,-0.00635657,-0.0124054
0.99977,-0.0142894,-0.00434692,-0.0154188
0.999954,-0.00671084,-0.00405907,-0.00545674
0.999955,-0.00549931,-0.00667212,-0.00378055
0.999809,-0.0136764,-0.00493974,-0.013023
0.999812,-0.0127171,-0.00544058,-0.0136225
0.999761,-0.0153816,-0.00473585,-0.0148297
0.999898,-0.0100546,-0.0047097,-0.00901224
0.999749,-0.0144864,-0.00367186,-0.0166981
0.999933,-0.00683009,-0.00483365,-0.00795434
0.999681,-0.0168348,-0.00308073,-0.0185828
0.999818,-0.0136941,-0.00423096,-0.0125854
0.999878,-0.00961947,-0.00408532,-0.0116336
0.999906,-0.00886359,-0.00562859,-0.00882821
0.999878,-0.0101013,-0.00524528,-0.0107012
0.999694,-0.0150868,-0.00483713,-0.0190194
0.999958,-0.00540209,-0.00608974,-0.00415009
0.999888,-0.0106488,-0.00592437,-0.00872099
0.999811,-0.0136123,-0.00476971,-0.0130306
0.999889,-0.00972245,-0.00414911,-0.010463
0.999815,-0.0133746,-0.00442806,-0.0131003
0.999793,-0.0142833,-0.00571932,-0.0132768
0.99991,-0.0096611,-0.00453534,-0.00811758
0.999465,-0.0227484,-0.00153562,-0.0234321
0.999724,-0.0157009,-0.00411095,-0.0169777
0.999805,-0.0125018,-0.00597692,-0.0140732
0.999852,-0.0103151,-0.00481581,-0.0128805
0.999933,-0.00880464,-0.00585512,-0.00482738
0.999784,-0.0141281,-0.00382158,-0.0147769
0.99995,-0.0042934,-0.00908175,0.00021413
0.999846,-0.0100433,-0.00541335,-0.0133095
0.999488,-0.0218228,-0.00245965,-0.0232607
0.999933,-0.00807381,-0.00440707,-0.00700652
0.999794,-0.0153534,-0.00455333,-0.0124697
0.999857,-0.0103295,-0.00956823,-0.00939949
0.999882,-0.0105946,-0.00394867,-0.0104536
0.999953,-0.00655724,-0.00471573,-0.00527762
0.99977,-0.0144313,-0.00368989,-0.0154502
0.999358,-0.0249547,-0.00507697,-0.0252161
0.999799,-0.0145571,-0.00543679,-0.012663
0.999893,-0.0103495,-0.00419136,-0.00950604
0.999766,-0.0151791,-0.00307384,-0.0150868
0.999874,-0.0114194,-0.00379037,-0.010346
0.999902,-0.0096378,-0.00488068,-0.00887861
0.999783,-0.0136482,-0.00550688,-0.0147218
0.999714,-0.0157474,-0.00264474,-0.0178288
0.999914,-0.00673603,-0.00345206,-0.010712
0.999936,-0.00704469,-0.00272303,-0.00842358
0.99986,-0.0115278,-0.00466534,-0.0111998
0.999911,-0.00901659,-0.00399311,-0.00899321
0.99979,-0.0142923,-0.00508074,-0.0138131
0.999915,-0.00829929,-0.00601868,-0.00811655
0.999742,-0.0155574,-0.00491825,-0.0158008
0.999788,-0.0138269,-0.00517339,-0.014325
0.999784,-0.0141326,-0.00477878,-0.0144449
0.999802,-0.0125831,-0.00618294,-0.0141124
0.999753,-0.0142776,-0.00575365,-0.0160033
0.999791,-0.01168,-0.00247712,-0.0165904
0.999933,-0.00847234,-0.00363118,-0.00706335
0.999897,-0.00981715,-0.00413421,-0.00959449
0.999802,-0.0140201,-0.00441348,-0.013444
0.999751,-0.0153689,-0.00411717,-0.0156652
0.999902,-0.00923945,-0.00700559,-0.00780526
0.999828,-0.0136229,-0.00312685,-0.0121646
0.999673,-0.016256,-0.00498872,-0.0190776
0.999857,-0.0110897,-0.00533859,-0.0116135
0.999953,-0.00549626,-0.00528272,-0.00597768
0.999893,-0.0109858,-0.00153764,-0.00949936
0.999795,-0.0141072,-0.00482652,-0.013665
0.999877,-0.010394,-0.00570368,-0.0102917
0.999825,-0.0128648,-0.00570189,-0.0123374
0.999853,-0.0122696,-0.00535733,-0.0106766
0.999886,-0.00874519,-0.00699078,-0.0101634
0.999781,-0.0140321,-0.00574813,-0.0144146
0.999868,-0.0121078,-0.00379469,-0.0101592
0.999811,-0.0137727,-0.00423086,-0.0130922
0.999882,-0.00943313,-0.00718189,-0.00973561
0.999948,-0.00733677,-0.00445694,-0.00551553
0.999837,-0.0128911,-0.00471222,-0.0117625
0.99993,-0.008302,-0.00396255,-0.00740139
0.99984,-0.0114198,-0.00494892,-0.0128171
0.999909,-0.00775099,-0.00730802,-0.0082781
0.999756,-0.0148228,-0.00449327,-0.0157603
0.99992,-0.00735865,-0.00378792,-0.00957836
0.999903,-0.00955036,-0.00495113,-0.00889301
0.999913,-0.00787289,-0.00580568,-0.00890685
0.999786,-0.014086,-0.00560591,-0.01408
0.999852,-0.0114506,-0.00390647,-0.0122198
0.999894,-0.0100359,-0.00244743,-0.0102405
0.999952,-0.00703471,-0.00369581,-0.00565508
0.999912,-0.00683099,-0.00453644,-0.0104349
0.999808,-0.0125754,-0.0030063,-0.01473
0.999865,-0.00975617,-0.00787652,-0.0106746
0.999669,-0.0151755,-0.00320456,-0.0205292
0.999878,-0.00893603,-0.00832132,-0.0097954
0.999837,-0.0120914,-0.00553132,-0.0122559
0.99987,-0.0119988,-0.00419345,-0.00991917
0.999801,-0.0141515,-0.00479454,-0.0132429
0.999867,-0.0108658,-0.0041077,-0.0114429
0.99994,-0.00723654,-0.00820287,-0.00029511
0.999844,-0.0125297,-0.0038057,-0.0118221
0.999853,-0.0116482,-0.0066001,-0.0107254
0.999852,-0.0122072,-0.0044921,-0.011264
0.999844,-0.00958672,-0.00483539,-0.0140452
0.999828,-0.0113595,-0.00564729,-0.0135585
0.999812,-0.0139502,-0.00487347,-0.0125606
0.999946,-0.00426856,-0.00847448,-0.00435005
0.999889,-0.00856583,-0.00509196,-0.0110594
0.999757,-0.0138141,-0.00557335,-0.0162587
0.999863,-0.00844784,-0.00695634,-0.012396
0.999878,-0.0100529,-0.00601934,-0.0102862
0.999897,-0.00977871,-0.00513979,-0.00911335
0.999854,-0.00979655,-0.00523329,-0.0129811
0.999922,-0.00890057,-0.0033213,-0.0080631
0.999884,-0.010588,-0.00382887,-0.0102401
0.999809,-0.0127648,-0.00444528,-0.014146
0.999902,-0.00927458,-0.00715722,-0.00771863
0.999872,-0.0108423,-0.00477759,-0.0107348
0.999819,-0.0114821,-0.0077027,-0.013043
0.999852,-0.0111912,-0.00570896,-0.01176
0.999599,-0.0197062,-0.00452674,-0.0198126
0.999454,-0.0224339,-0.00459805,-0.0238393
0.999875,-0.0111978,-0.00459335,-0.010216
0.99971,-0.0167353,-0.0034012,-0.0169834
0.999777,-0.0150548,-0.00463923,-0.0140966
0.999884,-0.00998367,-0.0041097,-0.0107909
0.999831,-0.0128076,-0.00418661,-0.0124915
0.999882,-0.0110187,-0.0036433,-0.0100594
0.999805,-0.0138484,-0.00446415,-0.0133442
0.999782,-0.0145935,-0.00441808,-0.0142482
0.999831,-0.0134385,-0.00479114,-0.0115649
0.999803,-0.0136158,-0.00576167,-0.0132735
0.999782,-0.0141639,-0.00442476,-0.0147094
0.999852,-0.0101485,-0.00510714,-0.0128987
0.999784,-0.0134299,-0.00718901,-0.0141375
0.99978,-0.0146849,-0.00577423,-0.0137909
0.999914,-0.00797888,-0.00571659,-0.00869902
0.999434,-0.0225799,-0.00452468,-0.0245444
0.999798,-0.0132374,-0.00515749,-0.0142037
0.999962,-0.00453848,-0.00704423,-0.00251151
0.999947,-0.00656471,-0.00229531,-0.00761048
0.999797,-0.013706,-0.00536081,-0.0138034
0.999824,-0.0125807,-0.00695261,-0.0120656
0.999741,-0.0156706,-0.0033682,-0.0161325
0.999829,-0.0133987,-0.0042893,-0.0120268
0.99979,-0.0135029,-0.00733148,-0.013575
0.999715,-0.015411,-0.00537107,-0.0174306
0.999837,-0.00826506,-0.00751648,-0.0141625
0.999404,-0.0235748,-0.00269924,-0.0250822
0.999824,-0.0129827,-0.00459221,-0.0127316
0.999927,-0.00923845,-0.00376871,-0.00676536
0.999765,-0.0135837,-0.00526322,-0.0160667
0.999882,-0.00993609,-0.00551852,-0.0103682
0.999767,-0.0148371,-0.00474619,-0.014955
0.999831,-0.0127162,-0.00600886,-0.0118563
0.999868,-0.0105705,-0.0031099,-0.0119452
0.99989,-0.00945134,-0.00484065,-0.0104009
0.99997,-0.00442532,-0.0040773,-0.00485658
0.999879,-0.0100664,-0.00549354,-0.010495
0.999804,-0.0135538,-0.00469938,-0.0136305
0.999917,-0.00900926,-0.00488065,-0.00785508
0.999744,-0.0168198,-0.00417663,-0.0145528
0.999954,-0.00516685,-0.00734499,-0.00350666
0.999904,-0.0100073,-0.00476466,-0.00833116
0.99992,-0.00852093,-0.00473248,-0.00803337
0.999954,-0.00743288,-0.00171515,-0.00586476
0.999653,-0.0151434,-0.00383637,-0.021237
0.999751,-0.0137933,-0.00240421,-0.0173952
0.999809,-0.0133722,-0.00492998,-0.0133967
0.999817,-0.0134957,-0.00615766,-0.0121131
0.9999,-0.00906462,-0.00471191,-0.00976951
0.999888,-0.0111884,-0.00363262,-0.00923115
0.999848,-0.0123666,-0.00375316,-0.011699
0.999882,-0.0117285,-0.00362562,-0.00920632
0.9998,-0.0121066,-0.00656305,-0.0145287
0.999813,-0.0140593,-0.00419069,-0.0126258
0.999739,-0.0159643,-0.00501574,-0.0155477
0.999925,-0.00697532,-0.00771817,-0.00653446
0.999876,-0.0118812,-0.00286041,-0.00990356
0.9999,-0.00935764,-0.0044956,-0.00958341
0.999866,-0.01179,-0.00351304,-0.0107725
0.999785,-0.0137083,-0.00586537,-0.0144154
0.999615,-0.0193561,-0.00477076,-0.0193131
0.999781,-0.0145882,-0.00527258,-0.0140143
0.999891,-0.0107214,-0.00346547,-0.00949237
0.999974,-0.0024781,-0.0030426,-0.00599451
0.999782,-0.014653,-0.00530002,-0.013898
0.999274,-0.0257092,-0.00388462,-0.0278426
0.99981,-0.0127609,-0.00589064,-0.0135048
0.999783,-0.0140933,-0.00477934,-0.0146022
0.99997,-0.00121679,-0.00668863,-0.00371893
0.999878,-0.011581,-0.00294593,-0.0100694
0.999903,-0.00989211,-0.00280718,-0.00938935
0.999784,-0.013531,-0.00576802,-0.014664
0.999894,-0.0104172,-0.00445721,-0.00914937
0.999728,-0.0158955,-0.00396997,-0.0166218
0.999924,-0.00512135,-0.00801309,-0.0078951
0.999859,-0.0119948,-0.00595277,-0.0101741
0.999887,-0.010918,-0.00325174,-0.00981983
0.999853,-0.0111223,-0.00533288,-0.0119161
0.99985,-0.0124478,-0.00349708,-0.0115016
0.999821,-0.0131673,-0.0049388,-0.0126482
0.999901,-0.0070285,-0.00750145,-0.00966212
0.999805,-0.0136865,-0.00587355,-0.0129925
0.999822,-0.0126882,-0.00523543,-0.0129213
0.999807,-0.0141228,-0.00602222,-0.0122823
0.999976,-0.00454412,-0.00473955,-0.00211108
0.999905,-0.00789315,-0.00557241,-0.00985434
0.999794,-0.0143586,-0.00469287,-0.013584
0.999722,-0.0160521,-0.00328648,-0.0169703
0.999816,-0.0126393,-0.00548525,-0.0133686
0.999796,-0.0141601,-0.00556399,-0.0132832
0.999888,-0.0106917,-0.00251462,-0.0101981
0.999965,-0.00592915,-0.0049404,-0.00316736
0.999804,-0.0141965,-0.00568475,-0.0125968
0.99991,-0.0102884,-0.00325607,-0.00794117
0.999975,0.00232644,-0.00657172,0.00108551
0.999814,-0.0123398,-0.00390002,-0.0143236
0.999831,-0.0116935,-0.00649541,-0.0125799
0.999528,-0.0204005,-0.00329684,-0.0227378
0.999821,-0.0118509,-0.00406827,-0.0141548
0.999765,-0.0147999,-0.00549566,-0.0148555
0.999867,-0.0126773,-0.0042341,-0.00933714
0.999716,-0.0155935,-0.00358089,-0.0176487
0.99979,-0.014196,-0.0044457,-0.0141093
0.999771,-0.0142902,-0.00439277,-0.0153085
0.99981,-0.0128644,-0.00643596,-0.0131735
0.999819,-0.0133672,-0.00536845,-0.0124583
0.999813,-0.0132576,-0.00327405,-0.0137109
0.999886,-0.0103406,-0.00282346,-0.0106095
0.999882,-0.0103037,-0.00226029,-0.011156
0.999806,-0.0148835,-0.00500496,-0.0119331
0.999647,-0.0177853,-0.00570988,-0.0189184
0.999785,-0.0149397,-0.00414502,-0.013741
0.999781,-0.0142019,-0.00436735,-0.0147216
0.999758,-0.0149488,-0.00456858,-0.0154531
0.999812,-0.0129837,-0.0067012,-0.0127465
0.999842,-0.01278,-0.00478124,-0.0113901
0.999907,-0.00887653,-0.00601287,-0.00842755
0.999957,-0.0046605,-0.00324982,-0.00730534
0.999806,-0.0138555,-0.00669172,-0.0122806
0.999944,-0.0068333,-0.00271624,-0.00757718
0.999788,-0.0139182,-0.0060042,-0.0139531
0.999866,-0.0116609,-0.00431174,-0.0106503
0.999824,-0.0129654,-0.00659587,-0.0118726
0.999964,-0.00713713,-0.00392061,-0.00247129
0.999906,-0.00937304,-0.00485254,-0.00871468
0.999809,-0.0131447,-0.00541449,-0.013388
0.999908,-0.00794578,-0.00713038,-0.00839613
0.999856,-0.0122482,-0.00372425,-0.0111745
0.999918,-0.00917083,-0.00356893,-0.00815426
0.999851,-0.0110677,-0.00472179,-0.0123911
0.999804,-0.0144115,-0.00463061,-0.0127823
0.999757,-0.0146369,-0.00593067,-0.0153976
0.999859,-0.0115676,-0.00495118,-0.0110966
0.999931,-0.00555156,-0.00719486,-0.00747054
0.999785,-0.0141683,-0.0047103,-0.0144008
0.999688,-0.0166551,-0.00372876,-0.0182657
0.999844,-0.0121787,-0.00534874,-0.0115989
0.999987,-0.00197289,-0.00439073,-0.00143458
0.99982,-0.0136308,-0.00501422,-0.0121792
0.999791,-0.0135966,-0.00473732,-0.014524
0.999965,-0.000746633,-0.00823887,0.00158927
0.999899,-0.0102642,-0.00336178,-0.00921451
0.999795,-0.0138908,-0.00532734,-0.0137503
0.99987,-0.00976423,-0.00413492,-0.0121138
0.999659,-0.0177053,-0.0034418,-0.0188973
0.999876,-0.0101901,-0.00687119,-0.00983464
0.999923,-0.00678601,-0.00208431,-0.0101999
0.999698,-0.0166207,-0.00460152,-0.0174851
0.999855,-0.0118418,-0.00491997,-0.0111865
0.99986,-0.0103966,-0.00478179,-0.012214
0.999879,-0.0111005,-0.00523632,-0.00953728
0.999706,-0.0166992,-0.00369587,-0.0171994
0.999972,-0.000373614,-0.00656596,0.00349858
0.999536,-0.0188053,-0.00587246,-0.0232395
0.999782,-0.0143846,-0.00477628,-0.01435
0.999821,-0.0127551,-0.00533901,-0.0129192
0.99946,-0.0226951,-0.00395309,-0.0234439
0.999847,-0.012743,-0.00349744,-0.0114874
0.999753,-0.01485,-0.00514922,-0.0157201
0.999983,-0.00292614,-0.00505266,0.000756176
0.999732,-0.0153097,-0.00273961,-0.0171595
0.999883,-0.00985962,-0.00616819,-0.00994203
0.99991,-0.00881184,-0.00471226,-0.00896219
0.99989,-0.0105044,-0.0056963,-0.00882823
0.999806,-0.0136231,-0.00503456,-0.013326
0.999791,-0.0137989,-0.00625583,-0.0137038
0.999873,-0.0107337,-0.00446144,-0.0108762
0.999918,-0.00899555,-0.00374837,-0.00836426
0.99979,-0.0141845,-0.00472734,-0.0140135
0.99981,-0.0135425,-0.00522278,-0.0130457
0.99988,-0.0113679,-0.00502206,-0.00925377
0.999802,-0.014405,-0.00479948,-0.0128528
0.999858,-0.0110422,-0.00690768,-0.0106772
0.999812,-0.013524,-0.00574843,-0.0126097
0.999721,-0.0146344,-0.000904364,-0.018508
0.999858,-0.0118453,-0.00377872,-0.0113458
0.999715,-0.0165289,-0.0049069,-0.0165359
0.99985,-0.0100508,-0.00819653,-0.0114633
0.999754,-0.0150151,-0.0052139,-0.0154559
0.99985,-0.012721,-0.00479153,-0.0107412
0.999945,-0.00644342,-0.00512308,-0.00657458
0.999774,-0.0135211,-0.00389725,-0.0159255
0.999837,-0.0106098,-0.004301,-0.013941
0.999852,-0.010633,-0.00427658,-0.0128293
0.999875,-0.0116106,-0.00511761,-0.00940686
0.999956,-0.00575739,-0.00540988,-0.00500898
0.999852,-0.0105472,-0.00527499,-0.012499
0.999753,-0.0159665,-0.00452715,-0.0147787
0.9999,-0.00884973,-0.00474961,-0.00999297
0.999804,-0.0133912,-0.00566908,-0.0134482
0.999903,-0.00966889,-0.0040601,-0.0091893
0.999789,-0.013726,-0.00582412,-0.0141158
0.999903,-0.00775554,-0.00706781,-0.00919773
0.999804,-0.0118575,-0.00827103,-0.013557
0.999807,-0.0125885,-0.00636505,-0.0136841
0.999801,-0.0141423,-0.00294003,-0.0137363
0.999798,-0.0138337,-0.00586416,-0.0133589
0.999845,-0.0112025,-0.00247927,-0.0133471
0.999795,-0.013857,-0.00438913,-0.0141131
0.999828,-0.0123629,-0.00607747,-0.0123902
0.999951,-0.00591784,-0.00462323,-0.00646077
0.999897,-0.00971705,-0.00169918,-0.01038
0.9997,-0.0158862,-0.00358021,-0.0183048
0.999812,-0.0125219,-0.00609301,-0.0135142
0.999755,-0.0144366,-0.00471766,-0.0160933
0.999815,-0.0116766,-0.00224607,-0.0151398
0.999863,-0.0110347,-0.00655887,-0.0104104
0.999933,-0.0069904,-0.00258201,-0.00889273
0.999784,-0.0127721,-0.00611751,-0.015201
0.999865,-0.00837957,-0.00469263,-0.0133762
0.999733,-0.0147565,-0.0035926,-0.0174292
0.999778,-0.0138149,-0.00575042,-0.014834
0.999877,-0.0118721,-0.00316106,-0.00973962
0.999899,-0.0100845,-0.00337175,-0.00940988
0.999875,-0.00872215,-0.006932,-0.011208
0.999717,-0.0160282,-0.00580239,-0.0166253
0.999801,-0.0135024,-0.00449167,-0.0139926
0.999857,-0.0129378,-0.00210975,-0.0106945
0.99993,-0.00758072,-0.00553009,-0.00715676
0.99983,-0.0130064,-0.00496264,-0.0120621
0.999814,-0.0122915,-0.00526599,-0.0139071
0.999739,-0.0154137,-0.00365711,-0.0164792
0.9999,-0.00869074,-0.00343096,-0.0106431
0.999778,-0.0139057,-0.00466162,-0.0151119
0.999765,-0.0142446,-0.00404327,-0.0158609
0.999796,-0.0140485,-0.00554587,-0.0134076
0.999657,-0.0171724,-0.00290426,-0.0195799
0.999749,-0.0151251,-0.00413173,-0.016031
0.999869,-0.0117243,-0.00313194,-0.0107008
0.999847,-0.0117295,-0.00308626,-0.0125904
0.999755,-0.0155382,-0.00367963,-0.0153277
0.999876,-0.00936251,-0.00600956,-0.0111719
0.999876,-0.0102368,-0.0055475,-0.0106552
0.999905,-0.00854991,-0.00580753,-0.00916129
0.999856,-0.0120947,-0.00332353,-0.0114083
0.999659,-0.0182007,-0.00180039,-0.0186366
0.999877,-0.0103032,-0.00572579,-0.0103512
0.999618,-0.0187182,-0.00412995,-0.0199152
0.999723,-0.0147917,-0.00421281,-0.0178068
0.999882,-0.0110677,-0.00633998,-0.0085205
0.999783,-0.014879,-0.00465236,-0.0137954
0.999787,-0.014505,-0.00491435,-0.0138355
0.999831,-0.0118051,-0.00587279,-0.0128492
0.999816,-0.0131197,-0.00584781,-0.012693
0.999985,-0.000788825,-0.00267497,0.0047412
0.999948,-0.00735998,-0.00206628,-0.00669134
0.999926,-0.00809438,-0.00540813,-0.00725297
0.999732,-0.0158966,-0.00351318,-0.0164454
0.999901,-0.00914589,-0.00711211,-0.00804536
0.999919,-0.00952038,-0.000383601,-0.00842693
0.999743,-0.0156813,-0.00366605,-0.0159313
0.999916,-0.00707967,-0.00726126,-0.00812748
0.999793,-0.0142037,-0.00524798,-0.0135965
0.999822,-0.0125941,-0.00298794,-0.0137578
0.999827,-0.0131933,-0.00368291,-0.0126157
0.999869,-0.0113447,-0.00544987,-0.0101959
0.99981,-0.0135384,-0.00472101,-0.013232
0.999802,-0.0138002,-0.00631273,-0.0128848
0.999878,-0.0105295,-0.00517152,-0.0102714
0.999869,-0.0114477,-0.00530668,-0.0101595
0.999827,-0.0120771,-0.00453971,-0.0133931
0.999756,-0.0141734,-0.00605728,-0.0158011
0.999925,-0.00845983,-0.00503718,-0.00729103
0.999722,-0.0151624,-0.0043086,-0.017514
0.999769,-0.015439,-0.00505097,-0.0140461
0.999921,-0.00824182,-0.00382167,-0.00869024
0.999898,-0.0107195,-0.00295527,-0.00895177
0.999833,-0.0130232,-0.00460572,-0.0119373
0.999882,-0.00927035,-0.00568885,-0.0108827
0.99979,-0.0119339,-0.00854257,-0.0142894
0.999812,-0.0136139,-0.0052035,-0.012776
0.999785,-0.0142548,-0.00594433,-0.0138276
0.999786,-0.0139987,-0.00587691,-0.014031
0.999931,-0.00787249,-0.00437304,-0.00754063
0.999765,-0.0152817,-0.0046236,-0.0146406
0.999724,-0.0141551,-0.00359215,-0.0183947
0.999906,-0.00977554,-0.0063371,-0.00721051
0.999778,-0.0149836,-0.00424913,-0.0141765
0.999898,-0.00920829,-0.00551497,-0.00943135
0.999727,-0.016803,-0.00519028,-0.0153828
0.999735,-0.0152739,-0.0046869,-0.0165577
0.999923,-0.00760886,-0.005811,-0.00784829
0.999756,-0.0149087,-0.00493855,-0.0155191
0.999908,-0.00856271,-0.0053784,-0.00903475
0.999883,-0.0112388,-0.00264677,-0.0100788
0.999888,-0.0103347,-0.00521931,-0.00944367
0.999916,-0.00736623,-0.00532665,-0.00919895
0.999895,-0.00976374,-0.00439163,-0.00973542
0.999817,-0.0127451,-0.0057321,-0.0130282
0.999795,-0.0138126,-0.00579473,-0.0136515
0.999762,-0.0139566,-0.00665987,-0.0153708
0.999836,-0.0114373,-0.00552227,-0.0129365
0.999911,-0.00901451,-0.00585354,-0.00790446
0.999702,-0.0160226,-0.00384563,-0.0180025
0.999586,-0.0196705,-0.00455231,-0.0204854
0.999815,-0.0131483,-0.00548235,-0.0129122
0.999791,-0.0146575,-0.00489193,-0.0133679
