ball_vx,ball_vy,ball_vz
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.38204,-1.53786,0.268076
-1.23663,1.04129,4.75747
1.06289,0.369635,3.54216
0.951052,1.38749,3.51249
0,1.36379e-05,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
15.5457,6.49327,31.7064
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-5.65857,2.71382,-13.2815
-0.66944,-0.201717,0.883934
-0.883382,0.248207,-1.34725
-0.854533,0.0317061,-1.22195
-0.782496,0.439711,-1.37343
0,0,0
-6.19361,7.07549,-6.62608
2.61345,-5.21246,-4.78233
1.05792,0.10863,0.788841
0,0,0
0,0,0
0,0,0
-4.10765,-0.113117,-5.25097
0.906659,1.1068,-4.45366
-1.60185,-0.441025,-2.55229
-1.79381,0.111653,-4.26242
-2.26612,0.863383,-3.84949
0.784525,1.12666,-0.436216
-0.443164,0.137004,-2.32824
-1.61755,0.332722,-2.75242
-0.739257,0.26892,-2.73192
-0.474154,0.392818,-1.84191
-0.929927,-0.0909146,-3.21825
-2.00978,0.330752,-3.55336
0,-7.49427e-06,-7.49427e-06
0,-6.84755e-06,-6.84755e-06
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-8.67299,4.97508,-34.2958
0,0,0
0,0,0
-1.65157,-0.801293,-17.7412
1.50531,-0.7013,-4.89834
0,7.20634e-06,0
-0.925391,0.515836,-12.0868
-1.02373,0.0144,-6.43514
-0.31418,0.39668,-6.6926
0,-6.87638e-06,0
0,0,0
