pure_actions_0,pure_actions_1,pure_actions_2,pure_actions_3,pure_actions_4,pure_actions_5,pure_actions_6,action_history_actor_0,action_history_actor_1,action_history_actor_2,action_history_actor_3,action_history_actor_4,action_history_actor_5,action_history_actor_6,action_history_actor_7,action_history_actor_8,action_history_actor_9,action_history_actor_10,action_history_actor_11,action_history_actor_12,action_history_actor_13,dof_pos_scaled_0,dof_pos_scaled_1,dof_pos_scaled_2,dof_pos_scaled_3,dof_pos_scaled_4,dof_pos_scaled_5,dof_pos_scaled_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,to_final_target_0,to_final_target_1,to_final_target_2,to_throwing_pos_0,to_throwing_pos_1,to_throwing_pos_2,to_throwing_vel_0,to_throwing_vel_1,to_throwing_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,obs_task_5,obs_task_6
0.34953114,-0.45821646,0.31828216,-0.55922514,0.9170749,0.8250181,0.9533578,0.37756014,-0.4499971,0.39794973,-0.5268736,0.9227125,0.8568931,0.9526723,0.34953114,-0.45821646,0.31828216,-0.55922514,0.9170749,0.8250181,0.9533578,0.38209927,-0.1253013,0.45155942,0.45909607,0.622139,-0.38604885,0.5683565,0.18802643,-0.18857336,0.14285278,-0.22119713,0.20192146,0.12230587,0.14551353,0.31554985,-0.10286939,0.37605476,0.28961802,-0.32738853,1.0250229,-0.5953323,0.03357112,-0.05410156,-0.022493433,-0.0043445677,0.04162347,0.91000986,-0.010733754,0.39587924,0.12266383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23976617,-0.40779713,0.32992175,-0.5286318,0.91682255,0.83631444,0.9550223,0.34953114,-0.45821646,0.31828216,-0.55922514,0.9170749,0.8250181,0.9533578,0.23976617,-0.40779713,0.32992175,-0.5286318,0.91682255,0.83631444,0.9550223,0.3830526,-0.12672722,0.45232666,0.45740283,0.62323654,-0.385104,0.56912553,0.17537308,-0.18515873,0.14113808,-0.21986675,0.20192146,0.1226902,0.14563179,0.31058884,-0.10258961,0.37554222,0.2888136,-0.32757854,1.0264034,-0.5953323,0.03357112,-0.061503384,-0.024262773,-0.0059388014,0.041265704,0.91088134,-0.009896953,0.39271522,0.1263802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24383634,-0.39941248,0.27226904,-0.48688543,0.91592664,0.8016252,0.9562207,0.23976617,-0.40779713,0.32992175,-0.5286318,0.91682255,0.83631444,0.9550223,0.24383634,-0.39941248,0.27226904,-0.48688543,0.91592664,0.8016252,0.9562207,0.38394356,-0.12812454,0.4530704,0.45573604,0.6243342,-0.38415843,0.5698949,0.16390228,-0.18144846,0.13682175,-0.21643734,0.20192146,0.12277889,0.14569092,0.30562782,-0.10230982,0.37496802,0.28796196,-0.32782936,1.027756,-0.5953323,0.03357112,-0.06890521,-0.02570227,-0.007772738,0.04041045,0.91172546,-0.009008969,0.3895858,0.12999368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18854097,-0.45744193,0.15381935,-0.48989093,0.9176656,0.7678238,0.95195884,0.24383634,-0.39941248,0.27226904,-0.48688543,0.91592664,0.8016252,0.9562207,0.18854097,-0.45744193,0.15381935,-0.48989093,0.9176656,0.7678238,0.95195884,0.38476574,-0.12951905,0.4537592,0.45409322,0.6254319,-0.38321453,0.57066464,0.15124893,-0.18107891,0.12671089,-0.21333313,0.20192146,0.122571945,0.14575005,0.3006668,-0.10203004,0.37433213,0.2870264,-0.32821178,1.029062,-0.5953323,0.03357112,-0.076307036,-0.028229728,-0.011696715,0.039042413,0.91255194,-0.008025985,0.38648638,0.13346449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04159826,-0.30928096,0.24908386,-0.47573096,0.91621345,0.81823134,0.9532067,0.18854097,-0.45744193,0.15381935,-0.48989093,0.9176656,0.7678238,0.95195884,0.04159826,-0.30928096,0.24908386,-0.47573096,0.91621345,0.81823134,0.9532067,0.38548696,-0.13085711,0.45442224,0.45247626,0.6265296,-0.38226902,0.5714346,0.1326828,-0.17374706,0.12198067,-0.20996284,0.20192146,0.12277889,0.14580917,0.2957058,-0.101750255,0.37363455,0.28602266,-0.3286512,1.0303501,-0.5953323,0.03357112,-0.08370886,-0.030252887,-0.013431131,0.03848239,0.91335726,-0.0069932244,0.3834378,0.13676625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08983405,-0.33234984,0.08428696,-0.52116054,0.91954887,0.75238305,0.9570632,0.04159826,-0.30928096,0.24908386,-0.47573096,0.91621345,0.81823134,0.9532067,-0.08983405,-0.33234984,0.08428696,-0.52116054,0.91954887,0.75238305,0.9570632,0.38608038,-0.13214785,0.45502174,0.4508648,0.6276275,-0.38132572,0.5722048,0.10914993,-0.16761255,0.11027336,-0.20925331,0.20198059,0.12248325,0.1458683,0.29074478,-0.10147047,0.3728753,0.28488922,-0.32921743,1.0316216,-0.5953323,0.03357112,-0.091110684,-0.034134928,-0.017197972,0.037987143,0.91416013,-0.005875389,0.38043386,0.13980958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.15641944,-0.30533642,0.19540377,-0.47986662,0.91435593,0.6920159,0.9539382,-0.08983405,-0.33234984,0.08428696,-0.52116054,0.91954887,0.75238305,0.9570632,-0.15641944,-0.30533642,0.19540377,-0.47986662,0.91435593,0.6920159,0.9539382,0.38653994,-0.1333881,0.4555906,0.44927156,0.6287252,-0.38038868,0.57297575,0.084552765,-0.16104937,0.10465622,-0.2068882,0.20192146,0.12168503,0.14598656,0.28578377,-0.101190686,0.37205437,0.28364515,-0.32987428,1.0328776,-0.5953323,0.03357112,-0.09851251,-0.03743491,-0.019890297,0.03753073,0.91495705,-0.0046959273,0.37747493,0.14263284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.37814534,-0.35967916,0.13137408,-0.4635388,0.90647,-0.37113976,0.95658296,-0.15641944,-0.30533642,0.19540377,-0.47986662,0.91435593,0.6920159,0.9539382,-0.37814534,-0.35967916,0.13137408,-0.4635388,0.90647,-0.37113976,0.95658296,0.3868215,-0.13460481,0.45612,0.44770193,0.62982213,-0.3795194,0.57374704,0.05179596,-0.1579895,0.0973835,-0.20381355,0.2018032,0.112874985,0.14604568,0.28082275,-0.1009109,0.37117174,0.28222752,-0.33068466,1.0341003,-0.5953323,0.03357112,-0.10591433,-0.042638104,-0.02449291,0.036522307,0.91575843,-0.0034610042,0.3745545,0.14520073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4783355,-0.23211591,-0.21372753,-0.4529695,0.9027743,-0.6323443,0.95470375,-0.37814534,-0.35967916,0.13137408,-0.4635388,0.90647,-0.37113976,0.95658296,-0.4783355,-0.23211591,-0.21372753,-0.4529695,0.9027743,-0.6323443,0.95470375,0.38691473,-0.135755,0.45651925,0.4461578,0.6309179,-0.37873322,0.57451856,0.017147064,-0.14935684,0.07343674,-0.2005024,0.2015667,0.10208416,0.14610481,0.27586174,-0.10063112,0.37022746,0.28061485,-0.33168793,1.0352746,-0.5953323,0.03357112,-0.113316156,-0.04852569,-0.03025718,0.03508877,0.91656697,-0.0021487095,0.3717267,0.1473754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.47217122,-0.13900784,-0.32034445,-0.44383916,0.8973025,-0.80172765,0.9514288,-0.4783355,-0.23211591,-0.21372753,-0.4529695,0.9027743,-0.6323443,0.95470375,-0.47217122,-0.13900784,-0.32034445,-0.44383916,0.8973025,-0.80172765,0.9514288,0.38684368,-0.1368056,0.4567641,0.44463992,0.63201237,-0.37803656,0.57529044,-0.0130672455,-0.13642263,0.04505539,-0.19710255,0.20133018,0.090465546,0.14616394,0.27090073,-0.10035133,0.36922148,0.27883816,-0.3328383,1.0364063,-0.5953323,0.03357112,-0.12071798,-0.053391594,-0.034640428,0.033798393,0.91737646,-0.0007912357,0.36901754,0.14914994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.58537257,-0.072601244,-0.43492186,-0.39815482,0.8833326,-0.8350068,0.9554979,-0.47217122,-0.13900784,-0.32034445,-0.44383916,0.8973025,-0.80172765,0.9514288,-0.58537257,-0.072601244,-0.43492186,-0.39815482,0.8833326,-0.8350068,0.9554979,0.3866011,-0.13773942,0.45684004,0.44316256,0.6331042,-0.37742752,0.57606256,-0.044641495,-0.12125635,0.013954163,-0.19184017,0.20085716,0.07908344,0.14622307,0.2659397,-0.10007155,0.3681538,0.27690744,-0.33413243,1.0374857,-0.5953323,0.03357112,-0.12811981,-0.0580549,-0.03892559,0.03223947,0.91818535,0.00061921676,0.3664518,0.15049353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.65123224,0.09004702,-0.47155195,-0.37209076,0.8701,-0.820274,0.95110875,-0.58537257,-0.072601244,-0.43492186,-0.39815482,0.8833326,-0.8350068,0.9554979,-0.65123224,0.09004702,-0.47155195,-0.37209076,0.8701,-0.820274,0.95110875,0.38618958,-0.138506,0.45675647,0.44173253,0.6341922,-0.37690067,0.57683504,-0.075683594,-0.099541664,-0.01537323,-0.18569088,0.20014763,0.06841087,0.1462822,0.2609787,-0.099791765,0.36702445,0.27486277,-0.3354895,1.0385321,-0.5953323,0.03357112,-0.13552164,-0.061478563,-0.040757857,0.03124586,0.91898525,0.002039209,0.36405882,0.15140344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.68227386,0.10238285,-0.50432307,-0.43209344,0.87343335,-0.82319427,0.9435702,-0.65123224,0.09004702,-0.47155195,-0.37209076,0.8701,-0.820274,0.95110875,-0.68227386,0.10238285,-0.50432307,-0.43209344,0.87343335,-0.82319427,0.9435702,0.38562226,-0.13911533,0.45652533,0.44032145,0.6352774,-0.37645197,0.5776075,-0.10436058,-0.07912779,-0.042512894,-0.18323708,0.19961548,0.058270454,0.1462822,0.25601768,-0.09951198,0.36583343,0.27269697,-0.33689022,1.0395696,-0.5953323,0.03357112,-0.14292346,-0.06508335,-0.041993234,0.030999249,0.91978675,0.003446594,0.3618105,0.15189989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.72138846,0.039093856,-0.56004566,-0.3685484,0.84639263,-0.83930475,0.94507986,-0.68227386,0.10238285,-0.50432307,-0.43209344,0.87343335,-0.82319427,0.9435702,-0.72138846,0.039093856,-0.56004566,-0.3685484,0.84639263,-0.83930475,0.94507986,0.3849101,-0.13961303,0.4561522,0.43894815,0.6363573,-0.37607813,0.57838,-0.13102722,-0.064626694,-0.068647385,-0.17832947,0.19866943,0.04854393,0.1462822,0.25105667,-0.0992322,0.36458072,0.27040815,-0.33838058,1.0405678,-0.5953323,0.03357112,-0.15032527,-0.068783276,-0.044628996,0.0298312,0.92058915,0.0048792977,0.3596946,0.15202494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7256102,0.039019495,-0.5691236,-0.3642965,0.85011554,-0.84632623,0.9397382,-0.72138846,0.039093856,-0.56004566,-0.3685484,0.84639263,-0.83930475,0.94507986,-0.7256102,0.039019495,-0.5691236,-0.3642965,0.85011554,-0.84632623,0.9397382,0.3840711,-0.14001888,0.4556527,0.4376117,0.6374328,-0.375776,0.57915246,-0.15432358,-0.05269766,-0.09188461,-0.17354012,0.19784164,0.0392313,0.1462822,0.24609554,-0.09895241,0.36326632,0.26800728,-0.33995175,1.0415251,-0.5953323,0.03357112,-0.15772709,-0.0721357,-0.04701582,0.028632684,0.9213919,0.006333546,0.35769376,0.15182838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.74849945,-0.048934743,-0.5850271,-0.3822684,0.8417691,-0.8617443,0.94209224,-0.7256102,0.039019495,-0.5691236,-0.3642965,0.85011554,-0.84632623,0.9397382,-0.74849945,-0.048934743,-0.5850271,-0.3822684,0.8417691,-0.8617443,0.94209224,0.3831178,-0.14038086,0.45504034,0.43630028,0.63850343,-0.37554264,0.57992494,-0.17537308,-0.047006607,-0.11263847,-0.17028809,0.19695473,0.030303001,0.1462822,0.2411344,-0.09867263,0.36189026,0.26547575,-0.34163976,1.0424371,-0.5953323,0.03357112,-0.16512892,-0.07609516,-0.050467007,0.027280988,0.9222032,0.007826214,0.35577026,0.15135248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.74706155,-0.056084335,-0.62669367,-0.36521903,0.8298509,-0.8832511,0.9453744,-0.74849945,-0.048934743,-0.5850271,-0.3822684,0.8417691,-0.8617443,0.94209224,-0.74706155,-0.056084335,-0.62669367,-0.36521903,0.8298509,-0.8832511,0.9453744,0.38206613,-0.14071351,0.45432007,0.43501627,0.6395683,-0.375376,0.58069766,-0.19346619,-0.043192863,-0.13250542,-0.16674042,0.19589043,0.021640778,0.14634132,0.23617327,-0.098392844,0.3604525,0.26282072,-0.34344244,1.043298,-0.5953323,0.03357112,-0.17253074,-0.07978306,-0.053886514,0.025755478,0.92302054,0.0093591055,0.3539161,0.15062833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7543282,0.14588962,-0.619679,-0.4485571,0.8431916,-0.8237576,0.94249994,-0.74706155,-0.056084335,-0.62669367,-0.36521903,0.8298509,-0.8832511,0.9453744,-0.7543282,0.14588962,-0.619679,-0.4485571,0.8431916,-0.8237576,0.94249994,0.38092864,-0.14094412,0.45350778,0.4337237,0.6406293,-0.375269,0.5814705,-0.20925331,-0.029948235,-0.14941597,-0.16783428,0.1951809,0.013895035,0.14634132,0.23121214,-0.09811306,0.35895306,0.26008415,-0.34522963,1.0441726,-0.5953323,0.03357112,-0.17993256,-0.082270704,-0.05335467,0.026162721,0.9238417,0.01084052,0.35214186,0.14964926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7753296,0.023510551,-0.6418671,-0.40429032,0.80570656,-0.8646552,0.9337508,-0.7543282,0.14588962,-0.619679,-0.4485571,0.8431916,-0.8237576,0.94249994,-0.7753296,0.023510551,-0.6418671,-0.40429032,0.80570656,-0.8646552,0.9337508,0.379712,-0.14112377,0.4526111,0.4324367,0.6416836,-0.37522095,0.58224297,-0.22379875,-0.02332592,-0.16496658,-0.16712475,0.19393921,0.0062379837,0.1462822,0.226251,-0.097833276,0.35739195,0.25725174,-0.34705496,1.0450313,-0.5953323,0.03357112,-0.18733439,-0.085122615,-0.054471187,0.02570261,0.92466724,0.012310063,0.3504287,0.14845397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7800657,0.07538776,-0.6509787,-0.37032536,0.7813607,-0.8760523,0.9311835,-0.7753296,0.023510551,-0.6418671,-0.40429032,0.80570656,-0.8646552,0.9337508,-0.7800657,0.07538776,-0.6509787,-0.37032536,0.7813607,-0.8760523,0.9311835,0.37842572,-0.14124525,0.45163906,0.4311695,0.64272916,-0.37522936,0.5830151,-0.23662949,-0.015772343,-0.17880249,-0.16455269,0.19234276,-0.0010938644,0.14622307,0.22128987,-0.09755349,0.35576916,0.2543521,-0.34889412,1.0458692,-0.5953323,0.03357112,-0.19473621,-0.087178424,-0.054833222,0.025091698,0.92548794,0.013759555,0.348789,0.14706752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.78091246,-0.0756318,-0.6653562,-0.24684615,0.79928964,-0.8730064,0.92948604,-0.7800657,0.07538776,-0.6509787,-0.37032536,0.7813607,-0.8760523,0.9311835,-0.78091246,-0.0756318,-0.6653562,-0.24684615,0.79928964,-0.8730064,0.92948604,0.3770796,-0.1413734,0.4505986,0.4299687,0.64376795,-0.37529153,0.5837867,-0.24762726,-0.016644478,-0.19139671,-0.15592003,0.19110107,-0.008070946,0.14610481,0.21632874,-0.09727371,0.35408467,0.25138474,-0.35082817,1.0466256,-0.5953323,0.03357112,-0.20213804,-0.08920094,-0.057654254,0.022647442,0.926296,0.015262141,0.34721157,0.14555731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.78745586,-0.03395695,-0.6370909,-0.2729267,0.8110025,-0.8666898,0.9312938,-0.78091246,-0.0756318,-0.6653562,-0.24684615,0.79928964,-0.8730064,0.92948604,-0.78745586,-0.03395695,-0.6370909,-0.2729267,0.8110025,-0.8666898,0.9312938,0.37568045,-0.14149946,0.44950676,0.42882216,0.644802,-0.375404,0.5845579,-0.25738335,-0.01636362,-0.20085716,-0.14888382,0.19021416,-0.0146045685,0.14604568,0.2113676,-0.09699392,0.3523385,0.24836063,-0.35281992,1.0473202,-0.5953323,0.03357112,-0.20953986,-0.0909295,-0.05937028,0.020794775,0.9270917,0.01679199,0.34568587,0.14394511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7924139,-0.1829715,-0.6843522,-0.37375236,0.8103168,-0.88880104,0.9268387,-0.78745586,-0.03395695,-0.6370909,-0.2729267,0.8110025,-0.8666898,0.9312938,-0.7924139,-0.1829715,-0.6843522,-0.37375236,0.8103168,-0.88880104,0.9268387,0.37423468,-0.14168006,0.44835925,0.4276824,0.64583147,-0.37556565,0.5853288,-0.26595688,-0.023458958,-0.21108627,-0.1479969,0.18938637,-0.020990372,0.14598656,0.20640647,-0.09671414,0.35053065,0.24521494,-0.3549316,1.0479636,-0.5953323,0.03357112,-0.21694168,-0.09458185,-0.0629677,0.019283267,0.92789716,0.018366748,0.3441515,0.14222924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7991872,-0.07043771,-0.6504269,-0.3598472,0.82077396,-0.85066444,0.9314134,-0.7924139,-0.1829715,-0.6843522,-0.37375236,0.8103168,-0.88880104,0.9268387,-0.7991872,-0.07043771,-0.6504269,-0.3598472,0.82077396,-0.85066444,0.9314134,0.37274718,-0.14187223,0.44717193,0.42654788,0.6468575,-0.37577146,0.5860994,-0.2736435,-0.024951935,-0.21841812,-0.14731693,0.18873596,-0.026725769,0.14592743,0.20144534,-0.096434355,0.34866112,0.24198389,-0.35708618,1.0485817,-0.5953323,0.03357112,-0.22434351,-0.097131394,-0.06421076,0.018509168,0.9287047,0.01994189,0.34262523,0.14042011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8016537,-0.03438703,-0.64685196,-0.35377446,0.82903016,-0.833073,0.92823297,-0.7991872,-0.07043771,-0.6504269,-0.3598472,0.82077396,-0.85066444,0.9314134,-0.8016537,-0.03438703,-0.64685196,-0.35377446,0.82903016,-0.833073,0.92823297,0.37122297,-0.14205498,0.44595253,0.42542028,0.64788115,-0.37601823,0.5868697,-0.28038406,-0.023725033,-0.2243309,-0.14643002,0.18832207,-0.03204727,0.1458683,0.19648421,-0.09615457,0.3467299,0.23869324,-0.35924315,1.0491853,-0.5953323,0.03357112,-0.23174533,-0.098977394,-0.06427346,0.018068472,0.92950904,0.021496246,0.3411168,0.13852832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.79673916,-0.016181512,-0.6573504,-0.39954585,0.82674944,-0.86993045,0.9277816,-0.8016537,-0.03438703,-0.64685196,-0.35377446,0.82903016,-0.833073,0.92823297,-0.79673916,-0.016181512,-0.6573504,-0.39954585,0.82674944,-0.86993045,0.9277816,0.3696686,-0.14221978,0.44470346,0.424281,0.64890265,-0.376306,0.5876397,-0.28594208,-0.021404266,-0.22977066,-0.14793777,0.18790817,-0.037368774,0.14580917,0.19152308,-0.09587479,0.34473702,0.2353425,-0.36137915,1.049793,-0.5953323,0.03357112,-0.23914716,-0.10076857,-0.06361051,0.018200934,0.93031317,0.02300675,0.3396192,0.13655338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.807994,0.036659867,-0.6852989,-0.41739666,0.78269213,-0.86613214,0.92447084,-0.79673916,-0.016181512,-0.6573504,-0.39954585,0.82674944,-0.86993045,0.9277816,-0.807994,0.036659867,-0.6852989,-0.41739666,0.78269213,-0.86613214,0.92447084,0.36808562,-0.1423474,0.443421,0.4231224,0.6499183,-0.3766325,0.58840907,-0.29120445,-0.016570568,-0.23591995,-0.1504507,0.18684387,-0.042394638,0.14569092,0.18656194,-0.095595,0.34268245,0.2319417,-0.36346745,1.0504185,-0.5953323,0.03357112,-0.24654898,-0.1022866,-0.06215381,0.018724758,0.9311155,0.024454823,0.33814427,0.13447765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8116415,-0.12187239,-0.6954307,-0.42572868,0.7892049,-0.88097155,0.9191861,-0.807994,0.036659867,-0.6852989,-0.41739666,0.78269213,-0.86613214,0.92447084,-0.8116415,-0.12187239,-0.6954307,-0.42572868,0.7892049,-0.88097155,0.9191861,0.3664769,-0.14250153,0.44210637,0.4219426,0.650929,-0.37699658,0.5891777,-0.29593468,-0.020014763,-0.24183273,-0.15320015,0.18589783,-0.047272682,0.14557266,0.18160081,-0.09531522,0.3405662,0.22844839,-0.36558628,1.0510343,-0.5953323,0.03357112,-0.2539508,-0.105026886,-0.063069955,0.01845709,0.93192464,0.025889523,0.33665392,0.13232662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8109801,-0.07948942,-0.6855284,-0.3815411,0.78235865,-0.853405,0.92609566,-0.8116415,-0.12187239,-0.6954307,-0.42572868,0.7892049,-0.88097155,0.9191861,-0.8109801,-0.07948942,-0.6855284,-0.3815411,0.78235865,-0.853405,0.92609566,0.36484635,-0.14267033,0.4407661,0.4207611,0.651934,-0.3773945,0.58994615,-0.29995537,-0.021921635,-0.24656296,-0.1534071,0.18489265,-0.051677704,0.14551353,0.17663968,-0.095035434,0.33838826,0.22489119,-0.3677168,1.0516335,-0.5953323,0.03357112,-0.26135263,-0.10697363,-0.063375704,0.017941238,0.9327312,0.027310338,0.33516544,0.1301179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8092753,-0.22095592,-0.6785496,-0.34471977,0.7951583,-0.87829447,0.92457,-0.8109801,-0.07948942,-0.6855284,-0.3815411,0.78235865,-0.853405,0.92609566,-0.8092753,-0.22095592,-0.6785496,-0.34471977,0.7951583,-0.87829447,0.92457,0.3631978,-0.1429053,0.4394064,0.41959524,0.65293527,-0.3778262,0.59071434,-0.30326653,-0.030509949,-0.25011063,-0.15139675,0.18418312,-0.05605316,0.1454544,0.17167854,-0.09475565,0.33614865,0.22125006,-0.3699205,1.0521806,-0.5953323,0.03357112,-0.26875445,-0.10948635,-0.065590434,0.016392667,0.9335363,0.028763141,0.3336562,0.12789126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8077669,-0.17972587,-0.65914935,-0.28123158,0.8141289,-0.87032783,0.9186795,-0.8092753,-0.22095592,-0.6785496,-0.34471977,0.7951583,-0.87829447,0.92457,-0.8077669,-0.17972587,-0.65914935,-0.28123158,0.8141289,-0.87032783,0.9186795,0.36153412,-0.14318854,0.43803596,0.41846943,0.65393484,-0.37828952,0.5914818,-0.30604553,-0.036777496,-0.25212097,-0.1461935,0.18388748,-0.060162544,0.14533615,0.16671741,-0.094475865,0.33384734,0.21755886,-0.37217307,1.0526676,-0.5953323,0.03357112,-0.27615628,-0.11099829,-0.067010276,0.014583264,0.93432957,0.030245028,0.33214587,0.12566811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.81367725,-0.26042753,-0.64897263,-0.2723694,0.82833636,-0.88546884,0.9199742,-0.8077669,-0.17972587,-0.65914935,-0.28123158,0.8141289,-0.87032783,0.9186795,-0.81367725,-0.26042753,-0.64897263,-0.2723694,0.82833636,-0.88546884,0.9199742,0.359856,-0.14354289,0.43665957,0.41738498,0.6549338,-0.37878358,0.5922489,-0.30870628,-0.046016216,-0.25318527,-0.14081287,0.18376923,-0.06415367,0.14527702,0.16175628,-0.09419608,0.33148435,0.21380472,-0.3744986,1.0530843,-0.5953323,0.03357112,-0.2835581,-0.112906665,-0.06919907,0.0124716265,0.93511385,0.031772647,0.33061874,0.12346515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.81593883,-0.18176012,-0.6631067,-0.34713295,0.83431065,-0.86294246,0.9210747,-0.81367725,-0.26042753,-0.64897263,-0.2723694,0.82833636,-0.88546884,0.9199742,-0.81593883,-0.18176012,-0.6631067,-0.34713295,0.83431065,-0.86294246,0.9210747,0.35816467,-0.14393198,0.43527496,0.41630828,0.65593314,-0.37930536,0.59301543,-0.31113052,-0.05052471,-0.2547226,-0.1398077,0.18382835,-0.06776047,0.14515877,0.15679514,-0.0939163,0.3290597,0.20998955,-0.3768406,1.053473,-0.5953323,0.03357112,-0.29095992,-0.11471959,-0.06968938,0.011612389,0.9358944,0.03329868,0.32907587,0.12125137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
