torque0,torque1,torque2,torque3,torque4,torque5,torque6,action0,action1,action2,action3,action4,action5,action6,set_target_0,set_target_1,set_target_2,set_target_3,set_target_4,set_target_5,set_target_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,tennisball_pos_0,tennisball_pos_1,tennisball_pos_2,tennisball_lin_vel_0,tennisball_lin_vel_1,tennisball_lin_vel_2,end_effector_pos_0,end_effector_pos_1,end_effector_pos_2,end_effector_rot_0,end_effector_rot_1,end_effector_rot_2,end_effector_rot_3,end_effector_lin_vel_0,end_effector_lin_vel_1,end_effector_lin_vel_2,obs_task_0,obs_task_1,obs_task_2,obs_task_3,obs_task_4,obs_task_5,obs_task_6,to_final_target_0,to_final_target_1,to_final_target_2,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6,joint_acc_disc_0,joint_acc_disc_1,joint_acc_disc_2,joint_acc_disc_3,joint_acc_disc_4,joint_acc_disc_5,joint_acc_disc_6
-6.8565187,39.10094,17.192482,-16.867893,-0.5446725,0.016389161,-0.22419183,-0.6485812,-0.083065554,-0.32336164,-0.0030822796,-0.5599937,-0.5863236,-0.27639818,0.6166038,-0.95036733,1.9335965,1.3983216,2.24856,-1.3900234,1.508058,0.7077517,-0.9388822,1.9793236,1.3996308,2.33007,-1.304191,1.548583,-1.2278335,-0.19495152,-0.5554373,0.16936915,-0.49768478,-0.42301536,-0.18700726,0.0073828697,-0.47769475,0.9175887,-0.55920595,-0.10023224,-0.24155799,-0.014486313,-0.4553671,0.879974,0.9088663,-0.047464658,-0.09328988,0.40374014,-0.5660279,-0.11749237,-0.24578553,0,0,0,1,0,0,0,-0.65738285,0.077694744,-0.3675887,-0.94299316,1.1870652,-2.378118,-5.606431,-1.7187059,-0.072568655,-0.09302795,-0.9536743,1.1825562,-2.3651123,-5.607605,-1.7547607,-0.11444092,-0.076293945
-5.772903,38.936565,16.847467,-16.443214,-0.51106524,0.07620914,-0.20943934,-0.63740206,-0.0831567,-0.3340012,-0.019457277,-0.5556605,-0.5804073,-0.27976844,0.6121414,-0.9513557,1.9292234,1.3967122,2.246721,-1.391252,1.5066178,0.70160717,-0.93983155,1.9764788,1.4003356,2.3275428,-1.306309,1.5476456,-1.2288992,-0.18988426,-0.5689203,0.14088544,-0.50542337,-0.42353657,-0.18743703,0.004535675,-0.47820187,0.91639507,-0.56946725,-0.10144407,-0.23868352,-0.017362118,-0.45597005,0.8787606,0.91082853,-0.047826704,-0.09244454,0.39944717,-0.5759708,-0.118608706,-0.24288481,0,0,0,1,0,0,0,-0.65453565,0.07820186,-0.36639506,-0.21314621,1.0134518,-2.6965976,-5.6967406,-1.547718,-0.10424256,-0.08595288,-0.20980835,1.0108948,-2.708435,-5.683899,-1.5258789,-0.071525574,-0.11444092
-6.9980316,42.49762,19.3405,-17.32198,-0.69953966,-0.07561678,-0.21753156,-0.65774465,-0.057496216,-0.30777714,-0.049580354,-0.5665958,-0.5782456,-0.2818546,0.60294545,-0.948456,1.9303123,1.3928984,2.2425535,-1.3930458,1.5053674,0.69543546,-0.940728,1.9736054,1.4008791,2.3249755,-1.3084272,1.5467052,-1.2343215,-0.17931774,-0.5746612,0.10868389,-0.5132155,-0.4234836,-0.1880713,0.0016293526,-0.47870398,0.915239,-0.5818508,-0.09915693,-0.23123994,-0.020294666,-0.45655775,0.8775846,0.9128014,-0.048227973,-0.091587454,0.39506882,-0.5871438,-0.11557886,-0.23547983,0,0,0,1,0,0,0,-0.6516293,0.07870397,-0.36523896,-1.0844469,2.1133037,-1.1481762,-6.44031,-1.558423,0.010591745,-0.12685359,-1.0871887,2.117157,-1.1444092,-6.4468384,-1.6021729,-0.009536743,-0.11444092
-6.63214,43.90118,19.409225,-18.187227,-0.7095931,-0.017989755,-0.28247246,-0.64345247,-0.028352246,-0.34859332,-0.11250906,-0.5907778,-0.5880376,-0.27446213,0.5989176,-0.94498086,1.9213164,1.3840028,2.236359,-1.3966329,1.505536,0.6892547,-0.9415396,1.9706624,1.4012034,2.3223624,-1.3105481,1.545764,-1.236159,-0.16231163,-0.5886256,0.064831294,-0.5224843,-0.42413867,-0.18821433,-0.0013384819,-0.47920156,0.9141307,-0.5935352,-0.09951909,-0.2216335,-0.023282051,-0.45713806,0.87645525,0.91479397,-0.048672386,-0.09070935,0.39058262,-0.59827423,-0.11404598,-0.22610046,0,0,0,1,0,0,0,-0.6486615,0.07920155,-0.36413068,-0.3674984,3.4012227,-2.792883,-8.770519,-1.853764,-0.13101101,-0.02860725,-0.36239624,3.3950806,-2.784729,-8.773804,-1.8310547,-0.104904175,-0.038146973
-6.8774714,43.73508,19.788767,-18.663483,-0.68166906,-0.077296436,-0.27101535,-0.64126694,-0.030220613,-0.3361335,-0.13981159,-0.595936,-0.58995247,-0.2773058,0.59306467,-0.9460727,1.9202423,1.3802316,2.232972,-1.3990409,1.5041682,0.6830706,-0.94227487,1.9676678,1.4012958,2.3197052,-1.3126712,1.5448217,-1.2367756,-0.14708625,-0.5988912,0.018411834,-0.5315085,-0.42448348,-0.18854332,-0.004369259,-0.4796946,0.91307575,-0.60675675,-0.09734216,-0.21101627,-0.026331425,-0.4577093,0.8753775,0.9168018,-0.049167782,-0.08981981,0.3859914,-0.6106302,-0.11212674,-0.21575826,0,0,0,1,0,0,0,-0.6456307,0.0796946,-0.36307573,-0.12333393,3.0450761,-2.0531178,-9.283892,-1.8048406,-0.068962574,-0.06579757,-0.1335144,3.0517578,-2.0599365,-9.274483,-1.7642975,-0.09059906,-0.038146973
-4.9085236,40.47405,17.307465,-15.763692,-0.59659195,0.112061635,-0.2010844,-0.63925755,-0.055440985,-0.36197886,-0.08134941,-0.6055251,-0.58538,-0.27553147,0.587182,-0.950591,1.913371,1.3890934,2.2288766,-1.4004782,1.503492,0.67688745,-0.94297534,1.9645998,1.4012538,2.3170025,-1.3147969,1.5438784,-1.2366395,-0.14013408,-0.6135146,-0.008438255,-0.54064107,-0.42515063,-0.18870601,-0.0074501038,-0.48018408,0.91203254,-0.6161885,-0.097893,-0.20850763,-0.029420853,-0.4582796,0.87431425,0.91881484,-0.049677264,-0.088910215,0.38132176,-0.61860496,-0.111896746,-0.21285412,0,0,0,1,0,0,0,-0.6425499,0.08018407,-0.36203253,0.027227402,1.3904333,-2.9246807,-5.370018,-1.8265128,-0.13343096,-0.032538176,0.038146973,1.3923645,-2.937317,-5.373955,-1.821518,-0.104904175,-0.042915344
-4.8158813,39.95958,17.156027,-15.846053,-0.55273455,0.10682936,-0.19305047,-0.6338196,-0.05397913,-0.36503953,-0.10868506,-0.6070157,-0.585255,-0.27608183,0.5818145,-0.9510722,1.9098439,1.3849511,2.2259502,-1.4025851,1.5024662,0.67071193,-0.9436491,1.9614623,1.4010736,2.314256,-1.3169248,1.5429335,-1.2350857,-0.13474265,-0.62760687,-0.036110148,-0.54919195,-0.42544818,-0.1889931,-0.010581017,-0.4806714,0.9110006,-0.6267395,-0.096089534,-0.20639534,-0.032551765,-0.45885158,0.8732647,0.9208304,-0.05020107,-0.08798618,0.37657598,-0.62698835,-0.112126365,-0.21015635,0,0,0,1,0,0,0,-0.63941896,0.0806714,-0.3610006,0.31075478,1.0782868,-2.8184533,-5.5343785,-1.7101765,-0.059509277,-0.057417154,0.30517578,1.0681152,-2.784729,-5.531311,-1.7547607,-0.08583069,-0.0667572
-8.493695,36.226326,16.276705,-19.125988,-0.2658007,-0.06634517,-0.27780122,-0.63914156,-0.06432591,-0.37823704,-0.18424311,-0.6169018,-0.59141636,-0.27681667,0.57484066,-0.953298,1.9047267,1.3734372,2.2217207,-1.4056373,1.501411,0.66453743,-0.9443129,1.9582465,1.4006805,2.3114648,-1.3190553,1.5419884,-1.2348713,-0.13274784,-0.6430795,-0.07865434,-0.5582753,-0.42615452,-0.1889816,-0.0137758255,-0.48115873,0.90999347,-0.63898796,-0.09749135,-0.20129478,-0.035764217,-0.4594388,0.8722353,0.92285746,-0.050751664,-0.08707096,0.37172145,-0.64314044,-0.115234524,-0.20609444,0,0,0,1,0,0,0,-0.63622415,0.08115873,-0.35999346,0.042891502,0.3989607,-3.09453,-8.508839,-1.8166661,-0.14126897,0.0023007393,0.04053116,0.4005432,-3.1280518,-8.511543,-1.783371,-0.104904175,-0.0047683716
-2.5814376,43.97531,18.628008,-12.566597,-0.8752891,0.18484707,-0.09811421,-0.65015566,-0.036332395,-0.3577369,-0.05232886,-0.61038744,-0.5743327,-0.27255633,0.5670141,-0.9497627,1.904586,1.3928312,2.2199066,-1.4052052,1.501105,0.65835,-0.9449361,1.9549878,1.4002514,2.3086362,-1.3211867,1.5410423,-1.2374897,-0.12461627,-0.65175766,-0.08585307,-0.56558514,-0.42621368,-0.18923478,-0.01700735,-0.48163438,0.9089836,-0.6463573,-0.094949685,-0.20183028,-0.038983822,-0.4600017,0.8712115,0.92487353,-0.051302295,-0.08611407,0.36682612,-0.64468217,-0.110069685,-0.20497093,0,0,0,1,0,0,0,-0.6329926,0.08163437,-0.35898358,-0.5236864,1.6263142,-1.7356277,-1.4397457,-1.4619708,-0.011831522,-0.050637126,-0.5173683,1.6212463,-1.7166138,-1.4448166,-1.4972687,-0.0333786,-0.038146973
-6.469759,36.83498,15.967472,-16.15885,-0.3852721,0.053406477,-0.19535579,-0.644962,-0.0712147,-0.38812634,-0.14144675,-0.6204501,-0.5832598,-0.28298572,0.5616057,-0.9556183,1.8967688,1.3790344,2.2155688,-1.4086757,1.4985945,0.65215546,-0.9455622,1.9516585,1.3997049,2.3057694,-1.3233191,1.5400944,-1.2388729,-0.12521566,-0.6658418,-0.10929016,-0.5734762,-0.4265261,-0.18957433,-0.020290375,-0.48210716,0.9079731,-0.65659297,-0.09455085,-0.20194158,-0.04225731,-0.4605701,0.8701879,0.9268884,-0.05185637,-0.0851514,0.36185366,-0.6554691,-0.11131114,-0.20497142,0,0,0,1,0,0,0,-0.6297096,0.08210716,-0.3579731,-0.27663708,-0.11987835,-2.816832,-4.687418,-1.5782118,-0.06248355,-0.06791055,-0.2837181,-0.11444092,-2.822876,-4.6920776,-1.5258789,-0.042915344,-0.076293945
-5.1605783,41.159134,17.854864,-14.932058,-0.63809294,0.0717994,-0.15917306,-0.6523008,-0.042115804,-0.37768817,-0.124689214,-0.61398417,-0.57160014,-0.27507192,0.5543103,-0.95187956,1.8950052,1.3810016,2.213672,-1.409059,1.4988335,0.64594704,-0.9461611,1.9482768,1.399066,2.3028684,-1.3254508,1.5391455,-1.2417184,-0.119761646,-0.6763494,-0.12774669,-0.58017606,-0.4263813,-0.1897568,-0.023619652,-0.48257065,0.90696865,-0.6658301,-0.092666276,-0.20073648,-0.04556656,-0.4611268,0.8691738,0.9288976,-0.05241645,-0.08416541,0.35681635,-0.66263705,-0.10868341,-0.20307943,0,0,0,1,0,0,0,-0.6263803,0.08257064,-0.35696864,-0.56910515,1.0908037,-2.1015167,-3.6913052,-1.339972,0.028961897,-0.036492944,-0.5555153,1.0871887,-2.0980835,-3.7002563,-1.373291,0.02861023,-0.038146973
-8.478494,37.833233,17.4423,-18.675146,-0.33863568,-0.12985848,-0.236586,-0.6447223,-0.058721222,-0.3791333,-0.22061568,-0.62938726,-0.5919592,-0.27439147,0.5492387,-0.9549693,1.8914068,1.3659736,2.2084603,-1.4142447,1.4979868,0.6397343,-0.94675237,1.9448493,1.3982334,2.2999291,-1.3275851,1.5381974,-1.2425652,-0.1182696,-0.68550944,-0.1664364,-0.5878447,-0.42683,-0.1896515,-0.027010918,-0.48302817,0.90599304,-0.6782653,-0.091487385,-0.19498394,-0.04895401,-0.4616828,0.8681839,0.9309072,-0.053008966,-0.083188295,0.35168394,-0.6782655,-0.10872833,-0.19822332,0,0,0,1,0,0,0,-0.62298906,0.08302817,-0.35599303,-0.16934872,0.29840916,-1.8320084,-7.7379436,-1.5337348,-0.08974075,0.021058321,-0.17166138,0.30517578,-1.8310547,-7.7438354,-1.5258789,-0.104904175,0.0333786
-2.6148129,42.53246,17.722889,-13.379094,-0.7159639,0.20735931,-0.12896052,-0.6334999,-0.03341909,-0.4064311,-0.13407767,-0.63109547,-0.5801844,-0.27296832,0.5447093,-0.95176524,1.8838845,1.3781217,2.2052648,-1.4146128,1.4972521,0.63353276,-0.94730884,1.9413502,1.3973236,2.2969556,-1.3297206,1.5372485,-1.2403039,-0.111314006,-0.6998743,-0.18194193,-0.5947421,-0.42715517,-0.18975459,-0.03044033,-0.4834757,0.90501374,-0.6857712,-0.08966474,-0.1956174,-0.05235672,-0.46222782,0.86719775,0.9329055,-0.053597845,-0.082177915,0.34649858,-0.68141425,-0.106247015,-0.19749986,0,0,0,1,0,0,0,-0.61955965,0.08347568,-0.35501373,0.4522562,1.3911188,-2.8729677,-3.1011045,-1.379478,-0.06503463,-0.020617247,0.44584274,1.3923645,-2.861023,-3.0899048,-1.373291,-0.047683716,-0.0333786
-6.3816166,36.272842,15.735019,-16.251822,-0.30743068,0.049047142,-0.18582334,-0.63825744,-0.072268955,-0.4113121,-0.1945289,-0.63395256,-0.5813392,-0.27604142,0.5377941,-0.9581492,1.8796535,1.3681443,2.2018628,-1.4169215,1.4958422,0.6273372,-0.94787866,1.9377787,1.3962878,2.2939477,-1.3318568,1.5362996,-1.2390865,-0.11399075,-0.71427137,-0.20722349,-0.6016563,-0.42733285,-0.18975607,-0.033920288,-0.48391867,0.90403223,-0.6960344,-0.0886199,-0.19614233,-0.055817127,-0.46277952,0.8662093,0.93489695,-0.05418758,-0.081167266,0.3412378,-0.6929126,-0.10774568,-0.19797073,0,0,0,1,0,0,0,-0.6160797,0.08391866,-0.35403222,0.24347305,-0.53534806,-2.879417,-5.0563126,-1.3828397,-0.03553629,-0.000295043,0.24080276,-0.5340576,-2.89917,-5.040169,-1.373291,-0.02861023,0
-4.855115,42.160522,18.70352,-15.425724,-0.6314147,0.012901962,-0.14606774,-0.63718253,-0.037112057,-0.38794228,-0.19955233,-0.64148635,-0.58351123,-0.27442694,0.53175986,-0.9534455,1.8795874,1.366355,2.1977248,-1.4193835,1.4951355,0.6211479,-0.9484237,1.934172,1.3951291,2.2909055,-1.3339949,1.5353506,-1.2379091,-0.108997285,-0.7212773,-0.23172955,-0.60848975,-0.4275932,-0.18982013,-0.03744793,-0.48434854,0.9030678,-0.70544577,-0.08616622,-0.19267476,-0.05931759,-0.46331477,0.8652398,0.9368752,-0.05479654,-0.08014163,0.3359157,-0.70083946,-0.10408811,-0.19415882,0,0,0,1,0,0,0,-0.61255205,0.08434853,-0.35306782,0.23548603,0.9986922,-1.401186,-4.9012127,-1.3666868,-0.052070618,-0.012812018,0.24795532,0.9918213,-1.4066696,-4.916191,-1.373291,-0.071525574,-0.0047683716
-5.1495504,37.41943,15.843885,-14.314209,-0.43307236,0.11509928,-0.13877295,-0.6439556,-0.06992863,-0.42428845,-0.16502455,-0.64717907,-0.5830575,-0.27896702,0.52455455,-0.95891297,1.8705288,1.3703754,2.1938286,-1.4214535,1.4935055,0.61495525,-0.94898206,1.9304966,1.3939054,2.287829,-1.336134,1.5344007,-1.238491,-0.11164335,-0.7351614,-0.24480066,-0.615296,-0.4278733,-0.18999381,-0.041017532,-0.48477054,0.9020865,-0.71397716,-0.08438562,-0.19607063,-0.062856674,-0.46384716,0.86425686,0.9388399,-0.055392925,-0.07910143,0.3305362,-0.7085231,-0.10371189,-0.19682868,0,0,0,1,0,0,0,-0.60898244,0.08477053,-0.35208648,-0.11639595,-0.52921325,-2.7768254,-2.614221,-1.3612509,-0.056022406,-0.034737587,-0.13113022,-0.5340576,-2.7513504,-2.5987625,-1.373291,-0.042915344,-0.0333786
-4.975484,39.346146,17.223122,-15.026708,-0.4810004,0.04605341,-0.1326034,-0.63292557,-0.059377182,-0.40778455,-0.20728391,-0.643329,-0.58370924,-0.27975738,0.52001643,-0.95788866,1.8693289,1.3628128,2.1913295,-1.4236903,1.4924371,0.6087726,-0.9495438,1.9267753,1.3925807,2.2847219,-1.3382748,1.5334498,-1.2365682,-0.11234827,-0.74422044,-0.26497555,-0.6213897,-0.428192,-0.1902022,-0.04463291,-0.4851811,0.90110624,-0.72293633,-0.0825271,-0.19581437,-0.06643677,-0.46437144,0.86327684,0.94078803,-0.055994056,-0.078053944,0.3250999,-0.71701264,-0.10186545,-0.196255,0,0,0,1,0,0,0,-0.60536706,0.08518109,-0.35110623,0.38456917,-0.14098436,-1.8118024,-4.034978,-1.2187362,-0.06373525,-0.041678548,0.39815903,-0.1335144,-1.8310547,-4.0388107,-1.2207031,-0.071525574,-0.042915344
-5.150841,36.648285,15.579526,-14.385857,-0.36173177,0.105327904,-0.12747225,-0.6370164,-0.0785514,-0.43208963,-0.18740503,-0.6433089,-0.5819681,-0.28066698,0.51322013,-0.9613265,1.8619618,1.36447,2.1882255,-1.42557,1.4913497,0.60259515,-0.95013076,1.9229883,1.3911865,2.2815862,-1.3404168,1.532498,-1.2355322,-0.1173754,-0.7573846,-0.27876386,-0.6269923,-0.4283889,-0.19040659,-0.048290253,-0.48558354,0.90010685,-0.73152816,-0.080466814,-0.1995982,-0.07006121,-0.46489573,0.86228085,0.94271886,-0.056581516,-0.07700064,0.31961003,-0.72544396,-0.101872705,-0.19943196,0,0,0,1,0,0,0,-0.6017097,0.08558354,-0.35010684,0.20720959,-1.005426,-2.6328325,-2.7576625,-1.1205196,-0.03938079,-0.040876865,0.20980835,-1.0108948,-2.632141,-2.784729,-1.1444092,-0.042915344,-0.0333786
-6.5461807,37.373898,16.413614,-16.123936,-0.32495767,0.0023283958,-0.16982007,-0.6346765,-0.06940921,-0.4304996,-0.24338186,-0.64730257,-0.5866342,-0.28213918,0.50739366,-0.96054214,1.8584133,1.3546792,2.1844907,-1.428412,1.4901772,0.59642434,-0.9507311,1.9191431,1.3896692,2.2784238,-1.3425605,1.531545,-1.2341981,-0.12009507,-0.769081,-0.30352768,-0.6326304,-0.42874724,-0.19060403,-0.051997185,-0.48597574,0.89910793,-0.74135023,-0.07868941,-0.19954304,-0.073741436,-0.4654181,0.8612851,0.94463515,-0.057172414,-0.07594833,0.31405026,-0.7370293,-0.10138239,-0.19943887,0,0,0,1,0,0,0,-0.5980028,0.08597574,-0.34910792,0.26681423,-0.5439326,-2.3392797,-4.9527645,-1.1276245,-0.071668625,-0.039488077,0.26464462,-0.5340576,-2.3269653,-4.9209595,-1.0681152,-0.071525574,-0.047683716
-4.3823113,37.57773,15.72618,-13.081587,-0.45106804,0.1425795,-0.094312586,-0.640888,-0.0804148,-0.44223148,-0.1713875,-0.6530936,-0.57908905,-0.2784831,0.5002911,-0.9627933,1.8528084,1.3639611,2.1804597,-1.4294239,1.4897726,0.59025216,-0.9513553,1.915234,1.3881233,2.2752328,-1.3447052,1.5305914,-1.2344742,-0.12485187,-0.78187525,-0.30917892,-0.63805884,-0.42887387,-0.19074526,-0.055740356,-0.48635697,0.8980808,-0.74868226,-0.076249644,-0.20517024,-0.077451706,-0.46593308,0.86026657,0.9465296,-0.05774034,-0.074879505,0.3084489,-0.74292856,-0.10000696,-0.20404163,0,0,0,1,0,0,0,-0.5942596,0.08635697,-0.3480808,-0.055217743,-0.95136017,-2.5588512,-1.1302471,-1.0856867,-0.025326014,-0.028246641,-0.054836273,-0.9536743,-2.5558472,-1.1444092,-1.1444092,-0.038146973,-0.02861023
-6.389122,36.675846,16.23833,-15.886308,-0.27740958,-0.013436943,-0.1440189,-0.6280705,-0.08685615,-0.43380678,-0.256731,-0.6526645,-0.59227616,-0.280106,0.4960416,-0.9643837,1.850163,1.3496137,2.177333,-1.4335467,1.4885755,0.58409286,-0.9520095,1.9112781,1.3864611,2.2720165,-1.346852,1.529637,-1.231827,-0.13083515,-0.7912497,-0.3323537,-0.6433576,-0.4294279,-0.1908315,-0.059532166,-0.48672676,0.8970507,-0.75828755,-0.07423799,-0.20579931,-0.08122206,-0.46644592,0.8592441,0.9484044,-0.05831104,-0.0738197,0.30278644,-0.7547422,-0.09932411,-0.20483011,0,0,0,1,0,0,0,-0.5904678,0.086726755,-0.34705067,0.5294323,-1.1966556,-1.874888,-4.6349583,-1.0597467,-0.110805035,-0.017246604,0.51498413,-1.2016296,-1.8692017,-4.6491623,-1.0108948,-0.08106232,-0.02861023
-3.0593584,37.253296,15.455725,-11.347064,-0.48522648,0.1840511,-0.023785176,-0.6386759,-0.10121087,-0.4417509,-0.14132263,-0.6542186,-0.5764028,-0.27412325,0.48829147,-0.9671911,1.8450155,1.3652627,2.1738837,-1.4333124,1.4885185,0.5779345,-0.95270807,1.9072738,1.3848265,2.268776,-1.3489996,1.5286824,-1.2316794,-0.13970648,-0.8008071,-0.32695317,-0.6480021,-0.4294748,-0.19084637,-0.06335354,-0.4870839,0.8959778,-0.76427025,-0.071433716,-0.21439797,-0.085008144,-0.4669478,0.8581854,0.9502482,-0.05884635,-0.07274462,0.29710895,-0.7579653,-0.0971149,-0.2120381,0,0,0,1,0,0,0,-0.58664644,0.087083906,-0.34597778,0.02951622,-1.7742664,-1.9114852,1.0801077,-0.9289026,-0.009381771,-0.0029742718,0.038146973,-1.7738342,-1.9407272,1.1014938,-0.9727478,-0.038146973,-0.009536743
-4.964613,35.317528,14.714367,-12.775322,-0.32282346,0.13216466,-0.073141366,-0.64244145,-0.109425075,-0.45767033,-0.17898127,-0.6465033,-0.5740054,-0.28162274,0.48156828,-0.9691218,1.8386232,1.3579793,2.1718004,-1.4351004,1.486439,0.5717705,-0.9534572,1.9032083,1.383188,2.2655163,-1.3511467,1.5277268,-1.2327734,-0.14981678,-0.81306106,-0.32775155,-0.6518967,-0.42943612,-0.19106667,-0.0672102,-0.48743033,0.8948639,-0.7712938,-0.06938428,-0.22251758,-0.08882809,-0.46744752,0.8570903,0.9520655,-0.059346747,-0.071664155,0.29139876,-0.7649007,-0.096520536,-0.21929492,0,0,0,1,0,0,0,-0.5827898,0.08743033,-0.3448639,-0.21879673,-2.0220609,-2.450788,-0.15967488,-0.7789254,0.007736683,-0.044059753,-0.22649765,-2.0217896,-2.4461746,-0.15735626,-0.76293945,0.023841858,-0.038146973
-5.6620827,37.633293,16.409752,-14.514477,-0.34816942,0.018099874,-0.10328799,-0.63261676,-0.098002486,-0.4454173,-0.23279051,-0.6491637,-0.5843655,-0.28077886,0.476878,-0.96815753,1.8363956,1.3482695,2.1681416,-1.4388015,1.4856099,0.5656127,-0.9542373,1.8991019,1.3814771,2.2622375,-1.3532953,1.5267712,-1.2315284,-0.1560282,-0.8212342,-0.3422169,-0.6557618,-0.4296642,-0.19117774,-0.07110882,-0.48776245,0.89373684,-0.779751,-0.06638279,-0.22510509,-0.092695236,-0.46793652,0.8559838,0.95385766,-0.059839632,-0.070586406,0.28564337,-0.7742582,-0.09439551,-0.22162476,0,0,0,1,0,0,0,-0.57889116,0.087762445,-0.34373683,0.24900436,-1.242283,-1.6346335,-2.8930724,-0.77301264,-0.045615435,-0.022214651,0.24795532,-1.2397766,-1.6355515,-2.8944016,-0.76293945,-0.06198883,0
-4.569294,40.982685,17.822687,-12.848344,-0.5912253,0.024748147,-0.054011554,-0.6477532,-0.08790799,-0.43484053,-0.18884869,-0.6515317,-0.58158976,-0.27947673,0.46844968,-0.9674235,1.8338758,1.3531498,2.1645079,-1.4405338,1.4848497,0.5594437,-0.9550298,1.8949753,1.3797472,2.2589414,-1.3554443,1.5258147,-1.2338169,-0.15851028,-0.82530713,-0.34593454,-0.65936095,-0.4298375,-0.19134521,-0.07504225,-0.4880743,0.89259624,-0.78665787,-0.06252871,-0.22784463,-0.09658766,-0.4683981,0.8548677,0.95561993,-0.06032167,-0.0694933,0.27986127,-0.77929884,-0.08881967,-0.22362797,0,0,0,1,0,0,0,-0.5749577,0.0880743,-0.34259623,-0.45769215,-0.49641728,-0.8145809,-0.7435262,-0.7198334,-0.0346601,-0.03349483,-0.44584274,-0.49591064,-0.8058548,-0.76293945,-0.69618225,-0.014305115,-0.038146973
-5.855697,36.638733,15.954419,-14.410929,-0.2856161,0.010676384,-0.09581728,-0.63124603,-0.11761023,-0.4548668,-0.23540927,-0.6559605,-0.59249187,-0.28470224,0.4647568,-0.97267133,1.8267453,1.3444358,2.1605473,-1.444318,1.4831094,0.5532825,-0.9558671,1.8908097,1.3779514,2.2556245,-1.3575958,1.524857,-1.2322433,-0.16742924,-0.8331963,-0.35913926,-0.6632497,-0.43035975,-0.19157286,-0.07901716,-0.48837137,0.8914381,-0.7950465,-0.059383217,-0.23145738,-0.10052967,-0.4688506,0.85373425,0.9573549,-0.060793255,-0.068407446,0.2740365,-0.7891278,-0.08695881,-0.22705711,0,0,0,1,0,0,0,-0.5709828,0.088371366,-0.3414381,0.31471252,-1.7837912,-1.5778303,-2.6409447,-0.77774525,-0.10445118,-0.045529008,0.30994415,-1.7929077,-1.5640259,-2.632141,-0.82969666,-0.1001358,-0.042915344
-4.503662,39.960247,17.273378,-13.128709,-0.4948245,0.036028534,-0.058953114,-0.63661027,-0.100817055,-0.44758013,-0.21308437,-0.6557985,-0.5838693,-0.27559665,0.45779097,-0.97098964,1.8236727,1.3459888,2.1572547,-1.4451762,1.4835175,0.54712415,-0.95672685,1.8866154,1.3761194,2.2522905,-1.359749,1.5238996,-1.2316946,-0.17195249,-0.83882785,-0.3664513,-0.66674846,-0.43063277,-0.19154237,-0.08302784,-0.48864913,0.8902642,-0.802088,-0.055706758,-0.23456153,-0.10450125,-0.46928144,0.85258836,0.9590593,-0.061253693,-0.06731391,0.2681828,-0.79517025,-0.082573295,-0.22957318,0,0,0,1,0,0,0,-0.56697214,0.088649124,-0.3402642,0.10974407,-0.9046495,-1.1263132,-1.4624059,-0.6997585,-0.054603815,0.006097555,0.11444092,-0.89645386,-1.1444092,-1.449585,-0.6866455,-0.0667572,0.0047683716
-5.9229584,36.091553,15.83127,-14.396745,-0.23454547,-0.008970976,-0.08029523,-0.62768835,-0.13381073,-0.45324755,-0.24408154,-0.6569428,-0.5909687,-0.27893093,0.4529709,-0.9767985,1.8186283,1.3395071,2.153749,-1.4483943,1.48206,0.5409782,-0.9576438,1.8823916,1.3742214,2.2489393,-1.3619043,1.5229421,-1.2291663,-0.18336341,-0.8448371,-0.379637,-0.67022264,-0.43108454,-0.19152072,-0.087079525,-0.4889109,0.88907117,-0.8104136,-0.052363314,-0.2384242,-0.1085248,-0.46970177,0.85142326,0.96073306,-0.061704185,-0.06623547,0.2622925,-0.8055662,-0.08054811,-0.23340906,0,0,0,1,0,0,0,-0.56292045,0.08891091,-0.33907115,0.50566196,-2.2821844,-1.2018561,-2.637142,-0.6948352,-0.09035468,0.0043302774,0.49591064,-2.2888184,-1.1825562,-2.6369095,-0.6866455,-0.08583069,0
-3.8387756,40.1568,16.370386,-12.439849,-0.5047109,0.15723896,-0.0896694,-0.6327139,-0.09338491,-0.49603528,-0.21921994,-0.66198677,-0.58547086,-0.27825826,0.4460711,-0.97165155,1.8079863,1.3413384,2.1496413,-1.4497249,1.4812033,0.53483844,-0.95856553,1.8780894,1.3722922,2.245571,-1.3640615,1.5219843,-1.2279245,-0.18438606,-0.86049324,-0.38592494,-0.67364454,-0.43148288,-0.19157624,-0.091162205,-0.48915625,0.8878497,-0.81651926,-0.049142305,-0.2440562,-0.11257076,-0.47010946,0.8502359,0.9623803,-0.06212525,-0.065133326,0.25636327,-0.8098598,-0.077892646,-0.23788251,0,0,0,1,0,0,0,-0.5588378,0.08915624,-0.33784968,0.24836063,-0.20453036,-3.1312227,-1.2575865,-0.68438053,-0.07966757,-0.011104345,0.24795532,-0.19073486,-3.1328201,-1.2540817,-0.6866455,-0.076293945,-0.009536743
